종목,테스트,파라미터,시작연도,방향,시대 구간,날짜,종가,등락률(%),당시 순위,사건 번호,z-score,종가 1일,종가 2일,종가 3일,종가 1주,종가 2주,종가 1개월,익일시가 1일
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭락,전체,2024-08-05,33260.0,-9.18,3,5,-8.58,2.77,5.11,4.33,6.98,11.03,4.34,-1.17
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭락,전체,2026-03-03,86705.0,-7.88,5,7,-3.84,-12.46,-3.62,-3.63,-4.39,-2.39,-5.23,-8.86
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭락,전체,2026-03-04,75900.0,-12.46,1,7,-5.36,10.11,10.09,3.07,10.44,17.75,3.02,-0.53
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭락,전체,2026-03-09,78230.0,-6.38,10,7,-2.04,5.97,7.15,6.35,6.08,3.57,5.8,0.24
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭락,전체,2026-03-23,81025.0,-6.5,9,7,-1.91,3.06,4.3,0.71,-2.89,0.89,19.62,-1.45
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭락,전체,2026-06-08,119560.0,-8.75,5,7,-2.56,8.84,3.54,3.59,13.99,24.08,3.47,4.29
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭락,전체,2026-06-23,132820.0,-10.47,3,7,-2.87,4.01,9.8,3.43,4.34,-6.86,-14.75,2.6
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭락,전체,2026-07-02,123530.0,-8.17,7,7,-2.15,6.06,5.34,0.15,-4.72,-11.76,-19.77,5.33
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭락,전체,2026-07-13,108820.0,-9.77,5,7,-2.4,0.83,7.27,0.17,-0.62,-12.08,-5.12,0.83
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭락,전체,2026-07-28,95675.0,-11.19,3,7,-2.45,-6.34,-8.4,13.74,4.87,3.75,14.07,-7.26
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭락,전체,2026-08-03,99105.0,-8.93,8,7,-1.55,1.24,5.24,-0.21,-0.85,9.53,4.43,-0.39
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,전체,2011-08-16,24280.0,4.66,13,1,3.11,0.64,-1.4,-7.43,-5.7,-1.54,-1.63,1.18
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,전체,2011-09-27,22700.0,5.36,8,1,2.42,-1.08,1.76,1.85,-3.48,4.74,11.45,-1.9
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,전체,2020-03-20,21795.0,7.68,4,3,4.01,-5.87,2.87,8.76,9.22,8.28,16.22,1.41
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,전체,2020-03-24,22420.0,9.29,2,3,4.04,5.73,3.68,6.18,7.43,11.17,15.08,2.66
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,전체,2020-03-25,23705.0,5.73,10,3,2.18,-1.94,0.42,-0.17,-3.16,3.61,7.21,-1.9
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,전체,2020-06-16,28340.0,6.14,8,4,2.17,-0.28,-0.56,-0.21,-0.65,-0.95,3.48,-0.05
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,전체,2023-11-06,33415.0,4.68,18,5,4.76,-1.81,-2.72,-2.26,-2.89,0.45,-0.13,-1.04
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,전체,2025-04-10,32920.0,6.16,8,7,4.66,-0.3,0.33,1.32,0.73,2.86,7.21,1.37
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,전체,2026-02-03,78290.0,7.69,5,8,4.12,1.4,-2.91,-3.95,0.19,10.23,5.89,2.25
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,전체,2026-03-05,83570.0,10.11,2,8,3.5,-0.01,-6.39,-0.8,-0.44,3.81,-3.58,2.21
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,전체,2026-03-10,82900.0,5.97,14,8,1.83,1.12,0.36,-1.64,2.09,0.73,7.36,-1.32
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,전체,2026-03-18,89370.0,5.59,16,8,1.67,-2.93,-3.03,-9.34,-5.44,-8.06,5.98,0.55
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,전체,2026-04-01,82170.0,8.94,5,8,2.46,-4.84,-1.94,-0.51,8.31,12.77,21.58,-6.04
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,전체,2026-04-08,89000.0,7.53,9,8,1.96,-1.97,-0.39,-1.26,4.12,9.33,36.86,-1.2
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,전체,2026-05-04,105295.0,5.4,19,8,1.36,7.57,9.81,9.99,13.11,8.57,24.44,1.62
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,전체,2026-05-06,113270.0,7.57,9,8,1.92,2.07,2.24,7.54,8.29,0.06,5.55,0.27
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,전체,2026-05-21,123060.0,8.58,6,8,2.13,0.24,3.0,6.13,9.55,-2.84,7.93,-0.61
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,전체,2026-06-09,130130.0,8.84,6,8,2.47,-4.87,-4.83,-0.66,7.24,2.07,-10.19,-1.68
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,전체,2026-07-03,131010.0,6.06,19,8,1.53,-0.68,-5.57,-10.8,-7.94,-20.54,-23.42,-1.98
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,전체,2026-07-15,116735.0,6.39,13,8,1.5,-6.63,-10.83,-7.36,-3.0,-24.93,-5.72,-1.91
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,전체,2026-07-31,108820.0,24.17,1,8,4.95,-8.93,-7.8,-4.15,-9.86,1.14,-0.86,-2.82
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,전체,2026-08-20,108190.0,6.32,16,8,1.1,1.65,-2.03,-1.29,0.87,-4.23,,2.94
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,전체,2011-08-19,22475.0,-6.12,8,1,-3.78,-1.8,1.87,0.73,2.34,7.07,7.36,-1.8
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,전체,2011-09-05,23010.0,-4.38,19,1,-2.36,-0.8,3.22,3.72,-1.35,4.87,0.61,1.42
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,전체,2011-09-23,22030.0,-5.39,12,1,-2.55,-2.2,3.04,1.93,4.95,5.22,12.73,-3.04
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,전체,2011-11-10,23870.0,-4.82,14,2,-2.03,2.22,4.4,3.77,3.25,-1.76,3.04,0.87
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,전체,2020-03-18,21840.0,-5.5,12,3,-3.49,-7.33,-0.21,-6.07,8.54,5.11,18.7,-9.38
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,전체,2020-03-19,20240.0,-7.33,4,3,-4.3,7.68,1.36,10.77,14.85,16.9,26.56,4.66
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,전체,2020-03-23,20515.0,-5.87,13,3,-2.68,9.29,15.55,13.31,15.35,19.62,24.54,6.26
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,전체,2020-04-01,22955.0,-4.69,20,3,-1.69,3.07,2.81,6.9,6.99,9.61,11.09,2.54
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,전체,2020-06-15,26700.0,-5.03,16,4,-1.82,6.14,5.84,5.54,5.17,4.23,8.75,3.47
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,전체,2024-08-05,33260.0,-9.18,3,6,-8.58,2.77,5.11,4.33,6.98,11.03,4.34,-1.17
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,전체,2025-04-07,31550.0,-5.69,15,7,-5.08,-0.05,-1.71,4.34,4.69,5.96,8.61,-1.91
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,전체,2026-02-02,72700.0,-5.96,13,8,-3.46,7.69,9.2,4.55,7.76,16.08,7.61,3.76
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,전체,2026-03-03,86705.0,-7.88,5,8,-3.84,-12.46,-3.62,-3.63,-4.39,-2.39,-5.23,-8.86
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,전체,2026-03-04,75900.0,-12.46,1,8,-5.36,10.11,10.09,3.07,10.44,17.75,3.02,-0.53
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,전체,2026-03-09,78230.0,-6.38,10,8,-2.04,5.97,7.15,6.35,6.08,3.57,5.8,0.24
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,전체,2026-03-23,81025.0,-6.5,9,8,-1.91,3.06,4.3,0.71,-2.89,0.89,19.62,-1.45
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,전체,2026-05-15,117200.0,-6.13,14,8,-1.56,0.55,-2.46,-3.29,5.25,20.64,21.21,1.53
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,전체,2026-06-08,119560.0,-8.75,5,8,-2.56,8.84,3.54,3.59,13.99,24.08,3.47,4.29
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,전체,2026-06-23,132820.0,-10.47,3,8,-2.87,4.01,9.8,3.43,4.34,-6.86,-14.75,2.6
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,전체,2026-07-02,123530.0,-8.17,7,8,-2.15,6.06,5.34,0.15,-4.72,-11.76,-19.77,5.33
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,전체,2026-07-13,108820.0,-9.77,5,8,-2.4,0.83,7.27,0.17,-0.62,-12.08,-5.12,0.83
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,전체,2026-07-16,109000.0,-6.63,13,8,-1.53,-4.5,-0.79,-0.63,-2.42,-0.17,-0.41,-0.15
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,전체,2026-07-28,95675.0,-11.19,3,8,-2.45,-6.34,-8.4,13.74,4.87,3.75,14.07,-7.26
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,전체,2026-07-29,89605.0,-6.34,18,8,-1.32,-2.2,21.44,10.6,16.4,15.23,19.61,-1.89
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,전체,2026-08-03,99105.0,-8.93,8,8,-1.55,1.24,5.24,-0.21,-0.85,9.53,4.43,-0.39
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭등,2010년대,2011-09-27,22700.0,5.36,8,2,2.42,-1.08,1.76,1.85,-3.48,4.74,11.45,-1.9
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭락,2010년대,2011-08-19,22475.0,-6.12,8,1,-3.78,-1.8,1.87,0.73,2.34,7.07,7.36,-1.8
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,2010년대,2011-08-16,24280.0,4.66,13,1,3.11,0.64,-1.4,-7.43,-5.7,-1.54,-1.63,1.18
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,2010년대,2011-09-27,22700.0,5.36,8,1,2.42,-1.08,1.76,1.85,-3.48,4.74,11.45,-1.9
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,2010년대,2011-08-19,22475.0,-6.12,8,1,-3.78,-1.8,1.87,0.73,2.34,7.07,7.36,-1.8
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,2010년대,2011-09-05,23010.0,-4.38,19,1,-2.36,-0.8,3.22,3.72,-1.35,4.87,0.61,1.42
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,2010년대,2011-09-23,22030.0,-5.39,12,1,-2.55,-2.2,3.04,1.93,4.95,5.22,12.73,-3.04
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,2010년대,2011-11-10,23870.0,-4.82,14,2,-2.03,2.22,4.4,3.77,3.25,-1.76,3.04,0.87
KODEX 200,테스트 A(역대급 등락),K=5,2011,폭등,2020년대,2020-03-20,21795.0,7.68,4,1,4.01,-5.87,2.87,8.76,9.22,8.28,16.22,1.41
KODEX 200,테스트 A(역대급 등락),K=5,2011,폭등,2020년대,2020-03-24,22420.0,9.29,2,1,4.04,5.73,3.68,6.18,7.43,11.17,15.08,2.66
KODEX 200,테스트 A(역대급 등락),K=5,2011,폭등,2020년대,2026-02-03,78290.0,7.69,5,3,4.12,1.4,-2.91,-3.95,0.19,10.23,5.89,2.25
KODEX 200,테스트 A(역대급 등락),K=5,2011,폭등,2020년대,2026-03-05,83570.0,10.11,2,3,3.5,-0.01,-6.39,-0.8,-0.44,3.81,-3.58,2.21
KODEX 200,테스트 A(역대급 등락),K=5,2011,폭등,2020년대,2026-04-01,82170.0,8.94,5,3,2.46,-4.84,-1.94,-0.51,8.31,12.77,21.58,-6.04
KODEX 200,테스트 A(역대급 등락),K=5,2011,폭등,2020년대,2026-07-31,108820.0,24.17,1,4,4.95,-8.93,-7.8,-4.15,-9.86,1.14,-0.86,-2.82
KODEX 200,테스트 A(역대급 등락),K=5,2011,폭락,2020년대,2020-03-19,20240.0,-7.33,4,1,-4.3,7.68,1.36,10.77,14.85,16.9,26.56,4.66
KODEX 200,테스트 A(역대급 등락),K=5,2011,폭락,2020년대,2024-08-05,33260.0,-9.18,3,2,-8.58,2.77,5.11,4.33,6.98,11.03,4.34,-1.17
KODEX 200,테스트 A(역대급 등락),K=5,2011,폭락,2020년대,2026-03-03,86705.0,-7.88,5,3,-3.84,-12.46,-3.62,-3.63,-4.39,-2.39,-5.23,-8.86
KODEX 200,테스트 A(역대급 등락),K=5,2011,폭락,2020년대,2026-03-04,75900.0,-12.46,1,3,-5.36,10.11,10.09,3.07,10.44,17.75,3.02,-0.53
KODEX 200,테스트 A(역대급 등락),K=5,2011,폭락,2020년대,2026-06-08,119560.0,-8.75,5,4,-2.56,8.84,3.54,3.59,13.99,24.08,3.47,4.29
KODEX 200,테스트 A(역대급 등락),K=5,2011,폭락,2020년대,2026-06-23,132820.0,-10.47,3,4,-2.87,4.01,9.8,3.43,4.34,-6.86,-14.75,2.6
KODEX 200,테스트 A(역대급 등락),K=5,2011,폭락,2020년대,2026-07-13,108820.0,-9.77,5,4,-2.4,0.83,7.27,0.17,-0.62,-12.08,-5.12,0.83
KODEX 200,테스트 A(역대급 등락),K=5,2011,폭락,2020년대,2026-07-28,95675.0,-11.19,3,4,-2.45,-6.34,-8.4,13.74,4.87,3.75,14.07,-7.26
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭등,2020년대,2020-03-20,21795.0,7.68,4,1,4.01,-5.87,2.87,8.76,9.22,8.28,16.22,1.41
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭등,2020년대,2020-03-24,22420.0,9.29,2,1,4.04,5.73,3.68,6.18,7.43,11.17,15.08,2.66
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭등,2020년대,2020-03-25,23705.0,5.73,10,1,2.18,-1.94,0.42,-0.17,-3.16,3.61,7.21,-1.9
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭등,2020년대,2020-06-16,28340.0,6.14,8,2,2.17,-0.28,-0.56,-0.21,-0.65,-0.95,3.48,-0.05
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭등,2020년대,2025-04-10,32920.0,6.16,8,4,4.66,-0.3,0.33,1.32,0.73,2.86,7.21,1.37
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭등,2020년대,2026-02-03,78290.0,7.69,5,5,4.12,1.4,-2.91,-3.95,0.19,10.23,5.89,2.25
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭등,2020년대,2026-03-05,83570.0,10.11,2,5,3.5,-0.01,-6.39,-0.8,-0.44,3.81,-3.58,2.21
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭등,2020년대,2026-04-01,82170.0,8.94,5,5,2.46,-4.84,-1.94,-0.51,8.31,12.77,21.58,-6.04
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭등,2020년대,2026-04-08,89000.0,7.53,9,5,1.96,-1.97,-0.39,-1.26,4.12,9.33,36.86,-1.2
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭등,2020년대,2026-05-06,113270.0,7.57,9,5,1.92,2.07,2.24,7.54,8.29,0.06,5.55,0.27
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭등,2020년대,2026-05-21,123060.0,8.58,6,5,2.13,0.24,3.0,6.13,9.55,-2.84,7.93,-0.61
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭등,2020년대,2026-06-09,130130.0,8.84,6,5,2.47,-4.87,-4.83,-0.66,7.24,2.07,-10.19,-1.68
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭등,2020년대,2026-07-31,108820.0,24.17,1,5,4.95,-8.93,-7.8,-4.15,-9.86,1.14,-0.86,-2.82
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭락,2020년대,2020-03-19,20240.0,-7.33,4,1,-4.3,7.68,1.36,10.77,14.85,16.9,26.56,4.66
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭락,2020년대,2024-08-05,33260.0,-9.18,3,3,-8.58,2.77,5.11,4.33,6.98,11.03,4.34,-1.17
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭락,2020년대,2026-03-03,86705.0,-7.88,5,5,-3.84,-12.46,-3.62,-3.63,-4.39,-2.39,-5.23,-8.86
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭락,2020년대,2026-03-04,75900.0,-12.46,1,5,-5.36,10.11,10.09,3.07,10.44,17.75,3.02,-0.53
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭락,2020년대,2026-03-09,78230.0,-6.38,10,5,-2.04,5.97,7.15,6.35,6.08,3.57,5.8,0.24
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭락,2020년대,2026-03-23,81025.0,-6.5,9,5,-1.91,3.06,4.3,0.71,-2.89,0.89,19.62,-1.45
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭락,2020년대,2026-06-08,119560.0,-8.75,5,5,-2.56,8.84,3.54,3.59,13.99,24.08,3.47,4.29
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭락,2020년대,2026-06-23,132820.0,-10.47,3,5,-2.87,4.01,9.8,3.43,4.34,-6.86,-14.75,2.6
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭락,2020년대,2026-07-02,123530.0,-8.17,7,5,-2.15,6.06,5.34,0.15,-4.72,-11.76,-19.77,5.33
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭락,2020년대,2026-07-13,108820.0,-9.77,5,5,-2.4,0.83,7.27,0.17,-0.62,-12.08,-5.12,0.83
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭락,2020년대,2026-07-28,95675.0,-11.19,3,5,-2.45,-6.34,-8.4,13.74,4.87,3.75,14.07,-7.26
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭락,2020년대,2026-08-03,99105.0,-8.93,8,5,-1.55,1.24,5.24,-0.21,-0.85,9.53,4.43,-0.39
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,2020년대,2020-03-20,21795.0,7.68,4,1,4.01,-5.87,2.87,8.76,9.22,8.28,16.22,1.41
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,2020년대,2020-03-24,22420.0,9.29,2,1,4.04,5.73,3.68,6.18,7.43,11.17,15.08,2.66
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,2020년대,2020-03-25,23705.0,5.73,10,1,2.18,-1.94,0.42,-0.17,-3.16,3.61,7.21,-1.9
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,2020년대,2020-06-16,28340.0,6.14,8,2,2.17,-0.28,-0.56,-0.21,-0.65,-0.95,3.48,-0.05
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,2020년대,2023-11-06,33415.0,4.68,18,3,4.76,-1.81,-2.72,-2.26,-2.89,0.45,-0.13,-1.04
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,2020년대,2025-04-10,32920.0,6.16,8,5,4.66,-0.3,0.33,1.32,0.73,2.86,7.21,1.37
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,2020년대,2026-02-03,78290.0,7.69,5,6,4.12,1.4,-2.91,-3.95,0.19,10.23,5.89,2.25
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,2020년대,2026-03-05,83570.0,10.11,2,6,3.5,-0.01,-6.39,-0.8,-0.44,3.81,-3.58,2.21
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,2020년대,2026-03-10,82900.0,5.97,14,6,1.83,1.12,0.36,-1.64,2.09,0.73,7.36,-1.32
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,2020년대,2026-03-18,89370.0,5.59,16,6,1.67,-2.93,-3.03,-9.34,-5.44,-8.06,5.98,0.55
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,2020년대,2026-04-01,82170.0,8.94,5,6,2.46,-4.84,-1.94,-0.51,8.31,12.77,21.58,-6.04
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,2020년대,2026-04-08,89000.0,7.53,9,6,1.96,-1.97,-0.39,-1.26,4.12,9.33,36.86,-1.2
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,2020년대,2026-05-04,105295.0,5.4,19,6,1.36,7.57,9.81,9.99,13.11,8.57,24.44,1.62
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,2020년대,2026-05-06,113270.0,7.57,9,6,1.92,2.07,2.24,7.54,8.29,0.06,5.55,0.27
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,2020년대,2026-05-21,123060.0,8.58,6,6,2.13,0.24,3.0,6.13,9.55,-2.84,7.93,-0.61
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,2020년대,2026-06-09,130130.0,8.84,6,6,2.47,-4.87,-4.83,-0.66,7.24,2.07,-10.19,-1.68
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,2020년대,2026-07-03,131010.0,6.06,19,6,1.53,-0.68,-5.57,-10.8,-7.94,-20.54,-23.42,-1.98
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,2020년대,2026-07-15,116735.0,6.39,13,6,1.5,-6.63,-10.83,-7.36,-3.0,-24.93,-5.72,-1.91
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,2020년대,2026-07-31,108820.0,24.17,1,6,4.95,-8.93,-7.8,-4.15,-9.86,1.14,-0.86,-2.82
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,2020년대,2026-08-20,108190.0,6.32,16,6,1.1,1.65,-2.03,-1.29,0.87,-4.23,,2.94
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,2020년대,2020-03-18,21840.0,-5.5,12,1,-3.49,-7.33,-0.21,-6.07,8.54,5.11,18.7,-9.38
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,2020년대,2020-03-19,20240.0,-7.33,4,1,-4.3,7.68,1.36,10.77,14.85,16.9,26.56,4.66
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,2020년대,2020-03-23,20515.0,-5.87,13,1,-2.68,9.29,15.55,13.31,15.35,19.62,24.54,6.26
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,2020년대,2020-04-01,22955.0,-4.69,20,1,-1.69,3.07,2.81,6.9,6.99,9.61,11.09,2.54
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,2020년대,2020-06-15,26700.0,-5.03,16,2,-1.82,6.14,5.84,5.54,5.17,4.23,8.75,3.47
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,2020년대,2024-08-05,33260.0,-9.18,3,4,-8.58,2.77,5.11,4.33,6.98,11.03,4.34,-1.17
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,2020년대,2025-04-07,31550.0,-5.69,15,5,-5.08,-0.05,-1.71,4.34,4.69,5.96,8.61,-1.91
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,2020년대,2026-02-02,72700.0,-5.96,13,6,-3.46,7.69,9.2,4.55,7.76,16.08,7.61,3.76
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,2020년대,2026-03-03,86705.0,-7.88,5,6,-3.84,-12.46,-3.62,-3.63,-4.39,-2.39,-5.23,-8.86
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,2020년대,2026-03-04,75900.0,-12.46,1,6,-5.36,10.11,10.09,3.07,10.44,17.75,3.02,-0.53
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,2020년대,2026-03-09,78230.0,-6.38,10,6,-2.04,5.97,7.15,6.35,6.08,3.57,5.8,0.24
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,2020년대,2026-03-23,81025.0,-6.5,9,6,-1.91,3.06,4.3,0.71,-2.89,0.89,19.62,-1.45
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,2020년대,2026-05-15,117200.0,-6.13,14,6,-1.56,0.55,-2.46,-3.29,5.25,20.64,21.21,1.53
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,2020년대,2026-06-08,119560.0,-8.75,5,6,-2.56,8.84,3.54,3.59,13.99,24.08,3.47,4.29
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,2020년대,2026-06-23,132820.0,-10.47,3,6,-2.87,4.01,9.8,3.43,4.34,-6.86,-14.75,2.6
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,2020년대,2026-07-02,123530.0,-8.17,7,6,-2.15,6.06,5.34,0.15,-4.72,-11.76,-19.77,5.33
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,2020년대,2026-07-13,108820.0,-9.77,5,6,-2.4,0.83,7.27,0.17,-0.62,-12.08,-5.12,0.83
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,2020년대,2026-07-16,109000.0,-6.63,13,6,-1.53,-4.5,-0.79,-0.63,-2.42,-0.17,-0.41,-0.15
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,2020년대,2026-07-28,95675.0,-11.19,3,6,-2.45,-6.34,-8.4,13.74,4.87,3.75,14.07,-7.26
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,2020년대,2026-07-29,89605.0,-6.34,18,6,-1.32,-2.2,21.44,10.6,16.4,15.23,19.61,-1.89
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,2020년대,2026-08-03,99105.0,-8.93,8,6,-1.55,1.24,5.24,-0.21,-0.85,9.53,4.43,-0.39
