Date,Contract,ContractName,Open,High,Low,Close,Volume,Settle,OpenInterest,Spot
2024-10-22,KR4106W60009,코스닥150 F 202506,,,,,0,1272.3,0,1249.54
2024-10-22,KR4106W90006,코스닥150 F 202509,,,,,0,1282.6,0,1249.54
2024-10-22,KR4106WC0008,코스닥150 F 202512,,,,,0,1293.0,0,1249.54
2024-10-22,KR4A06660000,코스닥150 F 202606,,,,,0,1310.4,0,1249.54
2024-10-22,KR4A066C0003,코스닥150 F 202612,,,,,0,1331.1,0,1249.54
2024-10-23,KR4106VC0009,코스닥150 F 202412,1254.3,1281.7,1232.9,1272.9,104652,1272.9,295446,1266.76
2024-10-23,KR4106W30002,코스닥150 F 202503,1250.0,1280.0,1250.0,1280.0,5,1280.0,19,1266.76
2024-10-23,KR4106W60009,코스닥150 F 202506,,,,,0,1290.6,0,1266.76
2024-10-23,KR4106W90006,코스닥150 F 202509,,,,,0,1301.2,0,1266.76
2024-10-23,KR4106WC0008,코스닥150 F 202512,,,,,0,1311.7,0,1266.76
2024-10-23,KR4A06660000,코스닥150 F 202606,,,,,0,1329.4,0,1266.76
2024-10-23,KR4A066C0003,코스닥150 F 202612,,,,,0,1350.5,0,1266.76
2024-10-24,KR4106VC0009,코스닥150 F 202412,1272.6,1272.8,1248.6,1251.5,67267,1251.5,294520,1247.1
2024-10-24,KR4106W30002,코스닥150 F 202503,,,,,0,1258.5,19,1247.1
2024-10-24,KR4106W60009,코스닥150 F 202506,,,,,0,1268.9,0,1247.1
2024-10-24,KR4106W90006,코스닥150 F 202509,,,,,0,1279.3,0,1247.1
2024-10-24,KR4106WC0008,코스닥150 F 202512,,,,,0,1289.7,0,1247.1
2024-10-24,KR4A06660000,코스닥150 F 202606,,,,,0,1307.1,0,1247.1
2024-10-24,KR4A066C0003,코스닥150 F 202612,,,,,0,1327.8,0,1247.1
2024-10-25,KR4106VC0009,코스닥150 F 202412,1256.3,1263.9,1233.5,1240.0,65384,1240.0,294385,1235.16
2024-10-25,KR4106W30002,코스닥150 F 202503,1250.0,1250.0,1250.0,1250.0,1,1250.0,19,1235.16
2024-10-25,KR4106W60009,코스닥150 F 202506,,,,,0,1257.2,0,1235.16
2024-10-25,KR4106W90006,코스닥150 F 202509,,,,,0,1267.5,0,1235.16
2024-10-25,KR4106WC0008,코스닥150 F 202512,,,,,0,1277.8,0,1235.16
2024-10-25,KR4A06660000,코스닥150 F 202606,,,,,0,1295.0,0,1235.16
2024-10-25,KR4A066C0003,코스닥150 F 202612,,,,,0,1315.5,0,1235.16
2024-10-28,KR4106VC0009,코스닥150 F 202412,1244.1,1274.4,1243.2,1274.0,80416,1274.0,294874,1265.6
2024-10-28,KR4106W30002,코스닥150 F 202503,,,,,0,1281.2,19,1265.6
2024-10-28,KR4106W60009,코스닥150 F 202506,,,,,0,1291.8,0,1265.6
2024-10-28,KR4106W90006,코스닥150 F 202509,,,,,0,1302.3,0,1265.6
2024-10-28,KR4106WC0008,코스닥150 F 202512,,,,,0,1312.9,0,1265.6
2024-10-28,KR4A06660000,코스닥150 F 202606,,,,,0,1330.5,0,1265.6
2024-10-28,KR4A066C0003,코스닥150 F 202612,,,,,0,1351.6,0,1265.6
2024-10-29,KR4106VC0009,코스닥150 F 202412,1266.7,1288.6,1249.8,1288.6,78943,1288.6,295248,1275.02
2024-10-29,KR4106W30002,코스닥150 F 202503,1265.8,1265.8,1257.9,1257.9,7,1257.9,18,1275.02
2024-10-29,KR4106W60009,코스닥150 F 202506,,,,,0,1306.5,0,1275.02
2024-10-29,KR4106W90006,코스닥150 F 202509,,,,,0,1317.2,0,1275.02
2024-10-29,KR4106WC0008,코스닥150 F 202512,,,,,0,1327.9,0,1275.02
2024-10-29,KR4A06660000,코스닥150 F 202606,,,,,0,1345.8,0,1275.02
2024-10-29,KR4A066C0003,코스닥150 F 202612,,,,,0,1367.0,0,1275.02
2024-10-30,KR4106VC0009,코스닥150 F 202412,1282.2,1286.4,1263.4,1267.5,65796,1267.5,295086,1259.33
2024-10-30,KR4106W30002,코스닥150 F 202503,1276.5,1276.5,1276.5,1276.5,1,1276.5,19,1259.33
2024-10-30,KR4106W60009,코스닥150 F 202506,,,,,0,1285.2,0,1259.33
2024-10-30,KR4106W90006,코스닥150 F 202509,,,,,0,1295.7,0,1259.33
2024-10-30,KR4106WC0008,코스닥150 F 202512,,,,,0,1306.3,0,1259.33
2024-10-30,KR4A06660000,코스닥150 F 202606,,,,,0,1323.9,0,1259.33
2024-10-30,KR4A066C0003,코스닥150 F 202612,,,,,0,1344.9,0,1259.33
2024-10-31,KR4106VC0009,코스닥150 F 202412,1255.0,1281.1,1239.4,1281.1,86015,1281.1,297806,1273.29
2024-10-31,KR4106W30002,코스닥150 F 202503,1276.4,1276.4,1276.4,1276.4,2,1276.4,18,1273.29
2024-10-31,KR4106W60009,코스닥150 F 202506,,,,,0,1299.2,0,1273.29
2024-10-31,KR4106W90006,코스닥150 F 202509,,,,,0,1309.9,0,1273.29
2024-10-31,KR4106WC0008,코스닥150 F 202512,,,,,0,1320.6,0,1273.29
2024-10-31,KR4A06660000,코스닥150 F 202606,,,,,0,1338.6,0,1273.29
2024-10-31,KR4A066C0003,코스닥150 F 202612,,,,,0,1360.0,0,1273.29
2024-11-01,KR4106VC0009,코스닥150 F 202412,1269.0,1272.7,1242.9,1242.9,80894,1242.9,295956,1240.99
2024-11-01,KR4106W30002,코스닥150 F 202503,1259.3,1259.3,1259.3,1259.3,1,1259.3,18,1240.99
2024-11-01,KR4106W60009,코스닥150 F 202506,,,,,0,1260.4,0,1240.99
2024-11-01,KR4106W90006,코스닥150 F 202509,,,,,0,1270.8,0,1240.99
2024-11-01,KR4106WC0008,코스닥150 F 202512,,,,,0,1281.3,0,1240.99
2024-11-01,KR4A06660000,코스닥150 F 202606,,,,,0,1298.7,0,1240.99
2024-11-01,KR4A066C0003,코스닥150 F 202612,,,,,0,1319.5,0,1240.99
2024-11-04,KR4106VC0009,코스닥150 F 202412,1249.9,1315.0,1240.7,1313.0,158802,1313.0,305807,1305.17
2024-11-04,KR4106W30002,코스닥150 F 202503,1260.0,1314.5,1260.0,1306.5,27,1306.5,28,1305.17
2024-11-04,KR4106W60009,코스닥150 F 202506,,,,,0,1330.3,0,1305.17
2024-11-04,KR4106W90006,코스닥150 F 202509,,,,,0,1339.7,0,1305.17
2024-11-04,KR4106WC0008,코스닥150 F 202512,,,,,0,1349.0,0,1305.17
2024-11-04,KR4A06660000,코스닥150 F 202606,,,,,0,1363.9,0,1305.17
2024-11-04,KR4A066C0003,코스닥150 F 202612,,,,,0,1382.4,0,1305.17
2024-11-05,KR4106VC0009,코스닥150 F 202412,1306.8,1314.8,1295.4,1300.0,60597,1300.0,301549,1294.29
2024-11-05,KR4106W30002,코스닥150 F 202503,1307.7,1307.7,1299.2,1299.2,2,1299.2,28,1294.29
2024-11-05,KR4106W60009,코스닥150 F 202506,,,,,0,1317.1,0,1294.29
2024-11-05,KR4106W90006,코스닥150 F 202509,,,,,0,1326.4,0,1294.29
2024-11-05,KR4106WC0008,코스닥150 F 202512,,,,,0,1335.6,0,1294.29
2024-11-05,KR4A06660000,코스닥150 F 202606,,,,,0,1350.2,0,1294.29
2024-11-05,KR4A066C0003,코스닥150 F 202612,,,,,0,1368.5,0,1294.29
2024-11-06,KR4106VC0009,코스닥150 F 202412,1309.8,1322.0,1267.1,1278.7,103727,1278.7,303122,1276.63
2024-11-06,KR4106W30002,코스닥150 F 202503,1320.0,1320.0,1279.0,1279.0,12,1279.0,23,1276.63
2024-11-06,KR4106W60009,코스닥150 F 202506,,,,,0,1295.8,0,1276.63
2024-11-06,KR4106W90006,코스닥150 F 202509,,,,,0,1305.1,0,1276.63
2024-11-06,KR4106WC0008,코스닥150 F 202512,,,,,0,1314.1,0,1276.63
2024-11-06,KR4A06660000,코스닥150 F 202606,,,,,0,1328.6,0,1276.63
2024-11-06,KR4A066C0003,코스닥150 F 202612,,,,,0,1346.5,0,1276.63
2024-11-07,KR4106VC0009,코스닥150 F 202412,1280.5,1283.9,1238.5,1257.4,108604,1257.4,302127,1248.3
2024-11-07,KR4106W30002,코스닥150 F 202503,1289.0,1289.0,1248.9,1257.0,8,1257.0,18,1248.3
2024-11-07,KR4106W60009,코스닥150 F 202506,,,,,0,1273.9,0,1248.3
2024-11-07,KR4106W90006,코스닥150 F 202509,,,,,0,1283.0,0,1248.3
2024-11-07,KR4106WC0008,코스닥150 F 202512,,,,,0,1291.9,0,1248.3
2024-11-07,KR4A06660000,코스닥150 F 202606,,,,,0,1306.0,0,1248.3
2024-11-07,KR4A066C0003,코스닥150 F 202612,,,,,0,1323.5,0,1248.3
2024-11-08,KR4106VC0009,코스닥150 F 202412,1269.0,1284.4,1262.2,1279.9,99656,1279.9,302590,1277.52
2024-11-08,KR4106W30002,코스닥150 F 202503,1281.0,1281.0,1281.0,1281.0,1,1281.0,19,1277.52
2024-11-08,KR4106W60009,코스닥150 F 202506,,,,,0,1296.8,0,1277.52
2024-11-08,KR4106W90006,코스닥150 F 202509,,,,,0,1306.1,0,1277.52
2024-11-08,KR4106WC0008,코스닥150 F 202512,,,,,0,1315.1,0,1277.52
2024-11-08,KR4A06660000,코스닥150 F 202606,,,,,0,1329.0,0,1277.52
2024-11-08,KR4A066C0003,코스닥150 F 202612,,,,,0,1346.4,0,1277.52
2024-11-11,KR4106VC0009,코스닥150 F 202412,1282.8,1285.8,1251.3,1257.9,68581,1257.9,298357,1254.21
2024-11-11,KR4106W30002,코스닥150 F 202503,1281.0,1281.0,1259.5,1259.5,8,1259.5,25,1254.21
2024-11-11,KR4106W60009,코스닥150 F 202506,,,,,0,1274.5,0,1254.21
2024-11-11,KR4106W90006,코스닥150 F 202509,,,,,0,1283.5,0,1254.21
2024-11-11,KR4106WC0008,코스닥150 F 202512,,,,,0,1292.3,0,1254.21
2024-11-11,KR4A06660000,코스닥150 F 202606,,,,,0,1306.2,0,1254.21
2024-11-11,KR4A066C0003,코스닥150 F 202612,,,,,0,1323.3,0,1254.21
2024-11-12,KR4106VC0009,코스닥150 F 202412,1257.3,1262.9,1228.7,1235.0,96050,1235.0,297569,1232.51
2024-11-12,KR4106W30002,코스닥150 F 202503,1246.3,1251.5,1236.3,1236.3,11,1236.3,30,1232.51
2024-11-12,KR4106W60009,코스닥150 F 202506,,,,,0,1251.2,0,1232.51
2024-11-12,KR4106W90006,코스닥150 F 202509,,,,,0,1260.1,0,1232.51
2024-11-12,KR4106WC0008,코스닥150 F 202512,,,,,0,1268.8,0,1232.51
2024-11-12,KR4A06660000,코스닥150 F 202606,,,,,0,1282.2,0,1232.51
2024-11-12,KR4A066C0003,코스닥150 F 202612,,,,,0,1298.9,0,1232.51
2024-11-13,KR4106VC0009,코스닥150 F 202412,1234.5,1247.6,1195.5,1195.5,128538,1195.5,302171,1193.06
2024-11-13,KR4106W30002,코스닥150 F 202503,1244.8,1244.8,1201.1,1201.1,10,1201.1,32,1193.06
2024-11-13,KR4106W60009,코스닥150 F 202506,,,,,0,1211.3,0,1193.06
2024-11-13,KR4106W90006,코스닥150 F 202509,,,,,0,1220.0,0,1193.06
2024-11-13,KR4106WC0008,코스닥150 F 202512,,,,,0,1228.6,0,1193.06
2024-11-13,KR4A06660000,코스닥150 F 202606,,,,,0,1241.7,0,1193.06
2024-11-13,KR4A066C0003,코스닥150 F 202612,,,,,0,1258.1,0,1193.06
2024-11-14,KR4106VC0009,코스닥150 F 202412,1198.8,1228.2,1176.3,1178.0,125697,1178.0,307607,1182.03
2024-11-14,KR4106W30002,코스닥150 F 202503,1215.0,1225.0,1191.0,1191.1,23,1191.1,42,1182.03
2024-11-14,KR4106W60009,코스닥150 F 202506,,,,,0,1193.6,0,1182.03
2024-11-14,KR4106W90006,코스닥150 F 202509,,,,,0,1202.2,0,1182.03
2024-11-14,KR4106WC0008,코스닥150 F 202512,,,,,0,1210.7,0,1182.03
2024-11-14,KR4A06660000,코스닥150 F 202606,,,,,0,1223.8,0,1182.03
2024-11-14,KR4A066C0003,코스닥150 F 202612,,,,,0,1240.4,0,1182.03
2024-11-15,KR4106VC0009,코스닥150 F 202412,1177.9,1204.4,1160.2,1194.3,134213,1194.3,319404,1189.53
2024-11-15,KR4106W30002,코스닥150 F 202503,1175.4,1204.9,1166.0,1204.9,16,1204.9,44,1189.53
2024-11-15,KR4106W60009,코스닥150 F 202506,,,,,0,1210.0,0,1189.53
2024-11-15,KR4106W90006,코스닥150 F 202509,,,,,0,1218.8,0,1189.53
2024-11-15,KR4106WC0008,코스닥150 F 202512,,,,,0,1227.4,0,1189.53
2024-11-15,KR4A06660000,코스닥150 F 202606,,,,,0,1240.7,0,1189.53
2024-11-15,KR4A066C0003,코스닥150 F 202612,,,,,0,1257.2,0,1189.53
2024-11-18,KR4106VC0009,코스닥150 F 202412,1183.7,1224.6,1178.5,1205.1,96700,1205.1,317833,1197.84
2024-11-18,KR4106W30002,코스닥150 F 202503,1204.8,1227.9,1200.9,1208.3,68,1208.3,64,1197.84
2024-11-18,KR4106W60009,코스닥150 F 202506,,,,,0,1220.9,0,1197.84
2024-11-18,KR4106W90006,코스닥150 F 202509,,,,,0,1229.7,0,1197.84
2024-11-18,KR4106WC0008,코스닥150 F 202512,,,,,0,1238.2,0,1197.84
2024-11-18,KR4A06660000,코스닥150 F 202606,,,,,0,1251.5,0,1197.84
2024-11-18,KR4A066C0003,코스닥150 F 202612,,,,,0,1268.0,0,1197.84
2024-11-19,KR4106VC0009,코스닥150 F 202412,1205.0,1205.7,1172.4,1179.1,88235,1179.1,322899,1174.47
2024-11-19,KR4106W30002,코스닥150 F 202503,1194.0,1196.9,1175.0,1175.0,18,1175.0,68,1174.47
2024-11-19,KR4106W60009,코스닥150 F 202506,,,,,0,1194.6,0,1174.47
2024-11-19,KR4106W90006,코스닥150 F 202509,,,,,0,1203.0,0,1174.47
2024-11-19,KR4106WC0008,코스닥150 F 202512,,,,,0,1211.3,0,1174.47
2024-11-19,KR4A06660000,코스닥150 F 202606,,,,,0,1224.2,0,1174.47
2024-11-19,KR4A066C0003,코스닥150 F 202612,,,,,0,1240.2,0,1174.47
2024-11-20,KR4106VC0009,코스닥150 F 202412,1182.9,1194.4,1165.2,1165.2,81593,1165.2,321666,1164.08
2024-11-20,KR4106W30002,코스닥150 F 202503,1194.7,1196.8,1175.0,1175.0,28,1175.0,73,1164.08
2024-11-20,KR4106W60009,코스닥150 F 202506,,,,,0,1180.5,0,1164.08
2024-11-20,KR4106W90006,코스닥150 F 202509,,,,,0,1188.8,0,1164.08
2024-11-20,KR4106WC0008,코스닥150 F 202512,,,,,0,1196.9,0,1164.08
2024-11-20,KR4A06660000,코스닥150 F 202606,,,,,0,1209.2,0,1164.08
2024-11-20,KR4A066C0003,코스닥150 F 202612,,,,,0,1225.0,0,1164.08
2024-11-21,KR4106VC0009,코스닥150 F 202412,1164.2,1183.0,1137.6,1174.1,115520,1174.1,327341,1166.42
2024-11-21,KR4106W30002,코스닥150 F 202503,1174.4,1186.8,1147.7,1176.5,74,1176.5,90,1166.42
2024-11-21,KR4106W60009,코스닥150 F 202506,,,,,0,1189.3,0,1166.42
2024-11-21,KR4106W90006,코스닥150 F 202509,,,,,0,1197.4,0,1166.42
2024-11-21,KR4106WC0008,코스닥150 F 202512,,,,,0,1205.3,0,1166.42
2024-11-21,KR4A06660000,코스닥150 F 202606,,,,,0,1217.5,0,1166.42
2024-11-21,KR4A066C0003,코스닥150 F 202612,,,,,0,1233.0,0,1166.42
2024-11-22,KR4106VC0009,코스닥150 F 202412,1173.1,1185.5,1140.0,1140.0,121957,1140.0,342427,1142.51
2024-11-22,KR4106W30002,코스닥150 F 202503,1176.0,1186.6,1145.6,1145.6,81,1145.6,116,1142.51
2024-11-22,KR4106W60009,코스닥150 F 202506,,,,,0,1154.7,0,1142.51
2024-11-22,KR4106W90006,코스닥150 F 202509,,,,,0,1162.6,0,1142.51
2024-11-22,KR4106WC0008,코스닥150 F 202512,,,,,0,1170.3,0,1142.51
2024-11-22,KR4A06660000,코스닥150 F 202606,,,,,0,1182.0,0,1142.51
2024-11-22,KR4A066C0003,코스닥150 F 202612,,,,,0,1197.4,0,1142.51
2024-11-25,KR4106VC0009,코스닥150 F 202412,1153.2,1202.7,1153.2,1199.3,140179,1199.3,346785,1190.59
2024-11-25,KR4106W30002,코스닥150 F 202503,1164.9,1206.8,1162.3,1206.2,105,1206.2,124,1190.59
2024-11-25,KR4106W60009,코스닥150 F 202506,,,,,0,1214.6,0,1190.59
2024-11-25,KR4106W90006,코스닥150 F 202509,,,,,0,1222.8,0,1190.59
2024-11-25,KR4106WC0008,코스닥150 F 202512,,,,,0,1230.6,0,1190.59
2024-11-25,KR4A06660000,코스닥150 F 202606,,,,,0,1242.9,0,1190.59
2024-11-25,KR4A066C0003,코스닥150 F 202612,,,,,0,1258.7,0,1190.59
2024-11-26,KR4106VC0009,코스닥150 F 202412,1191.0,1200.4,1166.4,1172.8,91998,1172.8,347271,1168.2
2024-11-26,KR4106W30002,코스닥150 F 202503,1200.4,1200.4,1172.0,1180.8,118,1180.8,233,1168.2
2024-11-26,KR4106W60009,코스닥150 F 202506,,,,,0,1187.6,0,1168.2
2024-11-26,KR4106W90006,코스닥150 F 202509,,,,,0,1195.5,0,1168.2
2024-11-26,KR4106WC0008,코스닥150 F 202512,,,,,0,1203.2,0,1168.2
2024-11-26,KR4A06660000,코스닥150 F 202606,,,,,0,1214.9,0,1168.2
2024-11-26,KR4A066C0003,코스닥150 F 202612,,,,,0,1230.3,0,1168.2
2024-11-27,KR4106VC0009,코스닥150 F 202412,1175.7,1180.7,1155.5,1169.7,71697,1169.7,346707,1164.45
2024-11-27,KR4106W30002,코스닥150 F 202503,1179.0,1184.5,1162.3,1172.4,182,1172.4,410,1164.45
2024-11-27,KR4106W60009,코스닥150 F 202506,,,,,0,1184.4,0,1164.45
2024-11-27,KR4106W90006,코스닥150 F 202509,,,,,0,1192.5,0,1164.45
2024-11-27,KR4106WC0008,코스닥150 F 202512,,,,,0,1200.0,0,1164.45
2024-11-27,KR4A06660000,코스닥150 F 202606,,,,,0,1211.9,0,1164.45
2024-11-27,KR4A066C0003,코스닥150 F 202612,,,,,0,1227.0,0,1164.45
2024-11-28,KR4106VC0009,코스닥150 F 202412,1171.7,1183.1,1165.3,1171.4,62611,1171.4,344822,1169.19
2024-11-28,KR4106W30002,코스닥150 F 202503,1182.2,1184.8,1171.0,1172.8,55,1172.8,427,1169.19
2024-11-28,KR4106W60009,코스닥150 F 202506,,,,,0,1185.4,0,1169.19
2024-11-28,KR4106W90006,코스닥150 F 202509,,,,,0,1193.2,0,1169.19
2024-11-28,KR4106WC0008,코스닥150 F 202512,,,,,0,1200.7,0,1169.19
2024-11-28,KR4A06660000,코스닥150 F 202606,,,,,0,1212.1,0,1169.19
2024-11-28,KR4A066C0003,코스닥150 F 202612,,,,,0,1226.9,0,1169.19
2024-11-29,KR4106VC0009,코스닥150 F 202412,1176.1,1176.2,1134.3,1138.0,98942,1138.0,346759,1133.83
2024-11-29,KR4106W30002,코스닥150 F 202503,1175.4,1175.4,1139.0,1144.0,138,1144.0,487,1133.83
2024-11-29,KR4106W60009,코스닥150 F 202506,,,,,0,1151.5,0,1133.83
2024-11-29,KR4106W90006,코스닥150 F 202509,,,,,0,1158.9,0,1133.83
2024-11-29,KR4106WC0008,코스닥150 F 202512,,,,,0,1165.9,0,1133.83
2024-11-29,KR4A06660000,코스닥150 F 202606,,,,,0,1176.2,0,1133.83
2024-11-29,KR4A066C0003,코스닥150 F 202612,,,,,0,1190.3,0,1133.83
2024-12-02,KR4106VC0009,코스닥150 F 202412,1151.7,1158.7,1135.6,1139.5,79814,1139.5,350005,1138.18
2024-12-02,KR4106W30002,코스닥150 F 202503,1152.5,1161.3,1141.4,1146.1,129,1146.1,705,1138.18
2024-12-02,KR4106W60009,코스닥150 F 202506,,,,,0,1153.2,0,1138.18
2024-12-02,KR4106W90006,코스닥150 F 202509,,,,,0,1160.5,0,1138.18
2024-12-02,KR4106WC0008,코스닥150 F 202512,,,,,0,1167.4,0,1138.18
2024-12-02,KR4A06660000,코스닥150 F 202606,,,,,0,1177.6,0,1138.18
2024-12-02,KR4A066C0003,코스닥150 F 202612,,,,,0,1191.2,0,1138.18
2024-12-03,KR4106VC0009,코스닥150 F 202412,1148.7,1180.9,1140.0,1172.9,94866,1172.9,350738,1170.02
2024-12-03,KR4106W30002,코스닥150 F 202503,1153.9,1184.5,1153.9,1175.8,177,1175.8,1155,1170.02
2024-12-03,KR4106W60009,코스닥150 F 202506,,,,,0,1186.9,0,1170.02
2024-12-03,KR4106W90006,코스닥150 F 202509,,,,,0,1194.3,0,1170.02
2024-12-03,KR4106WC0008,코스닥150 F 202512,,,,,0,1201.2,0,1170.02
2024-12-03,KR4A06660000,코스닥150 F 202606,,,,,0,1211.6,0,1170.02
2024-12-03,KR4A066C0003,코스닥150 F 202612,,,,,0,1225.1,0,1170.02
2024-12-04,KR4106VC0009,코스닥150 F 202412,1147.0,1170.8,1135.0,1144.3,119426,1144.3,352323,1148.77
2024-12-04,KR4106W30002,코스닥150 F 202503,1140.5,1173.9,1140.5,1150.0,419,1150.0,1632,1148.77
2024-12-04,KR4106W60009,코스닥150 F 202506,,,,,0,1158.2,0,1148.77
2024-12-04,KR4106W90006,코스닥150 F 202509,,,,,0,1165.5,0,1148.77
2024-12-04,KR4106WC0008,코스닥150 F 202512,,,,,0,1172.4,0,1148.77
2024-12-04,KR4A06660000,코스닥150 F 202606,,,,,0,1182.7,0,1148.77
2024-12-04,KR4A066C0003,코스닥150 F 202612,,,,,0,1196.3,0,1148.77
2024-12-05,KR4106VC0009,코스닥150 F 202412,1152.8,1159.0,1139.0,1144.0,80959,1144.0,347529,1140.12
2024-12-05,KR4106W30002,코스닥150 F 202503,1155.0,1164.0,1144.0,1149.2,229,1149.2,2457,1140.12
2024-12-05,KR4106W60009,코스닥150 F 202506,,,,,0,1157.6,0,1140.12
2024-12-05,KR4106W90006,코스닥150 F 202509,,,,,0,1164.9,0,1140.12
2024-12-05,KR4106WC0008,코스닥150 F 202512,,,,,0,1171.7,0,1140.12
2024-12-05,KR4A06660000,코스닥150 F 202606,,,,,0,1182.4,0,1140.12
2024-12-05,KR4A066C0003,코스닥150 F 202612,,,,,0,1196.2,0,1140.12
2024-12-06,KR4106VC0009,코스닥150 F 202412,1149.7,1153.8,1102.6,1129.4,159727,1129.4,360403,1129.59
2024-12-06,KR4106W30002,코스닥150 F 202503,1151.5,1155.6,1107.5,1134.0,903,1134.0,4183,1129.59
2024-12-06,KR4106W60009,코스닥150 F 202506,,,,,0,1142.9,0,1129.59
2024-12-06,KR4106W90006,코스닥150 F 202509,,,,,0,1150.1,0,1129.59
2024-12-06,KR4106WC0008,코스닥150 F 202512,,,,,0,1156.8,0,1129.59
2024-12-06,KR4A06660000,코스닥150 F 202606,,,,,0,1167.1,0,1129.59
2024-12-06,KR4A066C0003,코스닥150 F 202612,,,,,0,1180.6,0,1129.59
2024-12-09,KR4106VC0009,코스닥150 F 202412,1111.0,1115.4,1077.6,1083.9,167364,1083.9,305820,1076.66
2024-12-09,KR4106W30002,코스닥150 F 202503,1127.9,1127.9,1082.3,1088.5,4044,1088.5,74201,1076.66
2024-12-09,KR4106W60009,코스닥150 F 202506,,,,,0,1096.6,0,1076.66
2024-12-09,KR4106W90006,코스닥150 F 202509,,,,,0,1103.5,0,1076.66
2024-12-09,KR4106WC0008,코스닥150 F 202512,,,,,0,1109.9,0,1076.66
2024-12-09,KR4A06660000,코스닥150 F 202606,,,,,0,1119.6,0,1076.66
2024-12-09,KR4A066C0003,코스닥150 F 202612,,,,,0,1132.6,0,1076.66
2024-12-10,KR4106VC0009,코스닥150 F 202412,1094.6,1138.6,1093.6,1138.4,155456,1138.4,227343,1132.57
2024-12-10,KR4106W30002,코스닥150 F 202503,1102.0,1142.9,1100.9,1138.9,18899,1138.9,169813,1132.57
2024-12-10,KR4106W60009,코스닥150 F 202506,,,,,0,1151.9,0,1132.57
2024-12-10,KR4106W90006,코스닥150 F 202509,,,,,0,1158.9,0,1132.57
2024-12-10,KR4106WC0008,코스닥150 F 202512,,,,,0,1165.6,0,1132.57
2024-12-10,KR4A06660000,코스닥150 F 202606,,,,,0,1175.5,0,1132.57
2024-12-10,KR4A066C0003,코스닥150 F 202612,,,,,0,1188.5,0,1132.57
2024-12-11,KR4106VC0009,코스닥150 F 202412,1123.0,1152.4,1123.0,1137.7,129666,1137.7,118793,1136.15
2024-12-11,KR4106W30002,코스닥150 F 202503,1127.0,1155.0,1127.0,1142.6,49300,1142.6,270775,1136.15
2024-12-11,KR4106W60009,코스닥150 F 202506,,,,,0,1151.4,0,1136.15
2024-12-11,KR4106W90006,코스닥150 F 202509,,,,,0,1158.6,0,1136.15
2024-12-11,KR4106WC0008,코스닥150 F 202512,,,,,0,1165.2,0,1136.15
2024-12-11,KR4A06660000,코스닥150 F 202606,,,,,0,1175.3,0,1136.15
2024-12-11,KR4A066C0003,코스닥150 F 202612,,,,,0,1188.5,0,1136.15
2024-12-12,KR4106VC0009,코스닥150 F 202412,1155.0,1161.2,1128.1,1153.6,38033,1153.6,0,1147.96
2024-12-12,KR4106W30002,코스닥150 F 202503,1160.0,1166.5,1135.2,1166.5,100102,1166.5,340547,1147.96
2024-12-12,KR4106W60009,코스닥150 F 202506,1149.9,1149.9,1149.9,1149.9,2,1149.9,2,1147.96
2024-12-12,KR4106W90006,코스닥150 F 202509,,,,,0,1181.9,0,1147.96
2024-12-12,KR4106WC0008,코스닥150 F 202512,,,,,0,1188.8,0,1147.96
2024-12-12,KR4A06660000,코스닥150 F 202606,,,,,0,1199.1,0,1147.96
2024-12-12,KR4A066C0003,코스닥150 F 202612,,,,,0,1212.3,0,1147.96
2024-12-13,KR4106W30002,코스닥150 F 202503,1159.9,1177.3,1151.3,1169.2,71224,1169.2,342108,1163.01
2024-12-13,KR4106W60009,코스닥150 F 202506,1165.0,1165.0,1165.0,1165.0,1,1165.0,3,1163.01
2024-12-13,KR4106W90006,코스닥150 F 202509,,,,,0,1184.7,0,1163.01
2024-12-13,KR4106WC0008,코스닥150 F 202512,,,,,0,1191.5,0,1163.01
2024-12-13,KR4A06660000,코스닥150 F 202606,,,,,0,1202.2,0,1163.01
2024-12-13,KR4A066C0003,코스닥150 F 202612,,,,,0,1215.8,0,1163.01
2024-12-13,KR4A067C0002,코스닥150 F 202712,,,,,0,1240.0,0,1163.01
2024-12-16,KR4106W30002,코스닥150 F 202503,1178.8,1183.1,1161.7,1171.0,78474,1171.0,338376,1165.75
2024-12-16,KR4106W60009,코스닥150 F 202506,1174.4,1181.0,1172.5,1175.0,11,1175.0,8,1165.75
2024-12-16,KR4106W90006,코스닥150 F 202509,,,,,0,1186.6,0,1165.75
2024-12-16,KR4106WC0008,코스닥150 F 202512,,,,,0,1193.5,0,1165.75
2024-12-16,KR4A06660000,코스닥150 F 202606,,,,,0,1204.2,0,1165.75
2024-12-16,KR4A066C0003,코스닥150 F 202612,,,,,0,1217.8,0,1165.75
2024-12-16,KR4A067C0002,코스닥150 F 202712,,,,,0,1242.1,0,1165.75
2024-12-17,KR4106W30002,코스닥150 F 202503,1173.7,1174.4,1149.6,1153.6,70616,1153.6,334719,1149.71
2024-12-17,KR4106W60009,코스닥150 F 202506,1158.7,1159.5,1158.7,1159.5,3,1159.5,7,1149.71
2024-12-17,KR4106W90006,코스닥150 F 202509,,,,,0,1169.2,0,1149.71
2024-12-17,KR4106WC0008,코스닥150 F 202512,,,,,0,1176.1,0,1149.71
2024-12-17,KR4A06660000,코스닥150 F 202606,,,,,0,1186.9,0,1149.71
