종목,월,방향,손절선(%),손절적용,구간,신호,제외,합계(%),평균(%),승률(%),손익비,손익분기 승률(%),질 때 표본,최고(%),최악(%),표준편차(%),갭손절,장중손절,평균 보유일,판정가능,구간 시작일,구간 종료일
KODEX 코스닥150,6,위,-3.0,가능,앞 절반,5,0,-9.17,-1.83,20.0,0.074,93.13,4,0.17,-3.0,1.61,0,3,5.2,아니오,2016-06-20,2020-06-19
KODEX 코스닥150,6,위,-3.0,가능,뒤 절반,6,0,-10.64,-1.77,16.67,0.333,75.0,5,0.76,-3.0,1.52,0,3,5.0,아니오,2021-06-18,2026-06-19
KODEX 코스닥150,6,위,-3.0,가능,최근 10년,10,0,-16.81,-1.68,20.0,0.21,82.63,8,0.76,-3.0,1.5,0,5,5.2,예,2017-06-20,2026-06-19
KODEX 코스닥150,6,위,-3.0,가능,최근 5년,5,0,-11.4,-2.28,0.0,0.0,100.0,5,-1.13,-3.0,0.99,0,3,4.4,아니오,2022-06-20,2026-06-19
KODEX 코스닥150,6,위,-4.0,가능,전체,11,0,-25.81,-2.35,18.18,0.157,86.43,9,0.76,-4.0,1.98,0,6,5.73,예,2016-06-20,2026-06-19
KODEX 코스닥150,6,위,-4.0,가능,앞 절반,5,0,-12.17,-2.43,20.0,0.056,94.71,4,0.17,-4.0,2.15,0,3,6.2,아니오,2016-06-20,2020-06-19
KODEX 코스닥150,6,위,-4.0,가능,뒤 절반,6,0,-13.64,-2.27,16.67,0.264,79.12,5,0.76,-4.0,2.02,0,3,5.33,아니오,2021-06-18,2026-06-19
KODEX 코스닥150,6,위,-4.0,가능,최근 10년,10,0,-21.81,-2.18,20.0,0.164,85.91,8,0.76,-4.0,2.0,0,5,5.9,예,2017-06-20,2026-06-19
KODEX 코스닥150,6,위,-4.0,가능,최근 5년,5,0,-14.4,-2.88,0.0,0.0,100.0,5,-1.13,-4.0,1.53,0,3,4.8,아니오,2022-06-20,2026-06-19
KODEX 코스닥150,6,위,-5.0,가능,전체,11,0,-26.25,-2.39,18.18,0.154,86.62,9,0.76,-5.0,2.25,0,4,5.82,예,2016-06-20,2026-06-19
KODEX 코스닥150,6,위,-5.0,가능,앞 절반,5,0,-12.42,-2.48,20.0,0.055,94.81,4,0.17,-5.0,2.47,0,2,6.2,아니오,2016-06-20,2020-06-19
KODEX 코스닥150,6,위,-5.0,가능,뒤 절반,6,0,-13.83,-2.31,16.67,0.261,79.33,5,0.76,-5.0,2.3,0,2,5.5,아니오,2021-06-18,2026-06-19
KODEX 코스닥150,6,위,-5.0,가능,최근 10년,10,0,-21.25,-2.12,20.0,0.168,85.6,8,0.76,-5.0,2.19,0,3,6.0,예,2017-06-20,2026-06-19
KODEX 코스닥150,6,위,-5.0,가능,최근 5년,5,0,-14.59,-2.92,0.0,0.0,100.0,5,-1.13,-5.0,1.94,0,2,5.0,아니오,2022-06-20,2026-06-19
KODEX 코스닥150,6,위,-6.0,가능,전체,11,0,-30.25,-2.75,18.18,0.135,88.13,9,0.76,-6.0,2.73,0,4,5.91,예,2016-06-20,2026-06-19
KODEX 코스닥150,6,위,-6.0,가능,앞 절반,5,0,-14.42,-2.88,20.0,0.047,95.49,4,0.17,-6.0,2.99,0,2,6.4,아니오,2016-06-20,2020-06-19
KODEX 코스닥150,6,위,-6.0,가능,뒤 절반,6,0,-15.83,-2.64,16.67,0.229,81.36,5,0.76,-6.0,2.77,0,2,5.5,아니오,2021-06-18,2026-06-19
KODEX 코스닥150,6,위,-6.0,가능,최근 10년,10,0,-24.25,-2.42,20.0,0.148,87.09,8,0.76,-6.0,2.64,0,3,6.1,예,2017-06-20,2026-06-19
KODEX 코스닥150,6,위,-6.0,가능,최근 5년,5,0,-16.59,-3.32,0.0,0.0,100.0,5,-1.13,-6.0,2.48,0,2,5.0,아니오,2022-06-20,2026-06-19
KODEX 코스닥150,6,위,-7.0,가능,전체,11,0,-31.37,-2.85,18.18,0.13,88.5,9,0.76,-7.0,2.97,0,3,6.64,예,2016-06-20,2026-06-19
KODEX 코스닥150,6,위,-7.0,가능,앞 절반,5,0,-16.42,-3.28,20.0,0.042,96.01,4,0.17,-7.0,3.51,0,2,6.4,아니오,2016-06-20,2020-06-19
KODEX 코스닥150,6,위,-7.0,가능,뒤 절반,6,0,-14.95,-2.49,16.67,0.242,80.52,5,0.76,-7.0,2.72,0,1,6.83,아니오,2021-06-18,2026-06-19
KODEX 코스닥150,6,위,-7.0,가능,최근 10년,10,0,-24.37,-2.44,20.0,0.147,87.15,8,0.76,-7.0,2.77,0,2,6.9,예,2017-06-20,2026-06-19
KODEX 코스닥150,6,위,-7.0,가능,최근 5년,5,0,-15.71,-3.14,0.0,0.0,100.0,5,-1.13,-7.0,2.46,0,1,6.6,아니오,2022-06-20,2026-06-19
KODEX 코스닥150,6,위,-8.0,가능,전체,11,0,-34.63,-3.15,18.18,0.118,89.44,9,0.76,-8.5,3.43,1,1,6.73,예,2016-06-20,2026-06-19
KODEX 코스닥150,6,위,-8.0,가능,앞 절반,5,0,-18.68,-3.74,20.0,0.037,96.47,4,0.17,-8.5,4.12,1,0,6.6,아니오,2016-06-20,2020-06-19
KODEX 코스닥150,6,위,-8.0,가능,뒤 절반,6,0,-15.95,-2.66,16.67,0.228,81.47,5,0.76,-8.0,3.06,0,1,6.83,아니오,2021-06-18,2026-06-19
KODEX 코스닥150,6,위,-8.0,가능,최근 10년,10,0,-26.13,-2.61,20.0,0.138,87.88,8,0.76,-8.0,3.1,0,1,6.9,예,2017-06-20,2026-06-19
KODEX 코스닥150,6,위,-8.0,가능,최근 5년,5,0,-16.71,-3.34,0.0,0.0,100.0,5,-1.13,-8.0,2.86,0,1,6.6,아니오,2022-06-20,2026-06-19
KODEX 코스닥150,6,위,-9.0,가능,전체,11,0,-28.0,-2.55,18.18,0.145,87.33,9,0.76,-9.0,3.18,0,1,7.0,예,2016-06-20,2026-06-19
KODEX 코스닥150,6,위,-9.0,가능,앞 절반,5,0,-11.05,-2.21,20.0,0.061,94.21,4,0.17,-7.77,3.23,0,0,7.2,아니오,2016-06-20,2020-06-19
KODEX 코스닥150,6,위,-9.0,가능,뒤 절반,6,0,-16.95,-2.83,16.67,0.215,82.33,5,0.76,-9.0,3.42,0,1,6.83,아니오,2021-06-18,2026-06-19
KODEX 코스닥150,6,위,-9.0,가능,최근 10년,10,0,-27.13,-2.71,20.0,0.133,88.27,8,0.76,-9.0,3.3,0,1,6.9,예,2017-06-20,2026-06-19
KODEX 코스닥150,6,위,-9.0,가능,최근 5년,5,0,-17.71,-3.54,0.0,0.0,100.0,5,-1.13,-9.0,3.28,0,1,6.6,아니오,2022-06-20,2026-06-19
KODEX 코스닥150,6,위,-10.0,가능,전체,11,0,-29.0,-2.64,18.18,0.14,87.7,9,0.76,-10.0,3.39,0,1,7.0,예,2016-06-20,2026-06-19
KODEX 코스닥150,6,위,-10.0,가능,앞 절반,5,0,-11.05,-2.21,20.0,0.061,94.21,4,0.17,-7.77,3.23,0,0,7.2,아니오,2016-06-20,2020-06-19
KODEX 코스닥150,6,위,-10.0,가능,뒤 절반,6,0,-17.95,-2.99,16.67,0.203,83.11,5,0.76,-10.0,3.78,0,1,6.83,아니오,2021-06-18,2026-06-19
KODEX 코스닥150,6,위,-10.0,가능,최근 10년,10,0,-28.13,-2.81,20.0,0.128,88.62,8,0.76,-10.0,3.52,0,1,6.9,예,2017-06-20,2026-06-19
KODEX 코스닥150,6,위,-10.0,가능,최근 5년,5,0,-18.71,-3.74,0.0,0.0,100.0,5,-1.13,-10.0,3.7,0,1,6.6,아니오,2022-06-20,2026-06-19
KODEX 코스닥150,6,위,무손절,가능,전체,11,0,-21.36,-1.94,18.18,0.188,84.15,9,0.76,-7.77,2.36,0,0,7.18,예,2016-06-20,2026-06-19
KODEX 코스닥150,6,위,무손절,가능,앞 절반,5,0,-11.05,-2.21,20.0,0.061,94.21,4,0.17,-7.77,3.23,0,0,7.2,아니오,2016-06-20,2020-06-19
KODEX 코스닥150,6,위,무손절,가능,뒤 절반,6,0,-10.31,-1.72,16.67,0.343,74.44,5,0.76,-4.12,1.62,0,0,7.17,아니오,2021-06-18,2026-06-19
KODEX 코스닥150,6,위,무손절,가능,최근 10년,10,0,-20.49,-2.05,20.0,0.174,85.17,8,0.76,-7.77,2.46,0,0,7.1,예,2017-06-20,2026-06-19
KODEX 코스닥150,6,위,무손절,가능,최근 5년,5,0,-11.07,-2.21,0.0,0.0,100.0,5,-1.13,-4.12,1.2,0,0,7.0,아니오,2022-06-20,2026-06-19
KODEX 코스닥150,7,아래,-3.0,가능,전체,11,0,9.09,0.83,54.55,1.526,39.58,5,6.1,-3.41,3.22,1,2,6.27,예,2016-07-20,2026-07-20
KODEX 코스닥150,7,아래,-3.0,가능,앞 절반,5,0,10.27,2.05,60.0,2.88,25.78,2,6.1,-3.0,3.62,0,1,6.4,아니오,2016-07-20,2020-07-20
KODEX 코스닥150,7,아래,-3.0,가능,뒤 절반,6,0,-1.19,-0.2,50.0,0.849,54.09,3,2.59,-3.41,2.74,1,1,6.17,아니오,2021-07-20,2026-07-20
KODEX 코스닥150,7,아래,-3.0,가능,최근 10년,10,0,9.18,0.92,60.0,1.232,44.81,4,6.1,-3.41,3.38,1,2,6.2,예,2017-07-20,2026-07-20
KODEX 코스닥150,7,아래,-3.0,가능,최근 5년,5,0,-3.35,-0.67,40.0,0.858,53.81,3,2.59,-3.41,2.77,1,1,5.8,아니오,2022-07-20,2026-07-20
KODEX 코스닥150,7,아래,-4.0,가능,전체,11,0,6.5,0.59,54.55,1.234,44.77,5,6.1,-4.0,3.54,0,3,6.55,예,2016-07-20,2026-07-20
KODEX 코스닥150,7,아래,-4.0,가능,앞 절반,5,0,9.27,1.85,60.0,2.176,31.48,2,6.1,-4.0,3.97,0,1,7.0,아니오,2016-07-20,2020-07-20
KODEX 코스닥150,7,아래,-4.0,가능,뒤 절반,6,0,-2.78,-0.46,50.0,0.706,58.63,3,2.59,-4.0,3.09,0,2,6.17,아니오,2021-07-20,2026-07-20
KODEX 코스닥150,7,아래,-4.0,가능,최근 10년,10,0,6.59,0.66,60.0,0.994,50.15,4,6.1,-4.0,3.73,0,3,6.5,예,2017-07-20,2026-07-20
KODEX 코스닥150,7,아래,-4.0,가능,최근 5년,5,0,-4.94,-0.99,40.0,0.713,58.36,3,2.59,-4.0,3.14,0,2,5.8,아니오,2022-07-20,2026-07-20
KODEX 코스닥150,7,아래,-5.0,가능,전체,11,0,4.02,0.37,54.55,1.043,48.95,5,6.1,-5.0,3.87,0,2,6.82,예,2016-07-20,2026-07-20
KODEX 코스닥150,7,아래,-5.0,가능,앞 절반,5,0,8.8,1.76,60.0,1.95,33.9,2,6.1,-4.48,4.15,0,0,7.6,아니오,2016-07-20,2020-07-20
KODEX 코스닥150,7,아래,-5.0,가능,뒤 절반,6,0,-4.78,-0.8,50.0,0.582,63.21,3,2.59,-5.0,3.56,0,2,6.17,아니오,2021-07-20,2026-07-20
KODEX 코스닥150,7,아래,-5.0,가능,최근 10년,10,0,4.12,0.41,60.0,0.839,54.37,4,6.1,-5.0,4.08,0,2,6.8,예,2017-07-20,2026-07-20
KODEX 코스닥150,7,아래,-5.0,가능,최근 5년,5,0,-6.94,-1.39,40.0,0.589,62.95,3,2.59,-5.0,3.63,0,2,5.8,아니오,2022-07-20,2026-07-20
KODEX 코스닥150,7,아래,-6.0,가능,전체,11,0,2.02,0.18,54.55,0.927,51.9,5,6.1,-6.0,4.16,0,2,6.91,예,2016-07-20,2026-07-20
KODEX 코스닥150,7,아래,-6.0,가능,앞 절반,5,0,8.8,1.76,60.0,1.95,33.9,2,6.1,-4.48,4.15,0,0,7.6,아니오,2016-07-20,2020-07-20
KODEX 코스닥150,7,아래,-6.0,가능,뒤 절반,6,0,-6.78,-1.13,50.0,0.495,66.88,3,2.59,-6.0,4.03,0,2,6.33,아니오,2021-07-20,2026-07-20
KODEX 코스닥150,7,아래,-6.0,가능,최근 10년,10,0,2.12,0.21,60.0,0.745,57.29,4,6.1,-6.0,4.38,0,2,6.9,예,2017-07-20,2026-07-20
KODEX 코스닥150,7,아래,-6.0,가능,최근 5년,5,0,-8.94,-1.79,40.0,0.501,66.63,3,2.59,-6.0,4.13,0,2,6.0,아니오,2022-07-20,2026-07-20
KODEX 코스닥150,7,아래,-7.0,가능,전체,11,0,11.07,1.01,63.64,1.058,48.59,4,6.1,-7.0,3.95,0,1,7.55,예,2016-07-20,2026-07-20
KODEX 코스닥150,7,아래,-7.0,가능,앞 절반,5,0,8.8,1.76,60.0,1.95,33.9,2,6.1,-4.48,4.15,0,0,7.6,아니오,2016-07-20,2020-07-20
KODEX 코스닥150,7,아래,-7.0,가능,뒤 절반,6,0,2.27,0.38,66.67,0.635,61.17,2,4.04,-7.0,4.04,0,1,7.5,아니오,2021-07-20,2026-07-20
KODEX 코스닥150,7,아래,-7.0,가능,최근 10년,10,0,11.16,1.12,70.0,0.799,55.58,3,6.1,-7.0,4.14,0,1,7.6,예,2017-07-20,2026-07-20
KODEX 코스닥150,7,아래,-7.0,가능,최근 5년,5,0,0.1,0.02,60.0,0.675,59.71,2,4.04,-7.0,4.41,0,1,7.4,아니오,2022-07-20,2026-07-20
KODEX 코스닥150,7,아래,-8.0,가능,전체,11,0,10.07,0.92,63.64,0.982,50.44,4,6.1,-8.0,4.15,0,1,7.55,예,2016-07-20,2026-07-20
KODEX 코스닥150,7,아래,-8.0,가능,앞 절반,5,0,8.8,1.76,60.0,1.95,33.9,2,6.1,-4.48,4.15,0,0,7.6,아니오,2016-07-20,2020-07-20
KODEX 코스닥150,7,아래,-8.0,가능,뒤 절반,6,0,1.27,0.21,66.67,0.567,63.8,2,4.04,-8.0,4.41,0,1,7.5,아니오,2021-07-20,2026-07-20
KODEX 코스닥150,7,아래,-8.0,가능,최근 10년,10,0,10.16,1.02,70.0,0.742,57.41,3,6.1,-8.0,4.36,0,1,7.6,예,2017-07-20,2026-07-20
KODEX 코스닥150,7,아래,-8.0,가능,최근 5년,5,0,-0.9,-0.18,60.0,0.603,62.38,2,4.04,-8.0,4.81,0,1,7.4,아니오,2022-07-20,2026-07-20
KODEX 코스닥150,7,아래,-9.0,가능,전체,11,0,9.07,0.82,63.64,0.917,52.17,4,6.1,-9.0,4.37,0,1,7.55,예,2016-07-20,2026-07-20
KODEX 코스닥150,7,아래,-9.0,가능,앞 절반,5,0,8.8,1.76,60.0,1.95,33.9,2,6.1,-4.48,4.15,0,0,7.6,아니오,2016-07-20,2020-07-20
KODEX 코스닥150,7,아래,-9.0,가능,뒤 절반,6,0,0.27,0.04,66.67,0.513,66.1,2,4.04,-9.0,4.78,0,1,7.5,아니오,2021-07-20,2026-07-20
KODEX 코스닥150,7,아래,-9.0,가능,최근 10년,10,0,9.16,0.92,70.0,0.692,59.1,3,6.1,-9.0,4.6,0,1,7.6,예,2017-07-20,2026-07-20
KODEX 코스닥150,7,아래,-9.0,가능,최근 5년,5,0,-1.9,-0.38,60.0,0.545,64.71,2,4.04,-9.0,5.22,0,1,7.4,아니오,2022-07-20,2026-07-20
KODEX 코스닥150,7,아래,-10.0,가능,전체,11,0,8.07,0.73,63.64,0.86,53.78,4,6.1,-10.0,4.6,0,1,7.55,예,2016-07-20,2026-07-20
KODEX 코스닥150,7,아래,-10.0,가능,앞 절반,5,0,8.8,1.76,60.0,1.95,33.9,2,6.1,-4.48,4.15,0,0,7.6,아니오,2016-07-20,2020-07-20
KODEX 코스닥150,7,아래,-10.0,가능,뒤 절반,6,0,-0.73,-0.12,66.67,0.468,68.12,2,4.04,-10.0,5.16,0,1,7.5,아니오,2021-07-20,2026-07-20
KODEX 코스닥150,7,아래,-10.0,가능,최근 10년,10,0,8.16,0.82,70.0,0.649,60.66,3,6.1,-10.0,4.84,0,1,7.6,예,2017-07-20,2026-07-20
KODEX 코스닥150,7,아래,-10.0,가능,최근 5년,5,0,-2.9,-0.58,60.0,0.498,66.77,2,4.04,-10.0,5.63,0,1,7.4,아니오,2022-07-20,2026-07-20
KODEX 코스닥150,7,아래,무손절,가능,전체,11,0,14.03,1.28,63.64,1.37,42.19,4,6.1,-4.48,3.41,0,0,7.82,예,2016-07-20,2026-07-20
KODEX 코스닥150,7,아래,무손절,가능,앞 절반,5,0,8.8,1.76,60.0,1.95,33.9,2,6.1,-4.48,4.15,0,0,7.6,아니오,2016-07-20,2020-07-20
KODEX 코스닥150,7,아래,무손절,가능,뒤 절반,6,0,5.23,0.87,66.67,0.979,50.54,2,4.04,-4.04,3.0,0,0,8.0,아니오,2021-07-20,2026-07-20
KODEX 코스닥150,7,아래,무손절,가능,최근 10년,10,0,14.12,1.41,70.0,1.037,49.08,3,6.1,-4.48,3.56,0,0,7.9,예,2017-07-20,2026-07-20
KODEX 코스닥150,7,아래,무손절,가능,최근 5년,5,0,3.06,0.61,60.0,1.04,49.01,2,4.04,-4.04,3.28,0,0,8.0,아니오,2022-07-20,2026-07-20
KODEX 코스닥150,7,위,-3.0,가능,전체,11,0,-17.17,-1.56,27.27,0.69,59.16,8,4.48,-3.0,2.51,0,7,5.09,예,2016-07-20,2026-07-20
KODEX 코스닥150,7,위,-3.0,가능,앞 절반,5,0,-4.43,-0.89,40.0,0.762,56.76,3,4.48,-3.0,3.28,0,3,5.4,아니오,2016-07-20,2020-07-20
KODEX 코스닥150,7,위,-3.0,가능,뒤 절반,6,0,-12.74,-2.12,16.67,0.503,66.54,5,1.42,-3.0,1.77,0,4,4.83,아니오,2021-07-20,2026-07-20
KODEX 코스닥150,7,위,-3.0,가능,최근 10년,10,0,-17.27,-1.73,20.0,1.019,49.53,8,4.48,-3.0,2.58,0,7,4.9,예,2017-07-20,2026-07-20
KODEX 코스닥150,7,위,-3.0,가능,최근 5년,5,0,-10.58,-2.12,20.0,0.475,67.8,4,1.42,-3.0,1.98,0,4,4.2,아니오,2022-07-20,2026-07-20
KODEX 코스닥150,7,위,-4.0,가능,전체,11,0,-22.07,-2.01,27.27,0.57,63.7,8,4.48,-4.0,2.87,0,6,6.27,예,2016-07-20,2026-07-20
KODEX 코스닥150,7,위,-4.0,가능,앞 절반,5,0,-7.43,-1.49,40.0,0.571,63.64,3,4.48,-4.0,3.78,0,3,5.8,아니오,2016-07-20,2020-07-20
KODEX 코스닥150,7,위,-4.0,가능,뒤 절반,6,0,-14.64,-2.44,16.67,0.443,69.28,5,1.42,-4.0,2.13,0,3,6.67,아니오,2021-07-20,2026-07-20
KODEX 코스닥150,7,위,-4.0,가능,최근 10년,10,0,-22.16,-2.22,20.0,0.841,54.32,8,4.48,-4.0,2.93,0,6,6.2,예,2017-07-20,2026-07-20
KODEX 코스닥150,7,위,-4.0,가능,최근 5년,5,0,-12.47,-2.49,20.0,0.41,70.92,4,1.42,-4.0,2.37,0,3,6.4,아니오,2022-07-20,2026-07-20
KODEX 코스닥150,7,위,-5.0,가능,전체,11,0,-14.63,-1.33,36.36,0.712,58.42,7,4.48,-5.0,3.44,0,3,6.82,예,2016-07-20,2026-07-20
KODEX 코스닥150,7,위,-5.0,가능,앞 절반,5,0,-8.45,-1.69,40.0,0.527,65.5,3,4.48,-5.0,4.03,0,2,6.0,아니오,2016-07-20,2020-07-20
KODEX 코스닥150,7,위,-5.0,가능,뒤 절반,6,0,-6.19,-1.03,33.33,0.938,51.6,4,4.04,-5.0,3.22,0,1,7.5,아니오,2021-07-20,2026-07-20
KODEX 코스닥150,7,위,-5.0,가능,최근 10년,10,0,-14.73,-1.47,30.0,0.94,51.54,7,4.48,-5.0,3.59,0,3,6.8,예,2017-07-20,2026-07-20
KODEX 코스닥150,7,위,-5.0,가능,최근 5년,5,0,-4.02,-0.8,40.0,0.864,53.64,3,4.04,-5.0,3.55,0,1,7.4,아니오,2022-07-20,2026-07-20
KODEX 코스닥150,7,위,-6.0,가능,전체,11,0,-17.63,-1.6,36.36,0.635,61.17,7,4.48,-6.0,3.77,0,3,7.0,예,2016-07-20,2026-07-20
KODEX 코스닥150,7,위,-6.0,가능,앞 절반,5,0,-10.45,-2.09,40.0,0.457,68.66,3,4.48,-6.0,4.45,0,2,6.4,아니오,2016-07-20,2020-07-20
KODEX 코스닥150,7,위,-6.0,가능,뒤 절반,6,0,-7.19,-1.2,33.33,0.864,53.65,4,4.04,-6.0,3.48,0,1,7.5,아니오,2021-07-20,2026-07-20
KODEX 코스닥150,7,위,-6.0,가능,최근 10년,10,0,-17.73,-1.77,30.0,0.838,54.4,7,4.48,-6.0,3.93,0,3,7.0,예,2017-07-20,2026-07-20
KODEX 코스닥150,7,위,-6.0,가능,최근 5년,5,0,-5.02,-1.0,40.0,0.782,56.12,3,4.04,-6.0,3.86,0,1,7.4,아니오,2022-07-20,2026-07-20
KODEX 코스닥150,7,위,-7.0,가능,전체,11,0,-20.63,-1.88,36.36,0.573,63.59,7,4.48,-7.0,4.13,0,3,7.18,예,2016-07-20,2026-07-20
KODEX 코스닥150,7,위,-7.0,가능,앞 절반,5,0,-12.45,-2.49,40.0,0.403,71.28,3,4.48,-7.0,4.9,0,2,6.8,아니오,2016-07-20,2020-07-20
KODEX 코스닥150,7,위,-7.0,가능,뒤 절반,6,0,-8.19,-1.36,33.33,0.801,55.54,4,4.04,-7.0,3.77,0,1,7.5,아니오,2021-07-20,2026-07-20
KODEX 코스닥150,7,위,-7.0,가능,최근 10년,10,0,-20.73,-2.07,30.0,0.756,56.94,7,4.48,-7.0,4.3,0,3,7.2,예,2017-07-20,2026-07-20
KODEX 코스닥150,7,위,-7.0,가능,최근 5년,5,0,-6.02,-1.2,40.0,0.714,58.35,3,4.04,-7.0,4.19,0,1,7.4,아니오,2022-07-20,2026-07-20
KODEX 코스닥150,7,위,-8.0,가능,전체,11,0,-23.63,-2.15,36.36,0.522,65.72,7,4.48,-8.0,4.51,0,3,7.18,예,2016-07-20,2026-07-20
KODEX 코스닥150,7,위,-8.0,가능,앞 절반,5,0,-14.45,-2.89,40.0,0.361,73.5,3,4.48,-8.0,5.37,0,2,6.8,아니오,2016-07-20,2020-07-20
KODEX 코스닥150,7,위,-8.0,가능,뒤 절반,6,0,-9.19,-1.53,33.33,0.746,57.28,4,4.04,-8.0,4.08,0,1,7.5,아니오,2021-07-20,2026-07-20
KODEX 코스닥150,7,위,-8.0,가능,최근 10년,10,0,-23.73,-2.37,30.0,0.689,59.21,7,4.48,-8.0,4.69,0,3,7.2,예,2017-07-20,2026-07-20
KODEX 코스닥150,7,위,-8.0,가능,최근 5년,5,0,-7.02,-1.4,40.0,0.657,60.37,3,4.04,-8.0,4.55,0,1,7.4,아니오,2022-07-20,2026-07-20
KODEX 코스닥150,7,위,-9.0,가능,전체,11,0,-18.98,-1.73,36.36,0.605,62.3,7,4.48,-9.0,4.07,0,1,7.64,예,2016-07-20,2026-07-20
KODEX 코스닥150,7,위,-9.0,가능,앞 절반,5,0,-8.8,-1.76,40.0,0.513,66.1,3,4.48,-6.1,4.15,0,0,7.6,아니오,2016-07-20,2020-07-20
KODEX 코스닥150,7,위,-9.0,가능,뒤 절반,6,0,-10.19,-1.7,33.33,0.698,58.88,4,4.04,-9.0,4.41,0,1,7.67,아니오,2021-07-20,2026-07-20
KODEX 코스닥150,7,위,-9.0,가능,최근 10년,10,0,-19.08,-1.91,30.0,0.799,55.58,7,4.48,-9.0,4.25,0,1,7.7,예,2017-07-20,2026-07-20
KODEX 코스닥150,7,위,-9.0,가능,최근 5년,5,0,-8.02,-1.6,40.0,0.608,62.19,3,4.04,-9.0,4.92,0,1,7.6,아니오,2022-07-20,2026-07-20
KODEX 코스닥150,7,위,-10.0,가능,전체,11,0,-19.98,-1.82,36.36,0.585,63.09,7,4.48,-10.0,4.26,0,1,7.64,예,2016-07-20,2026-07-20
KODEX 코스닥150,7,위,-10.0,가능,앞 절반,5,0,-8.8,-1.76,40.0,0.513,66.1,3,4.48,-6.1,4.15,0,0,7.6,아니오,2016-07-20,2020-07-20
KODEX 코스닥150,7,위,-10.0,가능,뒤 절반,6,0,-11.19,-1.86,33.33,0.656,60.37,4,4.04,-10.0,4.74,0,1,7.67,아니오,2021-07-20,2026-07-20
KODEX 코스닥150,7,위,-10.0,가능,최근 10년,10,0,-20.08,-2.01,30.0,0.773,56.41,7,4.48,-10.0,4.44,0,1,7.7,예,2017-07-20,2026-07-20
KODEX 코스닥150,7,위,-10.0,가능,최근 5년,5,0,-9.02,-1.8,40.0,0.566,63.86,3,4.04,-10.0,5.3,0,1,7.6,아니오,2022-07-20,2026-07-20
KODEX 코스닥150,7,위,무손절,가능,전체,11,0,-14.03,-1.28,36.36,0.73,57.81,7,4.48,-6.1,3.41,0,0,7.82,예,2016-07-20,2026-07-20
KODEX 코스닥150,7,위,무손절,가능,앞 절반,5,0,-8.8,-1.76,40.0,0.513,66.1,3,4.48,-6.1,4.15,0,0,7.6,아니오,2016-07-20,2020-07-20
KODEX 코스닥150,7,위,무손절,가능,뒤 절반,6,0,-5.23,-0.87,33.33,1.022,49.46,4,4.04,-4.04,3.0,0,0,8.0,아니오,2021-07-20,2026-07-20
KODEX 코스닥150,7,위,무손절,가능,최근 10년,10,0,-14.12,-1.41,30.0,0.964,50.92,7,4.48,-6.1,3.56,0,0,7.9,예,2017-07-20,2026-07-20
KODEX 코스닥150,7,위,무손절,가능,최근 5년,5,0,-3.06,-0.61,40.0,0.961,50.99,3,4.04,-4.04,3.28,0,0,8.0,아니오,2022-07-20,2026-07-20
KODEX 코스닥150,8,아래,-3.0,가능,전체,11,0,-7.79,-0.71,36.36,0.949,51.32,7,4.55,-3.0,2.62,0,4,5.45,예,2016-08-19,2026-08-20
KODEX 코스닥150,8,아래,-3.0,가능,앞 절반,5,0,-5.15,-1.03,20.0,1.877,34.76,4,4.55,-3.0,3.22,0,2,5.6,아니오,2016-08-19,2020-08-20
KODEX 코스닥150,8,아래,-3.0,가능,뒤 절반,6,0,-2.64,-0.44,50.0,0.639,61.02,3,1.9,-3.0,2.29,0,2,5.33,아니오,2021-08-20,2026-08-20
KODEX 코스닥150,8,아래,-3.0,가능,최근 10년,10,0,-12.34,-1.23,30.0,0.64,60.98,7,1.9,-3.0,2.06,0,4,5.2,예,2017-08-18,2026-08-20
KODEX 코스닥150,8,아래,-3.0,가능,최근 5년,5,0,0.36,0.07,60.0,0.723,58.04,2,1.9,-3.0,2.14,0,1,6.2,아니오,2022-08-19,2026-08-20
KODEX 코스닥150,8,아래,-4.0,가능,전체,11,0,-12.1,-1.1,36.36,0.757,56.93,7,4.55,-4.27,3.02,2,2,6.09,예,2016-08-19,2026-08-20
KODEX 코스닥150,8,아래,-4.0,가능,앞 절반,5,0,-7.2,-1.44,20.0,1.55,39.21,4,4.55,-4.05,3.56,1,1,5.8,아니오,2016-08-19,2020-08-20
KODEX 코스닥150,8,아래,-4.0,가능,뒤 절반,6,0,-4.9,-0.82,50.0,0.487,67.23,3,1.9,-4.27,2.81,1,1,6.33,아니오,2021-08-20,2026-08-20
KODEX 코스닥150,8,아래,-4.0,가능,최근 10년,10,0,-16.65,-1.67,30.0,0.51,66.21,7,1.9,-4.27,2.5,2,2,5.9,예,2017-08-18,2026-08-20
KODEX 코스닥150,8,아래,-4.0,가능,최근 5년,5,0,-0.9,-0.18,60.0,0.558,64.17,2,1.9,-4.27,2.61,1,0,7.2,아니오,2022-08-19,2026-08-20
KODEX 코스닥150,8,아래,-5.0,가능,전체,11,0,-15.92,-1.45,36.36,0.642,60.92,7,4.55,-5.14,3.41,1,3,6.55,예,2016-08-19,2026-08-20
KODEX 코스닥150,8,아래,-5.0,가능,앞 절반,5,0,-9.15,-1.83,20.0,1.329,42.93,4,4.55,-5.0,3.94,0,2,6.4,아니오,2016-08-19,2020-08-20
