날짜,종가,NAV,괴리율
2023-09-11,13030,13075.06,-0.34
2023-09-12,12970,12989.78,-0.15
2023-09-13,13025,13038.58,-0.1
2023-09-14,12935,12968.25,-0.26
2023-09-15,12950,12987.59,-0.29
2023-09-18,12920,12947.99,-0.22
2023-09-19,12985,13025.93,-0.31
2023-09-20,13040,13059.86,-0.15
2023-09-21,13245,13275.62,-0.23
2023-09-22,13170,13194.67,-0.19
2023-09-25,13180,13218.19,-0.29
2023-09-26,13445,13453.48,-0.06
2023-09-27,13460,13489.14,-0.22
2023-10-04,13725,13750.38,-0.18
2023-10-05,13490,13510.72,-0.15
2023-10-06,13470,13501.04,-0.23
2023-10-10,13485,13505.57,-0.15
2023-10-11,13255,13264.41,-0.07
2023-10-12,13260,13263.37,-0.03
2023-10-13,13470,13516.23,-0.34
2023-10-16,13560,13606.37,-0.34
2023-10-17,13550,13588.96,-0.29
2023-10-18,13475,13514.26,-0.29
2023-10-19,13665,13678.8,-0.1
2023-10-20,13545,13584.24,-0.29
2023-10-23,13585,13596.25,-0.08
2023-10-24,13365,13395.71,-0.23
2023-10-25,13500,13507.59,-0.06
2023-10-26,13705,13731.98,-0.2
2023-10-27,13615,13655.22,-0.29
2023-10-30,13545,13584.43,-0.29
2023-10-31,13535,13575.27,-0.3
2023-11-01,13655,13702.31,-0.35
2023-11-02,13375,13408.34,-0.25
2023-11-03,12990,12980.94,0.07
2023-11-06,12515,12528.57,-0.11
2023-11-07,12705,12727.51,-0.18
2023-11-08,12750,12758.57,-0.07
2023-11-09,12750,12757.03,-0.06
2023-11-10,12875,12917.61,-0.33
2023-11-13,13040,13057.07,-0.13
2023-11-14,13130,13134.85,-0.04
2023-11-15,12570,12603.61,-0.27
2023-11-16,12485,12530.08,-0.36
2023-11-17,12500,12526.04,-0.21
2023-11-20,12390,12426.26,-0.29
2023-11-21,12370,12399.94,-0.24
2023-11-22,12555,12615.19,-0.48
2023-11-23,12505,12546.04,-0.33
2023-11-24,12700,12707.2,-0.06
2023-11-27,12665,12686.94,-0.17
2023-11-28,12455,12489.85,-0.28
2023-11-29,12390,12405.0,-0.12
2023-11-30,12400,12418.62,-0.15
2023-12-01,12695,12731.78,-0.29
2023-12-04,12670,12697.71,-0.22
2023-12-05,12830,12840.73,-0.08
2023-12-06,12845,12865.75,-0.16
2023-12-07,13090,13087.67,0.02
2023-12-08,12725,12764.78,-0.31
2023-12-11,12930,12948.03,-0.14
2023-12-12,12900,12909.56,-0.07
2023-12-13,12980,13006.63,-0.2
2023-12-14,12525,12559.1,-0.27
2023-12-15,12545,12554.68,-0.08
2023-12-18,12555,12564.98,-0.08
2023-12-19,12740,12764.15,-0.19
2023-12-20,12595,12620.87,-0.2
2023-12-21,12705,12721.61,-0.13
2023-12-22,12670,12681.58,-0.09
2023-12-26,12520,12530.08,-0.08
2023-12-27,12495,12522.09,-0.22
2023-12-28,12430,12441.05,-0.09
2024-01-02,12655,12673.63,-0.15
2024-01-03,12730,12773.13,-0.34
2024-01-04,12840,12844.21,-0.03
2024-01-05,12955,13004.46,-0.38
2024-01-08,12955,12983.52,-0.22
2024-01-09,12960,12958.15,0.01
2024-01-10,13065,13083.59,-0.14
2024-01-11,12930,12931.11,-0.01
2024-01-12,12915,12944.01,-0.22
2024-01-15,13055,13088.07,-0.25
2024-01-16,13295,13305.71,-0.08
2024-01-17,13545,13569.96,-0.18
2024-01-18,13460,13476.74,-0.12
2024-01-19,13435,13452.69,-0.13
2024-01-22,13430,13488.08,-0.43
2024-01-23,13340,13349.59,-0.07
2024-01-24,13420,13447.95,-0.21
2024-01-25,13390,13413.01,-0.17
2024-01-26,13400,13463.18,-0.47
2024-01-29,13370,13426.09,-0.42
2024-01-30,13285,13306.82,-0.16
2024-01-31,13395,13408.76,-0.1
2024-02-01,13320,13360.44,-0.3
2024-02-02,13145,13180.51,-0.27
2024-02-05,13315,13351.81,-0.28
2024-02-06,13255,13285.69,-0.23
2024-02-07,13250,13286.59,-0.28
2024-02-08,13275,13297.74,-0.17
2024-02-13,13270,13302.44,-0.24
2024-02-14,13430,13452.28,-0.17
2024-02-15,13410,13426.85,-0.13
2024-02-16,13430,13458.81,-0.21
2024-02-19,13405,13460.92,-0.42
2024-02-20,13465,13516.33,-0.38
2024-02-21,13420,13460.0,-0.3
2024-02-22,13305,13341.38,-0.27
2024-02-23,13345,13375.55,-0.23
2024-02-26,13365,13403.62,-0.29
2024-02-27,13365,13389.78,-0.19
2024-02-28,13430,13466.42,-0.27
2024-02-29,13380,13437.96,-0.43
2024-03-04,13370,13408.27,-0.29
2024-03-05,13450,13480.77,-0.23
2024-03-06,13435,13471.87,-0.27
2024-03-07,13365,13404.75,-0.3
2024-03-08,13150,13177.6,-0.21
2024-03-11,12980,13013.48,-0.26
2024-03-12,12980,13005.23,-0.19
2024-03-13,13065,13103.02,-0.29
2024-03-14,13110,13167.64,-0.44
2024-03-15,13360,13405.11,-0.34
2024-03-18,13450,13499.52,-0.37
2024-03-19,13575,13595.54,-0.15
2024-03-20,13570,13610.98,-0.3
2024-03-21,13235,13299.52,-0.49
2024-03-22,13540,13597.04,-0.42
2024-03-25,13635,13657.78,-0.17
2024-03-26,13585,13609.79,-0.18
2024-03-27,13785,13826.53,-0.3
2024-03-28,13735,13777.73,-0.31
2024-03-29,13765,13775.65,-0.08
2024-04-01,13815,13822.08,-0.05
2024-04-02,13875,13918.28,-0.31
2024-04-03,13780,13837.33,-0.41
2024-04-04,13760,13800.14,-0.29
2024-04-05,13900,13913.54,-0.1
2024-04-08,13905,13951.79,-0.34
2024-04-09,13930,13960.96,-0.22
2024-04-11,14120,14166.02,-0.32
2024-04-12,14345,14437.15,-0.64
2024-04-15,14515,14562.43,-0.33
2024-04-16,14755,14836.34,-0.55
2024-04-17,14605,14634.96,-0.2
2024-04-18,14315,14356.11,-0.29
2024-04-19,14535,14567.04,-0.22
2024-04-22,14440,14501.46,-0.42
2024-04-23,14425,14466.17,-0.28
2024-04-24,14265,14302.09,-0.26
2024-04-25,14355,14383.35,-0.2
2024-04-26,14380,14425.79,-0.32
2024-04-29,14425,14486.48,-0.42
2024-04-30,14545,14594.55,-0.34
2024-05-02,14425,14448.37,-0.16
2024-05-03,14145,14176.92,-0.23
2024-05-07,14065,14145.55,-0.57
2024-05-08,14195,14178.26,0.12
2024-05-09,14325,14346.61,-0.15
2024-05-10,14285,14304.95,-0.14
2024-05-13,14260,14322.65,-0.44
2024-05-14,14275,14337.77,-0.44
2024-05-16,13815,13837.72,-0.16
2024-05-17,13985,14045.13,-0.43
2024-05-20,14005,14071.36,-0.47
2024-05-21,14170,14206.1,-0.25
2024-05-22,14155,14235.24,-0.56
2024-05-23,14145,14242.07,-0.68
2024-05-24,14360,14353.32,0.05
2024-05-27,14250,14251.15,-0.01
2024-05-28,14130,14144.34,-0.1
2024-05-29,14285,14272.85,0.09
2024-05-30,14590,14595.9,-0.04
2024-05-31,14725,14724.26,0.01
2024-06-03,14520,14533.86,-0.1
2024-06-04,14520,14525.88,-0.04
2024-06-05,14455,14458.71,-0.03
2024-06-07,14285,14330.28,-0.32
2024-06-10,14520,14534.67,-0.1
2024-06-11,14555,14594.75,-0.27
2024-06-12,14505,14559.8,-0.38
2024-06-13,14445,14495.19,-0.35
2024-06-14,14585,14612.58,-0.19
2024-06-17,14645,14655.71,-0.07
2024-06-18,14625,14657.76,-0.22
2024-06-19,14670,14683.0,-0.09
2024-06-20,14720,14758.6,-0.26
2024-06-21,14815,14840.83,-0.17
2024-06-24,14830,14828.22,0.01
2024-06-25,14820,14824.85,-0.03
2024-06-26,14830,14853.35,-0.16
2024-06-27,14795,14812.07,-0.12
2024-06-28,14605,14603.53,0.01
2024-07-01,14665,14688.2,-0.16
2024-07-02,14855,14868.73,-0.09
2024-07-03,14915,14905.55,0.06
2024-07-04,14690,14696.31,-0.04
2024-07-05,14685,14698.17,-0.09
2024-07-08,14745,14744.82,0.0
2024-07-09,14720,14729.56,-0.06
2024-07-10,14795,14803.07,-0.05
2024-07-11,14685,14694.14,-0.06
2024-07-12,14680,14696.45,-0.11
2024-07-15,14745,14768.12,-0.16
2024-07-16,14815,14807.28,0.05
2024-07-17,14730,14729.55,0.0
2024-07-18,14760,14749.65,0.07
2024-07-19,14860,14866.63,-0.04
2024-07-22,14900,14884.35,0.11
2024-07-23,14855,14852.93,0.01
2024-07-24,14805,14816.12,-0.08
2024-07-25,14830,14846.03,-0.11
2024-07-26,14860,14853.47,0.04
2024-07-29,14780,14789.57,-0.06
2024-07-30,14840,14865.4,-0.17
2024-07-31,14665,14681.99,-0.12
2024-08-01,14435,14480.11,-0.31
2024-08-02,14560,14565.54,-0.04
2024-08-05,14620,14588.22,0.22
2024-08-06,14650,14665.59,-0.11
2024-08-07,14665,14677.53,-0.09
2024-08-08,14700,14687.08,0.09
2024-08-09,14440,14426.59,0.09
2024-08-12,14580,14595.32,-0.1
2024-08-13,14560,14568.36,-0.06
2024-08-14,14360,14365.3,-0.04
2024-08-16,14300,14303.59,-0.03
2024-08-19,13800,13781.73,0.13
2024-08-20,13795,13779.58,0.11
2024-08-21,13845,13856.53,-0.08
2024-08-22,13835,13850.76,-0.11
2024-08-23,13915,13914.43,0.0
2024-08-26,13665,13656.58,0.06
2024-08-27,13755,13782.26,-0.2
2024-08-28,13905,13905.57,-0.0
2024-08-29,13815,13833.52,-0.13
2024-08-30,13845,13865.38,-0.15
2024-09-02,13930,13922.08,0.06
2024-09-03,13980,13992.43,-0.09
2024-09-04,14010,14006.54,0.02
2024-09-05,13860,13893.12,-0.24
2024-09-06,13720,13734.31,-0.1
2024-09-09,13955,13968.84,-0.1
2024-09-10,14030,14062.33,-0.23
2024-09-11,13950,13960.91,-0.08
2024-09-12,13950,13974.16,-0.17
2024-09-13,13765,13795.16,-0.22
2024-09-19,13755,13772.16,-0.12
2024-09-20,13790,13819.34,-0.21
2024-09-23,13915,13909.88,0.04
2024-09-24,13900,13915.22,-0.11
2024-09-25,13810,13820.87,-0.08
2024-09-26,13755,13784.8,-0.22
2024-09-27,13575,13592.22,-0.13
2024-09-30,13360,13372.89,-0.1
2024-10-02,13580,13589.87,-0.07
2024-10-04,13890,13914.1,-0.17
2024-10-07,14180,14205.07,-0.18
2024-10-08,14240,14251.2,-0.08
2024-10-10,14255,14269.11,-0.1
2024-10-11,14235,14279.79,-0.31
2024-10-14,14360,14392.77,-0.23
2024-10-15,14510,14532.03,-0.15
2024-10-16,14520,14558.22,-0.26
2024-10-17,14680,14667.23,0.09
2024-10-18,14700,14715.99,-0.11
2024-10-21,14800,14843.59,-0.29
2024-10-22,14910,14948.24,-0.26
2024-10-23,14975,14989.69,-0.1
2024-10-24,14925,14957.5,-0.22
2024-10-25,15120,15179.21,-0.39
2024-10-28,15020,15059.76,-0.26
2024-10-29,15080,15102.87,-0.15
2024-10-30,15005,14993.52,0.08
2024-10-31,14965,14990.96,-0.17
2024-11-01,14950,14964.92,-0.1
2024-11-04,14760,14793.12,-0.22
2024-11-05,14925,14934.51,-0.06
2024-11-06,15295,15370.99,-0.49
2024-11-07,15300,15326.81,-0.17
2024-11-08,15110,15128.15,-0.12
2024-11-11,15270,15278.99,-0.06
2024-11-12,15485,15519.21,-0.22
2024-11-13,15550,15585.44,-0.23
2024-11-14,15405,15547.94,-0.92
2024-11-15,15375,15367.67,0.05
2024-11-18,15310,15322.69,-0.08
2024-11-19,15190,15214.43,-0.16
2024-11-20,15230,15213.63,0.11
2024-11-21,15380,15387.79,-0.05
2024-11-22,15465,15475.72,-0.07
2024-11-25,15465,15480.02,-0.1
2024-11-26,15395,15406.54,-0.07
2024-11-27,15370,15384.46,-0.09
2024-11-28,15355,15353.09,0.01
2024-11-29,15350,15334.03,0.1
2024-12-02,15505,15502.3,0.02
2024-12-03,15510,15524.75,-0.1
2024-12-04,15675,15700.31,-0.16
2024-12-05,15790,15791.26,-0.01
2024-12-06,15895,15892.11,0.02
2024-12-09,16290,16303.43,-0.08
2024-12-10,16045,16080.3,-0.22
2024-12-11,16195,16190.41,0.03
2024-12-12,16185,16191.34,-0.04
2024-12-13,16200,16222.12,-0.14
2024-12-16,16245,16282.0,-0.23
2024-12-17,16340,16361.38,-0.13
2024-12-18,16270,16278.5,-0.05
2024-12-19,16650,16670.26,-0.12
2024-12-20,16645,16644.18,0.0
2024-12-23,16670,16665.63,0.03
2024-12-24,16770,16804.73,-0.21
2024-12-26,16985,17020.23,-0.21
2024-12-27,17075,17049.55,0.15
2024-12-30,17195,17169.31,0.15
2025-01-02,17030,17050.08,-0.12
2025-01-03,17025,17050.93,-0.15
2025-01-06,17070,17076.58,-0.04
2025-01-07,16705,16719.89,-0.09
2025-01-08,16755,16765.28,-0.06
2025-01-09,16865,16896.24,-0.18
2025-01-10,16995,17032.34,-0.22
2025-01-13,17140,17147.24,-0.04
2025-01-14,16970,16964.28,0.03
2025-01-15,16925,16917.3,0.05
2025-01-16,16820,16827.96,-0.05
2025-01-17,16830,16829.94,0.0
2025-01-20,16695,16685.73,0.06
2025-01-21,16445,16445.99,-0.01
2025-01-22,16350,16394.69,-0.27
2025-01-23,16390,16404.8,-0.09
2025-01-24,16260,16261.04,-0.01
2025-01-31,16770,16791.87,-0.13
2025-02-03,17080,17067.31,0.07
2025-02-04,16985,16969.34,0.09
2025-02-05,16570,16590.95,-0.13
2025-02-06,16635,16651.67,-0.1
2025-02-07,16650,16648.56,0.01
2025-02-10,16740,16749.24,-0.06
2025-02-11,16770,16784.17,-0.08
2025-02-12,16765,16789.62,-0.15
2025-02-13,16660,16690.96,-0.19
2025-02-14,16565,16541.46,0.14
2025-02-17,16520,16524.85,-0.03
2025-02-18,16570,16576.57,-0.04
2025-02-19,16440,16468.73,-0.17
2025-02-20,16430,16455.18,-0.15
2025-02-21,16370,16370.61,-0.0
2025-02-24,16195,16205.28,-0.06
2025-02-25,16280,16296.29,-0.1
2025-02-26,16325,16347.23,-0.14
2025-02-27,16565,16560.67,0.03
2025-02-28,17020,17058.48,-0.23
2025-03-04,16995,17039.79,-0.26
2025-03-05,16850,16837.97,0.07
2025-03-06,16575,16595.36,-0.12
2025-03-07,16665,16669.33,-0.03
2025-03-10,16800,16845.37,-0.27
2025-03-11,16920,16936.26,-0.1
2025-03-12,16770,16769.03,0.01
2025-03-13,16850,16858.54,-0.05
2025-03-14,16835,16849.67,-0.09
2025-03-17,16720,16734.4,-0.09
2025-03-18,16810,16813.38,-0.02
2025-03-19,16840,16843.09,-0.02
2025-03-20,16990,16993.07,-0.02
2025-03-21,17075,17087.86,-0.08
2025-03-24,17195,17193.53,0.01
2025-03-25,17245,17259.66,-0.08
2025-03-26,17165,17189.63,-0.14
2025-03-27,17155,17162.78,-0.05
2025-03-28,17190,17201.65,-0.07
2025-03-31,17330,17355.54,-0.15
2025-04-01,17320,17322.77,-0.02
2025-04-02,17195,17205.28,-0.06
2025-04-03,17205,17193.41,0.07
2025-04-04,16435,16466.24,-0.19
2025-04-07,17185,17219.35,-0.2
2025-04-08,17335,17355.61,-0.12
2025-04-09,17590,17609.99,-0.11
2025-04-10,16970,17023.51,-0.31
2025-04-11,16800,16821.9,-0.13
2025-04-14,16215,16225.71,-0.07
2025-04-15,16245,16276.77,-0.2
2025-04-16,16255,16284.67,-0.18
2025-04-17,16115,16110.75,0.03
2025-04-18,16180,16200.29,-0.13
2025-04-21,16095,16091.41,0.02
2025-04-22,16135,16170.56,-0.22
2025-04-23,16160,16163.45,-0.02
2025-04-24,16480,16500.45,-0.12
2025-04-25,16510,16540.35,-0.18
2025-04-28,16645,16699.75,-0.33
2025-04-29,16555,16576.11,-0.13
2025-04-30,16190,16182.41,0.05
2025-05-02,15875,15853.02,0.14
2025-05-07,15695,15661.39,0.21
2025-05-08,15660,15691.35,-0.2
2025-05-09,15720,15743.91,-0.15
2025-05-12,15790,15832.75,-0.27
2025-05-13,16090,16154.39,-0.4
2025-05-14,16190,16235.44,-0.28
2025-05-15,15635,15620.57,0.09
2025-05-16,15530,15547.3,-0.11
2025-05-19,15685,15695.72,-0.07
2025-05-20,15575,15590.93,-0.1
2025-05-21,15470,15455.02,0.1
2025-05-22,15350,15313.91,0.24
2025-05-23,15195,15199.32,-0.03
2025-05-26,14965,14982.77,-0.12
2025-05-27,15090,15115.65,-0.17
2025-05-28,15230,15250.32,-0.13
2025-05-29,15230,15251.07,-0.14
2025-05-30,15320,15309.79,0.07
2025-06-02,15190,15178.4,0.08
2025-06-04,15135,15105.53,0.2
2025-06-05,14895,14906.62,-0.08
2025-06-09,14835,14819.47,0.1
2025-06-10,15030,15035.13,-0.03
2025-06-11,15225,15213.0,0.08
2025-06-12,14900,14893.49,0.04
2025-06-13,15120,15121.96,-0.01
2025-06-16,15000,14995.19,0.03
2025-06-17,14990,14991.08,-0.01
2025-06-18,15160,15178.23,-0.12
2025-06-19,15355,15419.83,-0.42
2025-06-20,15075,15076.65,-0.01
2025-06-23,15475,15472.3,0.02
2025-06-24,14970,14976.73,-0.04
2025-06-25,15000,15005.97,-0.04
2025-06-26,14890,14891.75,-0.01
2025-06-27,14875,14882.5,-0.05
2025-06-30,14745,14726.24,0.13
2025-07-01,14875,14871.8,0.02
2025-07-02,14940,14957.78,-0.12
2025-07-03,14945,14977.49,-0.22
2025-07-04,15010,15028.77,-0.12
2025-07-07,15145,15170.46,-0.17
2025-07-08,15125,15171.81,-0.31
2025-07-09,15310,15325.52,-0.1
2025-07-10,15225,15235.85,-0.07
2025-07-11,15335,15353.89,-0.12
2025-07-14,15435,15474.01,-0.25
2025-07-15,15430,15465.72,-0.23
2025-07-16,15570,15576.66,-0.04
2025-07-17,15720,15732.91,-0.08
2025-07-18,15740,15737.59,0.02
2025-07-21,15640,15629.29,0.07
2025-07-22,15615,15642.93,-0.18
2025-07-23,15425,15450.91,-0.17
2025-07-24,15180,15197.65,-0.12
2025-07-25,15415,15427.64,-0.08
2025-07-28,15480,15511.75,-0.2
2025-07-29,15695,15749.06,-0.34
2025-07-30,15530,15514.39,0.1
2025-07-31,15655,15650.62,0.03
2025-08-01,15930,15963.35,-0.21
2025-08-04,15600,15570.03,0.19
2025-08-05,15645,15668.58,-0.15
2025-08-06,15695,15691.08,0.02
2025-08-07,15500,15502.08,-0.01
2025-08-08,15670,15701.17,-0.2
2025-08-11,15670,15675.78,-0.04
2025-08-12,15700,15715.71,-0.1
2025-08-13,15545,15518.27,0.17
2025-08-14,15525,15578.78,-0.35
2025-08-18,15590,15619.45,-0.19
2025-08-19,15740,15745.35,-0.03
2025-08-20,15905,15935.4,-0.19
2025-08-21,15905,15953.3,-0.3
2025-08-22,15785,15827.02,-0.27
2025-08-25,15625,15640.05,-0.1
2025-08-26,15855,15905.98,-0.32
2025-08-27,15865,15891.25,-0.17
2025-08-28,15685,15707.61,-0.14
2025-08-29,15755,15749.83,0.03
2025-09-01,15830,15833.03,-0.02
2025-09-02,15755,15795.84,-0.26
2025-09-03,15820,15808.03,0.08
2025-09-04,15835,15831.78,0.02
2025-09-05,15785,15796.96,-0.08
2025-09-08,15775,15793.28,-0.12
2025-09-09,15705,15739.49,-0.22
2025-09-10,15705,15712.69,-0.05
2025-09-11,15805,15842.28,-0.24
2025-09-12,15750,15759.74,-0.06
2025-09-15,15765,15774.37,-0.06
2025-09-16,15540,15542.56,-0.02
2025-09-17,15570,15593.19,-0.15
2025-09-18,15740,15739.51,0.0
2025-09-19,15895,15929.87,-0.22
2025-09-22,15855,15857.93,-0.02
2025-09-23,15875,15896.81,-0.14
2025-09-24,15970,15995.49,-0.16
2025-09-25,16045,16084.44,-0.25
2025-09-26,16335,16364.88,-0.18
2025-09-29,16000,16034.57,-0.22
2025-09-30,16120,16130.49,-0.07
2025-10-01,16150,16149.06,0.01
2025-10-02,16080,16101.69,-0.13
2025-10-10,16555,16566.76,-0.07
2025-10-13,16685,16703.18,-0.11
2025-10-14,16795,16835.53,-0.24
2025-10-15,16565,16570.73,-0.03
2025-10-16,16475,16508.78,-0.2
2025-10-17,16575,16573.32,0.01
2025-10-20,16505,16559.26,-0.33
2025-10-21,16730,16746.42,-0.1
2025-10-22,16785,16798.53,-0.08
2025-10-23,17025,17047.69,-0.13
2025-10-24,16950,16965.11,-0.09
2025-10-27,16845,16862.13,-0.1
2025-10-28,16955,16981.78,-0.16
2025-10-29,16845,16843.04,0.01
2025-10-30,16725,16772.87,-0.29
2025-10-31,16670,16705.22,-0.21
2025-11-03,16765,16773.07,-0.05
2025-11-04,17015,17022.25,-0.04
2025-11-05,17260,17267.78,-0.05
2025-11-06,17255,17260.13,-0.03
2025-11-07,17470,17477.35,-0.04
2025-11-10,17335,17346.48,-0.07
2025-11-11,17605,17634.94,-0.17
2025-11-12,17695,17701.62,-0.04
2025-11-13,17735,17769.7,-0.2
2025-11-14,17475,17480.87,-0.03
2025-11-17,17510,17512.48,-0.01
2025-11-18,17680,17695.54,-0.09
2025-11-19,17670,17688.41,-0.1
2025-11-20,17740,17783.92,-0.25
2025-11-21,17945,17956.61,-0.06
2025-11-24,17955,17954.05,0.01
2025-11-25,17880,17881.12,-0.01
2025-11-26,17700,17745.89,-0.26
2025-11-27,17665,17688.8,-0.13
2025-11-28,17830,17837.58,-0.04
2025-12-01,17830,17832.17,-0.01
2025-12-02,17790,17802.88,-0.07
2025-12-03,17795,17816.23,-0.12
2025-12-04,17925,17950.12,-0.14
2025-12-05,17820,17825.43,-0.03
2025-12-08,17770,17777.16,-0.04
2025-12-09,17890,17907.77,-0.1
2025-12-10,17850,17868.21,-0.1
2025-12-11,17935,17938.87,-0.02
2025-12-12,17940,17977.86,-0.21
2025-12-15,17875,17902.25,-0.15
2025-12-16,18020,18003.49,0.09
2025-12-17,18110,18103.18,0.04
2025-12-18,18070,18082.19,-0.07
2025-12-19,18055,18097.85,-0.24
2025-12-22,18100,18136.25,-0.2
2025-12-23,18225,18246.17,-0.12
2025-12-24,17430,17419.89,0.06
2025-12-26,17210,17059.78,0.88
2025-12-29,16840,16868.6,-0.17
2025-12-30,17050,17071.38,-0.13
2026-01-02,17110,17126.36,-0.1
2026-01-05,17155,17159.19,-0.02
2026-01-06,17195,17185.16,0.06
2026-01-07,17215,17224.79,-0.06
2026-01-08,17335,17337.71,-0.02
2026-01-09,17500,17501.76,-0.01
2026-01-12,17755,17770.57,-0.09
2026-01-13,17860,17895.97,-0.2
2026-01-14,17960,17966.96,-0.04
2026-01-15,17800,17841.37,-0.23
2026-01-16,17835,17888.24,-0.3
2026-01-19,17875,17884.58,-0.05
2026-01-20,17985,18003.4,-0.1
2026-01-21,17825,17835.34,-0.06
2026-01-22,17790,17797.84,-0.04
2026-01-23,17710,17706.54,0.02
2026-01-26,17105,17116.01,-0.06
2026-01-27,17160,17234.09,-0.43
2026-01-28,16665,16690.34,-0.15
2026-01-29,16750,16770.66,-0.12
2026-01-30,17080,17083.37,-0.02
2026-02-02,17650,17680.28,-0.17
2026-02-03,17215,17222.49,-0.04
2026-02-04,17335,17384.92,-0.29
2026-02-05,17750,17793.85,-0.25
2026-02-06,17760,17761.71,-0.01
2026-02-09,17595,17583.0,0.07
2026-02-10,17540,17561.5,-0.12
2026-02-11,17350,17403.13,-0.31
2026-02-12,17105,17156.23,-0.3
2026-02-13,17225,17247.29,-0.13
2026-02-19,17240,17267.29,-0.16
2026-02-20,17280,17274.41,0.03
2026-02-23,17140,17172.94,-0.19
2026-02-24,17170,17193.37,-0.14
2026-02-25,16880,16890.25,-0.06
2026-02-26,16820,16805.44,0.09
2026-02-27,17110,17095.74,0.08
2026-03-03,17765,17773.87,-0.05
2026-03-04,18035,17975.2,0.33
2026-03-05,17835,17809.82,0.14
2026-03-06,17975,18001.94,-0.15
2026-03-09,18450,18481.05,-0.17
2026-03-10,17850,17801.07,0.27
2026-03-11,17760,17773.63,-0.08
2026-03-12,18140,18168.76,-0.16
2026-03-13,18400,18448.47,-0.26
2026-03-16,18520,18544.5,-0.13
2026-03-17,18410,18418.1,-0.04
2026-03-18,18175,18213.73,-0.21
2026-03-19,18625,18646.25,-0.11
2026-03-20,18615,18582.24,0.18
2026-03-23,19045,19056.5,-0.06
2026-03-24,18480,18484.72,-0.03
2026-03-25,18585,18595.64,-0.06
2026-03-26,18780,18787.11,-0.04
2026-03-27,18830,18820.13,0.05
2026-03-30,19000,18993.12,0.04
2026-03-31,19440,19431.86,0.04
2026-04-01,18645,18643.71,0.01
2026-04-02,19110,19098.97,0.06
2026-04-03,18755,18775.98,-0.11
2026-04-06,18755,18784.75,-0.16
2026-04-07,18715,18719.24,-0.02
2026-04-08,17900,17884.15,0.09
2026-04-09,18180,18152.98,0.15
2026-04-10,18165,18212.13,-0.26
2026-04-13,18335,18384.51,-0.27
2026-04-14,18145,18129.46,0.09
2026-04-15,17985,18002.61,-0.1
2026-04-16,17995,17976.12,0.11
2026-04-17,18170,18216.03,-0.25
2026-04-20,18065,18013.48,0.29
2026-04-21,17870,17867.82,0.01
2026-04-22,18030,18069.62,-0.22
2026-04-23,18150,18154.34,-0.02
2026-04-24,18230,18239.28,-0.05
2026-04-27,17950,17942.86,0.04
2026-04-28,17980,17995.68,-0.09
2026-04-29,18100,18110.22,-0.06
2026-04-30,18245,18250.24,-0.03
2026-05-04,17745,17745.57,-0.0
2026-05-06,17560,17543.63,0.09
2026-05-07,17515,17481.42,0.19
2026-05-08,17920,17904.65,0.09
2026-05-11,17965,17970.84,-0.03
2026-05-12,18365,18380.07,-0.08
2026-05-13,18405,18382.92,0.12
2026-05-14,18445,18430.26,0.08
2026-05-15,18665,18674.36,-0.05
2026-05-18,18630,18618.09,0.06
2026-05-19,18835,18834.69,0.0
2026-05-20,18825,18812.42,0.07
2026-05-21,18780,18819.37,-0.21
2026-05-22,19065,19114.09,-0.26
2026-05-26,18775,18767.57,0.04
2026-05-27,18690,18687.77,0.01
2026-05-28,18720,18747.76,-0.15
2026-05-29,18835,18853.74,-0.1
2026-06-01,18810,18778.88,0.17
2026-06-02,19095,19135.74,-0.21
2026-06-04,19425,19461.86,-0.19
2026-06-05,19710,19691.2,0.1
2026-06-08,19615,19569.4,0.23
2026-06-09,19005,19050.81,-0.24
2026-06-10,19265,19311.9,-0.24
2026-06-11,19405,19471.19,-0.34
2026-06-12,19175,19220.02,-0.23
2026-06-15,18975,19000.83,-0.14
2026-06-16,18960,19003.54,-0.23
2026-06-17,19000,19006.05,-0.03
2026-06-18,19350,19377.32,-0.14
2026-06-19,19380,19386.49,-0.03
2026-06-22,19625,19647.81,-0.12
2026-06-23,19705,19742.33,-0.19
2026-06-24,19755,19819.62,-0.33
2026-06-25,19785,19767.26,0.09
2026-06-26,19595,19538.55,0.29
2026-06-29,19795,19832.19,-0.19
2026-06-30,19910,19957.94,-0.24
2026-07-01,19975,20173.92,-0.99
2026-07-02,20100,20109.79,-0.05
2026-07-03,19415,19380.57,0.18
2026-07-06,19510,19480.52,0.15
2026-07-07,19435,19405.91,0.15
2026-07-08,18725,18715.36,0.05
2026-07-09,18855,18920.81,-0.35
2026-07-10,18730,18795.3,-0.35
2026-07-13,18800,18806.77,-0.04
2026-07-14,18570,18557.27,0.07
2026-07-15,18390,18353.89,0.2
2026-07-16,18250,18242.49,0.04
2026-07-20,18185,18213.35,-0.16
2026-07-21,18060,18077.03,-0.09
2026-07-22,18215,18226.15,-0.06
2026-07-23,17920,17954.05,-0.19
2026-07-24,17910,17926.84,-0.09
2026-07-27,17950,17989.74,-0.22
2026-07-28,17795,17813.25,-0.1
2026-07-29,17455,17443.12,0.07
2026-07-30,17225,17197.94,0.16
2026-07-31,16955,16910.37,0.26
2026-08-03,17040,17099.75,-0.35
2026-08-04,17090,17107.25,-0.1
2026-08-05,16905,16914.69,-0.06
2026-08-06,16875,16898.54,-0.14
2026-08-07,16715,16749.82,-0.21
