종목,만기월,방향,손절선(%),진입일,진입가,청산 목표일,청산일,보유일,청산가,수익률(%),청산 사유
KODEX 200,9,위,-9,2011.9.8,23865,2011.9.16,2011.9.16,4,23885,0.08,기한청산
KODEX 200,9,위,-9,2012.9.13,25750,2012.9.21,2012.9.21,6,26390,2.49,기한청산
KODEX 200,9,위,-9,2013.9.12,26125,2013.9.20,2013.9.17,3,26140,0.06,기한청산
KODEX 200,9,위,-9,2014.9.11,26050,2014.9.19,2014.9.19,6,26265,0.83,기한청산
KODEX 200,9,위,-9,2015.9.10,23465,2015.9.18,2015.9.18,6,24115,2.77,기한청산
KODEX 200,9,위,-9,2016.9.8,25935,2016.9.16,2016.9.13,3,25075,-3.32,기한청산
KODEX 200,9,위,-9,2017.9.14,31210,2017.9.22,2017.9.22,6,31675,1.49,기한청산
KODEX 200,9,위,-9,2018.9.13,29300,2018.9.21,2018.9.21,6,30085,2.68,기한청산
KODEX 200,9,위,-9,2019.9.11,27085,2019.9.20,2019.9.20,5,27640,2.05,기한청산
KODEX 200,9,위,-9,2020.9.10,31625,2020.9.18,2020.9.18,6,31820,0.62,기한청산
KODEX 200,9,위,-9,2021.9.9,40725,2021.9.17,2021.9.17,6,41070,0.85,기한청산
KODEX 200,9,위,-9,2022.9.8,30930,2022.9.16,2022.9.16,4,30880,-0.16,기한청산
KODEX 200,9,위,-9,2023.9.14,34150,2023.9.22,2023.9.22,6,33200,-2.78,기한청산
KODEX 200,9,위,-9,2024.9.12,34415,2024.9.20,2024.9.20,3,34515,0.29,기한청산
KODEX 200,9,위,-9,2025.9.11,45465,2025.9.19,2025.9.19,6,47485,4.44,기한청산
KODEX 200,9,위,-9.5,2003.9.9,9850,2003.9.19,2003.9.19,5,9540,-3.15,기한청산
KODEX 200,9,위,-9.5,2004.9.9,10420,2004.9.17,2004.9.17,6,10900,4.61,기한청산
KODEX 200,9,위,-9.5,2005.9.8,14725,2005.9.16,2005.9.16,6,15180,3.09,기한청산
KODEX 200,9,위,-9.5,2006.9.14,17710,2006.9.22,2006.9.22,6,17620,-0.51,기한청산
KODEX 200,9,위,-9.5,2007.9.13,23345,2007.9.21,2007.9.21,6,24370,4.39,기한청산
KODEX 200,9,위,-9.5,2008.9.11,18700,2008.9.19,2008.9.19,5,19080,2.03,기한청산
KODEX 200,9,위,-9.5,2009.9.10,21600,2009.9.18,2009.9.18,6,22380,3.61,기한청산
KODEX 200,9,위,-9.5,2010.9.9,23305,2010.9.17,2010.9.17,6,23830,2.25,기한청산
KODEX 200,9,위,-9.5,2011.9.8,23865,2011.9.16,2011.9.16,4,23885,0.08,기한청산
KODEX 200,9,위,-9.5,2012.9.13,25750,2012.9.21,2012.9.21,6,26390,2.49,기한청산
KODEX 200,9,위,-9.5,2013.9.12,26125,2013.9.20,2013.9.17,3,26140,0.06,기한청산
KODEX 200,9,위,-9.5,2014.9.11,26050,2014.9.19,2014.9.19,6,26265,0.83,기한청산
KODEX 200,9,위,-9.5,2015.9.10,23465,2015.9.18,2015.9.18,6,24115,2.77,기한청산
KODEX 200,9,위,-9.5,2016.9.8,25935,2016.9.16,2016.9.13,3,25075,-3.32,기한청산
KODEX 200,9,위,-9.5,2017.9.14,31210,2017.9.22,2017.9.22,6,31675,1.49,기한청산
KODEX 200,9,위,-9.5,2018.9.13,29300,2018.9.21,2018.9.21,6,30085,2.68,기한청산
KODEX 200,9,위,-9.5,2019.9.11,27085,2019.9.20,2019.9.20,5,27640,2.05,기한청산
KODEX 200,9,위,-9.5,2020.9.10,31625,2020.9.18,2020.9.18,6,31820,0.62,기한청산
KODEX 200,9,위,-9.5,2021.9.9,40725,2021.9.17,2021.9.17,6,41070,0.85,기한청산
KODEX 200,9,위,-9.5,2022.9.8,30930,2022.9.16,2022.9.16,4,30880,-0.16,기한청산
KODEX 200,9,위,-9.5,2023.9.14,34150,2023.9.22,2023.9.22,6,33200,-2.78,기한청산
KODEX 200,9,위,-9.5,2024.9.12,34415,2024.9.20,2024.9.20,3,34515,0.29,기한청산
KODEX 200,9,위,-9.5,2025.9.11,45465,2025.9.19,2025.9.19,6,47485,4.44,기한청산
KODEX 200,9,위,-10,2003.9.9,9850,2003.9.19,2003.9.19,5,9540,-3.15,기한청산
KODEX 200,9,위,-10,2004.9.9,10420,2004.9.17,2004.9.17,6,10900,4.61,기한청산
KODEX 200,9,위,-10,2005.9.8,14725,2005.9.16,2005.9.16,6,15180,3.09,기한청산
KODEX 200,9,위,-10,2006.9.14,17710,2006.9.22,2006.9.22,6,17620,-0.51,기한청산
KODEX 200,9,위,-10,2007.9.13,23345,2007.9.21,2007.9.21,6,24370,4.39,기한청산
KODEX 200,9,위,-10,2008.9.11,18700,2008.9.19,2008.9.19,5,19080,2.03,기한청산
KODEX 200,9,위,-10,2009.9.10,21600,2009.9.18,2009.9.18,6,22380,3.61,기한청산
KODEX 200,9,위,-10,2010.9.9,23305,2010.9.17,2010.9.17,6,23830,2.25,기한청산
KODEX 200,9,위,-10,2011.9.8,23865,2011.9.16,2011.9.16,4,23885,0.08,기한청산
KODEX 200,9,위,-10,2012.9.13,25750,2012.9.21,2012.9.21,6,26390,2.49,기한청산
KODEX 200,9,위,-10,2013.9.12,26125,2013.9.20,2013.9.17,3,26140,0.06,기한청산
KODEX 200,9,위,-10,2014.9.11,26050,2014.9.19,2014.9.19,6,26265,0.83,기한청산
KODEX 200,9,위,-10,2015.9.10,23465,2015.9.18,2015.9.18,6,24115,2.77,기한청산
KODEX 200,9,위,-10,2016.9.8,25935,2016.9.16,2016.9.13,3,25075,-3.32,기한청산
KODEX 200,9,위,-10,2017.9.14,31210,2017.9.22,2017.9.22,6,31675,1.49,기한청산
KODEX 200,9,위,-10,2018.9.13,29300,2018.9.21,2018.9.21,6,30085,2.68,기한청산
KODEX 200,9,위,-10,2019.9.11,27085,2019.9.20,2019.9.20,5,27640,2.05,기한청산
KODEX 200,9,위,-10,2020.9.10,31625,2020.9.18,2020.9.18,6,31820,0.62,기한청산
KODEX 200,9,위,-10,2021.9.9,40725,2021.9.17,2021.9.17,6,41070,0.85,기한청산
KODEX 200,9,위,-10,2022.9.8,30930,2022.9.16,2022.9.16,4,30880,-0.16,기한청산
KODEX 200,9,위,-10,2023.9.14,34150,2023.9.22,2023.9.22,6,33200,-2.78,기한청산
KODEX 200,9,위,-10,2024.9.12,34415,2024.9.20,2024.9.20,3,34515,0.29,기한청산
KODEX 200,9,위,-10,2025.9.11,45465,2025.9.19,2025.9.19,6,47485,4.44,기한청산
DIA,6,아래,무손절,1998.6.19,87.0781,1998.6.26,1998.6.26,5,89.6875,-3,기한청산
DIA,6,아래,무손절,1999.6.18,108.4688,1999.6.25,1999.6.25,5,105.7344,2.52,기한청산
DIA,6,아래,무손절,2000.6.16,104.5156,2000.6.23,2000.6.23,5,104.4375,0.07,기한청산
DIA,6,아래,무손절,2001.6.15,106.7,2001.6.22,2001.6.22,5,106.24,0.43,기한청산
DIA,6,아래,무손절,2002.6.21,92.82,2002.6.28,2002.6.28,5,92.53,0.31,기한청산
DIA,6,아래,무손절,2003.6.20,91.84,2003.6.27,2003.6.27,5,89.87,2.15,기한청산
DIA,6,아래,무손절,2004.6.18,104.22,2004.6.25,2004.6.25,5,104.05,0.16,기한청산
DIA,6,아래,무손절,2005.6.17,106.04,2005.6.24,2005.6.24,5,102.86,3,기한청산
DIA,6,아래,무손절,2006.6.16,109.98,2006.6.23,2006.6.23,5,109.97,0.01,기한청산
DIA,6,아래,무손절,2007.6.15,136.19,2007.6.22,2007.6.22,5,133.97,1.63,기한청산
DIA,6,아래,무손절,2008.6.20,118.24,2008.6.27,2008.6.27,5,113.46,4.04,기한청산
DIA,6,아래,무손절,2009.6.19,85.31,2009.6.26,2009.6.26,5,84.27,1.22,기한청산
DIA,6,아래,무손절,2010.6.18,104.49,2010.6.25,2010.6.25,5,101.72,2.65,기한청산
DIA,6,아래,무손절,2011.6.17,119.74,2011.6.24,2011.6.24,5,119.2,0.45,기한청산
DIA,6,아래,무손절,2012.6.15,127.34,2012.6.22,2012.6.22,5,126.23,0.87,기한청산
DIA,6,아래,무손절,2013.6.21,147.73,2013.6.28,2013.6.28,5,148.55,-0.56,기한청산
DIA,6,아래,무손절,2014.6.20,169.08,2014.6.27,2014.6.27,5,168.17,0.54,기한청산
DIA,6,아래,무손절,2015.6.19,179.76,2015.6.26,2015.6.26,5,179.13,0.35,기한청산
DIA,6,아래,무손절,2016.6.17,176.52,2016.6.24,2016.6.24,5,173.62,1.64,기한청산
DIA,6,아래,무손절,2017.6.16,213.56,2017.6.23,2017.6.23,5,213.74,-0.08,기한청산
DIA,6,아래,무손절,2018.6.15,250.74,2018.6.22,2018.6.22,5,245.69,2.01,기한청산
DIA,6,아래,무손절,2019.6.21,267.1,2019.6.28,2019.6.28,5,265.85,0.47,기한청산
DIA,6,아래,무손절,2020.6.19,258.8,2020.6.26,2020.6.26,5,250.38,3.25,기한청산
DIA,6,아래,무손절,2021.6.18,332.96,2021.6.25,2021.6.25,5,344.45,-3.45,기한청산
DIA,6,아래,무손절,2022.6.17,298.72,2022.6.24,2022.6.24,4,315.02,-5.46,기한청산
DIA,6,아래,무손절,2023.6.16,342.95,2023.6.23,2023.6.23,4,337.16,1.69,기한청산
DIA,6,아래,무손절,2024.6.21,391.34,2024.6.28,2024.6.28,5,391.13,0.05,기한청산
DIA,6,아래,무손절,2025.6.20,421.76,2025.6.27,2025.6.27,5,438,-3.85,기한청산
DIA,6,아래,무손절,2026.6.18,515.52,2026.6.26,2026.6.26,5,517.75,-0.43,기한청산
DIA,6,아래,-1,1998.6.19,87.0781,1998.6.26,1998.6.23,2,87.9489,-1,장중손절
DIA,6,아래,-1,1999.6.18,108.4688,1999.6.25,1999.6.25,5,105.7344,2.52,기한청산
DIA,6,아래,-1,2000.6.16,104.5156,2000.6.23,2000.6.19,1,105.5608,-1,장중손절
DIA,6,아래,-1,2001.6.15,106.7,2001.6.22,2001.6.22,5,106.24,0.43,기한청산
DIA,6,아래,-1,2002.6.21,92.82,2002.6.28,2002.6.24,1,93.7482,-1,장중손절
DIA,6,아래,-1,2003.6.20,91.84,2003.6.27,2003.6.27,5,89.87,2.15,기한청산
DIA,6,아래,-1,2004.6.18,104.22,2004.6.25,2004.6.25,5,104.05,0.16,기한청산
DIA,6,아래,-1,2005.6.17,106.04,2005.6.24,2005.6.24,5,102.86,3,기한청산
DIA,6,아래,-1,2006.6.16,109.98,2006.6.23,2006.6.21,3,111.0798,-1,장중손절
DIA,6,아래,-1,2007.6.15,136.19,2007.6.22,2007.6.22,5,133.97,1.63,기한청산
DIA,6,아래,-1,2008.6.20,118.24,2008.6.27,2008.6.27,5,113.46,4.04,기한청산
DIA,6,아래,-1,2009.6.19,85.31,2009.6.26,2009.6.26,5,84.27,1.22,기한청산
DIA,6,아래,-1,2010.6.18,104.49,2010.6.25,2010.6.21,1,105.73,-1.19,갭손절
DIA,6,아래,-1,2011.6.17,119.74,2011.6.24,2011.6.21,2,120.98,-1.04,갭손절
DIA,6,아래,-1,2012.6.15,127.34,2012.6.22,2012.6.19,2,128.6134,-1,장중손절
DIA,6,아래,-1,2013.6.21,147.73,2013.6.28,2013.6.27,4,149.69,-1.33,갭손절
DIA,6,아래,-1,2014.6.20,169.08,2014.6.27,2014.6.27,5,168.17,0.54,기한청산
DIA,6,아래,-1,2015.6.19,179.76,2015.6.26,2015.6.23,2,181.5576,-1,장중손절
DIA,6,아래,-1,2016.6.17,176.52,2016.6.24,2016.6.20,1,178.4,-1.07,갭손절
DIA,6,아래,-1,2017.6.16,213.56,2017.6.23,2017.6.23,5,213.74,-0.08,기한청산
DIA,6,아래,-1,2018.6.15,250.74,2018.6.22,2018.6.22,5,245.69,2.01,기한청산
DIA,6,아래,-1,2019.6.21,267.1,2019.6.28,2019.6.28,5,265.85,0.47,기한청산
DIA,6,아래,-1,2020.6.19,258.8,2020.6.26,2020.6.23,2,262.83,-1.56,갭손절
DIA,6,아래,-1,2021.6.18,332.96,2021.6.25,2021.6.21,1,336.2896,-1,장중손절
DIA,6,아래,-1,2022.6.17,298.72,2022.6.24,2022.6.21,1,303.08,-1.46,갭손절
DIA,6,아래,-1,2023.6.16,342.95,2023.6.23,2023.6.23,4,337.16,1.69,기한청산
DIA,6,아래,-1,2024.6.21,391.34,2024.6.28,2024.6.24,1,395.2534,-1,장중손절
DIA,6,아래,-1,2025.6.20,421.76,2025.6.27,2025.6.24,2,428.53,-1.61,갭손절
DIA,6,아래,-1,2026.6.18,515.52,2026.6.26,2026.6.24,3,520.6752,-1,장중손절
DIA,6,아래,-1.5,1998.6.19,87.0781,1998.6.26,1998.6.23,2,88.3843,-1.5,장중손절
DIA,6,아래,-1.5,1999.6.18,108.4688,1999.6.25,1999.6.25,5,105.7344,2.52,기한청산
DIA,6,아래,-1.5,2000.6.16,104.5156,2000.6.23,2000.6.23,5,104.4375,0.07,기한청산
DIA,6,아래,-1.5,2001.6.15,106.7,2001.6.22,2001.6.22,5,106.24,0.43,기한청산
DIA,6,아래,-1.5,2002.6.21,92.82,2002.6.28,2002.6.25,2,94.2123,-1.5,장중손절
DIA,6,아래,-1.5,2003.6.20,91.84,2003.6.27,2003.6.27,5,89.87,2.15,기한청산
DIA,6,아래,-1.5,2004.6.18,104.22,2004.6.25,2004.6.25,5,104.05,0.16,기한청산
DIA,6,아래,-1.5,2005.6.17,106.04,2005.6.24,2005.6.24,5,102.86,3,기한청산
DIA,6,아래,-1.5,2006.6.16,109.98,2006.6.23,2006.6.23,5,109.97,0.01,기한청산
DIA,6,아래,-1.5,2007.6.15,136.19,2007.6.22,2007.6.22,5,133.97,1.63,기한청산
DIA,6,아래,-1.5,2008.6.20,118.24,2008.6.27,2008.6.27,5,113.46,4.04,기한청산
DIA,6,아래,-1.5,2009.6.19,85.31,2009.6.26,2009.6.26,5,84.27,1.22,기한청산
DIA,6,아래,-1.5,2010.6.18,104.49,2010.6.25,2010.6.25,5,101.72,2.65,기한청산
DIA,6,아래,-1.5,2011.6.17,119.74,2011.6.24,2011.6.21,2,121.5361,-1.5,장중손절
DIA,6,아래,-1.5,2012.6.15,127.34,2012.6.22,2012.6.22,5,126.23,0.87,기한청산
DIA,6,아래,-1.5,2013.6.21,147.73,2013.6.28,2013.6.27,4,149.9459,-1.5,장중손절
DIA,6,아래,-1.5,2014.6.20,169.08,2014.6.27,2014.6.27,5,168.17,0.54,기한청산
DIA,6,아래,-1.5,2015.6.19,179.76,2015.6.26,2015.6.26,5,179.13,0.35,기한청산
DIA,6,아래,-1.5,2016.6.17,176.52,2016.6.24,2016.6.20,1,179.1678,-1.5,장중손절
DIA,6,아래,-1.5,2017.6.16,213.56,2017.6.23,2017.6.23,5,213.74,-0.08,기한청산
DIA,6,아래,-1.5,2018.6.15,250.74,2018.6.22,2018.6.22,5,245.69,2.01,기한청산
DIA,6,아래,-1.5,2019.6.21,267.1,2019.6.28,2019.6.28,5,265.85,0.47,기한청산
DIA,6,아래,-1.5,2020.6.19,258.8,2020.6.26,2020.6.23,2,262.83,-1.56,갭손절
DIA,6,아래,-1.5,2021.6.18,332.96,2021.6.25,2021.6.21,1,337.9544,-1.5,장중손절
DIA,6,아래,-1.5,2022.6.17,298.72,2022.6.24,2022.6.21,1,303.2008,-1.5,장중손절
DIA,6,아래,-1.5,2023.6.16,342.95,2023.6.23,2023.6.23,4,337.16,1.69,기한청산
DIA,6,아래,-1.5,2024.6.21,391.34,2024.6.28,2024.6.28,5,391.13,0.05,기한청산
DIA,6,아래,-1.5,2025.6.20,421.76,2025.6.27,2025.6.24,2,428.53,-1.61,갭손절
DIA,6,아래,-1.5,2026.6.18,515.52,2026.6.26,2026.6.25,4,523.2528,-1.5,장중손절
DIA,6,아래,-2,1998.6.19,87.0781,1998.6.26,1998.6.24,3,88.8197,-2,장중손절
DIA,6,아래,-2,1999.6.18,108.4688,1999.6.25,1999.6.25,5,105.7344,2.52,기한청산
DIA,6,아래,-2,2000.6.16,104.5156,2000.6.23,2000.6.23,5,104.4375,0.07,기한청산
DIA,6,아래,-2,2001.6.15,106.7,2001.6.22,2001.6.22,5,106.24,0.43,기한청산
DIA,6,아래,-2,2002.6.21,92.82,2002.6.28,2002.6.28,5,92.53,0.31,기한청산
DIA,6,아래,-2,2003.6.20,91.84,2003.6.27,2003.6.27,5,89.87,2.15,기한청산
DIA,6,아래,-2,2004.6.18,104.22,2004.6.25,2004.6.25,5,104.05,0.16,기한청산
DIA,6,아래,-2,2005.6.17,106.04,2005.6.24,2005.6.24,5,102.86,3,기한청산
DIA,6,아래,-2,2006.6.16,109.98,2006.6.23,2006.6.23,5,109.97,0.01,기한청산
DIA,6,아래,-2,2007.6.15,136.19,2007.6.22,2007.6.22,5,133.97,1.63,기한청산
DIA,6,아래,-2,2008.6.20,118.24,2008.6.27,2008.6.27,5,113.46,4.04,기한청산
DIA,6,아래,-2,2009.6.19,85.31,2009.6.26,2009.6.26,5,84.27,1.22,기한청산
DIA,6,아래,-2,2010.6.18,104.49,2010.6.25,2010.6.25,5,101.72,2.65,기한청산
DIA,6,아래,-2,2011.6.17,119.74,2011.6.24,2011.6.24,5,119.2,0.45,기한청산
DIA,6,아래,-2,2012.6.15,127.34,2012.6.22,2012.6.22,5,126.23,0.87,기한청산
DIA,6,아래,-2,2013.6.21,147.73,2013.6.28,2013.6.28,5,148.55,-0.56,기한청산
DIA,6,아래,-2,2014.6.20,169.08,2014.6.27,2014.6.27,5,168.17,0.54,기한청산
DIA,6,아래,-2,2015.6.19,179.76,2015.6.26,2015.6.26,5,179.13,0.35,기한청산
DIA,6,아래,-2,2016.6.17,176.52,2016.6.24,2016.6.24,5,173.62,1.64,기한청산
DIA,6,아래,-2,2017.6.16,213.56,2017.6.23,2017.6.23,5,213.74,-0.08,기한청산
DIA,6,아래,-2,2018.6.15,250.74,2018.6.22,2018.6.22,5,245.69,2.01,기한청산
DIA,6,아래,-2,2019.6.21,267.1,2019.6.28,2019.6.28,5,265.85,0.47,기한청산
DIA,6,아래,-2,2020.6.19,258.8,2020.6.26,2020.6.26,5,250.38,3.25,기한청산
DIA,6,아래,-2,2021.6.18,332.96,2021.6.25,2021.6.22,2,339.6192,-2,장중손절
DIA,6,아래,-2,2022.6.17,298.72,2022.6.24,2022.6.21,1,304.6944,-2,장중손절
DIA,6,아래,-2,2023.6.16,342.95,2023.6.23,2023.6.23,4,337.16,1.69,기한청산
DIA,6,아래,-2,2024.6.21,391.34,2024.6.28,2024.6.28,5,391.13,0.05,기한청산
DIA,6,아래,-2,2025.6.20,421.76,2025.6.27,2025.6.24,2,430.1952,-2,장중손절
DIA,6,아래,-2,2026.6.18,515.52,2026.6.26,2026.6.25,4,525.8304,-2,장중손절
DIA,6,아래,-2.5,1998.6.19,87.0781,1998.6.26,1998.6.24,3,89.2551,-2.5,장중손절
DIA,6,아래,-2.5,1999.6.18,108.4688,1999.6.25,1999.6.25,5,105.7344,2.52,기한청산
DIA,6,아래,-2.5,2000.6.16,104.5156,2000.6.23,2000.6.23,5,104.4375,0.07,기한청산
DIA,6,아래,-2.5,2001.6.15,106.7,2001.6.22,2001.6.22,5,106.24,0.43,기한청산
DIA,6,아래,-2.5,2002.6.21,92.82,2002.6.28,2002.6.28,5,92.53,0.31,기한청산
DIA,6,아래,-2.5,2003.6.20,91.84,2003.6.27,2003.6.27,5,89.87,2.15,기한청산
DIA,6,아래,-2.5,2004.6.18,104.22,2004.6.25,2004.6.25,5,104.05,0.16,기한청산
DIA,6,아래,-2.5,2005.6.17,106.04,2005.6.24,2005.6.24,5,102.86,3,기한청산
DIA,6,아래,-2.5,2006.6.16,109.98,2006.6.23,2006.6.23,5,109.97,0.01,기한청산
DIA,6,아래,-2.5,2007.6.15,136.19,2007.6.22,2007.6.22,5,133.97,1.63,기한청산
DIA,6,아래,-2.5,2008.6.20,118.24,2008.6.27,2008.6.27,5,113.46,4.04,기한청산
DIA,6,아래,-2.5,2009.6.19,85.31,2009.6.26,2009.6.26,5,84.27,1.22,기한청산
DIA,6,아래,-2.5,2010.6.18,104.49,2010.6.25,2010.6.25,5,101.72,2.65,기한청산
DIA,6,아래,-2.5,2011.6.17,119.74,2011.6.24,2011.6.24,5,119.2,0.45,기한청산
DIA,6,아래,-2.5,2012.6.15,127.34,2012.6.22,2012.6.22,5,126.23,0.87,기한청산
DIA,6,아래,-2.5,2013.6.21,147.73,2013.6.28,2013.6.28,5,148.55,-0.56,기한청산
DIA,6,아래,-2.5,2014.6.20,169.08,2014.6.27,2014.6.27,5,168.17,0.54,기한청산
DIA,6,아래,-2.5,2015.6.19,179.76,2015.6.26,2015.6.26,5,179.13,0.35,기한청산
DIA,6,아래,-2.5,2016.6.17,176.52,2016.6.24,2016.6.24,5,173.62,1.64,기한청산
DIA,6,아래,-2.5,2017.6.16,213.56,2017.6.23,2017.6.23,5,213.74,-0.08,기한청산
DIA,6,아래,-2.5,2018.6.15,250.74,2018.6.22,2018.6.22,5,245.69,2.01,기한청산
DIA,6,아래,-2.5,2019.6.21,267.1,2019.6.28,2019.6.28,5,265.85,0.47,기한청산
DIA,6,아래,-2.5,2020.6.19,258.8,2020.6.26,2020.6.26,5,250.38,3.25,기한청산
DIA,6,아래,-2.5,2021.6.18,332.96,2021.6.25,2021.6.24,4,341.284,-2.5,장중손절
DIA,6,아래,-2.5,2022.6.17,298.72,2022.6.24,2022.6.21,1,306.188,-2.5,장중손절
DIA,6,아래,-2.5,2023.6.16,342.95,2023.6.23,2023.6.23,4,337.16,1.69,기한청산
DIA,6,아래,-2.5,2024.6.21,391.34,2024.6.28,2024.6.28,5,391.13,0.05,기한청산
DIA,6,아래,-2.5,2025.6.20,421.76,2025.6.27,2025.6.26,4,432.304,-2.5,장중손절
DIA,6,아래,-2.5,2026.6.18,515.52,2026.6.26,2026.6.26,5,517.75,-0.43,기한청산
DIA,6,아래,-3,1998.6.19,87.0781,1998.6.26,1998.6.25,4,89.875,-3.21,갭손절
DIA,6,아래,-3,1999.6.18,108.4688,1999.6.25,1999.6.25,5,105.7344,2.52,기한청산
DIA,6,아래,-3,2000.6.16,104.5156,2000.6.23,2000.6.23,5,104.4375,0.07,기한청산
DIA,6,아래,-3,2001.6.15,106.7,2001.6.22,2001.6.22,5,106.24,0.43,기한청산
DIA,6,아래,-3,2002.6.21,92.82,2002.6.28,2002.6.28,5,92.53,0.31,기한청산
DIA,6,아래,-3,2003.6.20,91.84,2003.6.27,2003.6.27,5,89.87,2.15,기한청산
DIA,6,아래,-3,2004.6.18,104.22,2004.6.25,2004.6.25,5,104.05,0.16,기한청산
DIA,6,아래,-3,2005.6.17,106.04,2005.6.24,2005.6.24,5,102.86,3,기한청산
DIA,6,아래,-3,2006.6.16,109.98,2006.6.23,2006.6.23,5,109.97,0.01,기한청산
DIA,6,아래,-3,2007.6.15,136.19,2007.6.22,2007.6.22,5,133.97,1.63,기한청산
DIA,6,아래,-3,2008.6.20,118.24,2008.6.27,2008.6.27,5,113.46,4.04,기한청산
DIA,6,아래,-3,2009.6.19,85.31,2009.6.26,2009.6.26,5,84.27,1.22,기한청산
DIA,6,아래,-3,2010.6.18,104.49,2010.6.25,2010.6.25,5,101.72,2.65,기한청산
DIA,6,아래,-3,2011.6.17,119.74,2011.6.24,2011.6.24,5,119.2,0.45,기한청산
DIA,6,아래,-3,2012.6.15,127.34,2012.6.22,2012.6.22,5,126.23,0.87,기한청산
DIA,6,아래,-3,2013.6.21,147.73,2013.6.28,2013.6.28,5,148.55,-0.56,기한청산
DIA,6,아래,-3,2014.6.20,169.08,2014.6.27,2014.6.27,5,168.17,0.54,기한청산
DIA,6,아래,-3,2015.6.19,179.76,2015.6.26,2015.6.26,5,179.13,0.35,기한청산
DIA,6,아래,-3,2016.6.17,176.52,2016.6.24,2016.6.24,5,173.62,1.64,기한청산
DIA,6,아래,-3,2017.6.16,213.56,2017.6.23,2017.6.23,5,213.74,-0.08,기한청산
DIA,6,아래,-3,2018.6.15,250.74,2018.6.22,2018.6.22,5,245.69,2.01,기한청산
DIA,6,아래,-3,2019.6.21,267.1,2019.6.28,2019.6.28,5,265.85,0.47,기한청산
DIA,6,아래,-3,2020.6.19,258.8,2020.6.26,2020.6.26,5,250.38,3.25,기한청산
DIA,6,아래,-3,2021.6.18,332.96,2021.6.25,2021.6.25,5,343.69,-3.22,갭손절
DIA,6,아래,-3,2022.6.17,298.72,2022.6.24,2022.6.24,4,309.2,-3.51,갭손절
DIA,6,아래,-3,2023.6.16,342.95,2023.6.23,2023.6.23,4,337.16,1.69,기한청산
DIA,6,아래,-3,2024.6.21,391.34,2024.6.28,2024.6.28,5,391.13,0.05,기한청산
DIA,6,아래,-3,2025.6.20,421.76,2025.6.27,2025.6.27,5,435.15,-3.17,갭손절
DIA,6,아래,-3,2026.6.18,515.52,2026.6.26,2026.6.26,5,517.75,-0.43,기한청산
DIA,6,아래,-3.5,1998.6.19,87.0781,1998.6.26,1998.6.25,4,90.1258,-3.5,장중손절
DIA,6,아래,-3.5,1999.6.18,108.4688,1999.6.25,1999.6.25,5,105.7344,2.52,기한청산
DIA,6,아래,-3.5,2000.6.16,104.5156,2000.6.23,2000.6.23,5,104.4375,0.07,기한청산
DIA,6,아래,-3.5,2001.6.15,106.7,2001.6.22,2001.6.22,5,106.24,0.43,기한청산
DIA,6,아래,-3.5,2002.6.21,92.82,2002.6.28,2002.6.28,5,92.53,0.31,기한청산
DIA,6,아래,-3.5,2003.6.20,91.84,2003.6.27,2003.6.27,5,89.87,2.15,기한청산
DIA,6,아래,-3.5,2004.6.18,104.22,2004.6.25,2004.6.25,5,104.05,0.16,기한청산
DIA,6,아래,-3.5,2005.6.17,106.04,2005.6.24,2005.6.24,5,102.86,3,기한청산
DIA,6,아래,-3.5,2006.6.16,109.98,2006.6.23,2006.6.23,5,109.97,0.01,기한청산
DIA,6,아래,-3.5,2007.6.15,136.19,2007.6.22,2007.6.22,5,133.97,1.63,기한청산
DIA,6,아래,-3.5,2008.6.20,118.24,2008.6.27,2008.6.27,5,113.46,4.04,기한청산
DIA,6,아래,-3.5,2009.6.19,85.31,2009.6.26,2009.6.26,5,84.27,1.22,기한청산
DIA,6,아래,-3.5,2010.6.18,104.49,2010.6.25,2010.6.25,5,101.72,2.65,기한청산
DIA,6,아래,-3.5,2011.6.17,119.74,2011.6.24,2011.6.24,5,119.2,0.45,기한청산
DIA,6,아래,-3.5,2012.6.15,127.34,2012.6.22,2012.6.22,5,126.23,0.87,기한청산
DIA,6,아래,-3.5,2013.6.21,147.73,2013.6.28,2013.6.28,5,148.55,-0.56,기한청산
DIA,6,아래,-3.5,2014.6.20,169.08,2014.6.27,2014.6.27,5,168.17,0.54,기한청산
DIA,6,아래,-3.5,2015.6.19,179.76,2015.6.26,2015.6.26,5,179.13,0.35,기한청산
DIA,6,아래,-3.5,2016.6.17,176.52,2016.6.24,2016.6.24,5,173.62,1.64,기한청산
DIA,6,아래,-3.5,2017.6.16,213.56,2017.6.23,2017.6.23,5,213.74,-0.08,기한청산
DIA,6,아래,-3.5,2018.6.15,250.74,2018.6.22,2018.6.22,5,245.69,2.01,기한청산
DIA,6,아래,-3.5,2019.6.21,267.1,2019.6.28,2019.6.28,5,265.85,0.47,기한청산
DIA,6,아래,-3.5,2020.6.19,258.8,2020.6.26,2020.6.26,5,250.38,3.25,기한청산
DIA,6,아래,-3.5,2021.6.18,332.96,2021.6.25,2021.6.25,5,344.6136,-3.5,장중손절
DIA,6,아래,-3.5,2022.6.17,298.72,2022.6.24,2022.6.24,4,309.2,-3.51,갭손절
DIA,6,아래,-3.5,2023.6.16,342.95,2023.6.23,2023.6.23,4,337.16,1.69,기한청산
