대상,격자 칸,진입 달력일,청산 상대 거래일,시기,신호,제외,표본,평균(%),중앙값(%),오른 비율(%),내린 비율(%),최고(%),최악(%),표준편차(%),기준선 신호,기준선 제외,기준선 표본,기준선 평균(%),기준선 중앙값(%),기준선 오른 비율(%),기준선 내린 비율(%),기준선 최고(%),기준선 최악(%),기준선 표준편차(%),평균 차이(%p),중앙값 차이(%p),오른 비율 차이(%p),내린 비율 차이(%p),평균 우연확률,중앙값 우연확률,오른 비율 우연확률,내린 비율 우연확률,비고,평균-비율 어긋남,판정가능
2001,17일 → 말일+1,17,1,뒤 절반,181,0,181,-0.17,0.59,53.59,46.41,15.06,-11.05,4.19,3686,0,3686,0.26,0.47,55.81,44.17,28.83,-20.66,4.45,-0.43,0.13,-2.21,2.24,0.1878,0.6653,0.5654,0.5634,,True,예
2001,17일 → 말일+1,17,1,최근 10년,120,0,120,-0.38,0.06,50.0,50.0,15.06,-11.05,4.68,2448,0,2448,0.17,0.4,53.92,46.04,28.83,-20.66,4.97,-0.55,-0.34,-3.92,3.96,0.2368,0.4515,0.4226,0.4246,,False,예
2001,17일 → 말일+1,17,1,최근 5년,60,0,60,-0.65,0.06,50.0,50.0,15.06,-10.19,5.16,1218,0,1218,-0.11,0.4,53.28,46.72,17.07,-20.66,5.29,-0.54,-0.33,-3.28,3.28,0.4146,0.7233,0.6873,0.6873,,False,예
2001,17일 → 말일+2,17,2,앞 절반,181,0,181,-0.3,-0.34,46.96,53.04,30.81,-22.47,7.03,3821,0,3821,0.05,0.03,50.09,49.88,64.26,-31.74,7.67,-0.35,-0.37,-3.13,3.16,0.5614,0.4885,0.4396,0.4416,,False,예
2001,17일 → 말일+2,17,2,뒤 절반,181,0,181,-0.12,0.75,53.59,46.41,19.88,-16.01,4.74,3686,0,3686,0.33,0.53,56.16,43.79,32.53,-18.93,4.93,-0.45,0.22,-2.57,2.62,0.2058,0.5375,0.5425,0.4815,,True,예
2001,17일 → 말일+2,17,2,최근 10년,120,0,120,-0.34,0.51,50.83,49.17,19.88,-16.01,5.3,2448,0,2448,0.23,0.49,54.62,45.34,32.53,-18.93,5.51,-0.57,0.02,-3.78,3.82,0.2747,0.9321,0.4645,0.4635,,True,예
2001,17일 → 말일+2,17,2,최근 5년,60,0,60,-0.78,0.51,51.67,48.33,19.88,-16.01,6.05,1218,0,1218,-0.2,0.4,54.11,45.89,21.46,-18.93,6.06,-0.57,0.11,-2.44,2.44,0.4396,0.8901,0.6803,0.6803,,True,예
2001,17일 → 말일+3,17,3,앞 절반,181,0,181,-0.27,-0.51,46.96,53.04,35.79,-23.34,7.23,3821,0,3821,0.07,-0.13,49.12,50.88,70.51,-32.5,8.01,-0.34,-0.39,-2.16,2.16,0.5794,0.3866,0.6204,0.6204,,False,예
2001,17일 → 말일+3,17,3,뒤 절반,181,0,181,-0.05,0.61,54.14,45.86,20.41,-16.65,4.97,3686,0,3686,0.38,0.6,55.94,44.06,33.77,-19.66,5.16,-0.43,0.01,-1.8,1.8,0.2248,0.993,0.6474,0.6474,,True,예
2001,17일 → 말일+3,17,3,최근 10년,120,0,120,-0.25,0.69,53.33,46.67,20.41,-16.65,5.57,2448,0,2448,0.28,0.57,55.23,44.77,33.77,-19.66,5.79,-0.53,0.12,-1.9,1.9,0.3197,0.7692,0.7632,0.7632,,True,예
2001,17일 → 말일+3,17,3,최근 5년,60,0,60,-0.59,0.85,53.33,46.67,20.41,-16.65,6.21,1218,0,1218,-0.07,0.49,54.11,45.89,24.01,-19.66,6.24,-0.52,0.36,-0.77,0.77,0.5175,0.5105,1.0,1.0,,True,예
2001,18일 → 말일-3,18,-3,앞 절반,181,0,181,-0.89,-0.61,45.3,54.7,12.91,-22.64,5.04,3101,0,3101,-0.86,-0.46,44.73,55.18,43.7,-38.22,6.73,-0.03,-0.15,0.58,-0.48,0.958,0.7133,0.8781,0.8861,,False,예
2001,18일 → 말일-3,18,-3,뒤 절반,181,0,181,-0.46,-0.11,48.07,51.93,13.41,-11.3,3.38,2966,0,2966,-0.13,0.12,51.79,48.21,20.6,-24.05,4.36,-0.33,-0.23,-3.72,3.72,0.3367,0.3756,0.3207,0.3207,,False,예
2001,18일 → 말일-3,18,-3,최근 10년,120,0,120,-0.49,-0.35,42.5,57.5,13.41,-11.3,3.64,1968,0,1968,-0.1,0.1,51.02,48.98,20.6,-24.05,4.69,-0.39,-0.45,-8.52,8.52,0.3477,0.1658,0.0669,0.0669,,False,예
2001,18일 → 말일-3,18,-3,최근 5년,60,0,60,-0.51,-0.42,45.0,55.0,13.41,-11.3,4.07,978,0,978,-0.08,0.02,50.1,49.9,18.27,-24.05,5.08,-0.43,-0.44,-5.1,5.1,0.5045,0.3367,0.4466,0.4466,,False,예
2001,18일 → 말일-2,18,-2,앞 절반,181,0,181,-1.26,-1.17,39.78,60.22,14.33,-24.59,5.39,3281,0,3281,-1.19,-0.79,41.27,58.7,46.1,-39.77,6.76,-0.07,-0.38,-1.49,1.52,0.8901,0.2507,0.7003,0.7033,,False,예
2001,18일 → 말일-2,18,-2,뒤 절반,181,0,181,-0.67,-0.16,48.07,51.93,18.74,-16.31,3.94,3146,0,3146,-0.35,-0.03,49.71,50.25,22.06,-28.69,4.68,-0.32,-0.13,-1.65,1.68,0.3297,0.4995,0.6144,0.6154,,False,예
2001,18일 → 말일-2,18,-2,최근 10년,120,0,120,-0.76,-0.3,46.67,53.33,18.74,-16.31,4.41,2088,0,2088,-0.37,-0.06,49.43,50.53,22.06,-28.69,5.18,-0.39,-0.24,-2.76,2.81,0.3886,0.4505,0.5824,0.5854,,False,예
2001,18일 → 말일-2,18,-2,최근 5년,60,0,60,-0.95,-0.3,43.33,56.67,18.74,-16.31,5.12,1038,0,1038,-0.51,-0.26,47.11,52.89,20.31,-28.69,5.77,-0.44,-0.04,-3.78,3.78,0.5165,0.9321,0.6104,0.6104,,False,예
2001,18일 → 말일-1,18,-1,앞 절반,181,0,181,-1.29,-1.49,40.33,59.67,16.15,-20.88,5.61,3461,0,3461,-1.15,-0.68,42.99,56.89,48.58,-32.86,6.76,-0.14,-0.81,-2.66,2.78,0.7532,0.025,0.4885,0.4466,,False,예
2001,18일 → 말일-1,18,-1,뒤 절반,181,0,181,-0.4,0.23,52.49,47.51,21.98,-18.57,4.05,3326,0,3326,-0.06,0.23,53.04,46.9,26.56,-30.62,4.65,-0.34,0.0,-0.55,0.61,0.3137,0.992,0.8931,0.8941,,True,예
2001,18일 → 말일-1,18,-1,최근 10년,120,0,120,-0.55,0.09,50.83,49.17,21.98,-18.57,4.6,2208,0,2208,-0.13,0.14,51.59,48.37,26.56,-30.62,5.22,-0.42,-0.05,-0.75,0.8,0.3626,0.957,0.9221,0.9181,,True,예
2001,18일 → 말일-1,18,-1,최근 5년,60,0,60,-0.78,-0.2,48.33,51.67,21.98,-18.57,5.44,1098,0,1098,-0.29,-0.04,49.45,50.55,23.59,-30.62,5.95,-0.49,-0.16,-1.12,1.12,0.5305,0.8062,0.8961,0.8961,,False,예
2001,18일 → 말일,18,0,앞 절반,181,0,181,-0.76,-0.73,44.2,55.8,18.34,-21.02,6.06,3641,0,3641,-0.58,-0.22,47.24,52.68,51.45,-30.14,7.04,-0.18,-0.51,-3.04,3.12,0.7562,0.2098,0.4955,0.4496,,False,예
2001,18일 → 말일,18,0,뒤 절반,181,0,181,-0.31,0.05,51.38,48.62,20.41,-12.65,4.2,3506,0,3506,0.04,0.28,53.91,46.04,32.85,-22.55,4.55,-0.35,-0.23,-2.53,2.58,0.3047,0.3936,0.4725,0.4665,,True,예
2001,18일 → 말일,18,0,최근 10년,120,0,120,-0.58,-0.2,46.67,53.33,20.41,-12.65,4.79,2328,0,2328,-0.14,0.13,51.42,48.54,32.85,-22.55,5.12,-0.44,-0.33,-4.75,4.79,0.3317,0.4715,0.3087,0.3107,,False,예
2001,18일 → 말일,18,0,최근 5년,60,0,60,-0.78,-0.2,43.33,56.67,20.41,-12.65,5.26,1158,0,1158,-0.27,0.05,50.26,49.65,22.0,-22.55,5.56,-0.51,-0.25,-6.93,7.01,0.4755,0.6873,0.2687,0.2677,,False,예
2001,18일 → 말일+1,18,1,앞 절반,181,0,181,-0.18,-0.28,46.96,53.04,25.32,-18.08,6.53,3821,0,3821,-0.01,0.13,51.03,48.89,57.36,-27.88,7.39,-0.18,-0.41,-4.07,4.15,0.7732,0.2967,0.2967,0.2987,,False,예
2001,18일 → 말일+1,18,1,뒤 절반,181,0,181,-0.11,0.59,55.25,44.75,15.06,-10.1,4.04,3686,0,3686,0.26,0.47,55.81,44.17,28.83,-20.66,4.45,-0.36,0.13,-0.56,0.58,0.2757,0.6813,0.9431,0.9431,,True,예
2001,18일 → 말일+1,18,1,최근 10년,120,0,120,-0.3,0.4,51.67,48.33,15.06,-10.1,4.53,2448,0,2448,0.17,0.4,53.92,46.04,28.83,-20.66,4.97,-0.47,-0.01,-2.25,2.3,0.3207,0.9391,0.6933,0.6983,,True,예
2001,18일 → 말일+1,18,1,최근 5년,60,0,60,-0.67,-0.47,50.0,50.0,15.06,-9.51,4.83,1218,0,1218,-0.11,0.4,53.28,46.72,17.07,-20.66,5.29,-0.56,-0.87,-3.28,3.28,0.3966,0.2348,0.6873,0.6873,,False,예
2001,18일 → 말일+2,18,2,앞 절반,181,0,181,-0.13,-0.38,48.07,51.93,30.81,-22.47,6.71,3821,0,3821,0.05,0.03,50.09,49.88,64.26,-31.74,7.67,-0.18,-0.41,-2.03,2.05,0.7552,0.4116,0.6494,0.6513,,False,예
2001,18일 → 말일+2,18,2,뒤 절반,181,0,181,-0.05,0.18,54.14,45.3,19.88,-13.41,4.62,3686,0,3686,0.33,0.53,56.16,43.79,32.53,-18.93,4.93,-0.38,-0.35,-2.01,1.52,0.2837,0.2438,0.5784,0.6993,,True,예
2001,18일 → 말일+2,18,2,최근 10년,120,0,120,-0.26,0.09,51.67,48.33,19.88,-13.41,5.23,2448,0,2448,0.23,0.49,54.62,45.34,32.53,-18.93,5.51,-0.49,-0.4,-2.95,2.99,0.3616,0.4695,0.5734,0.5704,,True,예
2001,18일 → 말일+2,18,2,최근 5년,60,0,60,-0.8,-0.14,50.0,50.0,19.88,-13.41,5.78,1218,0,1218,-0.2,0.4,54.11,45.89,21.46,-18.93,6.06,-0.59,-0.54,-4.11,4.11,0.4286,0.4426,0.5035,0.5035,,False,예
2001,18일 → 말일+3,18,3,앞 절반,181,0,181,-0.09,-0.4,48.07,51.93,35.79,-23.34,7.02,3821,0,3821,0.07,-0.13,49.12,50.88,70.51,-32.5,8.01,-0.16,-0.28,-1.06,1.06,0.7822,0.5335,0.8202,0.8202,,False,예
2001,18일 → 말일+3,18,3,뒤 절반,181,0,181,0.02,0.54,54.7,45.3,20.41,-15.95,4.87,3686,0,3686,0.38,0.6,55.94,44.06,33.77,-19.66,5.16,-0.36,-0.06,-1.25,1.25,0.3167,0.8102,0.7502,0.7502,,False,예
2001,18일 → 말일+3,18,3,최근 10년,120,0,120,-0.16,0.27,52.5,47.5,20.41,-15.95,5.5,2448,0,2448,0.28,0.57,55.23,44.77,33.77,-19.66,5.79,-0.44,-0.3,-2.73,2.73,0.4056,0.5534,0.6254,0.6254,,True,예
2001,18일 → 말일+3,18,3,최근 5년,60,0,60,-0.61,0.27,53.33,46.67,20.41,-15.95,5.92,1218,0,1218,-0.07,0.49,54.11,45.89,24.01,-19.66,6.24,-0.54,-0.23,-0.77,0.77,0.5005,0.8012,1.0,1.0,,True,예
2001,19일 → 말일-3,19,-3,앞 절반,181,0,181,-0.81,-0.58,42.54,57.46,12.91,-22.64,4.46,3101,0,3101,-0.86,-0.46,44.73,55.18,43.7,-38.22,6.73,0.05,-0.12,-2.19,2.28,0.8961,0.7862,0.5874,0.5475,,False,예
2001,19일 → 말일-3,19,-3,뒤 절반,181,0,181,-0.34,-0.24,45.86,54.14,20.6,-10.86,3.42,2966,0,2966,-0.13,0.12,51.82,48.18,20.6,-24.05,4.35,-0.21,-0.36,-5.96,5.96,0.5425,0.1598,0.1179,0.1179,,False,예
2001,19일 → 말일-3,19,-3,최근 10년,120,0,120,-0.34,-0.42,40.83,59.17,20.6,-10.86,3.79,1968,0,1968,-0.1,0.1,51.02,48.98,20.6,-24.05,4.69,-0.24,-0.52,-10.18,10.18,0.5554,0.1069,0.03,0.03,,False,예
2001,19일 → 말일-3,19,-3,최근 5년,60,0,60,-0.35,-0.45,46.67,53.33,11.8,-10.86,3.63,978,0,978,-0.08,0.02,50.1,49.9,18.27,-24.05,5.08,-0.27,-0.47,-3.44,3.44,0.6843,0.3037,0.6064,0.6064,,False,예
2001,19일 → 말일-2,19,-2,앞 절반,181,0,181,-1.19,-0.95,37.57,62.43,12.64,-24.59,4.78,3281,0,3281,-1.19,-0.79,41.27,58.7,46.1,-39.77,6.76,0.01,-0.16,-3.7,3.73,0.977,0.6254,0.3027,0.3027,,False,예
2001,19일 → 말일-2,19,-2,뒤 절반,181,0,181,-0.54,-0.16,45.3,54.7,22.06,-16.31,4.02,3146,0,3146,-0.34,-0.02,49.75,50.22,22.06,-28.69,4.68,-0.2,-0.14,-4.44,4.47,0.5495,0.4935,0.2158,0.2118,,False,예
2001,19일 → 말일-2,19,-2,최근 10년,120,0,120,-0.61,-0.32,45.0,55.0,22.06,-16.31,4.56,2088,0,2088,-0.37,-0.06,49.43,50.53,22.06,-28.69,5.18,-0.24,-0.26,-4.43,4.47,0.6064,0.4146,0.3586,0.3586,,False,예
2001,19일 → 말일-2,19,-2,최근 5년,60,0,60,-0.79,-0.36,46.67,53.33,17.06,-16.31,4.69,1038,0,1038,-0.51,-0.26,47.11,52.89,20.31,-28.69,5.77,-0.28,-0.1,-0.44,0.44,0.6773,0.8312,1.0,1.0,,False,예
2001,19일 → 말일-1,19,-1,앞 절반,181,0,181,-1.21,-1.07,38.67,61.33,14.71,-16.92,5.01,3461,0,3461,-1.15,-0.68,42.99,56.89,48.58,-32.86,6.76,-0.07,-0.39,-4.32,4.43,0.8741,0.2597,0.2428,0.2088,,False,예
2001,19일 → 말일-1,19,-1,뒤 절반,181,0,181,-0.27,0.23,52.49,47.51,26.56,-18.57,4.22,3326,0,3326,-0.06,0.23,53.07,46.87,26.56,-30.62,4.64,-0.21,0.0,-0.58,0.64,0.5305,0.993,0.8372,0.8362,,True,예
2001,19일 → 말일-1,19,-1,최근 10년,120,0,120,-0.4,-0.31,48.33,51.67,26.56,-18.57,4.85,2208,0,2208,-0.13,0.14,51.59,48.37,26.56,-30.62,5.22,-0.26,-0.46,-3.25,3.3,0.5984,0.2627,0.5165,0.5195,,False,예
2001,19일 → 말일-1,19,-1,최근 5년,60,0,60,-0.62,-0.47,46.67,53.33,20.25,-18.57,4.99,1098,0,1098,-0.29,-0.04,49.45,50.55,23.59,-30.62,5.95,-0.33,-0.43,-2.79,2.79,0.6693,0.5115,0.7053,0.7053,,False,예
2001,19일 → 말일,19,0,앞 절반,181,0,181,-0.68,-0.66,42.54,57.46,16.88,-17.07,5.53,3641,0,3641,-0.58,-0.22,47.24,52.68,51.45,-30.14,7.04,-0.1,-0.44,-4.7,4.78,0.8931,0.2378,0.2428,0.2088,,False,예
2001,19일 → 말일,19,0,뒤 절반,181,0,181,-0.18,-0.07,49.17,50.83,32.85,-12.4,4.5,3506,0,3506,0.04,0.28,53.94,46.01,32.85,-22.55,4.55,-0.22,-0.35,-4.76,4.82,0.4925,0.1688,0.1848,0.1848,,False,예
2001,19일 → 말일,19,0,최근 10년,120,0,120,-0.42,-0.57,45.0,55.0,32.85,-12.4,5.21,2328,0,2328,-0.14,0.13,51.42,48.54,32.85,-22.55,5.12,-0.28,-0.69,-6.42,6.46,0.5455,0.0989,0.1758,0.1768,,False,예
2001,19일 → 말일,19,0,최근 5년,60,0,60,-0.63,-0.23,45.0,55.0,18.7,-10.54,4.75,1158,0,1158,-0.27,0.05,50.26,49.65,22.0,-22.55,5.56,-0.35,-0.28,-5.26,5.35,0.6244,0.6494,0.4336,0.4346,,False,예
2001,19일 → 말일+1,19,1,앞 절반,181,0,181,-0.1,-0.11,49.17,50.83,19.35,-18.08,6.08,3821,0,3821,-0.01,0.13,51.03,48.89,57.36,-27.88,7.39,-0.09,-0.24,-1.86,1.94,0.8881,0.5485,0.6474,0.6454,,False,예
2001,19일 → 말일+1,19,1,뒤 절반,181,0,181,0.02,0.18,51.93,48.07,28.83,-11.21,4.27,3686,0,3686,0.26,0.47,55.81,44.17,28.83,-20.66,4.45,-0.23,-0.28,-3.87,3.9,0.4635,0.3047,0.3147,0.3127,,False,예
2001,19일 → 말일+1,19,1,최근 10년,120,0,120,-0.14,-0.38,47.5,52.5,28.83,-11.21,4.88,2448,0,2448,0.17,0.4,53.92,46.04,28.83,-20.66,4.97,-0.31,-0.79,-6.42,6.46,0.5075,0.0659,0.1748,0.1708,,False,예
2001,19일 → 말일+1,19,1,최근 5년,60,0,60,-0.51,-0.38,48.33,51.67,13.42,-8.67,4.43,1218,0,1218,-0.11,0.4,53.28,46.72,17.07,-20.66,5.29,-0.4,-0.78,-4.95,4.95,0.5564,0.2927,0.5005,0.5005,,False,예
2001,19일 → 말일+2,19,2,앞 절반,181,0,181,-0.04,0.21,51.93,48.07,24.58,-22.47,6.29,3821,0,3821,0.05,0.03,50.09,49.88,64.26,-31.74,7.67,-0.09,0.18,1.84,-1.82,0.8771,0.6613,0.5964,0.6004,,True,예
2001,19일 → 말일+2,19,2,뒤 절반,181,0,181,0.08,0.16,52.49,47.51,32.53,-15.7,4.93,3686,0,3686,0.33,0.53,56.16,43.79,32.53,-18.93,4.93,-0.25,-0.37,-3.67,3.73,0.4825,0.2118,0.3427,0.3367,,False,예
2001,19일 → 말일+2,19,2,최근 10년,120,0,120,-0.09,-0.02,49.17,50.83,32.53,-15.7,5.67,2448,0,2448,0.23,0.49,54.62,45.34,32.53,-18.93,5.51,-0.32,-0.51,-5.45,5.49,0.5524,0.3277,0.2737,0.2707,,False,예
2001,19일 → 말일+2,19,2,최근 5년,60,0,60,-0.63,0.04,50.0,50.0,18.17,-15.7,5.55,1218,0,1218,-0.2,0.4,54.11,45.89,21.46,-18.93,6.06,-0.42,-0.36,-4.11,4.11,0.5664,0.6004,0.5035,0.5035,,False,예
2001,19일 → 말일+3,19,3,앞 절반,181,0,181,0.0,-0.11,49.17,50.83,29.33,-23.34,6.72,3821,0,3821,0.07,-0.13,49.12,50.88,70.51,-32.5,8.01,-0.07,0.02,0.05,-0.05,0.9161,0.985,1.0,1.0,,True,예
2001,19일 → 말일+3,19,3,뒤 절반,181,0,181,0.15,0.28,53.04,46.96,33.77,-16.58,5.12,3686,0,3686,0.38,0.6,55.94,44.06,33.77,-19.66,5.16,-0.23,-0.32,-2.9,2.9,0.5265,0.3437,0.4376,0.4376,,False,예
2001,19일 → 말일+3,19,3,최근 10년,120,0,120,-0.0,-0.09,49.17,50.83,33.77,-16.58,5.89,2448,0,2448,0.28,0.57,55.23,44.77,33.77,-19.66,5.79,-0.28,-0.66,-6.06,6.06,0.6164,0.1988,0.2408,0.2408,,False,예
2001,19일 → 말일+3,19,3,최근 5년,60,0,60,-0.45,0.08,50.0,50.0,18.7,-16.58,5.58,1218,0,1218,-0.07,0.49,54.11,45.89,24.01,-19.66,6.24,-0.38,-0.41,-4.11,4.11,0.6583,0.5754,0.5854,0.5854,,False,예
2001,20일 → 말일-3,20,-3,앞 절반,179,0,179,-0.68,-0.5,43.02,56.98,11.07,-22.84,4.07,3101,0,3101,-0.86,-0.46,44.73,55.18,43.7,-38.22,6.73,0.17,-0.04,-1.71,1.81,0.6813,0.97,0.7013,0.6384,,False,예
2001,20일 → 말일-3,20,-3,뒤 절반,180,0,180,-0.37,-0.02,49.44,50.56,11.03,-10.45,3.1,2967,0,2967,-0.13,0.12,51.8,48.2,20.6,-24.05,4.35,-0.24,-0.15,-2.36,2.36,0.4675,0.5794,0.5524,0.5524,,False,예
2001,20일 → 말일-3,20,-3,최근 10년,119,0,119,-0.37,-0.37,46.22,53.78,11.03,-10.45,3.34,1968,0,1968,-0.1,0.1,51.02,48.98,20.6,-24.05,4.69,-0.27,-0.47,-4.8,4.8,0.5005,0.1548,0.3147,0.3147,,False,예
2001,20일 → 말일-3,20,-3,최근 5년,60,0,60,-0.28,-0.22,46.67,53.33,11.03,-8.19,3.44,978,0,978,-0.08,0.02,50.1,49.9,18.27,-24.05,5.08,-0.21,-0.24,-3.44,3.44,0.7662,0.6074,0.6064,0.6064,,False,예
2001,20일 → 말일-2,20,-2,앞 절반,181,0,181,-1.06,-0.95,37.57,62.43,12.01,-24.78,4.34,3281,0,3281,-1.19,-0.79,41.27,58.7,46.1,-39.77,6.76,0.14,-0.16,-3.7,3.73,0.7542,0.6434,0.3117,0.3107,,False,예
2001,20일 → 말일-2,20,-2,뒤 절반,181,0,181,-0.58,-0.31,46.41,53.59,16.1,-14.96,3.65,3147,0,3147,-0.34,-0.03,49.73,50.24,22.06,-28.69,4.68,-0.23,-0.29,-3.32,3.35,0.5115,0.1948,0.3726,0.3347,,False,예
2001,20일 → 말일-2,20,-2,최근 10년,120,0,120,-0.64,-0.47,45.0,55.0,16.1,-14.96,4.06,2088,0,2088,-0.37,-0.06,49.43,50.53,22.06,-28.69,5.18,-0.27,-0.41,-4.43,4.47,0.5584,0.2278,0.3586,0.3586,,False,예
2001,20일 → 말일-2,20,-2,최근 5년,60,0,60,-0.74,-0.59,43.33,56.67,16.1,-11.92,4.37,1038,0,1038,-0.51,-0.26,47.11,52.89,20.31,-28.69,5.77,-0.23,-0.33,-3.78,3.78,0.7313,0.5554,0.6104,0.6104,,False,예
2001,20일 → 말일-1,20,-1,앞 절반,181,0,181,-1.08,-0.79,38.67,60.77,14.76,-16.15,4.6,3461,0,3461,-1.15,-0.68,42.99,56.89,48.58,-32.86,6.76,0.06,-0.11,-4.32,3.88,0.9041,0.7522,0.2597,0.2967,,False,예
2001,20일 → 말일-1,20,-1,뒤 절반,181,0,181,-0.31,-0.04,48.62,51.38,19.26,-13.99,3.8,3327,0,3327,-0.06,0.23,53.05,46.89,26.56,-30.62,4.64,-0.25,-0.27,-4.43,4.49,0.4805,0.2997,0.2448,0.2118,,False,예
2001,20일 → 말일-1,20,-1,최근 10년,120,0,120,-0.43,-0.34,44.17,55.83,19.26,-13.99,4.28,2208,0,2208,-0.13,0.14,51.59,48.37,26.56,-30.62,5.22,-0.3,-0.48,-7.42,7.46,0.5335,0.2468,0.1019,0.1019,,False,예
2001,20일 → 말일-1,20,-1,최근 5년,60,0,60,-0.57,-0.48,41.67,58.33,19.26,-13.99,4.61,1098,0,1098,-0.29,-0.04,49.45,50.55,23.59,-30.62,5.95,-0.28,-0.44,-7.79,7.79,0.7153,0.4955,0.2448,0.2448,,False,예
2001,20일 → 말일,20,0,앞 절반,181,0,181,-0.55,-0.35,46.96,53.04,16.93,-16.1,5.17,3641,0,3641,-0.58,-0.22,47.24,52.68,51.45,-30.14,7.04,0.03,-0.13,-0.28,0.36,0.8931,0.8142,1.0,1.0,,False,예
2001,20일 → 말일,20,0,뒤 절반,181,0,181,-0.22,0.09,50.83,49.17,21.66,-12.4,3.99,3507,0,3507,0.04,0.28,53.92,46.02,32.85,-22.55,4.55,-0.26,-0.19,-3.09,3.15,0.4805,0.5005,0.4416,0.3996,,True,예
2001,20일 → 말일,20,0,최근 10년,120,0,120,-0.46,-0.46,45.83,54.17,21.66,-12.4,4.54,2328,0,2328,-0.14,0.13,51.42,48.54,32.85,-22.55,5.12,-0.32,-0.59,-5.58,5.63,0.4865,0.1638,0.2348,0.2368,,False,예
2001,20일 → 말일,20,0,최근 5년,60,0,60,-0.57,-0.35,45.0,55.0,17.73,-11.53,4.35,1158,0,1158,-0.27,0.05,50.26,49.65,22.0,-22.55,5.56,-0.3,-0.4,-5.26,5.35,0.6613,0.5045,0.4336,0.4346,,False,예
2001,20일 → 말일+1,20,1,앞 절반,181,0,181,0.02,-0.2,47.51,52.49,15.69,-17.87,5.61,3821,0,3821,-0.01,0.13,51.03,48.89,57.36,-27.88,7.39,0.03,-0.33,-3.52,3.6,0.951,0.3966,0.3776,0.3746,,True,예
2001,20일 → 말일+1,20,1,뒤 절반,181,0,181,-0.01,0.25,51.38,48.62,17.98,-11.21,3.8,3687,0,3687,0.26,0.47,55.79,44.18,28.83,-20.66,4.45,-0.27,-0.21,-4.41,4.44,0.3646,0.3936,0.2248,0.2228,,True,예
2001,20일 → 말일+1,20,1,최근 10년,120,0,120,-0.18,-0.28,47.5,52.5,17.98,-11.21,4.25,2448,0,2448,0.17,0.4,53.92,46.04,28.83,-20.66,4.97,-0.35,-0.69,-6.42,6.46,0.4565,0.1269,0.1748,0.1708,,False,예
2001,20일 → 말일+1,20,1,최근 5년,60,0,60,-0.46,-0.29,46.67,53.33,12.49,-8.53,3.95,1218,0,1218,-0.11,0.4,53.28,46.72,17.07,-20.66,5.29,-0.35,-0.69,-6.62,6.62,0.5984,0.3756,0.3606,0.3606,,False,예
2001,20일 → 말일+2,20,2,앞 절반,181,0,181,0.08,-0.13,48.62,51.38,18.36,-17.2,5.77,3821,0,3821,0.05,0.03,50.09,49.88,64.26,-31.74,7.67,0.03,-0.16,-1.47,1.5,0.954,0.7892,0.7572,0.7123,,True,예
2001,20일 → 말일+2,20,2,뒤 절반,181,0,181,0.04,0.25,53.59,46.41,21.37,-15.21,4.5,3687,0,3687,0.33,0.53,56.14,43.8,32.53,-18.93,4.93,-0.28,-0.27,-2.55,2.61,0.4226,0.3636,0.5135,0.5175,,False,예
2001,20일 → 말일+2,20,2,최근 10년,120,0,120,-0.13,0.02,50.83,49.17,21.37,-15.21,5.1,2448,0,2448,0.23,0.49,54.62,45.34,32.53,-18.93,5.51,-0.36,-0.47,-3.78,3.82,0.4865,0.3726,0.4645,0.4635,,True,예
2001,20일 → 말일+2,20,2,최근 5년,60,0,60,-0.57,0.13,55.0,45.0,17.2,-15.21,5.27,1218,0,1218,-0.2,0.4,54.11,45.89,21.46,-18.93,6.06,-0.37,-0.27,0.89,-0.89,0.6194,0.6833,1.0,1.0,,True,예
2001,20일 → 말일+3,20,3,앞 절반,181,0,181,0.13,0.05,51.38,48.62,22.87,-17.12,6.25,3821,0,3821,0.07,-0.13,49.12,50.88,70.51,-32.5,8.01,0.06,0.17,2.26,-2.26,0.9181,0.7862,0.5275,0.5275,,False,예
2001,20일 → 말일+3,20,3,뒤 절반,181,0,181,0.11,0.41,54.7,45.3,22.5,-16.58,4.73,3687,0,3687,0.38,0.6,55.93,44.07,33.77,-19.66,5.16,-0.27,-0.19,-1.23,1.23,0.4515,0.5864,0.7522,0.7522,,False,예
2001,20일 → 말일+3,20,3,최근 10년,120,0,120,-0.04,0.21,51.67,48.33,22.5,-16.58,5.39,2448,0,2448,0.28,0.57,55.23,44.77,33.77,-19.66,5.79,-0.31,-0.36,-3.56,3.56,0.5724,0.4795,0.5155,0.5155,,True,예
2001,20일 → 말일+3,20,3,최근 5년,60,0,60,-0.38,0.21,53.33,46.67,17.72,-16.58,5.44,1218,0,1218,-0.07,0.49,54.11,45.89,24.01,-19.66,6.24,-0.32,-0.28,-0.77,0.77,0.7083,0.7313,1.0,1.0,,True,예
2001,21일 → 말일-3,21,-3,앞 절반,179,0,179,-0.75,-0.45,41.9,57.54,10.27,-22.38,3.87,3102,0,3102,-0.86,-0.46,44.75,55.16,43.7,-38.22,6.73,0.1,0.01,-2.85,2.38,0.8412,0.9471,0.4426,0.5534,,False,예
2001,21일 → 말일-3,21,-3,뒤 절반,180,0,180,-0.29,-0.05,49.44,50.56,13.8,-10.45,2.96,2968,0,2968,-0.13,0.12,51.82,48.18,20.6,-24.05,4.35,-0.16,-0.17,-2.37,2.37,0.6174,0.4785,0.5305,0.5305,,False,예
