종목,테스트,파라미터,시작연도,방향,시대 구간,신호,사건,베이스라인,구간,기준,신호 표본,베이스라인 표본,평균 초과(%p),중앙값 초과(%p),승률 초과(%p)
KODEX 200,테스트 A(역대급 등락),K=5,2008,폭락,전체,16,5,조건부 SMA200,1주,익일시가,16,1931,3.98,2.61,14.22
KODEX 200,테스트 A(역대급 등락),K=5,2008,폭락,전체,16,5,조건부 SMA200,1개월,종가,14,1931,-1.75,-5.54,-12.81
KODEX 200,테스트 A(역대급 등락),K=5,2008,폭락,전체,16,5,조건부 SMA200,1개월,익일시가,14,1931,-2.52,-4.12,-26.22
KODEX 200,테스트 A(역대급 등락),K=5,2008,폭락,전체,16,5,조건부 SMA200,3개월,종가,12,1931,15.42,6.0,15.45
KODEX 200,테스트 A(역대급 등락),K=5,2008,폭락,전체,16,5,조건부 SMA200,3개월,익일시가,12,1931,14.73,8.27,7.22
KODEX 200,테스트 A(역대급 등락),K=5,2008,폭락,전체,16,5,조건부 SMA200,6개월,종가,10,1931,18.57,21.67,32.15
KODEX 200,테스트 A(역대급 등락),K=5,2008,폭락,전체,16,5,조건부 SMA200,6개월,익일시가,10,1931,18.91,25.87,31.84
KODEX 200,테스트 A(역대급 등락),K=5,2008,폭락,전체,16,5,조건부 SMA200,1년,종가,10,1931,37.18,40.99,34.18
KODEX 200,테스트 A(역대급 등락),K=5,2008,폭락,전체,16,5,조건부 SMA200,1년,익일시가,10,1931,37.47,47.01,34.28
KODEX 200,테스트 A(역대급 등락),K=5,2008,폭락,전체,16,5,조건부 EMA200,1일,종가,16,1876,0.64,1.89,16.35
KODEX 200,테스트 A(역대급 등락),K=5,2008,폭락,전체,16,5,조건부 EMA200,1일,익일시가,16,1876,-0.17,-0.03,-0.59
KODEX 200,테스트 A(역대급 등락),K=5,2008,폭락,전체,16,5,조건부 EMA200,1주,종가,16,1876,4.82,5.56,14.43
KODEX 200,테스트 A(역대급 등락),K=5,2008,폭락,전체,16,5,조건부 EMA200,1주,익일시가,16,1876,4.01,2.66,14.81
KODEX 200,테스트 A(역대급 등락),K=5,2008,폭락,전체,16,5,조건부 EMA200,1개월,종가,14,1874,-1.76,-5.62,-13.23
KODEX 200,테스트 A(역대급 등락),K=5,2008,폭락,전체,16,5,조건부 EMA200,1개월,익일시가,14,1874,-2.53,-4.18,-26.6
KODEX 200,테스트 A(역대급 등락),K=5,2008,폭락,전체,16,5,조건부 EMA200,3개월,종가,12,1874,14.98,5.5,11.82
KODEX 200,테스트 A(역대급 등락),K=5,2008,폭락,전체,16,5,조건부 EMA200,3개월,익일시가,12,1874,14.29,7.82,3.75
KODEX 200,테스트 A(역대급 등락),K=5,2008,폭락,전체,16,5,조건부 EMA200,6개월,종가,10,1874,17.57,20.68,27.46
KODEX 200,테스트 A(역대급 등락),K=5,2008,폭락,전체,16,5,조건부 EMA200,6개월,익일시가,10,1874,17.92,24.86,27.19
KODEX 200,테스트 A(역대급 등락),K=5,2008,폭락,전체,16,5,조건부 EMA200,1년,종가,10,1874,36.28,40.0,31.48
KODEX 200,테스트 A(역대급 등락),K=5,2008,폭락,전체,16,5,조건부 EMA200,1년,익일시가,10,1874,36.56,45.96,31.54
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭등,전체,22,7,단순 보유,1일,종가,22,4588,-1.43,-0.85,-25.63
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭등,전체,22,7,단순 보유,1일,익일시가,22,4588,-0.87,-0.81,-17.51
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭등,전체,22,7,단순 보유,1주,종가,22,4584,1.89,1.7,8.92
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭등,전체,22,7,단순 보유,1주,익일시가,22,4584,2.46,2.17,14.54
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭등,전체,22,7,단순 보유,1개월,종가,21,4568,3.48,5.11,10.67
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭등,전체,22,7,단순 보유,1개월,익일시가,21,4568,3.81,6.08,6.39
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭등,전체,22,7,단순 보유,3개월,종가,19,4526,12.39,11.87,18.92
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭등,전체,22,7,단순 보유,3개월,익일시가,19,4526,12.73,10.95,19.14
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭등,전체,22,7,단순 보유,6개월,종가,15,4463,17.08,25.42,22.73
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭등,전체,22,7,단순 보유,6개월,익일시가,15,4463,17.48,25.49,22.71
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭등,전체,22,7,단순 보유,1년,종가,14,4337,47.94,47.11,41.13
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭등,전체,22,7,단순 보유,1년,익일시가,14,4337,48.51,46.79,41.34
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭등,전체,22,7,조건부 SMA200,1일,종가,22,1931,-1.41,-0.85,-25.14
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭등,전체,22,7,조건부 SMA200,1일,익일시가,22,1931,-0.89,-0.83,-18.62
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭등,전체,22,7,조건부 SMA200,1주,종가,22,1931,1.95,1.62,8.59
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭등,전체,22,7,조건부 SMA200,1주,익일시가,22,1931,2.48,2.08,13.65
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭등,전체,22,7,조건부 SMA200,1개월,종가,21,1931,3.84,5.13,11.0
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭등,전체,22,7,조건부 SMA200,1개월,익일시가,21,1931,4.13,6.12,7.11
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭등,전체,22,7,조건부 SMA200,3개월,종가,19,1931,13.95,11.75,19.39
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭등,전체,22,7,조건부 SMA200,3개월,익일시가,19,1931,14.26,10.83,19.5
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭등,전체,22,7,조건부 SMA200,6개월,종가,15,1931,19.93,25.24,22.15
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭등,전체,22,7,조건부 SMA200,6개월,익일시가,15,1931,20.29,25.43,21.84
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭등,전체,22,7,조건부 SMA200,1년,종가,14,1931,45.61,45.93,34.18
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭등,전체,22,7,조건부 SMA200,1년,익일시가,14,1931,46.15,45.62,34.28
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭등,전체,22,7,조건부 EMA200,1일,종가,22,1876,-1.42,-0.85,-25.13
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭등,전체,22,7,조건부 EMA200,1일,익일시가,22,1876,-0.89,-0.83,-18.77
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭등,전체,22,7,조건부 EMA200,1주,종가,22,1876,1.98,1.65,9.32
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭등,전체,22,7,조건부 EMA200,1주,익일시가,22,1876,2.51,2.13,14.24
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭등,전체,22,7,조건부 EMA200,1개월,종가,21,1874,3.83,5.06,10.58
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭등,전체,22,7,조건부 EMA200,1개월,익일시가,21,1874,4.12,6.05,6.73
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭등,전체,22,7,조건부 EMA200,3개월,종가,19,1874,13.51,11.25,15.77
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭등,전체,22,7,조건부 EMA200,3개월,익일시가,19,1874,13.81,10.38,16.03
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭등,전체,22,7,조건부 EMA200,6개월,종가,15,1874,18.94,24.25,17.46
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭등,전체,22,7,조건부 EMA200,6개월,익일시가,15,1874,19.29,24.42,17.19
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭등,전체,22,7,조건부 EMA200,1년,종가,14,1874,44.7,44.94,31.48
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭등,전체,22,7,조건부 EMA200,1년,익일시가,14,1874,45.24,44.57,31.54
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭락,전체,22,6,단순 보유,1일,종가,22,4588,1.2,2.36,19.83
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭락,전체,22,6,단순 보유,1일,익일시가,22,4588,0.03,-0.01,0.68
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭락,전체,22,6,단순 보유,1주,종가,22,4584,3.38,3.63,4.38
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭락,전체,22,6,단순 보유,1주,익일시가,22,4584,2.23,2.23,5.45
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭락,전체,22,6,단순 보유,1개월,종가,19,4568,-1.08,-0.07,-3.37
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭락,전체,22,6,단순 보유,1개월,익일시가,19,4568,-2.26,-2.03,-18.67
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭락,전체,22,6,단순 보유,3개월,종가,16,4526,19.12,10.13,21.22
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭락,전체,22,6,단순 보유,3개월,익일시가,16,4526,17.58,13.5,15.19
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭락,전체,22,6,단순 보유,6개월,종가,12,4463,15.98,21.85,34.4
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭락,전체,22,6,단순 보유,6개월,익일시가,12,4463,16.2,24.6,34.37
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭락,전체,22,6,단순 보유,1년,종가,12,4337,36.49,42.17,41.13
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭락,전체,22,6,단순 보유,1년,익일시가,12,4337,36.63,45.86,41.34
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭락,전체,22,6,조건부 SMA200,1일,종가,22,1931,1.22,2.36,20.32
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭락,전체,22,6,조건부 SMA200,1일,익일시가,22,1931,0.01,-0.03,-0.44
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭락,전체,22,6,조건부 SMA200,1주,종가,22,1931,3.44,3.55,4.04
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭락,전체,22,6,조건부 SMA200,1주,익일시가,22,1931,2.25,2.14,4.56
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭락,전체,22,6,조건부 SMA200,1개월,종가,19,1931,-0.72,-0.04,-3.04
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭락,전체,22,6,조건부 SMA200,1개월,익일시가,19,1931,-1.94,-1.99,-17.95
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭락,전체,22,6,조건부 SMA200,3개월,종가,16,1931,20.69,10.01,21.7
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭락,전체,22,6,조건부 SMA200,3개월,익일시가,16,1931,19.11,13.38,15.55
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭락,전체,22,6,조건부 SMA200,6개월,종가,12,1931,18.82,21.67,33.82
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭락,전체,22,6,조건부 SMA200,6개월,익일시가,12,1931,19.01,24.54,33.51
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭락,전체,22,6,조건부 SMA200,1년,종가,12,1931,34.16,40.99,34.18
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭락,전체,22,6,조건부 SMA200,1년,익일시가,12,1931,34.28,44.69,34.28
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭락,전체,22,6,조건부 EMA200,1일,종가,22,1876,1.21,2.36,20.33
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭락,전체,22,6,조건부 EMA200,1일,익일시가,22,1876,0.01,-0.03,-0.59
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭락,전체,22,6,조건부 EMA200,1주,종가,22,1876,3.47,3.58,4.77
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭락,전체,22,6,조건부 EMA200,1주,익일시가,22,1876,2.28,2.19,5.15
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭락,전체,22,6,조건부 EMA200,1개월,종가,19,1874,-0.73,-0.12,-3.45
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭락,전체,22,6,조건부 EMA200,1개월,익일시가,19,1874,-1.95,-2.06,-18.33
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭락,전체,22,6,조건부 EMA200,3개월,종가,16,1874,20.25,9.51,18.07
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭락,전체,22,6,조건부 EMA200,3개월,익일시가,16,1874,18.66,12.94,12.09
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭락,전체,22,6,조건부 EMA200,6개월,종가,12,1874,17.83,20.68,29.13
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭락,전체,22,6,조건부 EMA200,6개월,익일시가,12,1874,18.01,23.53,28.86
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭락,전체,22,6,조건부 EMA200,1년,종가,12,1874,33.25,40.0,31.48
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭락,전체,22,6,조건부 EMA200,1년,익일시가,12,1874,33.37,43.64,31.54
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭등,전체,33,9,단순 보유,1일,종가,33,4588,-0.89,-0.38,-19.57
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭등,전체,33,9,단순 보유,1일,익일시가,33,4588,-0.56,-0.17,-6.9
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭등,전체,33,9,단순 보유,1주,종가,33,4584,0.84,0.42,-0.17
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭등,전체,33,9,단순 보유,1주,익일시가,33,4584,1.17,1.56,3.93
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭등,전체,33,9,단순 보유,1개월,종가,31,4568,2.59,4.78,2.07
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭등,전체,33,9,단순 보유,1개월,익일시가,31,4568,2.59,3.01,2.55
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭등,전체,33,9,단순 보유,3개월,종가,28,4526,11.07,5.35,14.97
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭등,전체,33,9,단순 보유,3개월,익일시가,28,4526,11.18,4.97,15.19
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭등,전체,33,9,단순 보유,6개월,종가,21,4463,13.51,23.35,23.68
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭등,전체,33,9,단순 보유,6개월,익일시가,21,4463,13.73,21.68,23.66
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭등,전체,33,9,단순 보유,1년,종가,20,4337,37.1,41.73,31.13
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭등,전체,33,9,단순 보유,1년,익일시가,20,4337,37.41,41.45,31.34
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭등,전체,33,9,조건부 SMA200,1일,종가,33,1931,-0.87,-0.38,-19.07
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭등,전체,33,9,조건부 SMA200,1일,익일시가,33,1931,-0.58,-0.19,-8.02
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭등,전체,33,9,조건부 SMA200,1주,종가,33,1931,0.9,0.35,-0.5
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭등,전체,33,9,조건부 SMA200,1주,익일시가,33,1931,1.2,1.48,3.04
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭등,전체,33,9,조건부 SMA200,1개월,종가,31,1931,2.94,4.8,2.39
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭등,전체,33,9,조건부 SMA200,1개월,익일시가,31,1931,2.91,3.05,3.27
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭등,전체,33,9,조건부 SMA200,3개월,종가,28,1931,12.63,5.23,15.45
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭등,전체,33,9,조건부 SMA200,3개월,익일시가,28,1931,12.71,4.85,15.55
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭등,전체,33,9,조건부 SMA200,6개월,종가,21,1931,16.35,23.17,23.11
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭등,전체,33,9,조건부 SMA200,6개월,익일시가,21,1931,16.54,21.62,22.8
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭등,전체,33,9,조건부 SMA200,1년,종가,20,1931,34.77,40.56,24.18
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭등,전체,33,9,조건부 SMA200,1년,익일시가,20,1931,35.05,40.28,24.28
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭등,전체,33,9,조건부 EMA200,1일,종가,33,1876,-0.88,-0.38,-19.07
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭등,전체,33,9,조건부 EMA200,1일,익일시가,33,1876,-0.58,-0.19,-8.16
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭등,전체,33,9,조건부 EMA200,1주,종가,33,1876,0.93,0.37,0.23
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭등,전체,33,9,조건부 EMA200,1주,익일시가,33,1876,1.23,1.52,3.63
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭등,전체,33,9,조건부 EMA200,1개월,종가,31,1874,2.93,4.72,1.98
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭등,전체,33,9,조건부 EMA200,1개월,익일시가,31,1874,2.9,2.99,2.89
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭등,전체,33,9,조건부 EMA200,3개월,종가,28,1874,12.19,4.73,11.82
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭등,전체,33,9,조건부 EMA200,3개월,익일시가,28,1874,12.26,4.41,12.09
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭등,전체,33,9,조건부 EMA200,6개월,종가,21,1874,15.36,22.18,18.41
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭등,전체,33,9,조건부 EMA200,6개월,익일시가,21,1874,15.55,20.61,18.15
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭등,전체,33,9,조건부 EMA200,1년,종가,20,1874,33.86,39.57,21.48
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭등,전체,33,9,조건부 EMA200,1년,익일시가,20,1874,34.14,39.23,21.54
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭락,전체,41,11,단순 보유,1일,종가,41,4588,1.28,1.6,17.83
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭락,전체,41,11,단순 보유,1일,익일시가,41,4588,0.14,0.22,4.33
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭락,전체,41,11,단순 보유,1주,종가,41,4584,3.72,4.43,13.58
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭락,전체,41,11,단순 보유,1주,익일시가,41,4584,2.59,2.67,19.53
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭락,전체,41,11,단순 보유,1개월,종가,36,4568,2.85,3.13,16.22
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭락,전체,41,11,단순 보유,1개월,익일시가,36,4568,1.47,1.07,2.82
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭락,전체,41,11,단순 보유,3개월,종가,32,4526,15.86,9.44,24.34
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭락,전체,41,11,단순 보유,3개월,익일시가,32,4526,14.09,8.79,21.44
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭락,전체,41,11,단순 보유,6개월,종가,28,4463,15.88,21.04,28.44
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭락,전체,41,11,단순 보유,6개월,익일시가,28,4463,14.78,21.07,28.42
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭락,전체,41,11,단순 보유,1년,종가,27,4337,35.37,39.71,33.73
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭락,전체,41,11,단순 보유,1년,익일시가,27,4337,34.1,38.08,33.93
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭락,전체,41,11,조건부 SMA200,1일,종가,41,1931,1.29,1.61,18.32
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭락,전체,41,11,조건부 SMA200,1일,익일시가,41,1931,0.12,0.2,3.22
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭락,전체,41,11,조건부 SMA200,1주,종가,41,1931,3.77,4.36,13.24
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭락,전체,41,11,조건부 SMA200,1주,익일시가,41,1931,2.61,2.59,18.64
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭락,전체,41,11,조건부 SMA200,1개월,종가,36,1931,3.21,3.15,16.55
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭락,전체,41,11,조건부 SMA200,1개월,익일시가,36,1931,1.8,1.1,3.54
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭락,전체,41,11,조건부 SMA200,3개월,종가,32,1931,17.42,9.32,24.82
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭락,전체,41,11,조건부 SMA200,3개월,익일시가,32,1931,15.62,8.67,21.8
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭락,전체,41,11,조건부 SMA200,6개월,종가,28,1931,18.73,20.86,27.87
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭락,전체,41,11,조건부 SMA200,6개월,익일시가,28,1931,17.59,21.01,27.56
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭락,전체,41,11,조건부 SMA200,1년,종가,27,1931,33.04,38.54,26.77
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭락,전체,41,11,조건부 SMA200,1년,익일시가,27,1931,31.74,36.91,26.88
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭락,전체,41,11,조건부 EMA200,1일,종가,41,1876,1.29,1.61,18.33
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭락,전체,41,11,조건부 EMA200,1일,익일시가,41,1876,0.12,0.2,3.07
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭락,전체,41,11,조건부 EMA200,1주,종가,41,1876,3.8,4.38,13.97
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭락,전체,41,11,조건부 EMA200,1주,익일시가,41,1876,2.64,2.63,19.23
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭락,전체,41,11,조건부 EMA200,1개월,종가,36,1874,3.2,3.08,16.14
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭락,전체,41,11,조건부 EMA200,1개월,익일시가,36,1874,1.79,1.04,3.16
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭락,전체,41,11,조건부 EMA200,3개월,종가,32,1874,16.98,8.82,21.19
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭락,전체,41,11,조건부 EMA200,3개월,익일시가,32,1874,15.17,8.23,18.34
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭락,전체,41,11,조건부 EMA200,6개월,종가,28,1874,17.74,19.86,23.17
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭락,전체,41,11,조건부 EMA200,6개월,익일시가,28,1874,16.59,20.0,22.91
