종목,테스트,파라미터,시작연도,방향,시대 구간,신호,사건,베이스라인,구간,신호 표본,베이스라인 표본,평균 차이(%p),중앙값 차이(%p),오른 비율 차이(%p),내린 비율 차이(%p)
KODEX 200,테스트 A(역대급 등락),K=5,2008,폭락,전체,16,5,조건부 SMA200,1일,16,1931,0.65,1.89,16.34,-15.31
KODEX 200,테스트 A(역대급 등락),K=5,2008,폭락,전체,16,5,조건부 SMA200,2일,16,1931,0.74,1.62,16.13,-15.77
KODEX 200,테스트 A(역대급 등락),K=5,2008,폭락,전체,16,5,조건부 SMA200,3일,16,1931,2.16,3.33,15.62,-14.94
KODEX 200,테스트 A(역대급 등락),K=5,2008,폭락,전체,16,5,조건부 SMA200,1주,16,1931,4.79,5.53,13.7,-13.55
KODEX 200,테스트 A(역대급 등락),K=5,2008,폭락,전체,16,5,조건부 SMA200,2주,16,1931,3.62,3.33,7.5,-7.24
KODEX 200,테스트 A(역대급 등락),K=5,2008,폭락,전체,16,5,조건부 SMA200,1개월,16,1931,-1.04,-5.49,-11.92,11.97
KODEX 200,테스트 A(역대급 등락),K=5,2008,역방향 전체,전체,30,6,단순 보유,1일,30,9236,1.1,1.39,20.55,-19.45
KODEX 200,테스트 A(역대급 등락),K=5,2008,역방향 전체,전체,30,6,단순 보유,2일,30,9234,0.77,0.86,10.21,-9.79
KODEX 200,테스트 A(역대급 등락),K=5,2008,역방향 전체,전체,30,6,단순 보유,3일,30,9232,0.75,1.15,10.29,-9.71
KODEX 200,테스트 A(역대급 등락),K=5,2008,역방향 전체,전체,30,6,단순 보유,1주,30,9228,1.85,1.94,3.51,-3.16
KODEX 200,테스트 A(역대급 등락),K=5,2008,역방향 전체,전체,30,6,단순 보유,2주,30,9218,1.02,-1.69,-6.57,6.76
KODEX 200,테스트 A(역대급 등락),K=5,2008,역방향 전체,전체,30,6,단순 보유,1개월,30,9196,-0.99,-2.92,-3.28,3.39
KODEX 200,테스트 A(역대급 등락),K=5,2008,역방향 전체,전체,30,6,조건부 SMA200,1일,30,3862,1.1,1.39,20.52,-19.48
KODEX 200,테스트 A(역대급 등락),K=5,2008,역방향 전체,전체,30,6,조건부 SMA200,2일,30,3862,0.77,0.86,10.18,-9.82
KODEX 200,테스트 A(역대급 등락),K=5,2008,역방향 전체,전체,30,6,조건부 SMA200,3일,30,3862,0.75,1.15,10.34,-9.66
KODEX 200,테스트 A(역대급 등락),K=5,2008,역방향 전체,전체,30,6,조건부 SMA200,1주,30,3862,1.85,1.94,3.41,-3.26
KODEX 200,테스트 A(역대급 등락),K=5,2008,역방향 전체,전체,30,6,조건부 SMA200,2주,30,3862,1.02,-1.69,-6.54,6.8
KODEX 200,테스트 A(역대급 등락),K=5,2008,역방향 전체,전체,30,6,조건부 SMA200,1개월,30,3862,-0.99,-2.92,-3.31,3.36
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭등,전체,22,7,단순 보유,1일,22,4618,-1.43,-0.85,-25.69,26.8
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭등,전체,22,7,단순 보유,2일,22,4617,-0.47,0.11,1.37,-0.96
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭등,전체,22,7,단순 보유,3일,22,4616,1.14,0.44,-3.36,3.94
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭등,전체,22,7,단순 보유,1주,22,4614,1.88,1.7,8.89,-8.54
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭등,전체,22,7,단순 보유,2주,22,4609,1.89,2.12,22.18,-21.99
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭등,전체,22,7,단순 보유,1개월,22,4598,3.23,4.94,7.59,-7.48
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭등,전체,22,7,조건부 SMA200,1일,22,1931,-1.41,-0.85,-25.14,26.17
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭등,전체,22,7,조건부 SMA200,2일,22,1931,-0.43,0.13,1.93,-1.57
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭등,전체,22,7,조건부 SMA200,3일,22,1931,1.19,0.44,-3.13,3.81
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭등,전체,22,7,조건부 SMA200,1주,22,1931,1.95,1.62,8.59,-8.43
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭등,전체,22,7,조건부 SMA200,2주,22,1931,2.01,2.1,22.28,-22.02
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭등,전체,22,7,조건부 SMA200,1개월,22,1931,3.6,4.97,7.97,-7.91
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭락,전체,22,6,단순 보유,1일,22,4618,1.2,2.36,19.76,-18.66
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭락,전체,22,6,단순 보유,2일,22,4617,1.72,3.27,24.1,-23.69
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭락,전체,22,6,단순 보유,3일,22,4616,1.89,1.82,19.37,-18.78
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭락,전체,22,6,단순 보유,1주,22,4614,3.37,3.63,4.34,-8.54
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭락,전체,22,6,단순 보유,2주,22,4609,2.95,3.24,13.09,-12.9
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭락,전체,22,6,단순 보유,1개월,22,4598,-0.46,1.08,-1.5,1.61
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭락,전체,22,6,조건부 SMA200,1일,22,1931,1.22,2.36,20.32,-19.28
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭락,전체,22,6,조건부 SMA200,2일,22,1931,1.76,3.29,24.66,-24.29
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭락,전체,22,6,조건부 SMA200,3일,22,1931,1.94,1.82,19.59,-18.92
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭락,전체,22,6,조건부 SMA200,1주,22,1931,3.44,3.55,4.04,-8.43
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭락,전체,22,6,조건부 SMA200,2주,22,1931,3.08,3.22,13.18,-12.93
KODEX 200,테스트 A(역대급 등락),K=10,2008,폭락,전체,22,6,조건부 SMA200,1개월,22,1931,-0.09,1.11,-1.13,1.18
KODEX 200,테스트 A(역대급 등락),K=10,2008,역방향 전체,전체,44,9,단순 보유,1일,44,9236,1.31,1.43,23.28,-22.18
KODEX 200,테스트 A(역대급 등락),K=10,2008,역방향 전체,전체,44,9,단순 보유,2일,44,9234,1.1,0.89,11.57,-11.16
KODEX 200,테스트 A(역대급 등락),K=10,2008,역방향 전체,전체,44,9,단순 보유,3일,44,9232,0.38,0.59,11.66,-11.07
KODEX 200,테스트 A(역대급 등락),K=10,2008,역방향 전체,전체,44,9,단순 보유,1주,44,9228,0.74,-0.09,-2.1,0.17
KODEX 200,테스트 A(역대급 등락),K=10,2008,역방향 전체,전체,44,9,단순 보유,2주,44,9218,0.53,-0.95,-4.45,4.64
KODEX 200,테스트 A(역대급 등락),K=10,2008,역방향 전체,전체,44,9,단순 보유,1개월,44,9196,-1.85,-3.91,-4.49,4.6
KODEX 200,테스트 A(역대급 등락),K=10,2008,역방향 전체,전체,44,9,조건부 SMA200,1일,44,3862,1.31,1.43,23.25,-22.21
KODEX 200,테스트 A(역대급 등락),K=10,2008,역방향 전체,전체,44,9,조건부 SMA200,2일,44,3862,1.1,0.89,11.54,-11.18
KODEX 200,테스트 A(역대급 등락),K=10,2008,역방향 전체,전체,44,9,조건부 SMA200,3일,44,3862,0.38,0.59,11.7,-11.03
KODEX 200,테스트 A(역대급 등락),K=10,2008,역방향 전체,전체,44,9,조건부 SMA200,1주,44,3862,0.74,-0.09,-2.2,0.08
KODEX 200,테스트 A(역대급 등락),K=10,2008,역방향 전체,전체,44,9,조건부 SMA200,2주,44,3862,0.53,-0.95,-4.42,4.67
KODEX 200,테스트 A(역대급 등락),K=10,2008,역방향 전체,전체,44,9,조건부 SMA200,1개월,44,3862,-1.85,-3.91,-4.52,4.57
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭등,전체,34,9,단순 보유,1일,34,4618,-0.82,-0.37,-17.67,18.78
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭등,전체,34,9,단순 보유,2일,34,4617,-0.59,-0.25,-3.17,3.58
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭등,전체,34,9,단순 보유,3일,34,4616,0.02,-0.5,-9.24,9.83
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭등,전체,34,9,단순 보유,1주,34,4614,0.82,0.45,1.14,-0.79
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭등,전체,34,9,단순 보유,2주,34,4609,-0.52,0.51,6.68,-6.48
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭등,전체,34,9,단순 보유,1개월,34,4598,2.09,1.7,-0.16,0.27
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭등,전체,34,9,조건부 SMA200,1일,34,1931,-0.8,-0.36,-17.11,18.15
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭등,전체,34,9,조건부 SMA200,2일,34,1931,-0.55,-0.23,-2.62,2.98
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭등,전체,34,9,조건부 SMA200,3일,34,1931,0.07,-0.5,-9.02,9.69
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭등,전체,34,9,조건부 SMA200,1주,34,1931,0.89,0.37,0.83,-0.68
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭등,전체,34,9,조건부 SMA200,2주,34,1931,-0.39,0.49,6.77,-6.51
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭등,전체,34,9,조건부 SMA200,1개월,34,1931,2.47,1.73,0.21,-0.16
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭락,전체,41,11,단순 보유,1일,41,4618,1.27,1.6,17.77,-16.66
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭락,전체,41,11,단순 보유,2일,41,4617,2.84,3.09,20.0,-19.59
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭락,전체,41,11,단순 보유,3일,41,4616,2.51,3.36,22.25,-21.67
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭락,전체,41,11,단순 보유,1주,41,4614,3.7,4.43,13.55,-15.64
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭락,전체,41,11,단순 보유,2주,41,4609,3.76,3.79,15.64,-15.45
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭락,전체,41,11,단순 보유,1개월,41,4598,3.16,3.56,14.69,-14.58
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭락,전체,41,11,조건부 SMA200,1일,41,1931,1.29,1.61,18.32,-17.29
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭락,전체,41,11,조건부 SMA200,2일,41,1931,2.88,3.11,20.56,-20.19
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭락,전체,41,11,조건부 SMA200,3일,41,1931,2.55,3.36,22.48,-21.8
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭락,전체,41,11,조건부 SMA200,1주,41,1931,3.77,4.36,13.24,-15.53
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭락,전체,41,11,조건부 SMA200,2주,41,1931,3.88,3.77,15.73,-15.48
KODEX 200,테스트 A(역대급 등락),K=20,2008,폭락,전체,41,11,조건부 SMA200,1개월,41,1931,3.54,3.59,15.06,-15.01
KODEX 200,테스트 A(역대급 등락),K=20,2008,역방향 전체,전체,75,13,단순 보유,1일,75,9236,1.07,1.08,18.55,-17.45
KODEX 200,테스트 A(역대급 등락),K=20,2008,역방향 전체,전체,75,13,단순 보유,2일,75,9234,1.83,1.4,12.87,-12.46
KODEX 200,테스트 A(역대급 등락),K=20,2008,역방향 전체,전체,75,13,단순 보유,3일,75,9232,1.37,0.84,16.96,-16.37
KODEX 200,테스트 A(역대급 등락),K=20,2008,역방향 전체,전체,75,13,단순 보유,1주,75,9228,1.67,2.89,7.51,-8.49
KODEX 200,테스트 A(역대급 등락),K=20,2008,역방향 전체,전체,75,13,단순 보유,2주,75,9218,2.33,2.13,6.1,-5.9
KODEX 200,테스트 A(역대급 등락),K=20,2008,역방향 전체,전체,75,13,단순 보유,1개월,75,9196,0.87,1.63,8.72,-8.61
KODEX 200,테스트 A(역대급 등락),K=20,2008,역방향 전체,전체,75,13,조건부 SMA200,1일,75,3862,1.07,1.08,18.52,-17.48
KODEX 200,테스트 A(역대급 등락),K=20,2008,역방향 전체,전체,75,13,조건부 SMA200,2일,75,3862,1.83,1.4,12.85,-12.49
KODEX 200,테스트 A(역대급 등락),K=20,2008,역방향 전체,전체,75,13,조건부 SMA200,3일,75,3862,1.37,0.84,17.0,-16.33
KODEX 200,테스트 A(역대급 등락),K=20,2008,역방향 전체,전체,75,13,조건부 SMA200,1주,75,3862,1.67,2.89,7.41,-8.59
KODEX 200,테스트 A(역대급 등락),K=20,2008,역방향 전체,전체,75,13,조건부 SMA200,2주,75,3862,2.33,2.13,6.13,-5.87
KODEX 200,테스트 A(역대급 등락),K=20,2008,역방향 전체,전체,75,13,조건부 SMA200,1개월,75,3862,0.87,1.63,8.69,-8.64
KODEX 200,테스트 A(역대급 등락),K=5,2011,폭등,전체,6,3,단순 보유,1일,6,3866,-2.13,-2.5,-19.64,20.65
KODEX 200,테스트 A(역대급 등락),K=5,2011,폭등,전체,6,3,단순 보유,2일,6,3865,-2.17,-2.53,-19.58,20.04
KODEX 200,테스트 A(역대급 등락),K=5,2011,폭등,전체,6,3,단순 보유,3일,6,3864,0.78,-0.78,-19.82,20.34
KODEX 200,테스트 A(역대급 등락),K=5,2011,폭등,전체,6,3,단순 보유,1주,6,3862,2.25,3.57,12.21,-11.85
KODEX 200,테스트 A(역대급 등락),K=5,2011,폭등,전체,6,3,단순 보유,2주,6,3857,7.46,8.89,45.71,-45.53
KODEX 200,테스트 A(역대급 등락),K=5,2011,폭등,전체,6,3,단순 보유,1개월,6,3846,8.1,9.94,11.65,-11.54
KODEX 200,테스트 A(역대급 등락),K=5,2011,폭등,전체,6,3,조건부 SMA200,1일,6,1631,-2.12,-2.5,-19.21,20.25
KODEX 200,테스트 A(역대급 등락),K=5,2011,폭등,전체,6,3,조건부 SMA200,2일,6,1631,-2.15,-2.55,-19.82,20.25
KODEX 200,테스트 A(역대급 등락),K=5,2011,폭등,전체,6,3,조건부 SMA200,3일,6,1631,0.81,-0.81,-20.62,21.3
KODEX 200,테스트 A(역대급 등락),K=5,2011,폭등,전체,6,3,조건부 SMA200,1주,6,1631,2.29,3.44,10.38,-10.26
KODEX 200,테스트 A(역대급 등락),K=5,2011,폭등,전체,6,3,조건부 SMA200,2주,6,1631,7.51,8.81,44.51,-44.27
KODEX 200,테스트 A(역대급 등락),K=5,2011,폭등,전체,6,3,조건부 SMA200,1개월,6,1631,8.35,9.69,10.2,-10.2
KODEX 200,테스트 A(역대급 등락),K=5,2011,폭락,전체,8,4,단순 보유,1일,8,3866,1.88,3.32,22.03,-21.02
KODEX 200,테스트 A(역대급 등락),K=5,2011,폭락,전체,8,4,단순 보유,2일,8,3865,3.05,4.22,22.09,-21.62
KODEX 200,테스트 A(역대급 등락),K=5,2011,폭락,전체,8,4,단순 보유,3일,8,3864,4.3,3.38,34.34,-33.83
KODEX 200,테스트 A(역대급 등락),K=5,2011,폭락,전체,8,4,단순 보유,1주,8,3862,6.08,5.69,20.55,-20.18
KODEX 200,테스트 A(역대급 등락),K=5,2011,폭락,전체,8,4,단순 보유,2주,8,3857,6.08,7.02,8.21,-8.03
KODEX 200,테스트 A(역대급 등락),K=5,2011,폭락,전체,8,4,단순 보유,1개월,8,3846,2.34,2.71,7.48,-7.38
KODEX 200,테스트 A(역대급 등락),K=5,2011,폭락,전체,8,4,조건부 SMA200,1일,8,1631,1.9,3.32,22.46,-21.41
KODEX 200,테스트 A(역대급 등락),K=5,2011,폭락,전체,8,4,조건부 SMA200,2일,8,1631,3.08,4.2,21.84,-21.41
KODEX 200,테스트 A(역대급 등락),K=5,2011,폭락,전체,8,4,조건부 SMA200,3일,8,1631,4.32,3.36,33.55,-32.87
KODEX 200,테스트 A(역대급 등락),K=5,2011,폭락,전체,8,4,조건부 SMA200,1주,8,1631,6.12,5.56,18.72,-18.59
KODEX 200,테스트 A(역대급 등락),K=5,2011,폭락,전체,8,4,조건부 SMA200,2주,8,1631,6.13,6.95,7.01,-6.77
KODEX 200,테스트 A(역대급 등락),K=5,2011,폭락,전체,8,4,조건부 SMA200,1개월,8,1631,2.59,2.45,6.03,-6.03
KODEX 200,테스트 A(역대급 등락),K=5,2011,역방향 전체,전체,14,4,단순 보유,1일,14,7732,2.0,3.39,21.93,-20.92
KODEX 200,테스트 A(역대급 등락),K=5,2011,역방향 전체,전체,14,4,단순 보유,2일,14,7730,2.69,3.23,21.66,-21.2
KODEX 200,테스트 A(역대급 등락),K=5,2011,역방향 전체,전체,14,4,단순 보유,3일,14,7728,2.14,3.25,28.83,-28.31
KODEX 200,테스트 A(역대급 등락),K=5,2011,역방향 전체,전체,14,4,단순 보유,1주,14,7724,2.54,2.39,7.32,-6.96
KODEX 200,테스트 A(역대급 등락),K=5,2011,역방향 전체,전체,14,4,단순 보유,2주,14,7714,0.34,-3.1,-14.19,14.38
KODEX 200,테스트 A(역대급 등락),K=5,2011,역방향 전체,전체,14,4,단순 보유,1개월,14,7692,-2.0,-2.13,0.05,0.05
KODEX 200,테스트 A(역대급 등락),K=5,2011,역방향 전체,전체,14,4,조건부 SMA200,1일,14,3262,2.0,3.39,21.95,-20.91
KODEX 200,테스트 A(역대급 등락),K=5,2011,역방향 전체,전체,14,4,조건부 SMA200,2일,14,3262,2.69,3.23,21.64,-21.21
KODEX 200,테스트 A(역대급 등락),K=5,2011,역방향 전체,전체,14,4,조건부 SMA200,3일,14,3262,2.14,3.25,28.91,-28.23
KODEX 200,테스트 A(역대급 등락),K=5,2011,역방향 전체,전체,14,4,조건부 SMA200,1주,14,3262,2.54,2.39,7.2,-7.08
KODEX 200,테스트 A(역대급 등락),K=5,2011,역방향 전체,전체,14,4,조건부 SMA200,2주,14,3262,0.34,-3.1,-14.16,14.41
KODEX 200,테스트 A(역대급 등락),K=5,2011,역방향 전체,전체,14,4,조건부 SMA200,1개월,14,3262,-2.0,-2.13,0.0,0.0
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭등,전체,14,5,단순 보유,1일,14,3866,-1.52,-0.76,-24.4,25.41
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭등,전체,14,5,단순 보유,2일,14,3865,-0.84,-0.13,-2.91,3.38
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭등,전체,14,5,단순 보유,3일,14,3864,1.3,-0.32,-10.3,10.82
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭등,전체,14,5,단순 보유,1주,14,3862,2.45,2.19,9.83,-9.47
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭등,전체,14,5,단순 보유,2주,14,3857,4.29,3.34,31.42,-31.24
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭등,전체,14,5,단순 보유,1개월,14,3846,7.89,6.68,23.55,-23.45
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭등,전체,14,5,조건부 SMA200,1일,14,1631,-1.51,-0.76,-23.97,25.02
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭등,전체,14,5,조건부 SMA200,2일,14,1631,-0.81,-0.15,-3.16,3.59
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭등,전체,14,5,조건부 SMA200,3일,14,1631,1.32,-0.34,-11.1,11.77
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭등,전체,14,5,조건부 SMA200,1주,14,1631,2.49,2.06,8.0,-7.88
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭등,전체,14,5,조건부 SMA200,2주,14,1631,4.34,3.26,30.23,-29.98
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭등,전체,14,5,조건부 SMA200,1개월,14,1631,8.14,6.42,22.1,-22.1
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭락,전체,13,4,단순 보유,1일,13,3866,2.26,2.99,23.95,-22.94
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭락,전체,13,4,단순 보유,2일,13,3865,3.68,5.01,31.7,-31.24
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭락,전체,13,4,단순 보유,3일,13,3864,3.19,2.94,31.46,-30.94
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭락,전체,13,4,단순 보유,1주,13,3862,3.65,4.1,7.08,-6.72
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭락,전체,13,4,단순 보유,2주,13,3857,4.29,3.38,14.94,-14.76
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭락,전체,13,4,단순 보유,1개월,13,3846,2.42,3.81,14.21,-14.11
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭락,전체,13,4,조건부 SMA200,1일,13,1631,2.27,2.99,24.38,-23.34
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭락,전체,13,4,조건부 SMA200,2일,13,1631,3.71,4.99,31.46,-31.03
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭락,전체,13,4,조건부 SMA200,3일,13,1631,3.21,2.92,30.66,-29.99
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭락,전체,13,4,조건부 SMA200,1주,13,1631,3.69,3.98,5.25,-5.13
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭락,전체,13,4,조건부 SMA200,2주,13,1631,4.34,3.31,13.74,-13.5
KODEX 200,테스트 A(역대급 등락),K=10,2011,폭락,전체,13,4,조건부 SMA200,1개월,13,1631,2.66,3.55,12.76,-12.76
KODEX 200,테스트 A(역대급 등락),K=10,2011,역방향 전체,전체,27,7,단순 보유,1일,27,7732,1.87,1.94,24.58,-23.57
KODEX 200,테스트 A(역대급 등락),K=10,2011,역방향 전체,전체,27,7,단순 보유,2일,27,7730,2.21,1.94,16.9,-16.43
KODEX 200,테스트 A(역대급 등락),K=10,2011,역방향 전체,전체,27,7,단순 보유,3일,27,7728,0.86,0.66,20.63,-20.11
KODEX 200,테스트 A(역대급 등락),K=10,2011,역방향 전체,전체,27,7,단순 보유,1주,27,7724,0.48,-0.19,-1.67,2.03
KODEX 200,테스트 A(역대급 등락),K=10,2011,역방향 전체,전체,27,7,단순 보유,2주,27,7714,-0.18,-2.07,-9.17,9.35
KODEX 200,테스트 A(역대급 등락),K=10,2011,역방향 전체,전체,27,7,단순 보유,1개월,27,7692,-2.96,-5.12,-5.5,5.61
KODEX 200,테스트 A(역대급 등락),K=10,2011,역방향 전체,전체,27,7,조건부 SMA200,1일,27,3262,1.87,1.94,24.6,-23.55
KODEX 200,테스트 A(역대급 등락),K=10,2011,역방향 전체,전체,27,7,조건부 SMA200,2일,27,3262,2.21,1.94,16.88,-16.45
KODEX 200,테스트 A(역대급 등락),K=10,2011,역방향 전체,전체,27,7,조건부 SMA200,3일,27,3262,0.86,0.66,20.71,-20.03
KODEX 200,테스트 A(역대급 등락),K=10,2011,역방향 전체,전체,27,7,조건부 SMA200,1주,27,3262,0.48,-0.19,-1.79,1.91
KODEX 200,테스트 A(역대급 등락),K=10,2011,역방향 전체,전체,27,7,조건부 SMA200,2주,27,3262,-0.18,-2.07,-9.14,9.38
KODEX 200,테스트 A(역대급 등락),K=10,2011,역방향 전체,전체,27,7,조건부 SMA200,1개월,27,3262,-2.96,-5.12,-5.56,5.56
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,전체,22,6,단순 보유,1일,22,3866,-1.03,-0.56,-16.61,17.62
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,전체,22,6,단순 보유,2일,22,3865,-1.27,-1.09,-12.0,12.47
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,전체,22,6,단순 보유,3일,22,3864,-0.59,-0.86,-21.34,21.86
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,전체,22,6,단순 보유,1주,22,3862,1.07,0.22,0.09,0.27
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,전체,22,6,단순 보유,2주,22,3857,0.32,1.23,13.89,-13.71
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,전체,22,6,단순 보유,1개월,22,3846,5.04,5.39,13.16,-13.06
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,전체,22,6,조건부 SMA200,1일,22,1631,-1.02,-0.56,-16.18,17.22
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,전체,22,6,조건부 SMA200,2일,22,1631,-1.24,-1.11,-12.25,12.68
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,전체,22,6,조건부 SMA200,3일,22,1631,-0.57,-0.89,-22.14,22.81
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,전체,22,6,조건부 SMA200,1주,22,1631,1.11,0.1,-1.74,1.86
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,전체,22,6,조건부 SMA200,2주,22,1631,0.37,1.16,12.69,-12.45
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭등,전체,22,6,조건부 SMA200,1개월,22,1631,5.28,5.14,11.71,-11.71
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,전체,25,7,단순 보유,1일,25,3866,1.63,2.15,11.03,-10.02
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,전체,25,7,단순 보유,2일,25,3865,4.28,4.2,23.09,-22.62
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,전체,25,7,단순 보유,3일,25,3864,3.38,3.46,26.84,-26.33
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,전체,25,7,단순 보유,1주,25,3862,4.77,4.71,17.55,-17.18
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,전체,25,7,단순 보유,2주,25,3857,6.2,4.85,21.71,-21.53
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,전체,25,7,단순 보유,1개월,25,3846,6.24,6.83,24.98,-24.88
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,전체,25,7,조건부 SMA200,1일,25,1631,1.64,2.15,11.46,-10.41
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,전체,25,7,조건부 SMA200,2일,25,1631,4.31,4.18,22.84,-22.41
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,전체,25,7,조건부 SMA200,3일,25,1631,3.41,3.43,26.05,-25.37
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,전체,25,7,조건부 SMA200,1주,25,1631,4.81,4.59,15.72,-15.59
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,전체,25,7,조건부 SMA200,2주,25,1631,6.25,4.78,20.51,-20.27
KODEX 200,테스트 A(역대급 등락),K=20,2011,폭락,전체,25,7,조건부 SMA200,1개월,25,1631,6.49,6.57,23.53,-23.53
KODEX 200,테스트 A(역대급 등락),K=20,2011,역방향 전체,전체,47,8,단순 보유,1일,47,7732,1.35,1.08,14.33,-13.33
KODEX 200,테스트 A(역대급 등락),K=20,2011,역방향 전체,전체,47,8,단순 보유,2일,47,7730,2.88,2.81,18.32,-17.85
KODEX 200,테스트 A(역대급 등락),K=20,2011,역방향 전체,전체,47,8,단순 보유,3일,47,7728,2.08,1.64,24.73,-24.21
KODEX 200,테스트 A(역대급 등락),K=20,2011,역방향 전체,전체,47,8,단순 보유,1주,47,7724,2.05,3.0,9.76,-9.39
KODEX 200,테스트 A(역대급 등락),K=20,2011,역방향 전체,전체,47,8,단순 보유,2주,47,7714,3.18,1.54,5.41,-5.23
KODEX 200,테스트 A(역대급 등락),K=20,2011,역방향 전체,전체,47,8,단순 보유,1개월,47,7692,1.02,1.63,7.5,-7.39
