날짜,NAV,시가,고가,저가,종가,거래량,거래대금,기초지수
2021-08-19,9976.5,9920,10005,9905,9980,176782,1759439610,1231.91
2021-08-20,10067.16,9980,10070,9910,10040,130152,1302331945,1237.77
2021-08-23,9954.74,9965,10000,9910,9950,149261,1484380530,1230.75
2021-08-24,9802.99,9865,9895,9810,9810,154461,1520535975,1221.32
2021-08-25,9845.51,9795,9850,9765,9840,79254,778144405,1224.26
2021-08-26,9878.47,9800,9900,9770,9885,95612,942272055,1226.04
2021-08-27,9867.15,9905,9950,9850,9860,77328,765835115,1225.41
2021-08-30,9833.27,9745,9830,9745,9830,64972,635559225,1223.42
2021-08-31,9698.36,9815,9820,9685,9700,164624,1606379235,1214.93
2021-09-01,9670.37,9700,9715,9635,9660,70164,678207650,1213.25
2021-09-02,9732.2,9660,9740,9640,9725,69322,672825940,1217.03
2021-09-03,9673.81,9690,9690,9620,9665,90297,871101615,1213.67
2021-09-06,9645.59,9630,9700,9625,9650,60408,583902000,1211.68
2021-09-07,9682.36,9660,9695,9640,9675,36861,356453635,1213.99
2021-09-08,9818.42,9745,9815,9740,9815,121665,1189927085,1222.47
2021-09-09,9863.69,9825,9895,9825,9865,89018,878441825,1225.2
2021-09-10,9864.39,9880,9935,9825,9865,125302,1238060985,1225.41
2021-09-13,9978.43,9875,9995,9875,9970,97698,972372840,1232.43
2021-09-14,9904.25,9940,9955,9875,9890,105964,1048916095,1228.03
2021-09-15,9892.61,9910,9940,9860,9885,58200,576645345,1227.43
2021-09-16,9904.34,9830,9900,9805,9900,67899,668713320,1228.17
2021-09-17,9966.46,9955,10035,9940,9950,130101,1299488900,1232.15
2021-09-23,9944.2,10085,10150,9970,9970,189791,1914370735,1230.37
2021-09-24,9999.27,9940,10000,9905,9985,132199,1316617885,1234.14
2021-09-27,9980.95,10020,10025,9935,9980,46824,466855865,1233.09
2021-09-28,10126.09,10025,10110,10020,10110,141216,1421622725,1242.0
2021-09-29,10100.11,10175,10180,10075,10075,206500,2093310395,1240.43
2021-09-30,10120.09,10160,10185,10095,10105,126866,1283761685,1241.58
2021-10-01,10185.4,10095,10190,10095,10170,94521,960455165,1245.66
2021-10-05,10196.41,10130,10185,10100,10180,105272,1068959745,1246.19
2021-10-06,10266.27,10150,10250,10150,10250,197749,2021234945,1250.48
2021-10-07,10227.55,10220,10240,10185,10220,133672,1365146870,1248.28
2021-10-08,10283.83,10205,10290,10205,10290,83841,860559390,1251.64
2021-10-12,10359.21,10320,10380,10320,10360,118366,1224923980,1256.14
2021-10-13,10270.7,10360,10360,10260,10270,86599,891747215,1250.8
2021-10-14,10143.3,10170,10220,10115,10135,81294,826283305,1243.33
2021-10-15,10072.13,10100,10110,10055,10070,94582,953262070,1239.17
2021-10-18,10162.57,10095,10160,10080,10160,66267,670827770,1244.51
2021-10-19,10012.97,10120,10125,10010,10010,90128,906289575,1235.4
2021-10-20,9930.96,9950,10010,9900,9930,137583,1368264015,1230.48
2021-10-21,9976.58,9960,10000,9915,9980,58026,577650015,1233.1
2021-10-22,9973.46,10000,10030,9980,9980,134282,1341619755,1232.89
2021-10-25,9828.38,9980,9995,9815,9825,136674,1350897310,1224.2
2021-10-26,9806.75,9820,9855,9755,9800,129221,1264856565,1222.83
2021-10-27,9857.46,9820,9870,9785,9850,96365,947097640,1225.87
2021-10-28,9852.66,9910,9920,9850,9855,126065,1245879345,1225.56
2021-10-29,9844.35,9825,9870,9820,9830,151985,1495894760,1225.24
2021-11-01,9982.93,9895,9995,9895,9960,153818,1528794915,1233.93
2021-11-02,9936.15,9970,9975,9920,9930,139310,1384710495,1230.9
2021-11-03,10051.47,9990,10050,9975,10045,121682,1220101715,1238.12
2021-11-04,10078.15,9980,10055,9960,10050,135446,1354340665,1239.9
2021-11-05,10100.86,10095,10130,10075,10105,127594,1288748545,1240.95
2021-11-08,10079.08,10060,10115,10055,10070,93770,945703780,1239.9
2021-11-09,9967.91,10075,10075,9965,9975,209769,2099491015,1232.78
2021-11-10,10023.27,10000,10065,9990,10030,95852,961420100,1236.34
2021-11-11,10016.58,10090,10130,10020,10020,210283,2123155375,1235.96
2021-11-12,9999.63,10025,10040,9955,9990,89144,890906795,1235.12
2021-11-15,9974.27,9990,10040,9970,9975,78184,782178315,1233.66
2021-11-16,10009.74,10040,10055,9935,10000,95067,949355275,1236.06
2021-11-17,10040.75,10040,10110,10030,10040,123162,1238711095,1237.84
2021-11-18,10000.24,10035,10055,9980,10020,64845,648833940,1235.33
2021-11-19,10095.61,10045,10090,10010,10080,92367,928507895,1241.4
2021-11-22,10097.79,10170,10175,10085,10085,110336,1117602720,1241.4
2021-11-23,10160.72,10160,10180,10125,10160,89579,909748440,1245.17
2021-11-24,10111.85,10170,10170,10115,10115,44107,447586320,1242.34
2021-11-25,10173.92,10145,10175,10135,10155,38821,394290245,1246.11
2021-11-26,10235.52,10165,10235,10165,10230,108468,1108359850,1250.08
2021-11-29,10211.22,10270,10270,10185,10210,114518,1170276150,1248.31
2021-11-30,10134.3,10170,10170,10095,10130,344032,3483173950,1243.7
2021-12-01,9983.68,10060,10085,9940,9975,280368,2803812010,1234.49
2021-12-02,9929.87,9980,9985,9915,9925,120962,1202748880,1231.15
2021-12-03,9999.27,9960,9995,9930,9985,80026,797451980,1235.65
2021-12-06,10053.53,10040,10090,10015,10035,215430,2167687655,1238.89
2021-12-07,9980.51,10020,10055,9975,9980,58783,588196515,1234.18
2021-12-08,9918.79,9950,9965,9910,9920,104204,1034892365,1230.41
2021-12-09,9903.68,9885,9905,9875,9895,81020,800728445,1229.68
2021-12-10,10002.24,9955,9995,9925,9995,88983,885871885,1235.75
2021-12-13,10009.66,9995,10010,9940,9990,76731,765824525,1236.27
2021-12-14,10019.23,10060,10070,10015,10020,96847,973361315,1236.69
2021-12-15,10098.53,10065,10105,10060,10080,123682,1246493160,1241.82
2021-12-16,10056.82,10060,10070,10020,10035,70427,706680930,1239.41
2021-12-17,10018.58,10070,10105,10005,10005,61763,621431955,1236.93
2021-12-20,10187.28,10120,10190,10105,10180,126457,1283208220,1247.3
2021-12-21,10216.49,10155,10205,10140,10200,113148,1153056735,1249.18
2021-12-22,10207.55,10175,10200,10150,10195,99608,1013934010,1248.56
2021-12-23,10129.12,10140,10165,10095,10130,95084,963003355,1243.84
2021-12-24,10111.37,10095,10125,10085,10105,63022,636136440,1242.59
2021-12-27,10120.38,10105,10120,10090,10105,18887,190697435,1243.32
2021-12-28,10130.44,10095,10140,10085,10130,23600,238566995,1243.95
2021-12-29,10121.72,10120,10130,10105,10125,19950,201774130,1243.22
2021-12-30,10174.12,10105,10150,10060,10150,73999,747833860,1246.67
2022-01-03,10219.08,10150,10220,10125,10195,50130,510772490,1249.29
2022-01-04,10240.88,10255,10270,10215,10230,65613,672290185,1250.55
2022-01-05,10288.96,10290,10335,10285,10290,149346,1539290995,1253.48
2022-01-06,10372.65,10345,10360,10295,10350,111829,1155887450,1258.92
2022-01-07,10372.6,10380,10405,10360,10365,67152,696919490,1258.92
2022-01-10,10306.16,10330,10360,10310,10325,48264,498822995,1254.42
2022-01-11,10259.59,10315,10315,10215,10250,61026,626462665,1251.8
2022-01-12,10173.0,10180,10185,10145,10170,91011,925124800,1246.57
2022-01-13,10124.94,10110,10160,10110,10130,64538,653656820,1243.5
2022-01-14,10099.6,10130,10155,10095,10110,77349,783235130,1242.0
2022-01-17,10201.82,10135,10215,10135,10205,65940,671547005,1248.59
2022-01-18,10170.95,10165,10200,10095,10170,95388,967248135,1246.6
2022-01-19,10182.62,10210,10220,10170,10180,105529,1075633345,1247.33
2022-01-20,10185.39,10150,10200,10130,10185,91380,929409835,1247.44
2022-01-21,10220.19,10220,10240,10190,10225,106584,1089274580,1249.53
2022-01-24,10262.66,10230,10250,10205,10250,103054,1053422440,1252.25
2022-01-25,10301.43,10250,10330,10250,10305,148804,1530598720,1254.45
2022-01-26,10291.41,10285,10295,10255,10295,53999,555170520,1253.92
2022-01-27,10387.95,10335,10395,10335,10375,165359,1715128620,1259.89
2022-01-28,10452.79,10405,10460,10390,10440,154709,1612130290,1263.97
2022-02-03,10441.99,10375,10445,10375,10435,74800,777959530,1263.03
2022-02-04,10283.75,10370,10370,10280,10280,95718,987609425,1253.61
2022-02-07,10330.51,10300,10340,10290,10330,41634,429702385,1256.33
2022-02-08,10289.57,10285,10305,10270,10290,48738,501407930,1253.71
2022-02-09,10251.6,10275,10285,10240,10265,193638,1986743260,1251.41
2022-02-10,10257.45,10230,10280,10230,10265,39336,403200560,1251.73
2022-02-11,10304.03,10320,10350,10300,10305,76208,786649215,1254.55
2022-02-14,10179.21,10325,10325,10235,10235,61544,633497845,1251.94
2022-02-15,10318.39,10270,10325,10260,10320,71250,733354655,1255.7
2022-02-16,10273.7,10240,10270,10240,10265,62862,644485365,1253.09
2022-02-17,10261.97,10260,10335,10230,10270,203156,2090630585,1252.18
2022-02-18,10241.69,10300,10300,10235,10250,108688,1116822635,1251.45
2022-02-21,10173.3,10280,10300,10170,10180,104437,1068832810,1247.26
2022-02-22,10196.83,10220,10250,10200,10200,89642,917101180,1248.62
2022-02-23,10199.65,10190,10210,10145,10210,49341,501806255,1248.73
2022-02-24,10360.02,10210,10370,10210,10350,255796,2633027020,1258.87
2022-02-25,10355.36,10385,10400,10320,10340,134765,1396126980,1258.46
2022-02-28,10374.67,10360,10450,10355,10360,83409,867991275,1259.82
2022-03-02,10421.63,10390,10415,10370,10415,24102,250610655,1262.64
2022-03-03,10390.95,10380,10390,10350,10385,19541,202581715,1260.65
2022-03-04,10568.12,10440,10545,10440,10545,130375,1370080945,1271.63
2022-03-07,10802.49,10655,10795,10655,10795,419685,4491084600,1285.55
2022-03-08,10966.11,10860,10985,10845,10960,105370,1148548715,1295.27
2022-03-10,10799.01,10745,10845,10745,10805,92906,1003846505,1285.13
2022-03-11,10858.99,10810,10915,10810,10860,210052,2278002735,1288.89
2022-03-14,11031.07,10925,11040,10910,11040,141886,1558446640,1299.04
2022-03-15,11074.73,11030,11080,10995,11055,73746,813564260,1301.97
2022-03-16,10926.9,11025,11065,10925,10925,123746,1362277085,1293.28
2022-03-17,10532.61,10750,10770,10520,10540,197259,2101555100,1270.06
2022-03-18,10435.85,10505,10590,10420,10435,86289,905728980,1266.68
2022-03-21,10555.64,10515,10575,10475,10575,118179,1243315210,1271.6
2022-03-22,10617.71,10660,10695,10605,10605,88112,939185655,1275.57
2022-03-23,10532.87,10540,10540,10480,10535,92627,973338565,1270.34
2022-03-24,10608.37,10610,10660,10590,10610,67607,717768395,1274.95
2022-03-25,10626.2,10630,10640,10575,10620,31918,338757910,1276.1
2022-03-28,10760.69,10690,10770,10685,10770,300900,3231510760,1284.15
2022-03-29,10630.59,10700,10700,10625,10635,76719,816489180,1276.31
2022-03-30,10440.91,10470,10520,10420,10465,243877,2557908975,1264.8
2022-03-31,10495.62,10480,10500,10440,10495,35789,374838480,1268.15
2022-04-01,10559.1,10550,10600,10540,10550,69244,732079295,1272.12
2022-04-04,10544.37,10620,10630,10530,10530,22534,238498510,1271.49
2022-04-05,10513.68,10530,10545,10465,10495,58306,611776620,1269.51
2022-04-06,10605.72,10605,10660,10590,10590,100187,1063571875,1274.95
2022-04-07,10626.5,10625,10625,10570,10615,13439,142562625,1276.2
2022-04-08,10709.72,10610,10730,10600,10720,61508,658126895,1281.22
2022-04-11,10871.56,10790,10870,10785,10860,87853,952143320,1290.95
2022-04-12,10912.71,10890,10945,10890,10905,200764,2192797105,1289.91
2022-04-13,10765.12,10805,10825,10710,10765,164211,1770096510,1284.78
2022-04-14,10690.58,10710,10720,10670,10700,131962,1411482870,1280.21
2022-04-15,10760.3,10810,10830,10765,10785,47766,516035490,1284.29
2022-04-18,10873.84,10795,10875,10795,10875,63910,692267235,1291.4
2022-04-19,10918.39,10865,10925,10850,10910,32969,358837760,1293.91
2022-04-20,10901.19,10960,10985,10840,10895,61303,669676740,1293.08
2022-04-21,10917.5,10870,10940,10865,10940,69312,755616505,1293.7
2022-04-22,10968.65,11005,11065,10940,10940,41159,452606435,1296.95
2022-04-25,11144.71,11040,11150,11040,11150,124192,1378695280,1312.64
2022-04-26,11190.22,11145,11150,11070,11150,182309,2027092745,1310.33
2022-04-27,11420.71,11360,11430,11340,11430,125059,1422422390,1323.62
2022-04-28,11539.97,11410,11590,11365,11555,216692,2494479390,1330.21
2022-04-29,11259.37,11530,11540,11245,11245,153229,1749299620,1314.31
2022-05-02,11438.64,11395,11460,11370,11420,158822,1813352160,1324.87
2022-05-03,11440.9,11460,11470,11380,11450,119093,1361259250,1324.66
2022-05-04,11422.75,11360,11420,11305,11420,158733,1805301220,1323.72
2022-05-06,11541.08,11510,11610,11495,11555,261512,3017331740,1330.52
2022-05-09,11576.29,11550,11620,11545,11575,103871,1204662635,1332.51
2022-05-10,11626.65,11620,11660,11555,11605,235409,2734450685,1335.65
2022-05-11,11604.56,11630,11680,11585,11595,183654,2135256980,1334.29
2022-05-12,11851.25,11715,11895,11715,11855,190536,2242290800,1348.48
2022-05-13,11762.99,11890,11890,11715,11755,129388,1527789715,1343.84
2022-05-16,11743.03,11640,11800,11610,11755,121612,1420538675,1342.58
2022-05-17,11576.74,11685,11685,11580,11595,66046,768654590,1332.75
2022-05-18,11452.64,11485,11565,11435,11435,162859,1871727245,1326.06
2022-05-19,11647.49,11620,11640,11550,11640,77213,895482425,1337.46
2022-05-20,11431.04,11440,11550,11440,11460,89087,1022470370,1324.28
2022-05-23,11371.11,11500,11525,11380,11380,111882,1284409165,1320.93
2022-05-24,11433.74,11355,11425,11355,11425,57419,654125060,1324.91
2022-05-25,11378.63,11350,11405,11330,11405,39107,444632335,1321.24
2022-05-26,11455.33,11425,11495,11385,11450,39280,449634025,1326.06
2022-05-27,11229.34,11345,11350,11190,11245,108455,1221984570,1312.67
2022-05-30,10935.56,11140,11200,10940,10945,108507,1198556710,1292.89
2022-05-31,10923.57,10920,11015,10875,10920,90813,993473945,1295.09
2022-06-02,11177.04,11080,11215,11075,11175,141934,1580383215,1310.05
2022-06-03,11000.25,11015,11030,10930,11005,182161,1998550390,1299.8
2022-06-07,11268.62,11180,11310,11180,11275,156386,1757188205,1315.39
2022-06-08,11220.35,11230,11270,11205,11220,62176,698181650,1312.87
2022-06-09,11261.84,11250,11330,11195,11255,64087,722598525,1315.39
2022-06-10,11462.52,11385,11470,11365,11470,88012,1003974680,1327.1
2022-06-13,11767.52,11690,11825,11690,11745,244326,2877640470,1344.68
2022-06-14,11799.08,11860,11890,11775,11780,121537,1439775620,1346.66
2022-06-15,11862.71,11820,11910,11810,11860,147756,1754175830,1350.22
2022-06-16,11789.57,11645,11835,11615,11800,120562,1410807990,1347.61
2022-06-17,11801.94,11830,11870,11715,11805,153285,1808738075,1351.55
2022-06-20,11869.18,11850,11945,11805,11885,160846,1910923140,1351.23
2022-06-21,11917.39,11850,11915,11805,11915,76576,907973530,1353.75
2022-06-22,12021.41,11875,12000,11875,12000,161527,1930678685,1360.24
2022-06-23,12084.01,12010,12085,11975,12065,239698,2887406110,1363.49
2022-06-24,12006.69,12055,12075,11955,11995,236728,2849261530,1358.77
2022-06-27,11758.4,11860,11935,11685,11790,196959,2329254425,1344.64
2022-06-28,11705.2,11795,11805,11715,11725,49248,579171300,1341.5
2022-06-29,12020.53,11890,12015,11850,12015,49272,586764035,1359.93
2022-06-30,12020.83,12035,12105,11985,12015,138210,1666494355,1359.82
2022-07-01,12014.64,11870,12020,11830,11995,101569,1215807975,1359.51
2022-07-04,11997.4,12030,12040,11970,11990,62314,747667235,1358.46
2022-07-05,12065.37,11975,12065,11930,12055,59408,713215590,1362.44
2022-07-06,12138.65,12185,12240,12140,12180,232393,2831180520,1366.0
2022-07-07,12047.78,12145,12200,11980,12040,224067,2712916590,1361.29
2022-07-08,12065.42,11995,12100,11955,12070,202346,2435666095,1362.33
2022-07-11,12119.18,12010,12110,11980,12110,117720,1418536240,1365.48
2022-07-12,12291.23,12250,12350,12200,12275,294497,3610344565,1375.11
2022-07-13,12166.92,12195,12225,12100,12185,139727,1698080955,1367.88
2022-07-14,12257.88,12180,12270,12160,12260,109047,1333394010,1373.29
2022-07-15,12567.36,12340,12535,12340,12525,178812,2230632135,1391.87
2022-07-18,12344.33,12395,12440,12290,12370,181613,2245613325,1378.77
2022-07-19,12282.54,12380,12410,12230,12300,205556,2539366165,1375.41
2022-07-20,12273.3,12150,12280,12095,12280,135722,1652348795,1375.2
2022-07-21,12192.43,12280,12355,12195,12205,71614,878866030,1370.38
2022-07-22,12291.85,12190,12310,12190,12290,85240,1045159500,1376.15
2022-07-25,12283.19,12285,12300,12190,12300,120682,1478963615,1375.41
2022-07-26,12195.33,12285,12285,12175,12205,52798,645286075,1370.38
2022-07-27,12291.04,12240,12320,12210,12290,65561,805256550,1376.04
2022-07-28,12026.39,12160,12210,12035,12035,177435,2147286770,1360.74
2022-07-29,12032.49,11965,12070,11965,12040,62146,746594200,1361.26
2022-08-01,12105.71,12150,12205,12115,12125,104678,1272498815,1365.14
2022-08-02,12164.49,12195,12240,12145,12145,83349,1016328935,1368.91
2022-08-03,12250.59,12325,12325,12180,12250,102949,1261564635,1373.53
2022-08-04,12234.9,12205,12270,12185,12240,52622,643231550,1372.58
2022-08-05,12029.71,12125,12130,11985,12030,205109,2472315570,1361.05
2022-08-08,12172.54,12115,12175,12105,12170,106838,1296493145,1369.23
2022-08-09,12144.66,12095,12190,12080,12130,57807,701018910,1367.55
2022-08-10,12255.2,12185,12255,12180,12250,43066,525993565,1373.81
2022-08-11,12108.49,12040,12145,12035,12110,94652,1143938035,1365.35
2022-08-12,12101.04,12175,12185,12045,12080,57814,699651375,1364.93
2022-08-16,12215.26,12275,12280,12210,12215,59519,728988545,1371.32
2022-08-17,12250.92,12220,12260,12210,12250,31059,380058445,1373.63
2022-08-18,12464.96,12330,12445,12300,12445,121640,1507686615,1385.79
2022-08-19,12555.35,12535,12585,12510,12540,110765,1390565805,1390.51
2022-08-22,12803.8,12705,12815,12705,12805,65761,839220985,1408.13
2022-08-23,12936.41,12845,12910,12760,12905,232422,2989445165,1411.59
2022-08-24,12881.92,12800,12900,12775,12865,70786,908434525,1408.34
2022-08-25,12712.11,12830,12855,12700,12710,104198,1328408055,1398.9
2022-08-26,12646.38,12715,12730,12625,12645,39722,503227790,1395.23
2022-08-29,13017.2,12880,13015,12855,13015,159424,2063927445,1415.89
2022-08-30,12954.87,12930,13000,12900,12945,93040,1205433550,1412.32
2022-08-31,12805.48,13000,13045,12765,12790,106874,1377652560,1404.25
2022-09-01,13093.83,12895,13105,12895,13090,87567,1140321850,1420.08
2022-09-02,13259.55,13100,13245,13055,13245,109839,1440100265,1429.2
2022-09-05,13446.83,13245,13485,13225,13435,150634,2015388600,1438.95
2022-09-06,13468.36,13365,13530,13290,13430,156540,2095240190,1440.32
2022-09-07,13674.6,13565,13755,13565,13690,487746,6674091450,1450.91
2022-09-08,13615.6,13530,13675,13530,13600,255948,3478516080,1448.18
2022-09-13,13473.73,13470,13535,13425,13450,166300,2240758635,1440.32
2022-09-14,13829.99,13850,13880,13770,13805,175817,2433954000,1459.82
2022-09-15,13889.08,13805,13935,13805,13860,116643,1617286910,1462.65
2022-09-16,13756.94,13950,13965,13755,13755,188806,2626117805,1460.1
2022-09-19,13860.29,13730,13860,13670,13850,113877,1569438650,1462.41
2022-09-20,13793.89,13785,13795,13745,13795,104493,1438937930,1458.94
2022-09-21,13923.94,13780,13910,13735,13905,315732,4370628210,1465.87
2022-09-22,14194.38,13985,14250,13985,14250,168799,2382996090,1484.04
2022-09-23,14195.29,14155,14225,14085,14205,171907,2434544410,1480.37
2022-09-26,14628.51,14400,14690,14365,14645,264805,3857696030,1506.62
2022-09-27,14460.34,14600,14645,14455,14455,243524,3541937840,1494.23
2022-09-28,14800.97,14530,14830,14510,14830,259944,3823676105,1516.6
2022-09-29,14788.86,14535,14790,14520,14785,239531,3510892235,1511.25
2022-09-30,14651.0,14645,14695,14565,14640,316586,4632298345,1504.21
2022-10-04,14505.96,14635,14730,14495,14515,260603,3814255270,1496.86
2022-10-05,14186.47,14320,14460,14215,14215,227819,3271194165,1479.74
2022-10-06,14048.31,14300,14320,13945,14055,306906,4315114000,1472.81
2022-10-07,14298.07,14205,14265,14040,14245,336351,4772559490,1486.14
2022-10-11,14727.39,14555,14770,14555,14700,306163,4487280095,1508.2
2022-10-12,14489.33,14675,14725,14440,14495,522281,7608373565,1495.91
2022-10-13,14630.97,14540,14620,14490,14620,200493,2917528400,1503.62
2022-10-14,14578.66,14635,14690,14505,14560,252934,3691386325,1500.92
2022-10-17,14711.31,14815,14830,14655,14695,175276,2585508115,1507.43
2022-10-18,14429.69,14580,14640,14385,14450,187181,2715612780,1492.83
2022-10-19,14544.96,14485,14585,14270,14525,200042,2888443120,1499.13
2022-10-20,14676.08,14690,14745,14555,14665,233712,3421874305,1505.86
2022-10-21,14833.7,14655,14840,14635,14825,223578,3295148625,1513.84
2022-10-24,14811.92,14605,14825,14575,14800,234519,3446164570,1512.79
2022-10-25,14702.75,14895,14895,14645,14670,222783,3289356510,1507.01
2022-10-26,14524.51,14595,14655,14475,14525,190271,2770366830,1497.87
2022-10-27,14378.97,14320,14475,14260,14345,177878,2550629700,1490.51
2022-10-28,14452.26,14450,14480,14285,14455,196198,2819984190,1494.3
2022-10-31,14533.01,14450,14525,14380,14505,115490,1667609480,1498.71
2022-11-01,14372.69,14555,14600,14305,14345,153644,2218643930,1490.2
2022-11-02,14372.13,14405,14435,14335,14380,63925,918821215,1489.78
2022-11-03,14482.92,14560,14590,14375,14480,262670,3801912720,1495.45
2022-11-04,14358.82,14525,14595,14325,14390,177442,2567044325,1488.62
2022-11-07,14049.43,14170,14275,14000,14050,234309,3315689415,1473.17
2022-11-08,13693.95,13880,13895,13675,13700,303417,4171740835,1454.26
2022-11-09,13298.15,13565,13615,13230,13325,443070,5930321255,1433.13
2022-11-10,13518.66,13435,13545,13245,13545,259358,3475034730,1445.32
2022-11-11,12374.99,12970,13000,12295,12405,958875,12157285890,1383.85
2022-11-14,12549.12,12400,12650,12205,12550,536825,6650401010,1393.51
2022-11-15,12376.24,12520,12560,12345,12370,360718,4491556615,1384.06
2022-11-16,12533.69,12330,12640,12320,12520,515361,6441085165,1392.04
2022-11-17,12817.46,12600,12885,12600,12770,392307,5004789130,1408.26
2022-11-18,12827.72,12790,12885,12650,12785,184323,2361208735,1408.4
2022-11-21,13097.63,12805,13110,12805,13090,274179,3568352360,1426.25
2022-11-22,13152.33,13190,13240,13015,13115,270890,3550102200,1426.15
2022-11-23,13043.66,13015,13090,12935,13035,176174,2291907765,1419.95
2022-11-24,12567.03,12775,12810,12520,12580,385482,4886397505,1393.69
2022-11-25,12495.69,12570,12685,12425,12510,233747,2932867215,1389.6
2022-11-28,12792.25,12770,12835,12690,12815,309480,3951326275,1405.77
2022-11-29,12561.37,12820,12840,12480,12545,230592,2909348970,1393.27
2022-11-30,12407.32,12605,12605,12375,12425,284204,3537968550,1384.66
2022-12-01,12024.97,12060,12210,11975,12055,692123,8333715850,1363.24
2022-12-02,12072.17,12105,12130,12010,12070,290726,3505933430,1366.18
2022-12-05,11920.74,12025,12030,11870,11925,389577,4652828165,1357.46
2022-12-06,12423.18,12135,12395,12090,12395,348322,4247407845,1386.13
2022-12-07,12448.61,12425,12525,12280,12475,328942,4086205635,1387.18
2022-12-08,12414.63,12360,12475,12360,12410,172211,2138603410,1385.29
2022-12-09,12071.18,12375,12385,12045,12085,354958,4312950655,1366.07
2022-12-12,12210.19,12135,12285,12135,12175,164183,2004602320,1374.16
2022-12-13,12154.98,12145,12220,12055,12095,180733,2191881780,1368.49
2022-12-14,11973.15,11900,12060,11900,11975,246121,2941701050,1360.08
2022-12-15,12106.35,12040,12120,12020,12120,150694,1819673630,1368.0
2022-12-16,12176.56,12410,12415,12140,12155,389115,4775697305,1372.03
2022-12-19,12119.83,12245,12285,12005,12115,351731,4263295590,1368.66
2022-12-20,11885.21,12150,12160,11770,11900,538087,6443460450,1358.36
2022-12-21,11804.33,11835,11870,11765,11795,389886,4603885640,1350.89
2022-12-22,11617.85,11765,11795,11565,11615,554584,6457039145,1340.17
2022-12-23,11680.82,11830,11835,11670,11725,419637,4924878185,1343.43
2022-12-26,11608.07,11720,11725,11605,11615,138996,1617075560,1339.43
2022-12-27,11562.04,11585,11605,11430,11555,380761,4378572820,1336.7
2022-12-28,11498.83,11585,11585,11470,11500,273182,3142560025,1332.92
2022-12-29,11424.58,11525,11555,11405,11470,266634,3063855810,1333.65
2023-01-02,11559.17,11370,11570,11365,11570,259771,2980364530,1336.7
2023-01-03,11543.96,11570,11665,11420,11535,412020,4758456100,1335.86
2023-01-04,11586.34,11695,11695,11515,11550,225736,2622400725,1338.28
2023-01-05,11538.46,11550,11600,11470,11510,166831,1922636695,1335.65
2023-01-06,11509.42,11590,11615,11350,11485,312819,3585904965,1333.65
2023-01-09,11046.19,11275,11275,11035,11050,983331,10936868320,1306.32
2023-01-10,11062.44,10990,11060,10925,11060,362007,3981419110,1307.58
2023-01-11,11097.78,11010,11155,10975,11080,340461,3772749350,1309.89
2023-01-12,11102.86,11015,11100,10985,11085,143136,1582254180,1310.14
2023-01-13,11019.74,11010,11085,10905,11025,354798,3888107855,1304.7
2023-01-16,10930.03,10985,10990,10850,10925,363658,3962459820,1299.65
2023-01-17,10964.37,10960,11020,10925,10975,160983,1765123975,1301.23
2023-01-18,10972.34,10965,11110,10920,10945,412032,4537147085,1301.97
2023-01-19,10859.32,10945,11025,10850,10850,250514,2734191355,1295.02
2023-01-20,10942.52,10880,10950,10830,10925,150667,1641029610,1300.18
2023-01-25,10853.08,10920,10930,10860,10860,137012,1492386015,1294.39
2023-01-26,10830.47,10855,10870,10825,10845,122282,1326497485,1293.13
2023-01-27,10867.24,10850,10880,10780,10845,190249,2059713230,1295.44
2023-01-30,10803.58,10825,10840,10780,10785,212779,2298258595,1291.44
2023-01-31,10868.76,10855,10880,10795,10870,390316,4230946450,1295.23
2023-02-01,10853.05,10865,10870,10835,10860,189522,2057796715,1294.07
2023-02-02,10682.95,10685,10700,10590,10660,542939,5776615495,1284.5
2023-02-03,10828.25,10725,10830,10720,10825,242606,2615456075,1292.7
2023-02-06,11267.2,11130,11235,11080,11235,592326,6595953585,1319.12
2023-02-07,11298.94,11375,11385,11230,11290,420449,4751585425,1320.59
2023-02-08,11389.06,11255,11390,11215,11385,354561,4010858250,1325.96
2023-02-09,11388.64,11395,11475,11355,11395,348753,3983388915,1325.96
2023-02-10,11473.46,11430,11490,11410,11460,326938,3744302765,1330.69
2023-02-13,11680.19,11505,11685,11485,11675,545806,6339491740,1342.59
2023-02-14,11547.84,11590,11600,11500,11545,201666,2330784235,1335.01
2023-02-15,11814.39,11575,11815,11575,11780,340742,3995707960,1350.16
2023-02-16,11865.6,11795,11870,11715,11815,367173,4330996390,1353.64
2023-02-17,12128.7,11885,12125,11880,12080,460408,5536694805,1368.24
2023-02-20,12011.32,12065,12095,11975,12015,176375,2122655565,1361.39
2023-02-21,12037.29,12045,12065,11980,12020,98780,1187504555,1363.18
2023-02-22,12232.66,12215,12230,12110,12195,149338,1818312135,1374.45
2023-02-23,12060.19,12175,12220,12000,12050,201280,2436420675,1364.23
2023-02-24,12201.53,12055,12195,12050,12195,154387,1872769770,1372.13
2023-02-27,12578.9,12360,12530,12335,12530,674916,8390650770,1393.73
2023-02-28,12544.76,12430,12580,12365,12565,207517,2591314985,1391.3
2023-03-02,12406.61,12280,12380,12170,12380,190299,2336859210,1383.82
2023-03-03,12141.62,12295,12325,12085,12125,197122,2402295475,1368.87
2023-03-06,12062.59,12030,12100,11995,12045,218745,2631958505,1364.13
