날짜,종가,NAV,괴리율
2025-08-07,13905,13905.13,-0.0
2025-08-08,13980,13998.92,-0.14
2025-08-11,13980,13986.7,-0.05
2025-08-12,14005,14004.0,0.01
2025-08-13,13925,13915.17,0.07
2025-08-14,13915,13949.95,-0.25
2025-08-18,13940,13968.95,-0.21
2025-08-19,14010,14022.2,-0.09
2025-08-20,14105,14107.84,-0.02
2025-08-21,14105,14116.73,-0.08
2025-08-22,14035,14063.16,-0.2
2025-08-25,13970,13979.12,-0.07
2025-08-26,14080,14099.03,-0.13
2025-08-27,14085,14090.62,-0.04
2025-08-28,14000,14011.76,-0.08
2025-08-29,14015,14031.86,-0.12
2025-09-01,14060,14068.98,-0.06
2025-09-02,14045,14051.61,-0.05
2025-09-03,14060,14057.03,0.02
2025-09-04,14065,14069.17,-0.03
2025-09-05,14045,14055.15,-0.07
2025-09-08,14035,14052.79,-0.13
2025-09-09,14010,14031.36,-0.15
2025-09-10,14010,14019.18,-0.07
2025-09-11,14055,14077.45,-0.16
2025-09-12,14035,14041.46,-0.05
2025-09-15,14040,14048.36,-0.06
2025-09-16,13940,13943.62,-0.03
2025-09-17,13955,13969.73,-0.11
2025-09-18,14035,14033.67,0.01
2025-09-19,14100,14124.71,-0.17
2025-09-22,14090,14086.94,0.02
2025-09-23,14100,14107.82,-0.06
2025-09-24,14145,14152.25,-0.05
2025-09-25,14175,14193.53,-0.13
2025-09-26,14300,14320.17,-0.14
2025-09-29,14170,14171.82,-0.01
2025-09-30,14210,14214.09,-0.03
2025-10-01,14215,14222.5,-0.05
2025-10-02,14190,14209.08,-0.13
2025-10-10,14400,14413.0,-0.09
2025-10-13,14450,14476.85,-0.19
2025-10-14,14510,14533.54,-0.16
2025-10-15,14400,14417.53,-0.12
2025-10-16,14380,14391.18,-0.08
2025-10-17,14415,14420.96,-0.04
2025-10-20,14380,14419.65,-0.27
2025-10-21,14490,14495.68,-0.04
2025-10-22,14500,14520.6,-0.14
2025-10-23,14595,14631.09,-0.25
2025-10-24,14590,14591.11,-0.01
2025-10-27,14540,14549.39,-0.06
2025-10-28,14590,14601.88,-0.08
2025-10-29,14540,14540.29,-0.0
2025-10-30,14475,14516.52,-0.29
2025-10-31,14470,14483.63,-0.09
2025-11-03,14505,14513.04,-0.06
2025-11-04,14600,14621.19,-0.14
2025-11-05,14725,14724.79,0.0
2025-11-06,14720,14724.24,-0.03
2025-11-07,14815,14817.63,-0.02
2025-11-10,14755,14762.16,-0.05
2025-11-11,14880,14885.2,-0.03
2025-11-12,14910,14913.67,-0.02
2025-11-13,14955,14941.2,0.09
2025-11-14,14825,14820.59,0.03
2025-11-17,14830,14835.08,-0.03
2025-11-18,14900,14914.72,-0.1
2025-11-19,14910,14912.33,-0.02
2025-11-20,14940,14953.2,-0.09
2025-11-21,15005,15030.03,-0.17
2025-11-24,15020,15025.88,-0.04
2025-11-25,14990,14995.74,-0.04
2025-11-26,14920,14942.57,-0.15
2025-11-27,14900,14917.96,-0.12
2025-11-28,14975,14981.18,-0.04
2025-12-01,14975,14975.57,-0.0
2025-12-02,14960,14964.31,-0.03
2025-12-03,14960,14972.26,-0.08
2025-12-04,15020,15030.27,-0.07
2025-12-05,14975,14977.33,-0.02
2025-12-08,14955,14957.02,-0.01
2025-12-09,14995,15013.99,-0.13
2025-12-10,14980,14997.71,-0.12
2025-12-11,15020,15026.5,-0.04
2025-12-12,15030,15044.7,-0.1
2025-12-15,15005,15015.04,-0.07
2025-12-16,15070,15055.26,0.1
2025-12-17,15090,15099.81,-0.06
2025-12-18,15090,15090.72,-0.0
2025-12-19,15060,15103.32,-0.29
2025-12-22,15110,15114.36,-0.03
2025-12-23,15150,15162.18,-0.08
2025-12-24,14840,14810.93,0.2
2025-12-26,14730,14585.14,0.99
2025-12-29,14500,14507.38,-0.05
2025-12-30,14580,14599.89,-0.14
2026-01-02,14615,14621.48,-0.04
2026-01-05,14635,14633.58,0.01
2026-01-06,14650,14645.75,0.03
2026-01-07,14650,14665.84,-0.11
2026-01-08,14695,14715.64,-0.14
2026-01-09,14785,14783.82,0.01
2026-01-12,14890,14899.33,-0.06
2026-01-13,14945,14952.65,-0.05
2026-01-14,14980,14980.05,-0.0
2026-01-15,14910,14929.54,-0.13
2026-01-16,14945,14950.39,-0.04
2026-01-19,14950,14949.03,0.01
2026-01-20,14990,14999.6,-0.06
2026-01-21,14925,14928.43,-0.02
2026-01-22,14910,14914.1,-0.03
2026-01-23,14865,14878.54,-0.09
2026-01-26,14620,14631.44,-0.08
2026-01-27,14655,14686.1,-0.21
2026-01-28,14440,14451.08,-0.08
2026-01-29,14465,14485.45,-0.14
2026-01-30,14610,14621.57,-0.08
2026-02-02,14850,14879.37,-0.2
2026-02-03,14685,14680.76,0.03
2026-02-04,14720,14756.78,-0.25
2026-02-05,14905,14930.02,-0.17
2026-02-06,14910,14914.14,-0.03
2026-02-09,14840,14837.67,0.02
2026-02-10,14810,14835.24,-0.17
2026-02-11,14730,14770.17,-0.27
2026-02-12,14655,14662.49,-0.05
2026-02-13,14680,14708.02,-0.19
2026-02-19,14710,14712.48,-0.02
2026-02-20,14710,14715.86,-0.04
2026-02-23,14655,14676.89,-0.15
2026-02-24,14680,14683.81,-0.03
2026-02-25,14550,14555.36,-0.04
2026-02-26,14515,14519.78,-0.03
2026-02-27,14645,14644.9,0.0
2026-03-03,14930,14936.1,-0.04
2026-03-04,15035,15015.95,0.13
2026-03-05,14960,14953.72,0.04
2026-03-06,15025,15035.8,-0.07
2026-03-09,15235,15234.23,0.01
2026-03-10,14975,14949.72,0.17
2026-03-11,14935,14944.79,-0.07
2026-03-12,15085,15117.48,-0.21
2026-03-13,15220,15230.67,-0.07
2026-03-16,15255,15270.54,-0.1
2026-03-17,15210,15217.34,-0.05
2026-03-18,15105,15137.4,-0.21
2026-03-19,15305,15318.04,-0.09
2026-03-20,15300,15285.7,0.09
2026-03-23,15475,15489.03,-0.09
2026-03-24,15255,15250.76,0.03
2026-03-25,15295,15296.32,-0.01
2026-03-26,15375,15375.8,-0.01
2026-03-27,15385,15393.2,-0.05
2026-03-30,15465,15464.25,0.0
2026-03-31,15650,15645.07,0.03
2026-04-01,15330,15319.88,0.07
2026-04-02,15520,15512.19,0.05
2026-04-03,15365,15384.11,-0.12
2026-04-06,15370,15390.08,-0.13
2026-04-07,15355,15361.43,-0.04
2026-04-08,15025,15015.18,0.07
2026-04-09,15135,15130.7,0.03
2026-04-10,15130,15162.55,-0.21
2026-04-13,15215,15235.88,-0.14
2026-04-14,15135,15122.38,0.08
2026-04-15,15065,15073.97,-0.06
2026-04-16,15050,15064.0,-0.09
2026-04-17,15140,15170.17,-0.2
2026-04-20,15095,15073.82,0.14
2026-04-21,15015,15021.51,-0.04
2026-04-22,15090,15106.16,-0.11
2026-04-23,15125,15141.86,-0.11
2026-04-24,15170,15180.96,-0.07
2026-04-27,15055,15053.87,0.01
2026-04-28,15055,15083.27,-0.19
2026-04-29,15125,15128.28,-0.02
2026-04-30,15180,15189.77,-0.06
2026-05-04,14980,14975.91,0.03
2026-05-06,14885,14891.19,-0.04
2026-05-07,14885,14863.07,0.15
2026-05-08,15040,15049.68,-0.06
2026-05-11,15080,15074.89,0.03
2026-05-12,15230,15249.67,-0.13
2026-05-13,15250,15249.81,0.0
2026-05-14,15255,15272.19,-0.11
2026-05-15,15375,15372.23,0.02
2026-05-18,15365,15345.06,0.13
2026-05-19,15445,15438.43,0.04
2026-05-20,15415,15434.82,-0.13
2026-05-21,15425,15435.88,-0.07
2026-05-22,15540,15558.72,-0.12
2026-05-26,15420,15416.13,0.03
2026-05-27,15385,15384.42,0.0
2026-05-28,15405,15410.43,-0.04
2026-05-29,15460,15454.32,0.04
2026-06-01,15410,15421.95,-0.08
2026-06-02,15550,15577.42,-0.18
2026-06-04,15685,15707.47,-0.14
2026-06-05,15805,15794.47,0.07
2026-06-08,15755,15746.73,0.05
2026-06-09,15510,15547.63,-0.24
2026-06-10,15615,15652.44,-0.24
2026-06-11,15695,15718.2,-0.15
2026-06-12,15575,15614.68,-0.25
2026-06-15,15505,15528.07,-0.15
2026-06-16,15520,15526.23,-0.04
2026-06-17,15540,15526.99,0.08
2026-06-18,15665,15685.51,-0.13
2026-06-19,15685,15682.96,0.01
2026-06-22,15790,15789.51,0.0
2026-06-23,15815,15828.0,-0.08
2026-06-24,15825,15872.25,-0.3
2026-06-25,15825,15842.38,-0.11
2026-06-26,15765,15749.56,0.1
2026-06-29,15830,15872.09,-0.27
2026-06-30,15915,15924.68,-0.06
2026-07-01,15990,16014.82,-0.15
2026-07-02,15975,15985.5,-0.07
2026-07-03,15705,15691.59,0.09
2026-07-06,15730,15738.48,-0.05
2026-07-07,15700,15707.47,-0.05
2026-07-08,15430,15429.29,0.0
2026-07-09,15490,15520.16,-0.19
2026-07-10,15455,15473.74,-0.12
2026-07-13,15475,15470.73,0.03
2026-07-14,15370,15368.56,0.01
2026-07-15,15295,15282.97,0.08
2026-07-16,15245,15236.61,0.06
2026-07-20,15210,15234.9,-0.16
2026-07-21,15155,15177.07,-0.15
2026-07-22,15245,15235.92,0.06
2026-07-23,15105,15126.78,-0.14
2026-07-24,15105,15116.39,-0.08
2026-07-27,15130,15147.23,-0.11
2026-07-28,15070,15068.81,0.01
2026-07-29,14915,14913.23,0.01
2026-07-30,14820,14808.8,0.08
2026-07-31,14690,14682.23,0.05
2026-08-03,14725,14771.2,-0.31
2026-08-04,14765,14774.29,-0.06
2026-08-05,14685,14687.82,-0.02
2026-08-06,14665,14689.5,-0.17
2026-08-07,14610,14620.93,-0.07
2026-08-10,14630,14621.89,0.06
2026-08-11,14605,14623.61,-0.13
2026-08-12,14610,14618.2,-0.06
2026-08-13,14630,14645.42,-0.11
2026-08-14,14610,14636.32,-0.18
2026-08-18,14560,14587.84,-0.19
2026-08-19,14430,14429.34,0.0
2026-08-20,14380,14381.94,-0.01
2026-08-21,14315,14315.96,-0.01
2026-08-24,14280,14269.47,0.07
