날짜,NAV,시가,고가,저가,종가,거래량,거래대금,기초지수
2021-09-03,10251.2,10260,10260,10220,10230,132087,1352063060,1213.67
2021-09-06,10234.55,10230,10260,10230,10230,93527,957944925,1211.68
2021-09-07,10254.07,10235,10260,10230,10250,65075,666788765,1213.99
2021-09-08,10325.89,10285,10325,10285,10325,135114,1391884305,1222.47
2021-09-09,10349.21,10340,10365,10335,10355,167518,1734219730,1225.2
2021-09-10,10350.79,10360,10385,10330,10345,158738,1643155130,1225.41
2021-09-13,10410.12,10350,10420,10350,10410,230188,2393023190,1232.43
2021-09-14,10372.1,10400,10400,10355,10365,187332,1943043590,1228.03
2021-09-15,10366.01,10375,10385,10345,10360,148435,1538317070,1227.43
2021-09-16,10372.24,10330,10370,10320,10370,208981,2160879225,1228.17
2021-09-17,10405.99,10395,10440,10390,10395,225837,2352201740,1232.15
2021-09-23,10390.9,10460,10495,10410,10410,583959,6106052130,1230.37
2021-09-24,10422.89,10385,10425,10365,10415,580744,6040880375,1234.14
2021-09-27,10414.04,10440,10440,10385,10400,301089,3133657455,1233.09
2021-09-28,10489.42,10430,10480,10430,10480,226161,2365450570,1242.0
2021-09-29,10476.19,10515,10515,10465,10465,336234,3526025070,1240.43
2021-09-30,10486.12,10500,10515,10470,10480,224735,2357171785,1241.58
2021-10-01,10520.8,10485,10520,10480,10510,178142,1871441545,1245.66
2021-10-05,10525.18,10490,10525,10475,10525,258160,2711417410,1246.19
2021-10-06,10561.69,10500,10560,10495,10560,231075,2433027845,1250.48
2021-10-07,10543.26,10525,10545,10510,10530,298168,3138029260,1248.28
2021-10-08,10571.72,10535,10575,10525,10565,337721,3567140915,1251.64
2021-10-12,10609.53,10585,10620,10585,10610,262220,2781148365,1256.14
2021-10-13,10564.11,10610,10610,10555,10565,402023,4250799010,1250.8
2021-10-14,10500.32,10505,10530,10485,10490,325938,3424735310,1243.33
2021-10-15,10464.03,10480,10480,10445,10450,444982,4654166260,1239.17
2021-10-18,10509.2,10480,10510,10465,10510,258666,2714243865,1244.51
2021-10-19,10432.23,10475,10490,10430,10430,187184,1956734880,1235.4
2021-10-20,10390.69,10410,10430,10370,10380,263037,2734154355,1230.48
2021-10-21,10413.1,10395,10425,10380,10415,120974,1258488605,1233.1
2021-10-22,10411.46,10425,10440,10415,10415,129230,1347096310,1232.89
2021-10-25,10337.95,10415,10420,10325,10325,219257,2270244175,1224.2
2021-10-26,10326.26,10325,10350,10295,10315,166360,1715905420,1222.83
2021-10-27,10351.73,10330,10360,10310,10350,152966,1580451770,1225.87
2021-10-28,10348.63,10370,10385,10345,10350,145831,1510846100,1225.56
2021-10-29,10345.6,10335,10355,10330,10335,153443,1586641225,1225.24
2021-11-01,10418.95,10370,10420,10370,10405,316973,3297036175,1233.93
2021-11-02,10393.25,10415,10415,10385,10390,170634,1773311750,1230.9
2021-11-03,10454.6,10410,10450,10410,10445,128891,1345560685,1238.12
2021-11-04,10469.64,10410,10455,10400,10450,102261,1066320440,1239.9
2021-11-05,10478.66,10480,10490,10465,10485,231877,2429606300,1240.95
2021-11-08,10469.85,10450,10485,10445,10455,134876,1412029210,1239.9
2021-11-09,10409.94,10455,10455,10405,10415,188656,1966808945,1232.78
2021-11-10,10440.66,10415,10460,10415,10445,82612,862660630,1236.34
2021-11-11,10436.53,10470,10495,10445,10445,149456,1565660745,1235.96
2021-11-12,10427.84,10445,10450,10400,10435,90606,944139705,1235.12
2021-11-15,10415.86,10430,10450,10410,10415,118849,1239455280,1233.66
2021-11-16,10436.26,10450,10460,10390,10420,121758,1268789065,1236.06
2021-11-17,10451.39,10445,10485,10440,10445,179742,1880088945,1237.84
2021-11-18,10430.57,10445,10455,10405,10425,96997,1011308600,1235.33
2021-11-19,10481.68,10445,10475,10430,10465,124211,1298585525,1241.4
2021-11-22,10481.58,10510,10520,10475,10475,135773,1424759865,1241.4
2021-11-23,10513.0,10510,10515,10490,10515,127873,1343168840,1245.17
2021-11-24,10488.91,10515,10520,10480,10480,70903,744734780,1242.34
2021-11-25,10520.81,10500,10520,10495,10515,130013,1366269960,1246.11
2021-11-26,10554.45,10515,10550,10510,10535,117792,1241438925,1250.08
2021-11-29,10539.45,10565,10565,10520,10540,164350,1732777725,1248.31
2021-11-30,10500.77,10510,10520,10480,10495,95508,1002266665,1243.7
2021-12-01,10423.27,10455,10475,10405,10415,411791,4295063895,1234.49
2021-12-02,10395.3,10425,10425,10380,10390,317712,3304637455,1231.15
2021-12-03,10433.58,10400,10430,10390,10415,156477,1630068590,1235.65
2021-12-06,10461.09,10450,10475,10430,10450,152399,1592369965,1238.89
2021-12-07,10421.52,10430,10460,10420,10425,63327,660754555,1234.18
2021-12-08,10389.86,10405,10415,10380,10390,120681,1254238530,1230.41
2021-12-09,10383.99,10365,10385,10365,10370,86562,897724710,1229.68
2021-12-10,10435.65,10415,10425,10395,10425,73190,761778160,1235.75
2021-12-13,10440.14,10425,10435,10400,10425,101499,1057160475,1236.27
2021-12-14,10444.2,10465,10470,10440,10440,80113,837601245,1236.69
2021-12-15,10485.48,10460,10490,10460,10480,120553,1262810105,1241.82
2021-12-16,10464.12,10455,10470,10440,10460,154188,1612007710,1239.41
2021-12-17,10445.16,10465,10485,10440,10440,99894,1045358535,1236.93
2021-12-20,10532.56,10490,10535,10480,10530,236932,2491305710,1247.3
2021-12-21,10548.83,10520,10545,10505,10540,135008,1421556805,1249.18
2021-12-22,10543.56,10530,10540,10515,10540,157296,1655907825,1248.56
2021-12-23,10504.19,10510,10525,10480,10495,98391,1032610570,1243.84
2021-12-24,10493.6,10480,10500,10475,10495,67150,704277715,1242.59
2021-12-27,10500.05,10485,10495,10475,10490,137829,1444744395,1243.32
2021-12-28,10505.51,10485,10505,10480,10495,43239,453620925,1243.95
2021-12-29,10499.9,10490,10505,10490,10500,36110,378953570,1243.22
2021-12-30,10529.2,10490,10515,10465,10515,98169,1029609160,1246.67
2022-01-03,10551.57,10515,10555,10500,10545,176273,1857093830,1249.29
2022-01-04,10562.51,10565,10575,10540,10560,174714,1844332525,1250.55
2022-01-05,10587.52,10580,10605,10575,10585,194827,2063863950,1253.48
2022-01-06,10633.8,10625,10625,10585,10610,206446,2188829970,1258.92
2022-01-07,10633.72,10640,10645,10610,10610,239962,2549692435,1258.92
2022-01-10,10595.8,10610,10625,10595,10600,107460,1139730645,1254.42
2022-01-11,10573.61,10585,10585,10545,10565,107487,1135410085,1251.8
2022-01-12,10529.25,10520,10535,10510,10520,105730,1112412305,1246.57
2022-01-13,10503.36,10490,10520,10490,10505,143389,1505937985,1243.5
2022-01-14,10488.81,10505,10515,10485,10500,112026,1176640150,1242.0
2022-01-17,10544.03,10505,10550,10505,10535,138934,1463651095,1248.59
2022-01-18,10527.48,10530,10535,10480,10525,99485,1045846375,1246.6
2022-01-19,10534.1,10545,10550,10520,10530,464583,4891805020,1247.33
2022-01-20,10535.36,10520,10545,10500,10535,104592,1100834880,1247.44
2022-01-21,10553.36,10545,10565,10535,10555,352404,3718501680,1249.53
2022-01-24,10576.58,10550,10570,10545,10570,159948,1688058625,1252.25
2022-01-25,10595.23,10565,10610,10565,10600,156614,1658905955,1254.45
2022-01-26,10590.82,10585,10595,10570,10590,76568,810301870,1253.92
2022-01-27,10642.08,10610,10640,10610,10635,177700,1888928005,1259.89
2022-01-28,10677.07,10635,10680,10635,10660,235291,2507175645,1263.97
2022-02-03,10669.63,10630,10670,10630,10670,144174,1535316205,1263.03
2022-02-04,10590.67,10630,10630,10580,10580,170480,1807433700,1253.61
2022-02-07,10614.24,10605,10615,10585,10610,72843,772335840,1256.33
2022-02-08,10592.45,10585,10600,10575,10595,185531,1964937205,1253.71
2022-02-09,10573.04,10590,10590,10565,10575,188785,1996606190,1251.41
2022-02-10,10576.41,10560,10585,10555,10580,102221,1081141205,1251.73
2022-02-11,10600.38,10610,10625,10595,10605,177963,1887927685,1254.55
2022-02-14,10531.99,10605,10610,10570,10570,83128,880913595,1251.94
2022-02-15,10609.87,10580,10610,10575,10605,48750,516392180,1255.7
2022-02-16,10587.54,10575,10590,10570,10580,42041,444719780,1253.09
2022-02-17,10580.13,10580,10615,10560,10585,116393,1231678450,1252.18
2022-02-18,10571.61,10590,10600,10560,10565,61585,651379970,1251.45
2022-02-21,10536.43,10580,10600,10530,10530,103238,1089563090,1247.26
2022-02-22,10548.14,10570,10575,10545,10550,112294,1186291660,1248.62
2022-02-23,10549.17,10550,10555,10520,10555,115652,1218886380,1248.73
2022-02-24,10635.4,10560,10640,10555,10620,184575,1957395960,1258.87
2022-02-25,10632.43,10650,10650,10610,10625,188971,2009491195,1258.46
2022-02-28,10644.15,10635,10680,10630,10630,139131,1482638330,1259.82
2022-03-02,10668.34,10650,10665,10635,10655,133238,1419107325,1262.64
2022-03-03,10652.13,10650,10650,10625,10645,74320,790567535,1260.65
2022-03-04,10745.42,10670,10730,10670,10725,182133,1949920760,1271.63
2022-03-07,10863.19,10785,10860,10780,10855,290713,3145361715,1285.55
2022-03-08,10945.85,10890,10950,10880,10935,196106,2139807165,1295.27
2022-03-10,10860.65,10835,10885,10820,10865,140360,1523701190,1285.13
2022-03-11,10893.15,10865,10915,10865,10885,74230,808376180,1288.89
2022-03-14,10979.05,10935,10975,10910,10975,178403,1954440230,1299.04
2022-03-15,11004.15,10975,11000,10955,10980,118518,1300692850,1301.97
2022-03-16,10929.12,10975,11000,10915,10915,352794,3867742230,1293.28
2022-03-17,10731.15,10830,10850,10725,10735,205358,2216107945,1270.06
2022-03-18,10676.81,10710,10760,10665,10710,169718,1818858020,1266.68
2022-03-21,10741.51,10720,10755,10700,10750,312501,3351593610,1271.6
2022-03-22,10774.96,10785,10815,10770,10770,82929,895208715,1275.57
2022-03-23,10730.6,10735,10735,10705,10735,98992,1061106230,1270.34
2022-03-24,10769.76,10770,10795,10760,10770,43916,473230290,1274.95
2022-03-25,10779.44,10780,10790,10750,10775,45492,489946945,1276.1
2022-03-28,10847.2,10815,10845,10805,10845,205432,2225721480,1284.15
2022-03-29,10779.44,10815,10815,10775,10785,42643,460028250,1276.31
2022-03-30,10682.62,10700,10720,10675,10695,124498,1332381810,1264.8
2022-03-31,10711.62,10705,10720,10680,10720,99207,1061799105,1268.15
2022-04-01,10745.5,10745,10770,10735,10745,46852,503662390,1272.12
2022-04-04,10739.99,10775,10785,10725,10725,98818,1062786855,1271.49
2022-04-05,10723.29,10755,10755,10700,10715,94034,1007698810,1269.51
2022-04-06,10769.09,10765,10795,10755,10770,166820,1796100280,1274.95
2022-04-07,10779.89,10770,10780,10750,10780,230130,2479294605,1276.2
2022-04-08,10822.47,10810,10830,10790,10820,61692,667012285,1281.22
2022-04-11,10904.16,10860,10905,10860,10900,241572,2631125200,1290.95
2022-04-12,10923.47,10915,10940,10905,10925,233268,2547898965,1289.91
2022-04-13,10850.29,10875,10880,10820,10845,161765,1755030690,1284.78
2022-04-14,10812.12,10820,10830,10805,10815,69773,754662375,1280.21
2022-04-15,10846.66,10865,10885,10850,10860,69320,753249310,1284.29
2022-04-18,10906.94,10865,10905,10865,10900,64816,705856290,1291.4
2022-04-19,10928.46,10900,10930,10890,10930,84819,924822690,1293.91
2022-04-20,10921.86,10945,10960,10880,10910,115891,1266173250,1293.08
2022-04-21,10928.34,10905,10935,10905,10935,68452,747440065,1293.7
2022-04-22,10956.36,10975,11000,10935,10950,89673,983714795,1296.95
2022-04-25,11044.33,10985,11045,10985,11045,122296,1347238925,1312.64
2022-04-26,11070.53,11045,11050,11005,11050,88894,980112240,1310.33
2022-04-27,11183.47,11140,11180,11140,11175,130969,1461255435,1323.62
2022-04-28,11240.04,11175,11265,11150,11250,143798,1613941220,1330.21
2022-04-29,11106.11,11250,11250,11100,11100,245187,2741923035,1314.31
2022-05-02,11195.31,11185,11205,11160,11180,128141,1432951590,1324.87
2022-05-03,11193.65,11200,11210,11165,11200,105037,1175111860,1324.66
2022-05-04,11186.73,11155,11185,11120,11185,71864,800895315,1323.72
2022-05-06,11244.39,11220,11280,11220,11245,127316,1432079095,1330.52
2022-05-09,11261.58,11255,11285,11250,11265,106853,1203661650,1332.51
2022-05-10,11288.89,11275,11305,11250,11275,189486,2136143560,1335.65
2022-05-11,11276.21,11285,11315,11265,11280,116684,1317137390,1334.29
2022-05-12,11394.98,11325,11420,11325,11410,137306,1562014375,1348.48
2022-05-13,11355.79,11410,11420,11325,11350,115262,1309897300,1343.84
2022-05-16,11345.06,11285,11380,11270,11345,179768,2037209510,1342.58
2022-05-17,11261.49,11330,11330,11270,11285,142190,1605442805,1332.75
2022-05-18,11205.05,11205,11250,11195,11200,124107,1392418510,1326.06
2022-05-19,11301.85,11275,11290,11245,11290,181516,2047923400,1337.46
2022-05-20,11190.77,11195,11255,11195,11210,126377,1418819745,1324.28
2022-05-23,11162.67,11230,11235,11170,11175,80867,906604165,1320.93
2022-05-24,11196.06,11145,11195,11145,11190,123033,1375447710,1324.91
2022-05-25,11165.82,11160,11185,11140,11185,118478,1323254975,1321.24
2022-05-26,11206.72,11185,11220,11170,11205,107257,1199780810,1326.06
2022-05-27,11093.64,11160,11160,11075,11110,90773,1008229150,1312.67
2022-05-30,10952.39,11110,11115,10945,10945,176218,1938775310,1292.89
2022-05-31,10945.92,10945,10985,10920,10945,66673,729677745,1295.09
2022-06-02,11072.34,11010,11095,11010,11075,52520,580542275,1310.05
2022-06-03,10986.87,10995,11005,10945,10980,49212,539709365,1299.8
2022-06-07,11118.8,11060,11135,11060,11130,85712,951824725,1315.39
2022-06-08,11097.23,11115,11125,11080,11090,49118,545177380,1312.87
2022-06-09,11119.22,11105,11155,11080,11105,67807,754683130,1315.39
2022-06-10,11219.29,11190,11210,11165,11205,77849,871172055,1327.1
2022-06-13,11367.35,11350,11395,11320,11360,244457,2778293675,1344.68
2022-06-14,11383.49,11410,11425,11365,11365,135743,1547347495,1346.66
2022-06-15,11411.46,11385,11440,11385,11405,75639,863480485,1350.22
2022-06-16,11373.19,11285,11395,11285,11370,133426,1513631335,1347.61
2022-06-17,11378.87,11380,11415,11330,11380,118510,1349500390,1351.55
2022-06-20,11412.67,11395,11445,11375,11405,101442,1157980675,1351.23
2022-06-21,11434.62,11405,11440,11380,11440,69776,795789005,1353.75
2022-06-22,11489.94,11405,11475,11405,11460,62817,719216880,1360.24
2022-06-23,11517.83,11475,11520,11460,11505,112990,1299101930,1363.49
2022-06-24,11478.84,11505,11515,11450,11485,133638,1535733895,1358.77
2022-06-27,11359.66,11430,11445,11320,11370,93423,1062721655,1344.64
2022-06-28,11332.98,11370,11385,11340,11350,60160,683490140,1341.5
2022-06-29,11488.58,11420,11480,11400,11480,79220,905609400,1359.93
2022-06-30,11487.83,11490,11530,11470,11485,91590,1052943290,1359.82
2022-07-01,11485.04,11415,11490,11400,11480,200966,2304065415,1359.51
2022-07-04,11476.04,11480,11495,11465,11475,63971,734341275,1358.46
2022-07-05,11510.03,11470,11510,11445,11500,72709,834622855,1362.44
2022-07-06,11540.23,11575,11595,11545,11565,95282,1102485380,1366.0
2022-07-07,11501.56,11550,11575,11460,11500,87159,1004006530,1361.29
2022-07-08,11510.35,11470,11530,11455,11505,77835,895148440,1362.33
2022-07-11,11536.47,11470,11525,11470,11525,127114,1462937240,1365.48
2022-07-12,11618.27,11595,11645,11575,11610,148080,1719536520,1375.11
2022-07-13,11556.66,11570,11585,11525,11570,131606,1521159945,1367.88
2022-07-14,11603.53,11560,11605,11540,11595,87634,1015032965,1373.29
2022-07-15,11752.43,11650,11735,11650,11725,112396,1315746620,1391.87
2022-07-18,11642.59,11680,11695,11620,11660,146262,1703880005,1378.77
2022-07-19,11615.22,11660,11675,11595,11625,72575,844483690,1375.41
2022-07-20,11613.69,11560,11620,11525,11605,154012,1782991015,1375.2
2022-07-21,11574.06,11610,11650,11570,11575,93310,1083284415,1370.38
2022-07-22,11623.91,11575,11630,11570,11615,86959,1008728710,1376.15
2022-07-25,11618.41,11620,11630,11575,11625,94455,1095627420,1375.41
2022-07-26,11576.76,11615,11620,11565,11585,105717,1224477325,1370.38
2022-07-27,11624.69,11595,11640,11580,11615,44252,514048550,1376.04
2022-07-28,11496.6,11565,11590,11505,11505,76828,886768240,1360.74
2022-07-29,11502.34,11495,11520,11460,11510,87612,1005920705,1361.26
2022-08-01,11535.71,11565,11585,11535,11550,87105,1007099605,1365.14
2022-08-02,11568.7,11575,11605,11555,11555,79070,914992090,1368.91
2022-08-03,11608.04,11635,11640,11570,11605,79758,925871205,1373.53
2022-08-04,11601.39,11575,11620,11575,11605,47108,546194990,1372.58
2022-08-05,11505.55,11550,11555,11480,11505,126886,1459884415,1361.05
2022-08-08,11575.14,11545,11570,11535,11570,60400,697571490,1369.23
2022-08-09,11561.66,11540,11580,11525,11560,45569,526760650,1367.55
2022-08-10,11614.63,11575,11615,11575,11615,45584,528469815,1373.81
2022-08-11,11545.43,11515,11560,11500,11550,106771,1231500905,1365.35
2022-08-12,11543.1,11580,11580,11510,11540,147427,1701429390,1364.93
2022-08-16,11597.86,11625,11630,11580,11600,189231,2194872335,1371.32
2022-08-17,11618.43,11600,11620,11595,11600,64194,744926130,1373.63
2022-08-18,11722.45,11660,11710,11635,11695,158163,1847250500,1385.79
2022-08-19,11763.43,11750,11780,11740,11750,163490,1923029135,1390.51
2022-08-22,11879.1,11830,11885,11825,11875,126397,1499269950,1408.13
2022-08-23,11942.09,11910,11930,11850,11930,86233,1025707680,1411.59
2022-08-24,11914.37,11900,11920,11870,11910,61539,731972930,1408.34
2022-08-25,11834.58,11895,11900,11825,11835,46002,545421480,1398.9
2022-08-26,11802.22,11825,11845,11790,11805,55349,654059900,1395.23
2022-08-29,11977.96,11910,11975,11900,11970,142042,1695037390,1415.89
2022-08-30,11947.62,11945,11970,11925,11945,195028,2331506830,1412.32
2022-08-31,11880.44,11965,11990,11860,11875,254281,3025877950,1404.25
2022-09-01,12015.59,11910,12020,11910,12010,102082,1223260880,1420.08
2022-09-02,12093.64,12010,12085,11995,12085,64722,778443580,1429.2
2022-09-05,12177.52,12100,12200,12075,12175,154975,1883497710,1438.95
2022-09-06,12189.98,12140,12215,12105,12170,177574,2158046965,1440.32
2022-09-07,12281.28,12240,12320,12230,12300,291467,3590445820,1450.91
2022-09-08,12260.65,12220,12285,12220,12250,124154,1521457235,1448.18
2022-09-13,12194.21,12190,12225,12175,12200,194627,2372858410,1440.32
2022-09-14,12360.7,12360,12385,12325,12340,146382,1808748280,1459.82
2022-09-15,12385.42,12350,12415,12345,12385,183943,2277648125,1462.65
2022-09-16,12323.22,12430,12430,12325,12340,183842,2278381985,1460.1
2022-09-19,12373.45,12280,12380,12280,12375,158039,1953279480,1462.41
2022-09-20,12344.88,12340,12345,12320,12345,154357,1904272880,1458.94
2022-09-21,12403.86,12340,12405,12320,12395,115321,1426727335,1465.87
2022-09-22,12519.97,12445,12545,12440,12545,300719,3760107375,1484.04
2022-09-23,12523.14,12490,12535,12465,12510,439928,5507388215,1480.37
2022-09-26,12711.21,12610,12745,12595,12720,540601,6875567955,1506.62
2022-09-27,12638.75,12700,12720,12640,12640,289145,3667890870,1494.23
2022-09-28,12786.18,12650,12800,12650,12795,223643,2852460160,1516.6
2022-09-29,12784.3,12675,12785,12660,12785,245026,3121130625,1511.25
2022-09-30,12728.38,12715,12745,12685,12720,245250,3118485290,1504.21
2022-10-04,12667.04,12720,12760,12650,12650,308429,3922221195,1496.86
2022-10-05,12523.53,12575,12640,12530,12530,249013,3137115145,1479.74
2022-10-06,12467.11,12560,12575,12415,12465,301110,3754497080,1472.81
2022-10-07,12582.3,12540,12565,12460,12565,219402,2749752500,1486.14
2022-10-11,12768.91,12690,12790,12690,12765,253700,3233485170,1508.2
2022-10-12,12663.8,12735,12770,12645,12665,451788,5736413800,1495.91
2022-10-13,12729.51,12680,12720,12655,12720,328056,4164073290,1503.62
2022-10-14,12707.35,12725,12750,12670,12695,166063,2110100990,1500.92
2022-10-17,12763.93,12805,12820,12745,12765,323965,4143088035,1507.43
2022-10-18,12640.29,12710,12730,12620,12650,546799,6942218560,1492.83
2022-10-19,12693.78,12660,12705,12570,12685,310343,3924379935,1499.13
2022-10-20,12751.62,12755,12775,12700,12740,312450,3980848745,1505.86
2022-10-21,12820.25,12740,12820,12730,12815,191499,2446890115,1513.84
2022-10-24,12810.89,12715,12820,12710,12800,333026,4256418635,1512.79
2022-10-25,12762.31,12835,12845,12735,12755,470810,6023199530,1507.01
2022-10-26,12685.36,12725,12745,12665,12680,228633,2903537720,1497.87
2022-10-27,12624.21,12595,12665,12570,12605,370636,4673223565,1490.51
2022-10-28,12657.1,12650,12675,12585,12640,254530,3212391915,1494.3
2022-10-31,12695.05,12655,12690,12615,12665,91442,1156600870,1498.71
2022-11-01,12623.16,12700,12720,12585,12600,139053,1759045445,1490.2
2022-11-02,12619.86,12615,12645,12600,12620,252500,3186759935,1489.78
2022-11-03,12668.66,12675,12715,12620,12670,180841,2288060485,1495.45
2022-11-04,12611.98,12690,12720,12595,12625,109271,1384840455,1488.62
2022-11-07,12482.35,12560,12575,12445,12470,590327,7371691145,1473.17
2022-11-08,12322.39,12400,12400,12300,12305,471339,5818102765,1454.26
2022-11-09,12143.96,12260,12280,12105,12150,287678,3504647525,1433.13
2022-11-10,12248.99,12190,12250,12110,12250,220781,2691353205,1445.32
2022-11-11,11729.83,11995,12010,11690,11740,742888,8814810285,1383.85
2022-11-14,11813.34,11740,11855,11645,11815,464213,5460162380,1393.51
2022-11-15,11733.69,11805,11815,11715,11735,222875,2623477275,1384.06
2022-11-16,11808.2,11725,11860,11710,11805,275489,3246747315,1392.04
2022-11-17,11947.14,11870,11975,11850,11920,238450,2841440885,1408.26
2022-11-18,11953.72,11950,11980,11900,11925,163030,1945158050,1408.4
2022-11-21,12075.06,11950,12080,11945,12080,228268,2747681075,1426.25
2022-11-22,12105.95,12115,12145,12040,12080,168593,2035884025,1426.15
2022-11-23,12054.3,12045,12080,12000,12040,142007,1710578540,1419.95
2022-11-24,11832.92,11930,11945,11805,11830,292304,3471253540,1393.69
2022-11-25,11801.2,11820,11885,11755,11805,256304,3026890305,1389.6
2022-11-28,11940.19,11930,11965,11895,11950,131627,1570254190,1405.77
2022-11-29,11834.98,11955,11965,11800,11835,158530,1881478415,1393.27
2022-11-30,11762.18,11850,11855,11730,11765,262942,3094813685,1384.66
2022-12-01,11581.93,11590,11665,11560,11590,463111,5369442535,1363.24
2022-12-02,11609.7,11625,11630,11570,11595,361652,4193577465,1366.18
2022-12-05,11537.39,11580,11585,11505,11525,216365,2496210645,1357.46
2022-12-06,11781.93,11630,11765,11620,11765,218338,2550069895,1386.13
2022-12-07,11791.79,11795,11835,11715,11795,393541,4639092290,1387.18
2022-12-08,11776.72,11740,11810,11740,11770,296311,3489868960,1385.29
2022-12-09,11614.91,11755,11765,11595,11610,261993,3055445435,1366.07
2022-12-12,11684.41,11670,11725,11655,11660,113730,1328779845,1374.16
2022-12-13,11661.37,11655,11685,11600,11630,168174,1958818120,1368.49
2022-12-14,11567.44,11520,11615,11520,11580,102837,1189568940,1360.08
2022-12-15,11636.49,11580,11630,11580,11625,62298,723706090,1368.0
2022-12-16,11671.29,11770,11775,11645,11650,160244,1874282790,1372.03
2022-12-19,11643.42,11690,11720,11585,11635,120507,1403274635,1368.66
2022-12-20,11525.59,11645,11660,11460,11535,303984,3516942975,1358.36
2022-12-21,11491.17,11490,11520,11460,11475,145397,1670459620,1350.89
2022-12-22,11400.76,11460,11480,11365,11385,183512,2092561335,1340.17
2022-12-23,11430.95,11475,11490,11425,11435,187050,2142118065,1343.43
2022-12-26,11397.4,11420,11455,11385,11385,131552,1499926365,1339.43
2022-12-27,11374.93,11375,11390,11305,11370,424630,4822181535,1336.7
2022-12-28,11345.22,11380,11380,11320,11340,98295,1115202435,1332.92
2022-12-29,11313.47,11360,11360,11290,11305,88741,1006165935,1333.65
2023-01-02,11382.07,11270,11375,11270,11375,137296,1557078615,1336.7
2023-01-03,11375.59,11405,11435,11305,11360,263388,2996758000,1335.86
2023-01-04,11398.02,11445,11450,11355,11380,123839,1412219030,1338.28
2023-01-05,11378.26,11375,11400,11335,11350,339870,3864597460,1335.65
2023-01-06,11363.06,11400,11410,11275,11355,122473,1389794885,1333.65
2023-01-09,11131.77,11240,11240,11125,11140,321830,3592667545,1306.32
2023-01-10,11142.82,11100,11140,11065,11135,281500,3125344185,1307.58
2023-01-11,11162.91,11120,11190,11100,11145,325255,3628197050,1309.89
2023-01-12,11167.53,11120,11155,11105,11145,134959,1502853165,1310.14
2023-01-13,11122.24,11145,11150,11055,11125,113224,1257132235,1304.7
2023-01-16,11080.62,11105,11105,11025,11070,277123,3064539990,1299.65
2023-01-17,11094.64,11090,11125,11075,11105,130764,1451344765,1301.23
2023-01-18,11101.74,11095,11170,11070,11095,158391,1761472850,1301.97
2023-01-19,11045.05,11095,11125,11040,11045,121657,1346713040,1295.02
2023-01-20,11093.13,11050,11095,11025,11070,151158,1672176190,1300.18
2023-01-25,11044.2,11080,11095,11045,11050,83669,926094445,1294.39
2023-01-26,11035.27,11040,11050,11030,11030,101260,1117647930,1293.13
2023-01-27,11056.82,11035,11055,11010,11040,65761,725416330,1295.44
2023-01-30,11023.82,11040,11040,11005,11015,128789,1419176375,1291.44
2023-01-31,11057.22,11060,11060,11015,11055,256987,2839376725,1295.23
2023-02-01,11048.34,11055,11060,11030,11055,81512,900433470,1294.07
2023-02-02,10968.08,10965,10975,10915,10940,222761,2437017905,1284.5
2023-02-03,11040.21,10985,11040,10985,11040,169170,1862080430,1292.7
2023-02-06,11266.76,11200,11255,11165,11255,211803,2372301405,1319.12
2023-02-07,11280.26,11315,11315,11240,11280,256819,2895675230,1320.59
2023-02-08,11326.92,11255,11325,11235,11320,127616,1439291205,1325.96
2023-02-09,11328.57,11325,11370,11305,11315,117669,1335405540,1325.96
2023-02-10,11370.59,11350,11375,11335,11365,180972,2055588800,1330.69
2023-02-13,11472.5,11390,11480,11375,11470,160621,1838416640,1342.59
2023-02-14,11408.37,11425,11435,11375,11400,129009,1470693655,1335.01
2023-02-15,11541.88,11425,11545,11425,11530,321006,3696338570,1350.16
2023-02-16,11569.99,11530,11580,11495,11545,112483,1297527185,1353.64
2023-02-17,11695.28,11620,11705,11600,11685,154539,1801475895,1368.24
2023-02-20,11637.82,11665,11680,11615,11640,379365,4417351390,1361.39
2023-02-21,11653.71,11640,11665,11625,11635,103770,1207996580,1363.18
2023-02-22,11750.48,11730,11740,11685,11720,98339,1151683130,1374.45
2023-02-23,11664.45,11715,11740,11630,11660,142842,1669163665,1364.23
2023-02-24,11734.37,11675,11730,11655,11730,221109,2589005875,1372.13
2023-02-27,11920.09,11825,11890,11790,11890,277913,3289370370,1393.73
2023-02-28,11899.98,11860,11935,11815,11905,795072,9458347450,1391.3
2023-03-02,11837.2,11770,11830,11725,11820,156023,1839071345,1383.82
2023-03-03,11710.44,11805,11805,11695,11695,480311,5633898480,1368.87
2023-03-06,11671.38,11675,11705,11640,11675,661661,7720127735,1364.13
2023-03-07,11704.27,11680,11710,11665,11685,282499,3301857125,1367.81
2023-03-08,11905.07,11840,11900,11795,11870,184958,2192170945,1391.2
2023-03-09,11904.75,11865,11900,11825,11900,151930,1803666290,1390.99
2023-03-10,11950.1,11925,11965,11885,11915,172172,2054272900,1395.94
2023-03-13,11732.81,11875,11875,11690,11705,278278,3274867485,1370.24
2023-03-14,11820.17,11670,11790,11670,11790,263457,3094860020,1380.24
2023-03-15,11756.46,11735,11765,11685,11750,355011,4167274345,1372.45
2023-03-16,11841.63,11840,11855,11780,11815,123028,1453509730,1382.14
2023-03-17,11772.03,11710,11795,11710,11750,141883,1666499515,1373.64
2023-03-20,11842.22,11735,11830,11710,11810,164668,1942108420,1381.66
