종목,테스트,파라미터,시작연도,방향,시대 구간,사건,구간,기준,신호,제외,표본,평균(%),중앙값(%),승률(%),최고(%),최악(%),표준편차(%)
QQQ,테스트 B(연속 등락),N=6,2008,연속 하락,전체,17,6개월,익일시가,18,1,17,7.14,5.32,76.47,24.85,-36.96,14.97
QQQ,테스트 B(연속 등락),N=6,2008,연속 하락,전체,17,1년,종가,18,2,16,16.49,18.16,87.5,49.6,-34.65,19.56
QQQ,테스트 B(연속 등락),N=6,2008,연속 하락,전체,17,1년,익일시가,18,2,16,15.92,16.27,87.5,48.23,-34.92,19.64
QQQ,테스트 B(연속 등락),N=7,2008,연속 상승,전체,34,1일,종가,37,0,37,0.07,0.14,59.46,1.37,-2.19,0.79
QQQ,테스트 B(연속 등락),N=7,2008,연속 상승,전체,34,1일,익일시가,37,0,37,-0.06,0.04,51.35,1.28,-2.21,0.74
QQQ,테스트 B(연속 등락),N=7,2008,연속 상승,전체,34,1주,종가,37,0,37,0.66,1.05,62.16,5.33,-4.21,2.13
QQQ,테스트 B(연속 등락),N=7,2008,연속 상승,전체,34,1주,익일시가,37,0,37,0.54,0.83,67.57,5.35,-4.23,2.08
QQQ,테스트 B(연속 등락),N=7,2008,연속 상승,전체,34,1개월,종가,37,0,37,1.34,0.93,64.86,16.56,-10.91,5.0
QQQ,테스트 B(연속 등락),N=7,2008,연속 상승,전체,34,1개월,익일시가,37,0,37,1.21,0.82,64.86,16.24,-10.93,4.95
QQQ,테스트 B(연속 등락),N=7,2008,연속 상승,전체,34,3개월,종가,37,0,37,2.95,2.15,70.27,18.9,-19.16,8.12
QQQ,테스트 B(연속 등락),N=7,2008,연속 상승,전체,34,3개월,익일시가,37,0,37,2.82,2.22,67.57,18.58,-19.54,8.09
QQQ,테스트 B(연속 등락),N=7,2008,연속 상승,전체,34,6개월,종가,37,1,36,9.46,10.44,83.33,36.98,-15.28,10.48
QQQ,테스트 B(연속 등락),N=7,2008,연속 상승,전체,34,6개월,익일시가,37,1,36,9.32,10.24,83.33,36.22,-15.39,10.4
QQQ,테스트 B(연속 등락),N=7,2008,연속 상승,전체,34,1년,종가,37,2,35,16.8,18.68,88.57,47.05,-31.71,16.43
QQQ,테스트 B(연속 등락),N=7,2008,연속 상승,전체,34,1년,익일시가,37,2,35,16.66,18.71,88.57,46.35,-31.8,16.36
QQQ,테스트 B(연속 등락),N=7,2008,연속 하락,전체,5,1일,종가,6,0,6,-1.08,-0.81,33.33,0.82,-3.86,1.71
QQQ,테스트 B(연속 등락),N=7,2008,연속 하락,전체,5,1일,익일시가,6,0,6,-0.54,-0.61,16.67,2.62,-2.36,1.8
QQQ,테스트 B(연속 등락),N=7,2008,연속 하락,전체,5,1주,종가,6,0,6,-0.8,-0.35,33.33,2.35,-5.56,3.06
QQQ,테스트 B(연속 등락),N=7,2008,연속 하락,전체,5,1주,익일시가,6,0,6,-0.25,-0.84,33.33,5.7,-4.1,3.73
QQQ,테스트 B(연속 등락),N=7,2008,연속 하락,전체,5,1개월,종가,6,0,6,-4.92,-0.48,50.0,2.08,-23.7,9.76
QQQ,테스트 B(연속 등락),N=7,2008,연속 하락,전체,5,1개월,익일시가,6,0,6,-4.32,0.33,66.67,3.67,-24.43,10.66
QQQ,테스트 B(연속 등락),N=7,2008,연속 하락,전체,5,3개월,종가,6,0,6,-0.65,5.61,66.67,9.49,-29.14,14.88
QQQ,테스트 B(연속 등락),N=7,2008,연속 하락,전체,5,3개월,익일시가,6,0,6,-0.06,5.22,66.67,11.19,-29.82,15.25
QQQ,테스트 B(연속 등락),N=7,2008,연속 하락,전체,5,6개월,종가,6,0,6,2.63,5.5,66.67,21.41,-34.63,20.29
QQQ,테스트 B(연속 등락),N=7,2008,연속 하락,전체,5,6개월,익일시가,6,0,6,3.31,6.83,66.67,23.3,-35.25,20.99
QQQ,테스트 B(연속 등락),N=7,2008,연속 하락,전체,5,1년,종가,6,0,6,20.22,20.18,83.33,34.77,-3.2,13.51
QQQ,테스트 B(연속 등락),N=7,2008,연속 하락,전체,5,1년,익일시가,6,0,6,21.01,21.11,83.33,39.19,-4.13,14.99
QQQ,테스트 B(연속 등락),N=8,2008,연속 상승,전체,20,1일,종가,22,0,22,0.22,0.1,63.64,1.75,-2.76,0.95
QQQ,테스트 B(연속 등락),N=8,2008,연속 상승,전체,20,1일,익일시가,22,0,22,0.16,0.3,59.09,1.37,-2.42,0.83
QQQ,테스트 B(연속 등락),N=8,2008,연속 상승,전체,20,1주,종가,22,0,22,1.15,0.95,68.18,6.18,-3.55,2.12
QQQ,테스트 B(연속 등락),N=8,2008,연속 상승,전체,20,1주,익일시가,22,0,22,1.09,0.72,77.27,6.46,-2.71,1.97
QQQ,테스트 B(연속 등락),N=8,2008,연속 상승,전체,20,1개월,종가,22,0,22,2.13,2.47,68.18,16.73,-9.06,4.82
QQQ,테스트 B(연속 등락),N=8,2008,연속 상승,전체,20,1개월,익일시가,22,0,22,2.06,2.11,68.18,17.03,-8.27,4.72
QQQ,테스트 B(연속 등락),N=8,2008,연속 상승,전체,20,3개월,종가,22,0,22,3.2,3.58,63.64,16.47,-13.25,8.72
QQQ,테스트 B(연속 등락),N=8,2008,연속 상승,전체,20,3개월,익일시가,22,0,22,3.13,3.53,63.64,16.78,-13.37,8.67
QQQ,테스트 B(연속 등락),N=8,2008,연속 상승,전체,20,6개월,종가,22,1,21,9.23,11.63,76.19,24.04,-20.39,10.51
QQQ,테스트 B(연속 등락),N=8,2008,연속 상승,전체,20,6개월,익일시가,22,1,21,9.14,11.84,76.19,24.47,-20.66,10.47
QQQ,테스트 B(연속 등락),N=8,2008,연속 상승,전체,20,1년,종가,22,2,20,18.41,19.73,90.0,45.92,-33.75,16.2
QQQ,테스트 B(연속 등락),N=8,2008,연속 상승,전체,20,1년,익일시가,22,2,20,18.34,19.47,90.0,45.72,-33.97,16.16
QQQ,테스트 B(연속 등락),N=8,2008,연속 하락,전체,4,1일,종가,4,0,4,2.25,-0.82,25.0,12.16,-1.52,6.63
QQQ,테스트 B(연속 등락),N=8,2008,연속 하락,전체,4,1일,익일시가,4,0,4,1.0,-0.65,25.0,6.91,-1.6,3.99
QQQ,테스트 B(연속 등락),N=8,2008,연속 하락,전체,4,1주,종가,4,0,4,1.71,1.43,100.0,3.13,0.88,0.98
QQQ,테스트 B(연속 등락),N=8,2008,연속 하락,전체,4,1주,익일시가,4,0,4,0.57,1.13,75.0,1.74,-1.7,1.61
QQQ,테스트 B(연속 등락),N=8,2008,연속 하락,전체,4,1개월,종가,4,0,4,2.27,2.72,75.0,5.4,-1.76,2.99
QQQ,테스트 B(연속 등락),N=8,2008,연속 하락,전체,4,1개월,익일시가,4,0,4,1.19,2.68,75.0,5.74,-6.36,5.24
QQQ,테스트 B(연속 등락),N=8,2008,연속 하락,전체,4,3개월,종가,4,0,4,7.21,10.37,75.0,13.83,-5.75,8.79
QQQ,테스트 B(연속 등락),N=8,2008,연속 하락,전체,4,3개월,익일시가,4,0,4,6.18,10.33,75.0,14.2,-10.16,11.05
QQQ,테스트 B(연속 등락),N=8,2008,연속 하락,전체,4,6개월,종가,4,0,4,12.94,12.3,100.0,26.05,1.12,12.37
QQQ,테스트 B(연속 등락),N=8,2008,연속 하락,전체,4,6개월,익일시가,4,0,4,11.83,10.98,75.0,26.46,-1.13,14.03
QQQ,테스트 B(연속 등락),N=8,2008,연속 하락,전체,4,1년,종가,4,0,4,30.03,31.84,100.0,35.92,20.55,6.93
QQQ,테스트 B(연속 등락),N=8,2008,연속 하락,전체,4,1년,익일시가,4,0,4,28.54,29.63,100.0,34.72,20.18,6.07
QQQ,테스트 B(연속 등락),N=9,2008,연속 상승,전체,14,1일,종가,14,0,14,0.25,0.08,64.29,1.82,-0.77,0.58
QQQ,테스트 B(연속 등락),N=9,2008,연속 상승,전체,14,1일,익일시가,14,0,14,0.1,0.05,50.0,1.35,-0.96,0.53
QQQ,테스트 B(연속 등락),N=9,2008,연속 상승,전체,14,1주,종가,14,0,14,1.36,0.93,85.71,4.76,-1.92,1.95
QQQ,테스트 B(연속 등락),N=9,2008,연속 상승,전체,14,1주,익일시가,14,0,14,1.22,1.0,85.71,4.28,-2.36,1.86
QQQ,테스트 B(연속 등락),N=9,2008,연속 상승,전체,14,1개월,종가,14,0,14,2.92,2.39,78.57,14.55,-3.02,4.25
QQQ,테스트 B(연속 등락),N=9,2008,연속 상승,전체,14,1개월,익일시가,14,0,14,2.77,2.16,78.57,14.03,-3.46,4.18
QQQ,테스트 B(연속 등락),N=9,2008,연속 상승,전체,14,3개월,종가,14,0,14,4.08,4.07,78.57,17.19,-13.93,9.41
QQQ,테스트 B(연속 등락),N=9,2008,연속 상승,전체,14,3개월,익일시가,14,0,14,3.92,4.12,78.57,16.97,-14.01,9.31
QQQ,테스트 B(연속 등락),N=9,2008,연속 상승,전체,14,6개월,종가,14,1,13,8.52,12.75,76.92,22.86,-22.34,12.45
QQQ,테스트 B(연속 등락),N=9,2008,연속 상승,전체,14,6개월,익일시가,14,1,13,8.38,13.05,76.92,22.38,-22.7,12.4
QQQ,테스트 B(연속 등락),N=9,2008,연속 상승,전체,14,1년,종가,14,2,12,18.5,22.62,83.33,46.24,-33.53,20.96
QQQ,테스트 B(연속 등락),N=9,2008,연속 상승,전체,14,1년,익일시가,14,2,12,18.37,22.61,83.33,46.11,-33.84,20.93
QQQ,테스트 B(연속 등락),N=9,2008,연속 하락,전체,3,1일,종가,3,0,3,1.63,2.38,66.67,2.8,-0.28,1.67
QQQ,테스트 B(연속 등락),N=9,2008,연속 하락,전체,3,1일,익일시가,3,0,3,0.92,0.74,66.67,2.59,-0.58,1.6
QQQ,테스트 B(연속 등락),N=9,2008,연속 하락,전체,3,1주,종가,3,0,3,2.48,2.07,100.0,3.49,1.89,0.87
QQQ,테스트 B(연속 등락),N=9,2008,연속 하락,전체,3,1주,익일시가,3,0,3,1.77,1.87,100.0,3.17,0.27,1.46
QQQ,테스트 B(연속 등락),N=9,2008,연속 하락,전체,3,1개월,종가,3,0,3,5.25,5.64,100.0,7.26,2.84,2.23
QQQ,테스트 B(연속 등락),N=9,2008,연속 하락,전체,3,1개월,익일시가,3,0,3,4.52,5.43,100.0,6.93,1.2,2.97
QQQ,테스트 B(연속 등락),N=9,2008,연속 하락,전체,3,3개월,종가,3,0,3,12.96,12.35,100.0,15.41,11.12,2.21
QQQ,테스트 B(연속 등락),N=9,2008,연속 하락,전체,3,3개월,익일시가,3,0,3,12.18,12.13,100.0,15.06,9.35,2.85
QQQ,테스트 B(연속 등락),N=9,2008,연속 하락,전체,3,6개월,종가,3,0,3,18.29,21.71,100.0,28.28,4.88,12.07
QQQ,테스트 B(연속 등락),N=9,2008,연속 하락,전체,3,6개월,익일시가,3,0,3,17.45,19.77,100.0,27.89,4.68,11.78
QQQ,테스트 B(연속 등락),N=9,2008,연속 하락,전체,3,1년,종가,3,0,3,29.4,31.82,100.0,35.32,21.07,7.43
QQQ,테스트 B(연속 등락),N=9,2008,연속 하락,전체,3,1년,익일시가,3,0,3,28.47,31.42,100.0,33.16,20.83,6.68
QQQ,테스트 B(연속 등락),N=10,2008,연속 상승,전체,9,1일,종가,9,0,9,0.4,0.34,66.67,1.4,-0.25,0.56
QQQ,테스트 B(연속 등락),N=10,2008,연속 상승,전체,9,1일,익일시가,9,0,9,0.42,0.5,66.67,1.32,-0.29,0.52
QQQ,테스트 B(연속 등락),N=10,2008,연속 상승,전체,9,1주,종가,9,0,9,1.01,1.01,66.67,3.12,-1.04,1.56
QQQ,테스트 B(연속 등락),N=10,2008,연속 상승,전체,9,1주,익일시가,9,0,9,1.02,0.69,77.78,3.22,-0.97,1.49
QQQ,테스트 B(연속 등락),N=10,2008,연속 상승,전체,9,1개월,종가,9,0,9,2.79,2.92,66.67,13.7,-2.89,4.84
QQQ,테스트 B(연속 등락),N=10,2008,연속 상승,전체,9,1개월,익일시가,9,0,9,2.81,2.75,66.67,13.61,-2.75,4.75
QQQ,테스트 B(연속 등락),N=10,2008,연속 상승,전체,9,3개월,종가,9,0,9,1.66,1.18,66.67,14.18,-10.91,9.04
QQQ,테스트 B(연속 등락),N=10,2008,연속 상승,전체,9,3개월,익일시가,9,0,9,1.68,1.34,66.67,14.09,-10.9,9.07
QQQ,테스트 B(연속 등락),N=10,2008,연속 상승,전체,9,6개월,종가,9,1,8,5.48,12.5,62.5,20.27,-25.45,16.33
QQQ,테스트 B(연속 등락),N=10,2008,연속 상승,전체,9,6개월,익일시가,9,1,8,5.51,12.8,62.5,20.18,-25.45,16.36
QQQ,테스트 B(연속 등락),N=10,2008,연속 상승,전체,9,1년,종가,9,1,8,15.75,21.36,75.0,45.43,-32.87,24.4
QQQ,테스트 B(연속 등락),N=10,2008,연속 상승,전체,9,1년,익일시가,9,1,8,15.78,21.4,75.0,45.2,-32.86,24.39
QQQ,테스트 B(연속 등락),N=10,2008,연속 하락,전체,1,1일,종가,1,0,1,-0.28,-0.28,0.0,-0.28,-0.28,
QQQ,테스트 B(연속 등락),N=10,2008,연속 하락,전체,1,1일,익일시가,1,0,1,-0.45,-0.45,0.0,-0.45,-0.45,
QQQ,테스트 B(연속 등락),N=10,2008,연속 하락,전체,1,1주,종가,1,0,1,4.77,4.77,100.0,4.77,4.77,
QQQ,테스트 B(연속 등락),N=10,2008,연속 하락,전체,1,1주,익일시가,1,0,1,4.59,4.59,100.0,4.59,4.59,
QQQ,테스트 B(연속 등락),N=10,2008,연속 하락,전체,1,1개월,종가,1,0,1,9.58,9.58,100.0,9.58,9.58,
QQQ,테스트 B(연속 등락),N=10,2008,연속 하락,전체,1,1개월,익일시가,1,0,1,9.4,9.4,100.0,9.4,9.4,
QQQ,테스트 B(연속 등락),N=10,2008,연속 하락,전체,1,3개월,종가,1,0,1,15.21,15.21,100.0,15.21,15.21,
QQQ,테스트 B(연속 등락),N=10,2008,연속 하락,전체,1,3개월,익일시가,1,0,1,15.03,15.03,100.0,15.03,15.03,
QQQ,테스트 B(연속 등락),N=10,2008,연속 하락,전체,1,6개월,종가,1,0,1,28.34,28.34,100.0,28.34,28.34,
QQQ,테스트 B(연속 등락),N=10,2008,연속 하락,전체,1,6개월,익일시가,1,0,1,28.13,28.13,100.0,28.13,28.13,
QQQ,테스트 B(연속 등락),N=10,2008,연속 하락,전체,1,1년,종가,1,0,1,33.95,33.95,100.0,33.95,33.95,
QQQ,테스트 B(연속 등락),N=10,2008,연속 하락,전체,1,1년,익일시가,1,0,1,33.73,33.73,100.0,33.73,33.73,
QQQ,테스트 A(역대급 등락),K=5,2011,폭등,전체,1,1일,종가,1,0,1,-4.25,-4.25,0.0,-4.25,-4.25,
QQQ,테스트 A(역대급 등락),K=5,2011,폭등,전체,1,1일,익일시가,1,0,1,-1.63,-1.63,0.0,-1.63,-1.63,
QQQ,테스트 A(역대급 등락),K=5,2011,폭등,전체,1,1주,종가,1,0,1,-4.68,-4.68,0.0,-4.68,-4.68,
QQQ,테스트 A(역대급 등락),K=5,2011,폭등,전체,1,1주,익일시가,1,0,1,-2.07,-2.07,0.0,-2.07,-2.07,
QQQ,테스트 A(역대급 등락),K=5,2011,폭등,전체,1,1개월,종가,1,0,1,4.71,4.71,100.0,4.71,4.71,
QQQ,테스트 A(역대급 등락),K=5,2011,폭등,전체,1,1개월,익일시가,1,0,1,7.59,7.59,100.0,7.59,7.59,
QQQ,테스트 A(역대급 등락),K=5,2011,폭등,전체,1,3개월,종가,1,0,1,18.93,18.93,100.0,18.93,18.93,
QQQ,테스트 A(역대급 등락),K=5,2011,폭등,전체,1,3개월,익일시가,1,0,1,22.19,22.19,100.0,22.19,22.19,
QQQ,테스트 A(역대급 등락),K=5,2011,폭등,전체,1,6개월,종가,1,0,1,31.05,31.05,100.0,31.05,31.05,
QQQ,테스트 A(역대급 등락),K=5,2011,폭등,전체,1,6개월,익일시가,1,0,1,34.65,34.65,100.0,34.65,34.65,
QQQ,테스트 A(역대급 등락),K=5,2011,폭등,전체,1,1년,종가,1,0,1,32.49,32.49,100.0,32.49,32.49,
QQQ,테스트 A(역대급 등락),K=5,2011,폭등,전체,1,1년,익일시가,1,0,1,36.12,36.12,100.0,36.12,36.12,
QQQ,테스트 A(역대급 등락),K=5,2011,폭락,전체,1,1일,종가,2,0,2,8.03,8.03,100.0,8.47,7.58,0.63
QQQ,테스트 A(역대급 등락),K=5,2011,폭락,전체,1,1일,익일시가,2,0,2,3.31,3.31,100.0,3.8,2.82,0.7
QQQ,테스트 A(역대급 등락),K=5,2011,폭락,전체,1,1주,종가,2,0,2,0.44,0.44,100.0,0.69,0.19,0.35
QQQ,테스트 A(역대급 등락),K=5,2011,폭락,전체,1,1주,익일시가,2,0,2,-3.94,-3.94,0.0,-2.86,-5.03,1.54
QQQ,테스트 A(역대급 등락),K=5,2011,폭락,전체,1,1개월,종가,2,0,2,19.1,19.1,100.0,23.7,14.5,6.51
QQQ,테스트 A(역대급 등락),K=5,2011,폭락,전체,1,1개월,익일시가,2,0,2,13.94,13.94,100.0,19.35,8.53,7.65
QQQ,테스트 A(역대급 등락),K=5,2011,폭락,전체,1,3개월,종가,2,0,2,36.5,36.5,100.0,41.02,31.98,6.4
QQQ,테스트 A(역대급 등락),K=5,2011,폭락,전체,1,3개월,익일시가,2,0,2,30.58,30.58,100.0,36.06,25.1,7.75
QQQ,테스트 A(역대급 등락),K=5,2011,폭락,전체,1,6개월,종가,2,0,2,58.06,58.06,100.0,62.53,53.59,6.32
QQQ,테스트 A(역대급 등락),K=5,2011,폭락,전체,1,6개월,익일시가,2,0,2,51.2,51.2,100.0,56.81,45.58,7.94
QQQ,테스트 A(역대급 등락),K=5,2011,폭락,전체,1,1년,종가,2,0,2,83.63,83.63,100.0,89.36,77.9,8.1
QQQ,테스트 A(역대급 등락),K=5,2011,폭락,전체,1,1년,익일시가,2,0,2,75.66,75.66,100.0,82.7,68.63,9.95
QQQ,테스트 A(역대급 등락),K=10,2011,폭등,전체,1,1일,종가,1,0,1,-4.25,-4.25,0.0,-4.25,-4.25,
QQQ,테스트 A(역대급 등락),K=10,2011,폭등,전체,1,1일,익일시가,1,0,1,-1.63,-1.63,0.0,-1.63,-1.63,
QQQ,테스트 A(역대급 등락),K=10,2011,폭등,전체,1,1주,종가,1,0,1,-4.68,-4.68,0.0,-4.68,-4.68,
QQQ,테스트 A(역대급 등락),K=10,2011,폭등,전체,1,1주,익일시가,1,0,1,-2.07,-2.07,0.0,-2.07,-2.07,
QQQ,테스트 A(역대급 등락),K=10,2011,폭등,전체,1,1개월,종가,1,0,1,4.71,4.71,100.0,4.71,4.71,
QQQ,테스트 A(역대급 등락),K=10,2011,폭등,전체,1,1개월,익일시가,1,0,1,7.59,7.59,100.0,7.59,7.59,
QQQ,테스트 A(역대급 등락),K=10,2011,폭등,전체,1,3개월,종가,1,0,1,18.93,18.93,100.0,18.93,18.93,
QQQ,테스트 A(역대급 등락),K=10,2011,폭등,전체,1,3개월,익일시가,1,0,1,22.19,22.19,100.0,22.19,22.19,
QQQ,테스트 A(역대급 등락),K=10,2011,폭등,전체,1,6개월,종가,1,0,1,31.05,31.05,100.0,31.05,31.05,
QQQ,테스트 A(역대급 등락),K=10,2011,폭등,전체,1,6개월,익일시가,1,0,1,34.65,34.65,100.0,34.65,34.65,
QQQ,테스트 A(역대급 등락),K=10,2011,폭등,전체,1,1년,종가,1,0,1,32.49,32.49,100.0,32.49,32.49,
QQQ,테스트 A(역대급 등락),K=10,2011,폭등,전체,1,1년,익일시가,1,0,1,36.12,36.12,100.0,36.12,36.12,
QQQ,테스트 A(역대급 등락),K=10,2011,폭락,전체,1,1일,종가,2,0,2,8.03,8.03,100.0,8.47,7.58,0.63
QQQ,테스트 A(역대급 등락),K=10,2011,폭락,전체,1,1일,익일시가,2,0,2,3.31,3.31,100.0,3.8,2.82,0.7
QQQ,테스트 A(역대급 등락),K=10,2011,폭락,전체,1,1주,종가,2,0,2,0.44,0.44,100.0,0.69,0.19,0.35
QQQ,테스트 A(역대급 등락),K=10,2011,폭락,전체,1,1주,익일시가,2,0,2,-3.94,-3.94,0.0,-2.86,-5.03,1.54
QQQ,테스트 A(역대급 등락),K=10,2011,폭락,전체,1,1개월,종가,2,0,2,19.1,19.1,100.0,23.7,14.5,6.51
QQQ,테스트 A(역대급 등락),K=10,2011,폭락,전체,1,1개월,익일시가,2,0,2,13.94,13.94,100.0,19.35,8.53,7.65
QQQ,테스트 A(역대급 등락),K=10,2011,폭락,전체,1,3개월,종가,2,0,2,36.5,36.5,100.0,41.02,31.98,6.4
QQQ,테스트 A(역대급 등락),K=10,2011,폭락,전체,1,3개월,익일시가,2,0,2,30.58,30.58,100.0,36.06,25.1,7.75
QQQ,테스트 A(역대급 등락),K=10,2011,폭락,전체,1,6개월,종가,2,0,2,58.06,58.06,100.0,62.53,53.59,6.32
QQQ,테스트 A(역대급 등락),K=10,2011,폭락,전체,1,6개월,익일시가,2,0,2,51.2,51.2,100.0,56.81,45.58,7.94
QQQ,테스트 A(역대급 등락),K=10,2011,폭락,전체,1,1년,종가,2,0,2,83.63,83.63,100.0,89.36,77.9,8.1
QQQ,테스트 A(역대급 등락),K=10,2011,폭락,전체,1,1년,익일시가,2,0,2,75.66,75.66,100.0,82.7,68.63,9.95
QQQ,테스트 A(역대급 등락),K=20,2011,폭등,전체,3,1일,종가,5,0,5,-3.63,-3.04,20.0,1.84,-11.98,5.21
QQQ,테스트 A(역대급 등락),K=20,2011,폭등,전체,3,1일,익일시가,5,0,5,-0.15,-1.15,40.0,2.91,-2.78,2.44
QQQ,테스트 A(역대급 등락),K=20,2011,폭등,전체,3,1주,종가,5,0,5,-2.14,0.73,60.0,3.67,-11.25,5.92
QQQ,테스트 A(역대급 등락),K=20,2011,폭등,전체,3,1주,익일시가,5,0,5,1.4,0.8,60.0,7.02,-2.07,3.83
QQQ,테스트 A(역대급 등락),K=20,2011,폭등,전체,3,1개월,종가,5,0,5,9.51,10.15,100.0,17.08,1.0,6.69
QQQ,테스트 A(역대급 등락),K=20,2011,폭등,전체,3,1개월,익일시가,5,0,5,13.75,14.15,100.0,24.26,1.07,9.64
QQQ,테스트 A(역대급 등락),K=20,2011,폭등,전체,3,3개월,종가,5,0,5,23.62,22.64,100.0,35.49,7.69,11.31
QQQ,테스트 A(역대급 등락),K=20,2011,폭등,전체,3,3개월,익일시가,5,0,5,28.37,34.93,100.0,41.51,7.76,13.5
QQQ,테스트 A(역대급 등락),K=20,2011,폭등,전체,3,6개월,종가,5,0,5,37.76,40.61,100.0,53.21,15.58,14.97
QQQ,테스트 A(역대급 등락),K=20,2011,폭등,전체,3,6개월,익일시가,5,0,5,43.19,47.75,100.0,62.61,15.65,18.55
QQQ,테스트 A(역대급 등락),K=20,2011,폭등,전체,3,1년,종가,5,0,5,55.64,65.76,100.0,76.73,32.49,21.09
QQQ,테스트 A(역대급 등락),K=20,2011,폭등,전체,3,1년,익일시가,5,0,5,61.88,69.11,100.0,87.58,33.5,25.65
QQQ,테스트 A(역대급 등락),K=20,2011,폭락,전체,1,1일,종가,3,0,3,7.17,7.58,100.0,8.47,5.45,1.56
QQQ,테스트 A(역대급 등락),K=20,2011,폭락,전체,1,1일,익일시가,3,0,3,2.7,2.82,100.0,3.8,1.49,1.16
QQQ,테스트 A(역대급 등락),K=20,2011,폭락,전체,1,1주,종가,3,0,3,-3.89,0.19,66.67,0.69,-12.54,7.5
QQQ,테스트 A(역대급 등락),K=20,2011,폭락,전체,1,1주,익일시가,3,0,3,-7.9,-5.03,0.0,-2.86,-15.82,6.94
QQQ,테스트 A(역대급 등락),K=20,2011,폭락,전체,1,1개월,종가,3,0,3,13.22,14.5,100.0,23.7,1.46,11.18
QQQ,테스트 A(역대급 등락),K=20,2011,폭락,전체,1,1개월,익일시가,3,0,3,8.51,8.53,66.67,19.35,-2.34,10.85
QQQ,테스트 A(역대급 등락),K=20,2011,폭락,전체,1,3개월,종가,3,0,3,32.59,31.98,100.0,41.02,24.79,8.14
QQQ,테스트 A(역대급 등락),K=20,2011,폭락,전체,1,3개월,익일시가,3,0,3,27.09,25.1,100.0,36.06,20.11,8.16
QQQ,테스트 A(역대급 등락),K=20,2011,폭락,전체,1,6개월,종가,3,0,3,54.2,53.59,100.0,62.53,46.5,8.03
QQQ,테스트 A(역대급 등락),K=20,2011,폭락,전체,1,6개월,익일시가,3,0,3,47.8,45.58,100.0,56.81,41.01,8.13
QQQ,테스트 A(역대급 등락),K=20,2011,폭락,전체,1,1년,종가,3,0,3,76.11,77.9,100.0,89.36,61.06,14.23
QQQ,테스트 A(역대급 등락),K=20,2011,폭락,전체,1,1년,익일시가,3,0,3,68.78,68.63,100.0,82.7,55.02,13.84
QQQ,테스트 B(연속 등락),N=3,2011,연속 상승,전체,41,1일,종가,300,0,300,0.05,0.09,55.33,4.35,-5.04,1.08
QQQ,테스트 B(연속 등락),N=3,2011,연속 상승,전체,41,1일,익일시가,300,0,300,-0.0,0.05,53.33,2.96,-3.74,0.84
QQQ,테스트 B(연속 등락),N=3,2011,연속 상승,전체,41,1주,종가,300,0,300,0.17,0.49,60.33,7.36,-11.46,2.47
QQQ,테스트 B(연속 등락),N=3,2011,연속 상승,전체,41,1주,익일시가,300,0,300,0.12,0.4,58.67,8.08,-10.25,2.38
QQQ,테스트 B(연속 등락),N=3,2011,연속 상승,전체,41,1개월,종가,300,1,299,1.44,1.98,69.9,15.03,-25.03,5.02
QQQ,테스트 B(연속 등락),N=3,2011,연속 상승,전체,41,1개월,익일시가,300,1,299,1.39,1.86,71.24,15.64,-24.87,4.99
QQQ,테스트 B(연속 등락),N=3,2011,연속 상승,전체,41,3개월,종가,300,5,295,4.01,4.5,72.88,27.34,-21.21,7.73
QQQ,테스트 B(연속 등락),N=3,2011,연속 상승,전체,41,3개월,익일시가,300,5,295,3.97,4.5,72.2,25.11,-20.82,7.72
QQQ,테스트 B(연속 등락),N=3,2011,연속 상승,전체,41,6개월,종가,300,7,293,8.48,9.76,81.23,40.72,-28.14,10.32
QQQ,테스트 B(연속 등락),N=3,2011,연속 상승,전체,41,6개월,익일시가,300,7,293,8.43,9.77,81.23,38.42,-28.44,10.31
QQQ,테스트 B(연속 등락),N=3,2011,연속 상승,전체,41,1년,종가,300,16,284,18.4,20.61,89.79,67.76,-32.64,16.33
QQQ,테스트 B(연속 등락),N=3,2011,연속 상승,전체,41,1년,익일시가,300,16,284,18.34,20.25,89.79,64.36,-32.87,16.26
QQQ,테스트 B(연속 등락),N=3,2011,연속 하락,전체,70,1일,종가,189,1,188,0.35,0.36,59.57,5.45,-4.65,1.5
QQQ,테스트 B(연속 등락),N=3,2011,연속 하락,전체,70,1일,익일시가,189,1,188,0.16,0.12,54.79,4.46,-3.53,1.18
QQQ,테스트 B(연속 등락),N=3,2011,연속 하락,전체,70,1주,종가,189,1,188,0.58,0.66,62.23,10.03,-12.54,3.16
QQQ,테스트 B(연속 등락),N=3,2011,연속 하락,전체,70,1주,익일시가,189,1,188,0.39,0.54,58.51,9.1,-15.82,3.1
QQQ,테스트 B(연속 등락),N=3,2011,연속 하락,전체,70,1개월,종가,189,2,187,1.77,2.26,65.24,20.12,-17.04,5.76
QQQ,테스트 B(연속 등락),N=3,2011,연속 하락,전체,70,1개월,익일시가,189,2,187,1.59,2.34,64.17,18.56,-17.73,5.81
