종목,월,방향,손절선(%),구간,신호,제외,합계(%),평균(%),승률(%),최고(%),최악(%),표준편차(%),갭손절,장중손절,평균 보유일,판정가능
229200,11,아래,무손절,뒤 절반,6,0,3.59,0.6,50.0,5.87,-2.26,3.25,0,0,7.0,아니오
229200,11,아래,무손절,최근 10년,10,0,14.37,1.44,60.0,5.87,-2.26,3.08,0,0,7.3,예
229200,11,아래,무손절,최근 5년,5,0,5.7,1.14,60.0,5.87,-2.26,3.32,0,0,7.2,아니오
229200,11,위,3.0,전체,11,0,-14.81,-1.35,36.36,2.26,-3.07,2.28,1,5,4.45,예
229200,11,위,3.0,앞 절반,5,0,-7.6,-1.52,40.0,1.06,-3.07,2.07,1,2,4.6,아니오
229200,11,위,3.0,뒤 절반,6,0,-7.21,-1.2,33.33,2.26,-3.0,2.63,0,3,4.33,아니오
229200,11,위,3.0,최근 10년,10,0,-15.22,-1.52,30.0,2.26,-3.07,2.32,1,5,4.3,예
229200,11,위,3.0,최근 5년,5,0,-9.32,-1.86,20.0,2.26,-3.0,2.31,0,3,4.0,아니오
229200,11,위,4.0,전체,11,0,-17.14,-1.56,36.36,2.26,-4.0,2.57,0,4,5.82,예
229200,11,위,4.0,앞 절반,5,0,-9.69,-1.94,40.0,1.06,-4.0,2.47,0,2,5.6,아니오
229200,11,위,4.0,뒤 절반,6,0,-7.46,-1.24,33.33,2.26,-4.0,2.84,0,2,6.0,아니오
229200,11,위,4.0,최근 10년,10,0,-17.55,-1.76,30.0,2.26,-4.0,2.62,0,4,5.8,예
229200,11,위,4.0,최근 5년,5,0,-9.56,-1.91,20.0,2.26,-4.0,2.6,0,2,6.0,아니오
229200,11,위,5.0,전체,11,0,-19.45,-1.77,36.36,2.26,-5.0,2.84,0,3,6.64,예
229200,11,위,5.0,앞 절반,5,0,-9.99,-2.0,40.0,1.06,-5.0,2.61,0,1,7.0,아니오
229200,11,위,5.0,뒤 절반,6,0,-9.46,-1.58,33.33,2.26,-5.0,3.25,0,2,6.33,아니오
229200,11,위,5.0,최근 10년,10,0,-19.86,-1.99,30.0,2.26,-5.0,2.89,0,3,6.7,예
229200,11,위,5.0,최근 5년,5,0,-11.56,-2.31,20.0,2.26,-5.0,3.02,0,2,6.4,아니오
229200,11,위,6.0,전체,11,0,-14.09,-1.28,45.45,2.26,-6.0,2.99,0,1,7.18,예
229200,11,위,6.0,앞 절반,5,0,-10.36,-2.07,40.0,1.06,-5.37,2.72,0,0,7.4,아니오
229200,11,위,6.0,뒤 절반,6,0,-3.73,-0.62,50.0,2.26,-6.0,3.3,0,1,7.0,아니오
229200,11,위,6.0,최근 10년,10,0,-14.5,-1.45,40.0,2.26,-6.0,3.1,0,1,7.3,예
229200,11,위,6.0,최근 5년,5,0,-5.84,-1.17,40.0,2.26,-6.0,3.37,0,1,7.2,아니오
229200,11,위,7.0,전체,11,0,-13.95,-1.27,45.45,2.26,-5.87,2.97,0,0,7.18,예
229200,11,위,7.0,앞 절반,5,0,-10.36,-2.07,40.0,1.06,-5.37,2.72,0,0,7.4,아니오
229200,11,위,7.0,뒤 절반,6,0,-3.59,-0.6,50.0,2.26,-5.87,3.25,0,0,7.0,아니오
229200,11,위,7.0,최근 10년,10,0,-14.37,-1.44,40.0,2.26,-5.87,3.08,0,0,7.3,예
229200,11,위,7.0,최근 5년,5,0,-5.7,-1.14,40.0,2.26,-5.87,3.32,0,0,7.2,아니오
229200,11,위,8.0,전체,11,0,-13.95,-1.27,45.45,2.26,-5.87,2.97,0,0,7.18,예
229200,11,위,8.0,앞 절반,5,0,-10.36,-2.07,40.0,1.06,-5.37,2.72,0,0,7.4,아니오
229200,11,위,8.0,뒤 절반,6,0,-3.59,-0.6,50.0,2.26,-5.87,3.25,0,0,7.0,아니오
229200,11,위,8.0,최근 10년,10,0,-14.37,-1.44,40.0,2.26,-5.87,3.08,0,0,7.3,예
229200,11,위,8.0,최근 5년,5,0,-5.7,-1.14,40.0,2.26,-5.87,3.32,0,0,7.2,아니오
229200,11,위,9.0,전체,11,0,-13.95,-1.27,45.45,2.26,-5.87,2.97,0,0,7.18,예
229200,11,위,9.0,앞 절반,5,0,-10.36,-2.07,40.0,1.06,-5.37,2.72,0,0,7.4,아니오
229200,11,위,9.0,뒤 절반,6,0,-3.59,-0.6,50.0,2.26,-5.87,3.25,0,0,7.0,아니오
229200,11,위,9.0,최근 10년,10,0,-14.37,-1.44,40.0,2.26,-5.87,3.08,0,0,7.3,예
229200,11,위,9.0,최근 5년,5,0,-5.7,-1.14,40.0,2.26,-5.87,3.32,0,0,7.2,아니오
229200,11,위,10.0,전체,11,0,-13.95,-1.27,45.45,2.26,-5.87,2.97,0,0,7.18,예
229200,11,위,10.0,앞 절반,5,0,-10.36,-2.07,40.0,1.06,-5.37,2.72,0,0,7.4,아니오
229200,11,위,10.0,뒤 절반,6,0,-3.59,-0.6,50.0,2.26,-5.87,3.25,0,0,7.0,아니오
229200,11,위,10.0,최근 10년,10,0,-14.37,-1.44,40.0,2.26,-5.87,3.08,0,0,7.3,예
229200,11,위,10.0,최근 5년,5,0,-5.7,-1.14,40.0,2.26,-5.87,3.32,0,0,7.2,아니오
229200,11,위,무손절,전체,11,0,-13.95,-1.27,45.45,2.26,-5.87,2.97,0,0,7.18,예
229200,11,위,무손절,앞 절반,5,0,-10.36,-2.07,40.0,1.06,-5.37,2.72,0,0,7.4,아니오
229200,11,위,무손절,뒤 절반,6,0,-3.59,-0.6,50.0,2.26,-5.87,3.25,0,0,7.0,아니오
229200,11,위,무손절,최근 10년,10,0,-14.37,-1.44,40.0,2.26,-5.87,3.08,0,0,7.3,예
229200,11,위,무손절,최근 5년,5,0,-5.7,-1.14,40.0,2.26,-5.87,3.32,0,0,7.2,아니오
229200,12,아래,3.0,전체,11,0,-26.41,-2.4,9.09,2.53,-5.14,2.1,2,6,5.36,예
229200,12,아래,3.0,앞 절반,5,0,-17.14,-3.43,0.0,-3.0,-5.14,0.96,1,4,4.8,아니오
229200,12,아래,3.0,뒤 절반,6,0,-9.27,-1.55,16.67,2.53,-4.43,2.49,1,2,5.83,아니오
229200,12,아래,3.0,최근 10년,10,0,-23.41,-2.34,10.0,2.53,-5.14,2.21,2,5,5.2,예
229200,12,아래,3.0,최근 5년,5,0,-6.27,-1.25,20.0,2.53,-4.43,2.67,1,1,5.8,아니오
229200,12,아래,4.0,전체,11,0,-30.39,-2.76,9.09,2.53,-5.14,2.27,2,4,5.55,예
229200,12,아래,4.0,앞 절반,5,0,-20.39,-4.08,0.0,-3.25,-5.14,0.67,1,3,5.0,아니오
229200,12,아래,4.0,뒤 절반,6,0,-10.01,-1.67,16.67,2.53,-4.43,2.61,1,1,6.0,아니오
229200,12,아래,4.0,최근 10년,10,0,-26.39,-2.64,10.0,2.53,-5.14,2.36,2,3,5.4,예
229200,12,아래,4.0,최근 5년,5,0,-6.01,-1.2,20.0,2.53,-4.43,2.62,1,0,5.8,아니오
229200,12,아래,5.0,전체,11,0,-32.28,-2.93,9.09,2.53,-5.14,2.44,1,3,5.64,예
229200,12,아래,5.0,앞 절반,5,0,-22.4,-4.48,0.0,-3.25,-5.14,0.82,1,2,5.2,아니오
229200,12,아래,5.0,뒤 절반,6,0,-9.88,-1.65,16.67,2.53,-5.0,2.64,0,1,6.0,아니오
229200,12,아래,5.0,최근 10년,10,0,-28.27,-2.83,10.0,2.53,-5.14,2.54,1,3,5.5,예
229200,12,아래,5.0,최근 5년,5,0,-6.57,-1.31,20.0,2.53,-5.0,2.8,0,1,5.8,아니오
229200,12,아래,6.0,전체,11,0,-31.71,-2.88,9.09,2.53,-6.24,2.64,1,1,5.91,예
229200,12,아래,6.0,앞 절반,5,0,-20.82,-4.16,0.0,-1.86,-6.24,1.74,1,0,5.6,아니오
229200,12,아래,6.0,뒤 절반,6,0,-10.88,-1.81,16.67,2.53,-6.0,2.91,0,1,6.17,아니오
229200,12,아래,6.0,최근 10년,10,0,-27.69,-2.77,10.0,2.53,-6.24,2.75,1,1,5.8,예
229200,12,아래,6.0,최근 5년,5,0,-7.57,-1.51,20.0,2.53,-6.0,3.15,0,1,6.0,아니오
229200,12,아래,7.0,전체,11,0,-30.04,-2.73,9.09,2.53,-7.0,2.56,0,1,6.0,예
229200,12,아래,7.0,앞 절반,5,0,-21.59,-4.32,0.0,-1.86,-7.0,1.99,0,1,5.6,아니오
229200,12,아래,7.0,뒤 절반,6,0,-8.46,-1.41,16.67,2.53,-3.57,2.32,0,0,6.33,아니오
229200,12,아래,7.0,최근 10년,10,0,-26.03,-2.6,10.0,2.53,-7.0,2.67,0,1,5.9,예
229200,12,아래,7.0,최근 5년,5,0,-5.15,-1.03,20.0,2.53,-3.57,2.38,0,0,6.2,아니오
229200,12,아래,8.0,전체,11,0,-31.04,-2.82,9.09,2.53,-8.0,2.74,0,1,6.0,예
229200,12,아래,8.0,앞 절반,5,0,-22.59,-4.52,0.0,-1.86,-8.0,2.34,0,1,5.6,아니오
229200,12,아래,8.0,뒤 절반,6,0,-8.46,-1.41,16.67,2.53,-3.57,2.32,0,0,6.33,아니오
229200,12,아래,8.0,최근 10년,10,0,-27.03,-2.7,10.0,2.53,-8.0,2.86,0,1,5.9,예
229200,12,아래,8.0,최근 5년,5,0,-5.15,-1.03,20.0,2.53,-3.57,2.38,0,0,6.2,아니오
229200,12,아래,9.0,전체,11,0,-32.04,-2.91,9.09,2.53,-9.0,2.94,0,1,6.09,예
229200,12,아래,9.0,앞 절반,5,0,-23.59,-4.72,0.0,-1.86,-9.0,2.73,0,1,5.8,아니오
229200,12,아래,9.0,뒤 절반,6,0,-8.46,-1.41,16.67,2.53,-3.57,2.32,0,0,6.33,아니오
229200,12,아래,9.0,최근 10년,10,0,-28.03,-2.8,10.0,2.53,-9.0,3.08,0,1,6.0,예
229200,12,아래,9.0,최근 5년,5,0,-5.15,-1.03,20.0,2.53,-3.57,2.38,0,0,6.2,아니오
229200,12,아래,10.0,전체,11,0,-32.86,-2.99,9.09,2.53,-9.82,3.11,0,0,6.09,예
229200,12,아래,10.0,앞 절반,5,0,-24.4,-4.88,0.0,-1.86,-9.82,3.05,0,0,5.8,아니오
229200,12,아래,10.0,뒤 절반,6,0,-8.46,-1.41,16.67,2.53,-3.57,2.32,0,0,6.33,아니오
229200,12,아래,10.0,최근 10년,10,0,-28.85,-2.88,10.0,2.53,-9.82,3.26,0,0,6.0,예
229200,12,아래,10.0,최근 5년,5,0,-5.15,-1.03,20.0,2.53,-3.57,2.38,0,0,6.2,아니오
229200,12,아래,무손절,전체,11,0,-32.86,-2.99,9.09,2.53,-9.82,3.11,0,0,6.09,예
229200,12,아래,무손절,앞 절반,5,0,-24.4,-4.88,0.0,-1.86,-9.82,3.05,0,0,5.8,아니오
229200,12,아래,무손절,뒤 절반,6,0,-8.46,-1.41,16.67,2.53,-3.57,2.32,0,0,6.33,아니오
229200,12,아래,무손절,최근 10년,10,0,-28.85,-2.88,10.0,2.53,-9.82,3.26,0,0,6.0,예
229200,12,아래,무손절,최근 5년,5,0,-5.15,-1.03,20.0,2.53,-3.57,2.38,0,0,6.2,아니오
229200,12,위,3.0,전체,11,0,22.09,2.01,72.73,9.82,-3.0,3.94,0,3,5.73,예
229200,12,위,3.0,앞 절반,5,0,17.39,3.48,80.0,9.82,-3.0,4.71,0,1,5.4,아니오
229200,12,위,3.0,뒤 절반,6,0,4.7,0.78,66.67,3.57,-3.0,3.06,0,2,6.0,아니오
229200,12,위,3.0,최근 10년,10,0,25.09,2.51,80.0,9.82,-3.0,3.77,0,2,5.8,예
229200,12,위,3.0,최근 5년,5,0,1.39,0.28,60.0,3.57,-3.0,3.12,0,2,5.8,아니오
229200,12,위,4.0,전체,11,0,32.86,2.99,90.91,9.82,-2.53,3.11,0,0,6.09,예
229200,12,위,4.0,앞 절반,5,0,24.4,4.88,100.0,9.82,1.86,3.05,0,0,5.8,아니오
229200,12,위,4.0,뒤 절반,6,0,8.46,1.41,83.33,3.57,-2.53,2.32,0,0,6.33,아니오
229200,12,위,4.0,최근 10년,10,0,28.85,2.88,90.0,9.82,-2.53,3.26,0,0,6.0,예
229200,12,위,4.0,최근 5년,5,0,5.15,1.03,80.0,3.57,-2.53,2.38,0,0,6.2,아니오
229200,12,위,5.0,전체,11,0,32.86,2.99,90.91,9.82,-2.53,3.11,0,0,6.09,예
229200,12,위,5.0,앞 절반,5,0,24.4,4.88,100.0,9.82,1.86,3.05,0,0,5.8,아니오
229200,12,위,5.0,뒤 절반,6,0,8.46,1.41,83.33,3.57,-2.53,2.32,0,0,6.33,아니오
229200,12,위,5.0,최근 10년,10,0,28.85,2.88,90.0,9.82,-2.53,3.26,0,0,6.0,예
229200,12,위,5.0,최근 5년,5,0,5.15,1.03,80.0,3.57,-2.53,2.38,0,0,6.2,아니오
229200,12,위,6.0,전체,11,0,32.86,2.99,90.91,9.82,-2.53,3.11,0,0,6.09,예
229200,12,위,6.0,앞 절반,5,0,24.4,4.88,100.0,9.82,1.86,3.05,0,0,5.8,아니오
229200,12,위,6.0,뒤 절반,6,0,8.46,1.41,83.33,3.57,-2.53,2.32,0,0,6.33,아니오
229200,12,위,6.0,최근 10년,10,0,28.85,2.88,90.0,9.82,-2.53,3.26,0,0,6.0,예
229200,12,위,6.0,최근 5년,5,0,5.15,1.03,80.0,3.57,-2.53,2.38,0,0,6.2,아니오
229200,12,위,7.0,전체,11,0,32.86,2.99,90.91,9.82,-2.53,3.11,0,0,6.09,예
229200,12,위,7.0,앞 절반,5,0,24.4,4.88,100.0,9.82,1.86,3.05,0,0,5.8,아니오
229200,12,위,7.0,뒤 절반,6,0,8.46,1.41,83.33,3.57,-2.53,2.32,0,0,6.33,아니오
229200,12,위,7.0,최근 10년,10,0,28.85,2.88,90.0,9.82,-2.53,3.26,0,0,6.0,예
229200,12,위,7.0,최근 5년,5,0,5.15,1.03,80.0,3.57,-2.53,2.38,0,0,6.2,아니오
229200,12,위,8.0,전체,11,0,32.86,2.99,90.91,9.82,-2.53,3.11,0,0,6.09,예
229200,12,위,8.0,앞 절반,5,0,24.4,4.88,100.0,9.82,1.86,3.05,0,0,5.8,아니오
229200,12,위,8.0,뒤 절반,6,0,8.46,1.41,83.33,3.57,-2.53,2.32,0,0,6.33,아니오
229200,12,위,8.0,최근 10년,10,0,28.85,2.88,90.0,9.82,-2.53,3.26,0,0,6.0,예
229200,12,위,8.0,최근 5년,5,0,5.15,1.03,80.0,3.57,-2.53,2.38,0,0,6.2,아니오
229200,12,위,9.0,전체,11,0,32.86,2.99,90.91,9.82,-2.53,3.11,0,0,6.09,예
229200,12,위,9.0,앞 절반,5,0,24.4,4.88,100.0,9.82,1.86,3.05,0,0,5.8,아니오
229200,12,위,9.0,뒤 절반,6,0,8.46,1.41,83.33,3.57,-2.53,2.32,0,0,6.33,아니오
229200,12,위,9.0,최근 10년,10,0,28.85,2.88,90.0,9.82,-2.53,3.26,0,0,6.0,예
229200,12,위,9.0,최근 5년,5,0,5.15,1.03,80.0,3.57,-2.53,2.38,0,0,6.2,아니오
229200,12,위,10.0,전체,11,0,32.86,2.99,90.91,9.82,-2.53,3.11,0,0,6.09,예
229200,12,위,10.0,앞 절반,5,0,24.4,4.88,100.0,9.82,1.86,3.05,0,0,5.8,아니오
229200,12,위,10.0,뒤 절반,6,0,8.46,1.41,83.33,3.57,-2.53,2.32,0,0,6.33,아니오
229200,12,위,10.0,최근 10년,10,0,28.85,2.88,90.0,9.82,-2.53,3.26,0,0,6.0,예
229200,12,위,10.0,최근 5년,5,0,5.15,1.03,80.0,3.57,-2.53,2.38,0,0,6.2,아니오
229200,12,위,무손절,전체,11,0,32.86,2.99,90.91,9.82,-2.53,3.11,0,0,6.09,예
229200,12,위,무손절,앞 절반,5,0,24.4,4.88,100.0,9.82,1.86,3.05,0,0,5.8,아니오
229200,12,위,무손절,뒤 절반,6,0,8.46,1.41,83.33,3.57,-2.53,2.32,0,0,6.33,아니오
229200,12,위,무손절,최근 10년,10,0,28.85,2.88,90.0,9.82,-2.53,3.26,0,0,6.0,예
229200,12,위,무손절,최근 5년,5,0,5.15,1.03,80.0,3.57,-2.53,2.38,0,0,6.2,아니오
251340,1,아래,3.0,전체,10,0,-4.62,-0.46,50.0,3.68,-4.2,3.11,1,4,4.9,예
251340,1,아래,3.0,앞 절반,5,0,0.21,0.04,60.0,3.68,-4.2,3.61,1,1,6.6,아니오
251340,1,아래,3.0,뒤 절반,5,0,-4.83,-0.97,40.0,2.87,-3.0,2.84,0,3,3.2,아니오
251340,1,아래,3.0,최근 10년,10,0,-4.62,-0.46,50.0,3.68,-4.2,3.11,1,4,4.9,예
251340,1,아래,3.0,최근 5년,5,0,-4.83,-0.97,40.0,2.87,-3.0,2.84,0,3,3.2,아니오
251340,1,아래,4.0,전체,10,0,-8.62,-0.86,50.0,3.68,-4.2,3.49,1,4,5.0,예
251340,1,아래,4.0,앞 절반,5,0,-0.79,-0.16,60.0,3.68,-4.2,3.84,1,1,6.6,아니오
251340,1,아래,4.0,뒤 절반,5,0,-7.83,-1.57,40.0,2.87,-4.0,3.38,0,3,3.4,아니오
251340,1,아래,4.0,최근 10년,10,0,-8.62,-0.86,50.0,3.68,-4.2,3.49,1,4,5.0,예
251340,1,아래,4.0,최근 5년,5,0,-7.83,-1.57,40.0,2.87,-4.0,3.38,0,3,3.4,아니오
251340,1,아래,5.0,전체,10,0,-13.42,-1.34,50.0,3.68,-5.0,3.98,0,5,5.7,예
251340,1,아래,5.0,앞 절반,5,0,-2.59,-0.52,60.0,3.68,-5.0,4.3,0,2,7.0,아니오
251340,1,아래,5.0,뒤 절반,5,0,-10.83,-2.17,40.0,2.87,-5.0,3.92,0,3,4.4,아니오
251340,1,아래,5.0,최근 10년,10,0,-13.42,-1.34,50.0,3.68,-5.0,3.98,0,5,5.7,예
251340,1,아래,5.0,최근 5년,5,0,-10.83,-2.17,40.0,2.87,-5.0,3.92,0,3,4.4,아니오
251340,1,아래,6.0,전체,10,0,-16.17,-1.62,50.0,3.68,-6.0,4.28,0,3,5.8,예
251340,1,아래,6.0,앞 절반,5,0,-3.19,-0.64,60.0,3.68,-6.0,4.49,0,1,7.2,아니오
251340,1,아래,6.0,뒤 절반,5,0,-12.98,-2.6,40.0,2.87,-6.0,4.32,0,2,4.4,아니오
251340,1,아래,6.0,최근 10년,10,0,-16.17,-1.62,50.0,3.68,-6.0,4.28,0,3,5.8,예
251340,1,아래,6.0,최근 5년,5,0,-12.98,-2.6,40.0,2.87,-6.0,4.32,0,2,4.4,아니오
251340,1,아래,7.0,전체,10,0,10.69,1.07,60.0,22.86,-7.0,8.77,0,2,6.5,예
251340,1,아래,7.0,앞 절반,5,0,-4.19,-0.84,60.0,3.68,-7.0,4.8,0,1,7.2,아니오
251340,1,아래,7.0,뒤 절반,5,0,14.88,2.98,60.0,22.86,-7.0,11.87,0,1,5.8,아니오
251340,1,아래,7.0,최근 10년,10,0,10.69,1.07,60.0,22.86,-7.0,8.77,0,2,6.5,예
251340,1,아래,7.0,최근 5년,5,0,14.88,2.98,60.0,22.86,-7.0,11.87,0,1,5.8,아니오
251340,1,아래,8.0,전체,10,0,9.86,0.99,60.0,22.86,-8.0,8.86,0,1,6.6,예
251340,1,아래,8.0,앞 절반,5,0,-4.03,-0.81,60.0,3.68,-6.83,4.74,0,0,7.2,아니오
251340,1,아래,8.0,뒤 절반,5,0,13.88,2.78,60.0,22.86,-8.0,12.09,0,1,6.0,아니오
251340,1,아래,8.0,최근 10년,10,0,9.86,0.99,60.0,22.86,-8.0,8.86,0,1,6.6,예
251340,1,아래,8.0,최근 5년,5,0,13.88,2.78,60.0,22.86,-8.0,12.09,0,1,6.0,아니오
251340,1,아래,9.0,전체,10,0,8.86,0.89,60.0,22.86,-9.0,8.98,0,1,6.7,예
251340,1,아래,9.0,앞 절반,5,0,-4.03,-0.81,60.0,3.68,-6.83,4.74,0,0,7.2,아니오
251340,1,아래,9.0,뒤 절반,5,0,12.88,2.58,60.0,22.86,-9.0,12.32,0,1,6.2,아니오
251340,1,아래,9.0,최근 10년,10,0,8.86,0.89,60.0,22.86,-9.0,8.98,0,1,6.7,예
251340,1,아래,9.0,최근 5년,5,0,12.88,2.58,60.0,22.86,-9.0,12.32,0,1,6.2,아니오
251340,1,아래,10.0,전체,10,0,7.86,0.79,60.0,22.86,-10.0,9.1,0,1,6.7,예
251340,1,아래,10.0,앞 절반,5,0,-4.03,-0.81,60.0,3.68,-6.83,4.74,0,0,7.2,아니오
251340,1,아래,10.0,뒤 절반,5,0,11.88,2.38,60.0,22.86,-10.0,12.56,0,1,6.2,아니오
251340,1,아래,10.0,최근 10년,10,0,7.86,0.79,60.0,22.86,-10.0,9.1,0,1,6.7,예
251340,1,아래,10.0,최근 5년,5,0,11.88,2.38,60.0,22.86,-10.0,12.56,0,1,6.2,아니오
251340,1,아래,무손절,전체,10,0,8.12,0.81,60.0,22.86,-9.74,9.07,0,0,6.8,예
251340,1,아래,무손절,앞 절반,5,0,-4.03,-0.81,60.0,3.68,-6.83,4.74,0,0,7.2,아니오
251340,1,아래,무손절,뒤 절반,5,0,12.14,2.43,60.0,22.86,-9.74,12.49,0,0,6.4,아니오
251340,1,아래,무손절,최근 10년,10,0,8.12,0.81,60.0,22.86,-9.74,9.07,0,0,6.8,예
251340,1,아래,무손절,최근 5년,5,0,12.14,2.43,60.0,22.86,-9.74,12.49,0,0,6.4,아니오
251340,1,위,3.0,전체,10,0,3.57,0.36,30.0,9.74,-4.46,5.0,2,3,4.9,예
251340,1,위,3.0,앞 절반,5,0,-2.55,-0.51,20.0,6.83,-3.06,4.27,1,2,4.8,아니오
251340,1,위,3.0,뒤 절반,5,0,6.13,1.23,40.0,9.74,-4.46,6.01,1,1,5.0,아니오
251340,1,위,3.0,최근 10년,10,0,3.57,0.36,30.0,9.74,-4.46,5.0,2,3,4.9,예
251340,1,위,3.0,최근 5년,5,0,6.13,1.23,40.0,9.74,-4.46,6.01,1,1,5.0,아니오
251340,1,위,4.0,전체,10,0,8.25,0.82,40.0,9.74,-4.46,5.29,1,3,6.1,예
251340,1,위,4.0,앞 절반,5,0,3.12,0.62,40.0,6.83,-4.0,4.95,0,2,6.8,아니오
251340,1,위,4.0,뒤 절반,5,0,5.13,1.03,40.0,9.74,-4.46,6.2,1,1,5.4,아니오
251340,1,위,4.0,최근 10년,10,0,8.25,0.82,40.0,9.74,-4.46,5.29,1,3,6.1,예
251340,1,위,4.0,최근 5년,5,0,5.13,1.03,40.0,9.74,-4.46,6.2,1,1,5.4,아니오
251340,1,위,5.0,전체,10,0,8.16,0.82,40.0,9.74,-5.0,5.34,0,2,6.2,예
251340,1,위,5.0,앞 절반,5,0,2.44,0.49,40.0,6.83,-5.0,5.13,0,1,6.8,아니오
251340,1,위,5.0,뒤 절반,5,0,5.72,1.14,40.0,9.74,-5.0,6.12,0,1,5.6,아니오
251340,1,위,5.0,최근 10년,10,0,8.16,0.82,40.0,9.74,-5.0,5.34,0,2,6.2,예
251340,1,위,5.0,최근 5년,5,0,5.72,1.14,40.0,9.74,-5.0,6.12,0,1,5.6,아니오
251340,1,위,6.0,전체,10,0,6.16,0.62,40.0,9.74,-6.0,5.59,0,2,6.3,예
251340,1,위,6.0,앞 절반,5,0,1.44,0.29,40.0,6.83,-6.0,5.41,0,1,7.0,아니오
251340,1,위,6.0,뒤 절반,5,0,4.72,0.94,40.0,9.74,-6.0,6.38,0,1,5.6,아니오
251340,1,위,6.0,최근 10년,10,0,6.16,0.62,40.0,9.74,-6.0,5.59,0,2,6.3,예
251340,1,위,6.0,최근 5년,5,0,4.72,0.94,40.0,9.74,-6.0,6.38,0,1,5.6,아니오
251340,1,위,7.0,전체,10,0,7.74,0.77,40.0,9.74,-7.0,5.45,0,1,6.4,예
251340,1,위,7.0,앞 절반,5,0,4.03,0.81,40.0,6.83,-3.68,4.74,0,0,7.2,아니오
251340,1,위,7.0,뒤 절반,5,0,3.72,0.74,40.0,9.74,-7.0,6.66,0,1,5.6,아니오
251340,1,위,7.0,최근 10년,10,0,7.74,0.77,40.0,9.74,-7.0,5.45,0,1,6.4,예
251340,1,위,7.0,최근 5년,5,0,3.72,0.74,40.0,9.74,-7.0,6.66,0,1,5.6,아니오
251340,1,위,8.0,전체,10,0,6.74,0.67,40.0,9.74,-8.0,5.62,0,1,6.4,예
251340,1,위,8.0,앞 절반,5,0,4.03,0.81,40.0,6.83,-3.68,4.74,0,0,7.2,아니오
251340,1,위,8.0,뒤 절반,5,0,2.72,0.54,40.0,9.74,-8.0,6.96,0,1,5.6,아니오
251340,1,위,8.0,최근 10년,10,0,6.74,0.67,40.0,9.74,-8.0,5.62,0,1,6.4,예
251340,1,위,8.0,최근 5년,5,0,2.72,0.54,40.0,9.74,-8.0,6.96,0,1,5.6,아니오
251340,1,위,9.0,전체,10,0,5.74,0.57,40.0,9.74,-9.0,5.79,0,1,6.4,예
251340,1,위,9.0,앞 절반,5,0,4.03,0.81,40.0,6.83,-3.68,4.74,0,0,7.2,아니오
251340,1,위,9.0,뒤 절반,5,0,1.72,0.34,40.0,9.74,-9.0,7.27,0,1,5.6,아니오
251340,1,위,9.0,최근 10년,10,0,5.74,0.57,40.0,9.74,-9.0,5.79,0,1,6.4,예
251340,1,위,9.0,최근 5년,5,0,1.72,0.34,40.0,9.74,-9.0,7.27,0,1,5.6,아니오
251340,1,위,10.0,전체,10,0,4.74,0.47,40.0,9.74,-10.0,5.98,0,1,6.4,예
251340,1,위,10.0,앞 절반,5,0,4.03,0.81,40.0,6.83,-3.68,4.74,0,0,7.2,아니오
251340,1,위,10.0,뒤 절반,5,0,0.72,0.14,40.0,9.74,-10.0,7.6,0,1,5.6,아니오
251340,1,위,10.0,최근 10년,10,0,4.74,0.47,40.0,9.74,-10.0,5.98,0,1,6.4,예
251340,1,위,10.0,최근 5년,5,0,0.72,0.14,40.0,9.74,-10.0,7.6,0,1,5.6,아니오
251340,1,위,무손절,전체,10,0,-8.12,-0.81,40.0,9.74,-22.86,9.07,0,0,6.8,예
251340,1,위,무손절,앞 절반,5,0,4.03,0.81,40.0,6.83,-3.68,4.74,0,0,7.2,아니오
251340,1,위,무손절,뒤 절반,5,0,-12.14,-2.43,40.0,9.74,-22.86,12.49,0,0,6.4,아니오
251340,1,위,무손절,최근 10년,10,0,-8.12,-0.81,40.0,9.74,-22.86,9.07,0,0,6.8,예
251340,1,위,무손절,최근 5년,5,0,-12.14,-2.43,40.0,9.74,-22.86,12.49,0,0,6.4,아니오
251340,2,아래,3.0,전체,10,0,-12.65,-1.26,20.0,4.21,-4.82,2.77,2,2,4.7,예
251340,2,아래,3.0,앞 절반,5,0,-10.85,-2.17,0.0,-0.6,-4.82,1.84,2,0,4.4,아니오
251340,2,아래,3.0,뒤 절반,5,0,-1.8,-0.36,40.0,4.21,-3.0,3.44,0,2,5.0,아니오
251340,2,아래,3.0,최근 10년,10,0,-12.65,-1.26,20.0,4.21,-4.82,2.77,2,2,4.7,예
251340,2,아래,3.0,최근 5년,5,0,-1.8,-0.36,40.0,4.21,-3.0,3.44,0,2,5.0,아니오
251340,2,아래,4.0,전체,10,0,-9.83,-0.98,30.0,4.21,-4.82,3.0,1,2,5.1,예
251340,2,아래,4.0,앞 절반,5,0,-11.59,-2.32,0.0,-0.6,-4.82,1.97,1,1,4.4,아니오
251340,2,아래,4.0,뒤 절반,5,0,1.76,0.35,60.0,4.21,-4.0,3.46,0,1,5.8,아니오
251340,2,아래,4.0,최근 10년,10,0,-9.83,-0.98,30.0,4.21,-4.82,3.0,1,2,5.1,예
251340,2,아래,4.0,최근 5년,5,0,1.76,0.35,60.0,4.21,-4.0,3.46,0,1,5.8,아니오
