종목,조합,월,방향,손절선(%),진입일,진입가,청산일,보유일,청산가,수익률(%),보유 중 최악(%),청산 사유
코스닥150 지수,만기→말일,9,아래,손절불가,2019-09-20,946.16,2019-09-30,6,894.36,5.47,0.81,기한청산
코스닥150 지수,만기→말일,9,아래,손절불가,2020-09-18,1387.42,2020-09-29,7,1310.49,5.54,2.37,기한청산
코스닥150 지수,만기→말일,9,아래,손절불가,2021-09-17,1536.65,2021-09-30,6,1475.06,4.01,0.38,기한청산
코스닥150 지수,만기→말일,9,아래,손절불가,2022-09-16,1080.84,2022-09-30,10,956.48,11.51,1.21,기한청산
코스닥150 지수,만기→말일,9,아래,손절불가,2023-09-15,1398.35,2023-09-27,8,1321.64,5.49,0.79,기한청산
코스닥150 지수,만기→말일,9,아래,손절불가,2024-09-20,1265.07,2024-09-30,6,1288.34,-1.84,-4.53,기한청산
코스닥150 지수,만기→말일,9,아래,손절불가,2025-09-19,1445.48,2025-09-30,7,1407.18,2.65,-2.14,기한청산
코스닥150 지수,만기→말일,12,위,손절불가,2010-12-17,996.55,2010-12-30,9,997.9,0.14,-3.54,기한청산
코스닥150 지수,만기→말일,12,위,손절불가,2011-12-16,992.19,2011-12-29,9,965.62,-2.68,-5.74,기한청산
코스닥150 지수,만기→말일,12,위,손절불가,2012-12-21,844.25,2012-12-28,4,880.2,4.26,0.87,기한청산
코스닥150 지수,만기→말일,12,위,손절불가,2013-12-20,833.68,2013-12-30,5,855.88,2.66,-0.11,기한청산
코스닥150 지수,만기→말일,12,위,손절불가,2014-12-19,879.96,2014-12-30,6,894.44,1.65,-0.48,기한청산
코스닥150 지수,만기→말일,12,위,손절불가,2015-12-18,1057.22,2015-12-30,7,1095.46,3.62,-2.76,기한청산
코스닥150 지수,만기→말일,12,위,손절불가,2016-12-16,923.07,2016-12-29,9,936.09,1.41,-2.5,기한청산
코스닥150 지수,만기→말일,12,위,손절불가,2017-12-15,1322.89,2017-12-28,8,1413.8,6.87,-4.55,기한청산
코스닥150 지수,만기→말일,12,위,손절불가,2018-12-21,1162.0,2018-12-28,4,1166.25,0.37,-0.45,기한청산
코스닥150 지수,만기→말일,12,위,손절불가,2019-12-20,980.13,2019-12-30,5,1029.57,5.04,-0.68,기한청산
코스닥150 지수,만기→말일,12,위,손절불가,2020-12-18,1492.39,2020-12-30,7,1532.52,2.69,-2.22,기한청산
코스닥150 지수,만기→말일,12,위,손절불가,2021-12-17,1474.3,2021-12-30,9,1524.21,3.39,-0.38,기한청산
코스닥150 지수,만기→말일,12,위,손절불가,2022-12-16,1010.47,2022-12-29,9,957.78,-5.21,-5.21,기한청산
코스닥150 지수,만기→말일,12,위,손절불가,2023-12-15,1346.96,2023-12-28,8,1393.46,3.45,0.75,기한청산
코스닥150 지수,만기→말일,12,위,손절불가,2024-12-20,1097.7,2024-12-30,5,1129.8,2.92,0.72,기한청산
코스닥150 지수,만기→말일,12,위,손절불가,2025-12-19,1533.99,2025-12-30,6,1547.32,0.87,-0.25,기한청산
코스닥150 지수,만기→말일,12,아래,손절불가,2010-12-17,996.55,2010-12-30,9,997.9,-0.14,-0.14,기한청산
코스닥150 지수,만기→말일,12,아래,손절불가,2011-12-16,992.19,2011-12-29,9,965.62,2.68,1.75,기한청산
코스닥150 지수,만기→말일,12,아래,손절불가,2012-12-21,844.25,2012-12-28,4,880.2,-4.26,-4.26,기한청산
코스닥150 지수,만기→말일,12,아래,손절불가,2013-12-20,833.68,2013-12-30,5,855.88,-2.66,-2.66,기한청산
코스닥150 지수,만기→말일,12,아래,손절불가,2014-12-19,879.96,2014-12-30,6,894.44,-1.65,-1.65,기한청산
코스닥150 지수,만기→말일,12,아래,손절불가,2015-12-18,1057.22,2015-12-30,7,1095.46,-3.62,-3.62,기한청산
코스닥150 지수,만기→말일,12,아래,손절불가,2016-12-16,923.07,2016-12-29,9,936.09,-1.41,-1.41,기한청산
코스닥150 지수,만기→말일,12,아래,손절불가,2017-12-15,1322.89,2017-12-28,8,1413.8,-6.87,-6.87,기한청산
코스닥150 지수,만기→말일,12,아래,손절불가,2018-12-21,1162.0,2018-12-28,4,1166.25,-0.37,-0.4,기한청산
코스닥150 지수,만기→말일,12,아래,손절불가,2019-12-20,980.13,2019-12-30,5,1029.57,-5.04,-5.04,기한청산
코스닥150 지수,만기→말일,12,아래,손절불가,2020-12-18,1492.39,2020-12-30,7,1532.52,-2.69,-2.69,기한청산
코스닥150 지수,만기→말일,12,아래,손절불가,2021-12-17,1474.3,2021-12-30,9,1524.21,-3.39,-4.42,기한청산
코스닥150 지수,만기→말일,12,아래,손절불가,2022-12-16,1010.47,2022-12-29,9,957.78,5.21,-0.71,기한청산
코스닥150 지수,만기→말일,12,아래,손절불가,2023-12-15,1346.96,2023-12-28,8,1393.46,-3.45,-3.59,기한청산
코스닥150 지수,만기→말일,12,아래,손절불가,2024-12-20,1097.7,2024-12-30,5,1129.8,-2.92,-2.92,기한청산
코스닥150 지수,만기→말일,12,아래,손절불가,2025-12-19,1533.99,2025-12-30,6,1547.32,-0.87,-1.87,기한청산
코스닥150 지수,20일→다음주금,9,위,손절불가,2010-09-20,936.34,2010-10-01,6,968.07,3.39,0.41,기한청산
코스닥150 지수,20일→다음주금,9,위,손절불가,2011-09-20,943.13,2011-09-30,8,916.17,-2.86,-12.76,기한청산
코스닥150 지수,20일→다음주금,9,위,손절불가,2012-09-20,935.57,2012-09-28,6,925.14,-1.11,-2.36,기한청산
코스닥150 지수,20일→다음주금,9,위,손절불가,2013-09-17,897.78,2013-09-27,5,920.84,2.57,0.34,기한청산
코스닥150 지수,20일→다음주금,9,위,손절불가,2014-09-19,963.17,2014-09-26,5,959.81,-0.35,-1.12,기한청산
코스닥150 지수,20일→다음주금,9,위,손절불가,2015-09-18,1110.78,2015-09-25,5,1077.53,-2.99,-2.99,기한청산
코스닥150 지수,20일→다음주금,9,위,손절불가,2016-09-20,1011.26,2016-09-30,8,1010.18,-0.11,-0.11,기한청산
코스닥150 지수,20일→다음주금,9,위,손절불가,2017-09-20,1087.41,2017-09-29,7,1074.79,-1.16,-2.31,기한청산
코스닥150 지수,20일→다음주금,9,위,손절불가,2018-09-20,1410.28,2018-09-28,3,1411.73,0.1,0.1,기한청산
코스닥150 지수,20일→다음주금,9,위,손절불가,2019-09-20,946.16,2019-09-27,5,898.94,-4.99,-5.11,기한청산
코스닥150 지수,20일→다음주금,9,위,손절불가,2020-09-18,1387.42,2020-09-25,5,1247.11,-10.11,-10.13,기한청산
코스닥150 지수,20일→다음주금,9,위,손절불가,2021-09-17,1536.65,2021-10-01,7,1445.28,-5.95,-5.95,기한청산
코스닥150 지수,20일→다음주금,9,위,손절불가,2022-09-20,1067.78,2022-09-30,8,956.48,-10.42,-10.42,기한청산
코스닥150 지수,20일→다음주금,9,위,손절불가,2023-09-20,1386.27,2023-09-27,5,1321.64,-4.66,-6.07,기한청산
코스닥150 지수,20일→다음주금,9,위,손절불가,2024-09-20,1265.07,2024-09-27,5,1307.8,3.38,1.18,기한청산
코스닥150 지수,20일→다음주금,9,위,손절불가,2025-09-19,1445.48,2025-09-26,5,1394.47,-3.53,-3.53,기한청산
코스닥150 지수,20일→다음주금,9,아래,손절불가,2010-09-20,936.34,2010-10-01,6,968.07,-3.39,-3.39,기한청산
코스닥150 지수,20일→다음주금,9,아래,손절불가,2011-09-20,943.13,2011-09-30,8,916.17,2.86,-1.92,기한청산
코스닥150 지수,20일→다음주금,9,아래,손절불가,2012-09-20,935.57,2012-09-28,6,925.14,1.11,-0.7,기한청산
코스닥150 지수,20일→다음주금,9,아래,손절불가,2013-09-17,897.78,2013-09-27,5,920.84,-2.57,-2.57,기한청산
코스닥150 지수,20일→다음주금,9,아래,손절불가,2014-09-19,963.17,2014-09-26,5,959.81,0.35,0.17,기한청산
코스닥150 지수,20일→다음주금,9,아래,손절불가,2015-09-18,1110.78,2015-09-25,5,1077.53,2.99,0.38,기한청산
코스닥150 지수,20일→다음주금,9,아래,손절불가,2016-09-20,1011.26,2016-09-30,8,1010.18,0.11,-2.07,기한청산
코스닥150 지수,20일→다음주금,9,아래,손절불가,2017-09-20,1087.41,2017-09-29,7,1074.79,1.16,0.86,기한청산
코스닥150 지수,20일→다음주금,9,아래,손절불가,2018-09-20,1410.28,2018-09-28,3,1411.73,-0.1,-1.3,기한청산
코스닥150 지수,20일→다음주금,9,아래,손절불가,2019-09-20,946.16,2019-09-27,5,898.94,4.99,0.81,기한청산
코스닥150 지수,20일→다음주금,9,아래,손절불가,2020-09-18,1387.42,2020-09-25,5,1247.11,10.11,2.37,기한청산
코스닥150 지수,20일→다음주금,9,아래,손절불가,2021-09-17,1536.65,2021-10-01,7,1445.28,5.95,0.38,기한청산
코스닥150 지수,20일→다음주금,9,아래,손절불가,2022-09-20,1067.78,2022-09-30,8,956.48,10.42,1.11,기한청산
코스닥150 지수,20일→다음주금,9,아래,손절불가,2023-09-20,1386.27,2023-09-27,5,1321.64,4.66,2.41,기한청산
코스닥150 지수,20일→다음주금,9,아래,손절불가,2024-09-20,1265.07,2024-09-27,5,1307.8,-3.38,-4.53,기한청산
코스닥150 지수,20일→다음주금,9,아래,손절불가,2025-09-19,1445.48,2025-09-26,5,1394.47,3.53,-2.14,기한청산
코스닥150 지수,20일→다음주금,12,위,손절불가,2010-12-20,971.49,2010-12-30,8,997.9,2.72,-1.05,기한청산
코스닥150 지수,20일→다음주금,12,위,손절불가,2011-12-20,954.84,2011-12-29,7,965.62,1.13,-1.0,기한청산
코스닥150 지수,20일→다음주금,12,위,손절불가,2012-12-20,843.06,2012-12-28,5,880.2,4.41,0.14,기한청산
코스닥150 지수,20일→다음주금,12,위,손절불가,2013-12-20,833.68,2013-12-27,4,850.39,2.0,-0.11,기한청산
코스닥150 지수,20일→다음주금,12,위,손절불가,2014-12-19,879.96,2014-12-26,4,875.78,-0.48,-0.48,기한청산
코스닥150 지수,20일→다음주금,12,위,손절불가,2015-12-18,1057.22,2015-12-24,4,1032.02,-2.38,-2.38,기한청산
코스닥150 지수,20일→다음주금,12,위,손절불가,2016-12-20,907.72,2016-12-29,7,936.09,3.13,-0.85,기한청산
코스닥150 지수,20일→다음주금,12,위,손절불가,2017-12-20,1285.93,2017-12-28,5,1413.8,9.94,-1.8,기한청산
코스닥150 지수,20일→다음주금,12,위,손절불가,2018-12-20,1149.36,2018-12-28,5,1166.25,1.47,0.65,기한청산
코스닥150 지수,20일→다음주금,12,위,손절불가,2019-12-20,980.13,2019-12-27,4,1013.35,3.39,-0.68,기한청산
코스닥150 지수,20일→다음주금,12,위,손절불가,2020-12-18,1492.39,2020-12-24,4,1472.81,-1.31,-2.22,기한청산
코스닥150 지수,20일→다음주금,12,위,손절불가,2021-12-20,1468.65,2021-12-30,8,1524.21,3.78,0.6,기한청산
코스닥150 지수,20일→다음주금,12,위,손절불가,2022-12-20,988.32,2022-12-29,7,957.78,-3.09,-3.09,기한청산
코스닥150 지수,20일→다음주금,12,위,손절불가,2023-12-20,1395.37,2023-12-28,5,1393.46,-0.14,-2.74,기한청산
코스닥150 지수,20일→다음주금,12,위,손절불가,2024-12-20,1097.7,2024-12-27,4,1105.64,0.72,0.72,기한청산
코스닥150 지수,20일→다음주금,12,위,손절불가,2025-12-19,1533.99,2025-12-26,4,1540.87,0.45,-0.25,기한청산
코스닥150 지수,20일→다음주금,12,아래,손절불가,2010-12-20,971.49,2010-12-30,8,997.9,-2.72,-2.72,기한청산
코스닥150 지수,20일→다음주금,12,아래,손절불가,2011-12-20,954.84,2011-12-29,7,965.62,-1.13,-2.1,기한청산
코스닥150 지수,20일→다음주금,12,아래,손절불가,2012-12-20,843.06,2012-12-28,5,880.2,-4.41,-4.41,기한청산
코스닥150 지수,20일→다음주금,12,아래,손절불가,2013-12-20,833.68,2013-12-27,4,850.39,-2.0,-2.0,기한청산
코스닥150 지수,20일→다음주금,12,아래,손절불가,2014-12-19,879.96,2014-12-26,4,875.78,0.48,-0.36,기한청산
코스닥150 지수,20일→다음주금,12,아래,손절불가,2015-12-18,1057.22,2015-12-24,4,1032.02,2.38,-0.1,기한청산
코스닥150 지수,20일→다음주금,12,아래,손절불가,2016-12-20,907.72,2016-12-29,7,936.09,-3.13,-3.13,기한청산
코스닥150 지수,20일→다음주금,12,아래,손절불가,2017-12-20,1285.93,2017-12-28,5,1413.8,-9.94,-9.94,기한청산
코스닥150 지수,20일→다음주금,12,아래,손절불가,2018-12-20,1149.36,2018-12-28,5,1166.25,-1.47,-1.5,기한청산
코스닥150 지수,20일→다음주금,12,아래,손절불가,2019-12-20,980.13,2019-12-27,4,1013.35,-3.39,-3.39,기한청산
코스닥150 지수,20일→다음주금,12,아래,손절불가,2020-12-18,1492.39,2020-12-24,4,1472.81,1.31,-1.46,기한청산
코스닥150 지수,20일→다음주금,12,아래,손절불가,2021-12-20,1468.65,2021-12-30,8,1524.21,-3.78,-4.82,기한청산
코스닥150 지수,20일→다음주금,12,아래,손절불가,2022-12-20,988.32,2022-12-29,7,957.78,3.09,-2.97,기한청산
코스닥150 지수,20일→다음주금,12,아래,손절불가,2023-12-20,1395.37,2023-12-28,5,1393.46,0.14,0.14,기한청산
코스닥150 지수,20일→다음주금,12,아래,손절불가,2024-12-20,1097.7,2024-12-27,4,1105.64,-0.72,-2.33,기한청산
코스닥150 지수,20일→다음주금,12,아래,손절불가,2025-12-19,1533.99,2025-12-26,4,1540.87,-0.45,-1.05,기한청산
코스닥150 지수,20일→말일,9,위,손절불가,2010-09-20,936.34,2010-09-30,5,963.37,2.89,0.41,기한청산
코스닥150 지수,20일→말일,9,위,손절불가,2011-09-20,943.13,2011-09-30,8,916.17,-2.86,-12.76,기한청산
코스닥150 지수,20일→말일,9,위,손절불가,2012-09-20,935.57,2012-09-28,6,925.14,-1.11,-2.36,기한청산
코스닥150 지수,20일→말일,9,위,손절불가,2013-09-17,897.78,2013-09-30,6,917.72,2.22,0.34,기한청산
코스닥150 지수,20일→말일,9,위,손절불가,2014-09-19,963.17,2014-09-30,7,954.34,-0.92,-2.02,기한청산
코스닥150 지수,20일→말일,9,위,손절불가,2015-09-18,1110.78,2015-09-30,6,1068.35,-3.82,-3.82,기한청산
코스닥150 지수,20일→말일,9,위,손절불가,2016-09-20,1011.26,2016-09-30,8,1010.18,-0.11,-0.11,기한청산
코스닥150 지수,20일→말일,9,위,손절불가,2017-09-20,1087.41,2017-09-29,7,1074.79,-1.16,-2.31,기한청산
코스닥150 지수,20일→말일,9,위,손절불가,2018-09-20,1410.28,2018-09-28,3,1411.73,0.1,0.1,기한청산
코스닥150 지수,20일→말일,9,위,손절불가,2019-09-20,946.16,2019-09-30,6,894.36,-5.47,-5.47,기한청산
코스닥150 지수,20일→말일,9,위,손절불가,2020-09-18,1387.42,2020-09-29,7,1310.49,-5.54,-10.13,기한청산
코스닥150 지수,20일→말일,9,위,손절불가,2021-09-17,1536.65,2021-09-30,6,1475.06,-4.01,-4.5,기한청산
코스닥150 지수,20일→말일,9,위,손절불가,2022-09-20,1067.78,2022-09-30,8,956.48,-10.42,-10.42,기한청산
코스닥150 지수,20일→말일,9,위,손절불가,2023-09-20,1386.27,2023-09-27,5,1321.64,-4.66,-6.07,기한청산
코스닥150 지수,20일→말일,9,위,손절불가,2024-09-20,1265.07,2024-09-30,6,1288.34,1.84,1.18,기한청산
코스닥150 지수,20일→말일,9,위,손절불가,2025-09-19,1445.48,2025-09-30,7,1407.18,-2.65,-3.53,기한청산
코스닥150 지수,20일→말일,9,아래,손절불가,2010-09-20,936.34,2010-09-30,5,963.37,-2.89,-2.89,기한청산
코스닥150 지수,20일→말일,9,아래,손절불가,2011-09-20,943.13,2011-09-30,8,916.17,2.86,-1.92,기한청산
코스닥150 지수,20일→말일,9,아래,손절불가,2012-09-20,935.57,2012-09-28,6,925.14,1.11,-0.7,기한청산
코스닥150 지수,20일→말일,9,아래,손절불가,2013-09-17,897.78,2013-09-30,6,917.72,-2.22,-2.57,기한청산
코스닥150 지수,20일→말일,9,아래,손절불가,2014-09-19,963.17,2014-09-30,7,954.34,0.92,0.17,기한청산
코스닥150 지수,20일→말일,9,아래,손절불가,2015-09-18,1110.78,2015-09-30,6,1068.35,3.82,0.38,기한청산
코스닥150 지수,20일→말일,9,아래,손절불가,2016-09-20,1011.26,2016-09-30,8,1010.18,0.11,-2.07,기한청산
코스닥150 지수,20일→말일,9,아래,손절불가,2017-09-20,1087.41,2017-09-29,7,1074.79,1.16,0.86,기한청산
코스닥150 지수,20일→말일,9,아래,손절불가,2018-09-20,1410.28,2018-09-28,3,1411.73,-0.1,-1.3,기한청산
코스닥150 지수,20일→말일,9,아래,손절불가,2019-09-20,946.16,2019-09-30,6,894.36,5.47,0.81,기한청산
코스닥150 지수,20일→말일,9,아래,손절불가,2020-09-18,1387.42,2020-09-29,7,1310.49,5.54,2.37,기한청산
코스닥150 지수,20일→말일,9,아래,손절불가,2021-09-17,1536.65,2021-09-30,6,1475.06,4.01,0.38,기한청산
코스닥150 지수,20일→말일,9,아래,손절불가,2022-09-20,1067.78,2022-09-30,8,956.48,10.42,1.11,기한청산
코스닥150 지수,20일→말일,9,아래,손절불가,2023-09-20,1386.27,2023-09-27,5,1321.64,4.66,2.41,기한청산
코스닥150 지수,20일→말일,9,아래,손절불가,2024-09-20,1265.07,2024-09-30,6,1288.34,-1.84,-4.53,기한청산
코스닥150 지수,20일→말일,9,아래,손절불가,2025-09-19,1445.48,2025-09-30,7,1407.18,2.65,-2.14,기한청산
코스닥150 지수,20일→말일,12,위,손절불가,2010-12-20,971.49,2010-12-30,8,997.9,2.72,-1.05,기한청산
코스닥150 지수,20일→말일,12,위,손절불가,2011-12-20,954.84,2011-12-29,7,965.62,1.13,-1.0,기한청산
코스닥150 지수,20일→말일,12,위,손절불가,2012-12-20,843.06,2012-12-28,5,880.2,4.41,0.14,기한청산
코스닥150 지수,20일→말일,12,위,손절불가,2013-12-20,833.68,2013-12-30,5,855.88,2.66,-0.11,기한청산
코스닥150 지수,20일→말일,12,위,손절불가,2014-12-19,879.96,2014-12-30,6,894.44,1.65,-0.48,기한청산
코스닥150 지수,20일→말일,12,위,손절불가,2015-12-18,1057.22,2015-12-30,7,1095.46,3.62,-2.76,기한청산
코스닥150 지수,20일→말일,12,위,손절불가,2016-12-20,907.72,2016-12-29,7,936.09,3.13,-0.85,기한청산
코스닥150 지수,20일→말일,12,위,손절불가,2017-12-20,1285.93,2017-12-28,5,1413.8,9.94,-1.8,기한청산
코스닥150 지수,20일→말일,12,위,손절불가,2018-12-20,1149.36,2018-12-28,5,1166.25,1.47,0.65,기한청산
코스닥150 지수,20일→말일,12,위,손절불가,2019-12-20,980.13,2019-12-30,5,1029.57,5.04,-0.68,기한청산
코스닥150 지수,20일→말일,12,위,손절불가,2020-12-18,1492.39,2020-12-30,7,1532.52,2.69,-2.22,기한청산
코스닥150 지수,20일→말일,12,위,손절불가,2021-12-20,1468.65,2021-12-30,8,1524.21,3.78,0.6,기한청산
코스닥150 지수,20일→말일,12,위,손절불가,2022-12-20,988.32,2022-12-29,7,957.78,-3.09,-3.09,기한청산
코스닥150 지수,20일→말일,12,위,손절불가,2023-12-20,1395.37,2023-12-28,5,1393.46,-0.14,-2.74,기한청산
코스닥150 지수,20일→말일,12,위,손절불가,2024-12-20,1097.7,2024-12-30,5,1129.8,2.92,0.72,기한청산
코스닥150 지수,20일→말일,12,위,손절불가,2025-12-19,1533.99,2025-12-30,6,1547.32,0.87,-0.25,기한청산
코스닥150 지수,20일→말일,12,아래,손절불가,2010-12-20,971.49,2010-12-30,8,997.9,-2.72,-2.72,기한청산
코스닥150 지수,20일→말일,12,아래,손절불가,2011-12-20,954.84,2011-12-29,7,965.62,-1.13,-2.1,기한청산
코스닥150 지수,20일→말일,12,아래,손절불가,2012-12-20,843.06,2012-12-28,5,880.2,-4.41,-4.41,기한청산
코스닥150 지수,20일→말일,12,아래,손절불가,2013-12-20,833.68,2013-12-30,5,855.88,-2.66,-2.66,기한청산
코스닥150 지수,20일→말일,12,아래,손절불가,2014-12-19,879.96,2014-12-30,6,894.44,-1.65,-1.65,기한청산
코스닥150 지수,20일→말일,12,아래,손절불가,2015-12-18,1057.22,2015-12-30,7,1095.46,-3.62,-3.62,기한청산
코스닥150 지수,20일→말일,12,아래,손절불가,2016-12-20,907.72,2016-12-29,7,936.09,-3.13,-3.13,기한청산
코스닥150 지수,20일→말일,12,아래,손절불가,2017-12-20,1285.93,2017-12-28,5,1413.8,-9.94,-9.94,기한청산
코스닥150 지수,20일→말일,12,아래,손절불가,2018-12-20,1149.36,2018-12-28,5,1166.25,-1.47,-1.5,기한청산
코스닥150 지수,20일→말일,12,아래,손절불가,2019-12-20,980.13,2019-12-30,5,1029.57,-5.04,-5.04,기한청산
코스닥150 지수,20일→말일,12,아래,손절불가,2020-12-18,1492.39,2020-12-30,7,1532.52,-2.69,-2.69,기한청산
코스닥150 지수,20일→말일,12,아래,손절불가,2021-12-20,1468.65,2021-12-30,8,1524.21,-3.78,-4.82,기한청산
코스닥150 지수,20일→말일,12,아래,손절불가,2022-12-20,988.32,2022-12-29,7,957.78,3.09,-2.97,기한청산
