대상,격자 칸,진입 달력일,청산 상대 거래일,신호,제외,표본,평균(%),중앙값(%),오른 비율(%),내린 비율(%),최고(%),최악(%),표준편차(%),기준선 신호,기준선 제외,기준선 표본,기준선 평균(%),기준선 중앙값(%),기준선 오른 비율(%),기준선 내린 비율(%),기준선 최고(%),기준선 최악(%),기준선 표준편차(%),평균 차이(%p),중앙값 차이(%p),오른 비율 차이(%p),내린 비율 차이(%p),평균 우연확률,중앙값 우연확률,오른 비율 우연확률,내린 비율 우연확률,비고,평균-비율 어긋남,판정가능
KODEX 200,15일 → 말일-3,15,-3,287,0,287,0.2,0.57,54.7,44.25,9.96,-23.34,3.57,4746,0,4746,0.39,0.45,57.5,42.01,28.2,-28.88,4.12,-0.18,0.12,-2.8,2.24,0.4545,0.4805,0.3506,0.4755,,False,예
KODEX 200,15일 → 말일-2,15,-2,287,0,287,0.26,0.77,58.89,41.11,11.99,-26.26,3.87,5033,0,5033,0.41,0.45,58.0,41.74,28.79,-33.39,4.22,-0.15,0.32,0.89,-0.63,0.5445,0.042,0.7532,0.8561,,False,예
KODEX 200,15일 → 말일-1,15,-1,287,0,287,0.3,0.42,56.79,43.21,16.08,-24.93,3.9,5320,0,5320,0.43,0.42,56.5,43.08,30.71,-34.86,4.23,-0.13,0.0,0.29,0.12,0.5415,0.9291,1.0,0.953,,False,예
KODEX 200,15일 → 말일,15,0,287,0,287,0.46,0.49,58.89,40.77,15.03,-13.9,3.85,5607,0,5607,0.6,0.47,57.52,41.97,29.46,-19.26,4.13,-0.13,0.02,1.37,-1.2,0.5604,0.9241,0.6813,0.7273,,False,예
KODEX 200,15일 → 말일+1,15,1,287,0,287,0.57,0.82,59.93,39.72,20.64,-15.1,4.18,5894,0,5894,0.68,0.61,58.59,41.11,34.67,-26.33,4.32,-0.11,0.21,1.35,-1.39,0.6933,0.3287,0.6464,0.6384,,False,예
KODEX 200,15일 → 말일+2,15,2,287,0,287,0.65,0.63,56.79,43.21,22.24,-14.05,4.51,5894,0,5894,0.76,0.59,57.99,41.69,44.87,-25.42,4.7,-0.12,0.03,-1.2,1.52,0.6913,0.8911,0.6543,0.6154,,False,예
KODEX 200,15일 → 말일+3,15,3,287,0,287,0.71,0.64,55.05,44.25,24.77,-16.18,4.62,5894,0,5894,0.83,0.58,56.14,43.47,47.87,-22.47,4.89,-0.11,0.06,-1.09,0.78,0.6893,0.8042,0.7303,0.8192,,False,예
KODEX 200,16일 → 말일-3,16,-3,287,0,287,0.2,0.35,57.84,41.81,10.0,-14.89,3.22,4746,0,4746,0.39,0.45,57.5,42.01,28.2,-28.88,4.12,-0.19,-0.1,0.34,-0.2,0.4436,0.5475,0.9161,0.9471,,False,예
KODEX 200,16일 → 말일-2,16,-2,287,0,287,0.25,0.54,59.23,40.77,11.43,-18.13,3.51,5033,0,5033,0.41,0.45,58.0,41.74,28.79,-33.39,4.22,-0.16,0.09,1.24,-0.98,0.5305,0.5504,0.6613,0.7602,,False,예
KODEX 200,16일 → 말일-1,16,-1,287,0,287,0.3,0.37,57.14,42.51,16.08,-19.6,3.6,5320,0,5320,0.43,0.42,56.5,43.08,30.71,-34.86,4.23,-0.14,-0.05,0.64,-0.57,0.5365,0.6523,0.9121,0.9041,,False,예
KODEX 200,16일 → 말일,16,0,287,0,287,0.46,0.4,57.14,42.51,15.03,-11.29,3.63,5607,0,5607,0.6,0.47,57.52,41.97,29.46,-19.26,4.13,-0.13,-0.08,-0.37,0.54,0.5714,0.6214,0.9121,0.8681,,False,예
KODEX 200,16일 → 말일+1,16,1,287,0,287,0.57,0.74,58.89,41.11,20.64,-12.31,3.92,5894,0,5894,0.68,0.61,58.59,41.11,34.67,-26.33,4.32,-0.11,0.13,0.3,0.01,0.6893,0.5504,0.8891,1.0,,False,예
KODEX 200,16일 → 말일+2,16,2,287,0,287,0.65,0.63,57.49,42.51,20.8,-11.9,4.31,5894,0,5894,0.76,0.59,57.99,41.69,44.87,-25.42,4.7,-0.12,0.04,-0.5,0.82,0.6913,0.8571,0.8472,0.8082,,False,예
KODEX 200,16일 → 말일+3,16,3,287,0,287,0.71,0.57,56.1,43.55,22.08,-16.23,4.43,5894,0,5894,0.83,0.58,56.14,43.47,47.87,-22.47,4.89,-0.11,-0.0,-0.04,0.09,0.6913,0.988,1.0,1.0,,False,예
KODEX 200,17일 → 말일-3,17,-3,287,0,287,0.19,0.26,57.49,42.16,10.81,-13.77,3.09,4746,0,4746,0.39,0.45,57.5,42.01,28.2,-28.88,4.12,-0.2,-0.19,-0.01,0.15,0.4126,0.2697,1.0,1.0,,False,예
KODEX 200,17일 → 말일-2,17,-2,287,0,287,0.24,0.46,58.54,41.46,11.43,-17.79,3.42,5033,0,5033,0.41,0.45,58.0,41.74,28.79,-33.39,4.22,-0.17,0.01,0.54,-0.28,0.4945,0.969,0.8571,0.9471,,False,예
KODEX 200,17일 → 말일-1,17,-1,287,0,287,0.29,0.33,55.4,43.55,16.08,-19.6,3.57,5320,0,5320,0.43,0.42,56.5,43.08,30.71,-34.86,4.23,-0.15,-0.09,-1.1,0.47,0.5195,0.5205,0.6813,0.8551,,False,예
KODEX 200,17일 → 말일,17,0,287,0,287,0.46,0.45,56.45,43.55,15.03,-11.22,3.65,5607,0,5607,0.6,0.47,57.52,41.97,29.46,-19.26,4.13,-0.14,-0.02,-1.07,1.59,0.5445,0.8741,0.7373,0.6084,,False,예
KODEX 200,17일 → 말일+1,17,1,287,0,287,0.56,0.7,58.19,41.46,20.64,-10.37,3.9,5894,0,5894,0.68,0.61,58.59,41.11,34.67,-26.33,4.32,-0.12,0.09,-0.4,0.35,0.6613,0.6683,0.9421,0.967,,False,예
KODEX 200,17일 → 말일+2,17,2,287,0,287,0.64,0.57,57.84,42.16,20.8,-13.04,4.3,5894,0,5894,0.76,0.59,57.99,41.69,44.87,-25.42,4.7,-0.12,-0.03,-0.15,0.47,0.6753,0.8432,0.9491,0.8961,,False,예
KODEX 200,17일 → 말일+3,17,3,287,0,287,0.71,0.51,57.49,42.51,22.93,-15.53,4.42,5894,0,5894,0.83,0.58,56.14,43.47,47.87,-22.47,4.89,-0.12,-0.06,1.35,-0.96,0.6743,0.7692,0.6823,0.7782,,False,예
KODEX 200,18일 → 말일-3,18,-3,287,0,287,0.17,0.29,58.19,41.81,10.81,-13.77,3.03,4746,0,4746,0.39,0.45,57.5,42.01,28.2,-28.88,4.12,-0.22,-0.16,0.69,-0.2,0.3586,0.3487,0.8222,0.9471,,False,예
KODEX 200,18일 → 말일-2,18,-2,287,0,287,0.23,0.46,56.79,42.86,11.03,-17.79,3.42,5033,0,5033,0.41,0.45,58.0,41.74,28.79,-33.39,4.22,-0.18,0.02,-1.2,1.11,0.4525,0.9381,0.7063,0.7043,,False,예
KODEX 200,18일 → 말일-1,18,-1,287,0,287,0.27,0.38,57.14,42.51,16.08,-19.6,3.6,5320,0,5320,0.43,0.42,56.5,43.08,30.71,-34.86,4.23,-0.16,-0.04,0.64,-0.57,0.4785,0.6793,0.9121,0.9041,,False,예
KODEX 200,18일 → 말일,18,0,287,0,287,0.44,0.41,56.45,42.51,14.98,-15.6,3.68,5607,0,5607,0.6,0.47,57.52,41.97,29.46,-19.26,4.13,-0.15,-0.07,-1.07,0.54,0.5045,0.6823,0.7373,0.8681,,False,예
KODEX 200,18일 → 말일+1,18,1,287,0,287,0.54,0.64,57.49,42.51,19.99,-9.68,3.88,5894,0,5894,0.68,0.61,58.59,41.11,34.67,-26.33,4.32,-0.14,0.03,-1.09,1.4,0.6144,0.8691,0.7592,0.6843,,False,예
KODEX 200,18일 → 말일+2,18,2,287,0,287,0.62,0.54,58.19,41.81,20.44,-15.93,4.27,5894,0,5894,0.76,0.59,57.99,41.69,44.87,-25.42,4.7,-0.14,-0.05,0.2,0.13,0.6304,0.7542,1.0,1.0,,False,예
KODEX 200,18일 → 말일+3,18,3,287,0,287,0.69,0.57,57.14,42.86,22.93,-14.9,4.35,5894,0,5894,0.83,0.58,56.14,43.47,47.87,-22.47,4.89,-0.14,-0.0,1.0,-0.61,0.6274,0.987,0.7822,0.8661,,False,예
KODEX 200,19일 → 말일-3,19,-3,287,0,287,0.18,0.21,56.45,43.55,14.85,-13.77,2.96,4746,0,4746,0.39,0.45,57.5,42.01,28.2,-28.88,4.12,-0.2,-0.24,-1.06,1.54,0.3976,0.1748,0.7822,0.6444,,False,예
KODEX 200,19일 → 말일-2,19,-2,287,0,287,0.24,0.33,56.45,43.21,17.61,-17.79,3.4,5033,0,5033,0.41,0.45,58.0,41.74,28.79,-33.39,4.22,-0.17,-0.11,-1.55,1.46,0.4825,0.4575,0.6144,0.6214,,False,예
KODEX 200,19일 → 말일-1,19,-1,287,0,287,0.28,0.35,55.05,44.6,16.92,-19.6,3.51,5320,0,5320,0.43,0.42,56.5,43.08,30.71,-34.86,4.23,-0.15,-0.07,-1.45,1.52,0.5005,0.5814,0.5964,0.6004,,False,예
KODEX 200,19일 → 말일,19,0,287,0,287,0.46,0.41,55.4,44.25,19.0,-13.05,3.7,5607,0,5607,0.6,0.47,57.52,41.97,29.46,-19.26,4.13,-0.14,-0.07,-2.12,2.29,0.5425,0.6823,0.4885,0.4486,,False,예
KODEX 200,19일 → 말일+1,19,1,287,0,287,0.56,0.68,56.1,43.21,23.69,-9.21,3.92,5894,0,5894,0.68,0.61,58.59,41.11,34.67,-26.33,4.32,-0.12,0.07,-2.49,2.1,0.6503,0.7473,0.4515,0.5255,,False,예
KODEX 200,19일 → 말일+2,19,2,287,0,287,0.64,0.58,56.45,43.21,23.85,-15.91,4.31,5894,0,5894,0.76,0.59,57.99,41.69,44.87,-25.42,4.7,-0.13,-0.02,-1.55,1.52,0.6703,0.8881,0.5774,0.6154,,False,예
KODEX 200,19일 → 말일+3,19,3,287,0,287,0.7,0.62,56.1,43.9,22.93,-13.89,4.35,5894,0,5894,0.83,0.58,56.14,43.47,47.87,-22.47,4.89,-0.12,0.05,-0.04,0.43,0.6623,0.8661,1.0,0.9131,,False,예
KODEX 200,20일 → 말일-3,20,-3,285,0,285,0.12,0.16,54.04,45.61,11.84,-15.19,2.63,4746,0,4746,0.39,0.45,57.5,42.01,28.2,-28.88,4.12,-0.27,-0.28,-3.47,3.6,0.2567,0.1109,0.2517,0.2338,,False,예
KODEX 200,20일 → 말일-2,20,-2,287,0,287,0.17,0.35,57.84,41.81,15.23,-18.42,3.13,5033,0,5033,0.41,0.45,58.0,41.74,28.79,-33.39,4.22,-0.23,-0.1,-0.16,0.07,0.3407,0.5105,1.0,1.0,,False,예
KODEX 200,20일 → 말일-1,20,-1,287,0,287,0.22,0.36,56.1,43.9,14.69,-15.81,3.31,5320,0,5320,0.43,0.42,56.5,43.08,30.71,-34.86,4.23,-0.21,-0.07,-0.41,0.82,0.3556,0.5934,0.8681,0.7692,,False,예
KODEX 200,20일 → 말일,20,0,287,0,287,0.4,0.4,56.1,42.86,18.95,-12.96,3.59,5607,0,5607,0.6,0.47,57.52,41.97,29.46,-19.26,4.13,-0.2,-0.07,-1.42,0.89,0.3836,0.6384,0.6484,0.7802,,False,예
KODEX 200,20일 → 말일+1,20,1,287,0,287,0.5,0.57,57.14,42.86,24.75,-9.61,3.76,5894,0,5894,0.68,0.61,58.59,41.11,34.67,-26.33,4.32,-0.18,-0.04,-1.44,1.75,0.5065,0.8312,0.6823,0.6024,,False,예
KODEX 200,20일 → 말일+2,20,2,287,0,287,0.58,0.57,57.14,42.51,24.91,-15.91,4.18,5894,0,5894,0.76,0.59,57.99,41.69,44.87,-25.42,4.7,-0.19,-0.03,-0.85,0.82,0.5005,0.8472,0.7632,0.8082,,False,예
KODEX 200,20일 → 말일+3,20,3,287,0,287,0.64,0.54,54.36,44.95,22.4,-13.89,4.26,5894,0,5894,0.83,0.58,56.14,43.47,47.87,-22.47,4.89,-0.18,-0.04,-1.79,1.48,0.5145,0.8661,0.5604,0.6294,,False,예
KODEX 200,21일 → 말일-3,21,-3,285,0,285,0.01,0.23,55.44,43.86,6.65,-14.76,2.33,4746,0,4746,0.39,0.45,57.5,42.01,28.2,-28.88,4.12,-0.37,-0.22,-2.06,1.85,0.1139,0.2328,0.5095,0.5624,,False,예
KODEX 200,21일 → 말일-2,21,-2,285,0,285,0.07,0.28,57.19,42.81,9.22,-18.0,2.87,5033,0,5033,0.41,0.45,58.0,41.74,28.79,-33.39,4.22,-0.34,-0.16,-0.8,1.06,0.1688,0.2917,0.7992,0.7532,,False,예
KODEX 200,21일 → 말일-1,21,-1,287,0,287,0.11,0.38,57.84,42.16,10.11,-18.96,3.06,5320,0,5320,0.43,0.42,56.5,43.08,30.71,-34.86,4.23,-0.32,-0.04,1.34,-0.92,0.1628,0.6963,0.7303,0.8162,,False,예
KODEX 200,21일 → 말일,21,0,287,0,287,0.29,0.48,56.45,42.86,10.51,-12.96,3.24,5607,0,5607,0.6,0.47,57.52,41.97,29.46,-19.26,4.13,-0.31,0.0,-1.07,0.89,0.1808,0.986,0.7373,0.7802,,False,예
KODEX 200,21일 → 말일+1,21,1,287,0,287,0.39,0.6,58.19,41.81,14.9,-9.61,3.42,5894,0,5894,0.68,0.61,58.59,41.11,34.67,-26.33,4.32,-0.29,-0.01,-0.4,0.7,0.2567,0.9491,0.9421,0.8651,,False,예
KODEX 200,21일 → 말일+2,21,2,287,0,287,0.47,0.67,58.19,41.46,16.87,-15.91,3.89,5894,0,5894,0.76,0.59,57.99,41.69,44.87,-25.42,4.7,-0.3,0.08,0.2,-0.22,0.2757,0.7103,1.0,0.952,,False,예
KODEX 200,21일 → 말일+3,21,3,287,0,287,0.53,0.54,55.4,44.25,19.29,-13.89,3.99,5894,0,5894,0.83,0.58,56.14,43.47,47.87,-22.47,4.89,-0.29,-0.04,-0.74,0.78,0.2957,0.8661,0.8282,0.8192,,False,예
KODEX 200,22일 → 말일-3,22,-3,279,0,279,0.11,0.05,52.33,46.95,6.73,-11.67,2.1,4746,0,4746,0.39,0.45,57.5,42.01,28.2,-28.88,4.12,-0.28,-0.4,-5.17,4.94,0.2498,0.026,0.0939,0.0969,,False,예
KODEX 200,22일 → 말일-2,22,-2,285,0,285,0.16,0.25,55.44,44.56,9.22,-17.27,2.66,5033,0,5033,0.41,0.45,58.0,41.74,28.79,-33.39,4.22,-0.25,-0.2,-2.56,2.82,0.3077,0.2288,0.3826,0.3387,,False,예
KODEX 200,22일 → 말일-1,22,-1,287,0,287,0.21,0.28,55.05,44.95,10.11,-19.09,2.91,5320,0,5320,0.43,0.42,56.5,43.08,30.71,-34.86,4.23,-0.22,-0.14,-1.45,1.87,0.3227,0.3516,0.5964,0.5095,,False,예
KODEX 200,22일 → 말일,22,0,287,0,287,0.38,0.47,57.14,42.51,10.51,-12.96,3.13,5607,0,5607,0.6,0.47,57.52,41.97,29.46,-19.26,4.13,-0.21,-0.01,-0.37,0.54,0.3397,0.9441,0.9121,0.8681,,False,예
KODEX 200,22일 → 말일+1,22,1,287,0,287,0.48,0.47,58.89,40.42,14.63,-9.61,3.28,5894,0,5894,0.68,0.61,58.59,41.11,34.67,-26.33,4.32,-0.2,-0.14,0.3,-0.69,0.4535,0.5025,0.8891,0.8072,,False,예
KODEX 200,22일 → 말일+2,22,2,287,0,287,0.56,0.55,58.89,40.42,16.41,-16.73,3.79,5894,0,5894,0.76,0.59,57.99,41.69,44.87,-25.42,4.7,-0.2,-0.05,0.89,-1.27,0.4645,0.7702,0.8102,0.6593,,False,예
KODEX 200,22일 → 말일+3,22,3,287,0,287,0.63,0.54,54.7,44.6,18.83,-13.02,3.92,5894,0,5894,0.83,0.58,56.14,43.47,47.87,-22.47,4.89,-0.2,-0.04,-1.44,1.13,0.4765,0.8661,0.6334,0.7363,,False,예
KODEX 200,23일 → 말일-3,23,-3,267,0,267,0.17,0.15,55.43,43.82,13.31,-15.5,2.15,4746,0,4746,0.39,0.45,57.5,42.01,28.2,-28.88,4.12,-0.21,-0.3,-2.07,1.81,0.4026,0.1079,0.5365,0.5704,,False,예
KODEX 200,23일 → 말일-2,23,-2,283,0,283,0.22,0.25,57.95,42.05,16.04,-20.86,2.59,5033,0,5033,0.41,0.45,58.0,41.74,28.79,-33.39,4.22,-0.19,-0.2,-0.05,0.3,0.4436,0.2218,1.0,0.9481,,False,예
KODEX 200,23일 → 말일-1,23,-1,287,0,287,0.27,0.25,54.36,45.64,15.35,-22.6,2.98,5320,0,5320,0.43,0.42,56.5,43.08,30.71,-34.86,4.23,-0.16,-0.17,-2.15,2.56,0.4725,0.2627,0.4256,0.3536,,False,예
KODEX 200,23일 → 말일,23,0,287,0,287,0.44,0.36,56.79,41.81,17.4,-9.76,3.12,5607,0,5607,0.6,0.47,57.52,41.97,29.46,-19.26,4.13,-0.15,-0.12,-0.72,-0.15,0.4965,0.4925,0.8182,1.0,,False,예
KODEX 200,23일 → 말일+1,23,1,287,0,287,0.54,0.51,58.19,41.81,14.63,-12.47,3.27,5894,0,5894,0.68,0.61,58.59,41.11,34.67,-26.33,4.32,-0.14,-0.1,-0.4,0.7,0.6064,0.6094,0.9421,0.8651,,False,예
KODEX 200,23일 → 말일+2,23,2,287,0,287,0.62,0.43,57.84,41.11,15.33,-12.7,3.69,5894,0,5894,0.76,0.59,57.99,41.69,44.87,-25.42,4.7,-0.15,-0.17,-0.15,-0.57,0.6134,0.4236,0.9491,0.8442,,False,예
KODEX 200,23일 → 말일+3,23,3,287,0,287,0.69,0.5,55.4,44.25,17.55,-13.27,3.91,5894,0,5894,0.83,0.58,56.14,43.47,47.87,-22.47,4.89,-0.14,-0.07,-0.74,0.78,0.6284,0.7403,0.8282,0.8192,,False,예
KODEX 200,24일 → 말일-3,24,-3,243,0,243,0.22,0.21,56.38,42.8,10.2,-10.05,1.76,4746,0,4746,0.39,0.45,57.5,42.01,28.2,-28.88,4.12,-0.17,-0.24,-1.12,0.78,0.5135,0.2138,0.7493,0.8492,,False,예
KODEX 200,24일 → 말일-2,24,-2,274,0,274,0.27,0.25,58.76,41.24,7.17,-15.76,2.15,5033,0,5033,0.41,0.45,58.0,41.74,28.79,-33.39,4.22,-0.13,-0.2,0.76,-0.5,0.6074,0.2298,0.7962,0.9021,,False,예
KODEX 200,24일 → 말일-1,24,-1,285,0,285,0.32,0.22,53.68,45.61,21.88,-17.61,2.88,5320,0,5320,0.43,0.42,56.5,43.08,30.71,-34.86,4.23,-0.11,-0.2,-2.82,2.53,0.6014,0.2128,0.2807,0.3497,,False,예
KODEX 200,24일 → 말일,24,0,287,0,287,0.49,0.37,57.84,41.11,23.77,-9.76,3.12,5607,0,5607,0.6,0.47,57.52,41.97,29.46,-19.26,4.13,-0.1,-0.11,0.32,-0.85,0.6543,0.5185,0.962,0.8242,,False,예
KODEX 200,24일 → 말일+1,24,1,287,0,287,0.59,0.44,59.93,40.07,22.7,-9.35,3.26,5894,0,5894,0.68,0.61,58.59,41.11,34.67,-26.33,4.32,-0.09,-0.16,1.35,-1.04,0.7642,0.4326,0.6464,0.7253,,False,예
KODEX 200,24일 → 말일+2,24,2,287,0,287,0.67,0.54,57.14,42.51,25.25,-14.8,3.78,5894,0,5894,0.76,0.59,57.99,41.69,44.87,-25.42,4.7,-0.09,-0.06,-0.85,0.82,0.7822,0.7323,0.7632,0.8082,,False,예
KODEX 200,24일 → 말일+3,24,3,287,0,287,0.75,0.55,56.79,43.21,27.96,-12.76,4.03,5894,0,5894,0.83,0.58,56.14,43.47,47.87,-22.47,4.89,-0.08,-0.02,0.65,-0.26,0.7862,0.9361,0.8701,0.957,,False,예
KODEX 200,25일 → 말일-3,25,-3,181,0,181,0.22,0.23,60.22,39.23,10.2,-10.05,1.68,4746,0,4746,0.39,0.45,57.5,42.01,28.2,-28.88,4.12,-0.17,-0.22,2.72,-2.79,0.5654,0.3147,0.5035,0.4446,,False,예
KODEX 200,25일 → 말일-2,25,-2,266,0,266,0.21,0.19,58.65,40.6,6.36,-15.76,2.0,5033,0,5033,0.41,0.45,58.0,41.74,28.79,-33.39,4.22,-0.19,-0.26,0.65,-1.14,0.4715,0.1329,0.8462,0.7003,,False,예
KODEX 200,25일 → 말일-1,25,-1,279,0,279,0.25,0.14,52.33,47.31,21.88,-17.61,2.79,5320,0,5320,0.43,0.42,56.5,43.08,30.71,-34.86,4.23,-0.18,-0.28,-4.17,4.23,0.4126,0.1119,0.1199,0.1239,,False,예
KODEX 200,25일 → 말일,25,0,287,0,287,0.42,0.28,56.79,41.81,23.77,-10.74,3.01,5607,0,5607,0.6,0.47,57.52,41.97,29.46,-19.26,4.13,-0.18,-0.2,-0.72,-0.15,0.4366,0.2707,0.8182,1.0,,False,예
KODEX 200,25일 → 말일+1,25,1,287,0,287,0.52,0.45,58.19,41.11,22.7,-9.35,3.23,5894,0,5894,0.68,0.61,58.59,41.11,34.67,-26.33,4.32,-0.16,-0.15,-0.4,0.01,0.5574,0.4575,0.9421,1.0,,False,예
KODEX 200,25일 → 말일+2,25,2,287,0,287,0.6,0.52,57.14,42.16,25.25,-16.49,3.78,5894,0,5894,0.76,0.59,57.99,41.69,44.87,-25.42,4.7,-0.16,-0.07,-0.85,0.47,0.5674,0.6304,0.7632,0.8961,,False,예
KODEX 200,25일 → 말일+3,25,3,287,0,287,0.67,0.4,55.75,42.86,27.96,-11.94,3.99,5894,0,5894,0.83,0.58,56.14,43.47,47.87,-22.47,4.89,-0.16,-0.17,-0.39,-0.61,0.5714,0.4995,0.9101,0.8661,,False,예
KODEX 인버스,15일 → 말일-3,15,-3,203,0,203,-0.27,-0.27,43.35,54.68,19.38,-9.03,3.13,3359,0,3359,-0.38,-0.41,41.38,56.71,33.55,-22.93,3.79,0.11,0.14,1.97,-2.03,0.6713,0.5075,0.6104,0.5714,,False,예
KODEX 인버스,15일 → 말일-2,15,-2,203,0,203,-0.3,-0.61,39.9,60.1,26.71,-11.45,3.56,3563,0,3563,-0.39,-0.39,41.62,57.14,41.75,-23.16,3.99,0.09,-0.22,-1.72,2.96,0.7003,0.2587,0.6713,0.4376,,False,예
KODEX 인버스,15일 → 말일-1,15,-1,203,0,203,-0.39,-0.47,40.89,57.64,29.51,-14.06,3.83,3767,0,3767,-0.45,-0.44,41.33,57.05,44.88,-24.73,4.14,0.07,-0.03,-0.45,0.59,0.8252,0.9141,0.8991,0.9261,,False,예
KODEX 인버스,15일 → 말일,15,0,203,0,203,-0.4,-0.51,41.38,57.64,12.77,-14.45,3.48,3971,0,3971,-0.45,-0.32,44.02,54.77,17.87,-24.02,3.78,0.05,-0.18,-2.64,2.86,0.9051,0.3506,0.4436,0.3966,,False,예
KODEX 인버스,15일 → 말일+1,15,1,203,0,203,-0.52,-0.68,38.92,59.11,11.55,-18.68,3.72,4175,0,4175,-0.54,-0.44,42.4,56.26,23.62,-27.78,3.88,0.03,-0.23,-3.48,2.85,0.9471,0.2937,0.3297,0.4575,,False,예
KODEX 인버스,15일 → 말일+2,15,2,203,0,203,-0.56,-0.37,44.33,54.68,11.15,-19.16,4.06,4175,0,4175,-0.6,-0.43,43.04,55.93,22.45,-32.48,4.24,0.03,0.07,1.29,-1.25,0.9181,0.7473,0.7363,0.7353,,False,예
KODEX 인버스,15일 → 말일+3,15,3,202,0,202,-0.65,-0.35,43.07,56.93,18.16,-20.88,4.23,4155,0,4155,-0.64,-0.37,44.09,54.58,22.26,-33.91,4.46,-0.01,0.02,-1.02,2.35,0.992,0.8861,0.8212,0.5335,,False,예
KODEX 인버스,16일 → 말일-3,16,-3,204,0,204,-0.21,-0.31,41.67,55.39,11.73,-8.81,2.75,3359,0,3359,-0.38,-0.41,41.38,56.71,33.55,-22.93,3.79,0.17,0.1,0.29,-1.32,0.5185,0.6044,0.9411,0.7353,,False,예
KODEX 인버스,16일 → 말일-2,16,-2,204,0,204,-0.24,-0.48,39.22,60.29,18.59,-11.45,3.16,3563,0,3563,-0.39,-0.39,41.62,57.14,41.75,-23.16,3.99,0.15,-0.09,-2.41,3.15,0.5495,0.6114,0.5295,0.3966,,False,예
KODEX 인버스,16일 → 말일-1,16,-1,204,0,204,-0.33,-0.43,41.67,58.33,21.21,-14.06,3.45,3767,0,3767,-0.45,-0.44,41.33,57.05,44.88,-24.73,4.14,0.12,0.01,0.33,1.29,0.6623,0.955,1.0,0.7632,,False,예
KODEX 인버스,16일 → 말일,16,0,204,0,204,-0.33,-0.27,43.63,54.9,12.77,-14.45,3.39,3971,0,3971,-0.45,-0.32,44.02,54.77,17.87,-24.02,3.78,0.12,0.06,-0.39,0.13,0.7093,0.7722,0.8861,0.9461,,False,예
KODEX 인버스,16일 → 말일+1,16,1,204,0,204,-0.44,-0.62,42.16,56.86,11.55,-18.68,3.55,4175,0,4175,-0.54,-0.44,42.4,56.26,23.62,-27.78,3.88,0.1,-0.17,-0.24,0.6,0.7183,0.4915,0.952,0.9021,,False,예
KODEX 인버스,16일 → 말일+2,16,2,204,0,204,-0.47,-0.35,43.14,55.39,11.15,-18.59,3.97,4175,0,4175,-0.6,-0.43,43.04,55.93,22.45,-32.48,4.24,0.12,0.08,0.1,-0.54,0.6873,0.6973,1.0,0.8881,,False,예
KODEX 인버스,16일 → 말일+3,16,3,203,0,203,-0.55,-0.49,44.83,55.17,18.16,-19.16,4.19,4155,0,4155,-0.64,-0.37,44.09,54.58,22.26,-33.91,4.46,0.08,-0.12,0.74,0.59,0.7582,0.6533,0.8202,0.9381,,False,예
KODEX 인버스,17일 → 말일-3,17,-3,204,0,204,-0.16,-0.19,43.14,53.43,11.73,-8.81,2.67,3359,0,3359,-0.38,-0.41,41.38,56.71,33.55,-22.93,3.79,0.23,0.22,1.76,-3.28,0.3856,0.2438,0.6134,0.3546,,False,예
KODEX 인버스,17일 → 말일-2,17,-2,204,0,204,-0.18,-0.31,39.22,58.82,18.59,-11.45,3.09,3563,0,3563,-0.39,-0.39,41.62,57.14,41.75,-23.16,3.99,0.21,0.07,-2.41,1.68,0.4226,0.5644,0.5295,0.6703,,False,예
KODEX 인버스,17일 → 말일-1,17,-1,204,0,204,-0.27,-0.33,42.65,56.37,21.21,-14.06,3.36,3767,0,3767,-0.45,-0.44,41.33,57.05,44.88,-24.73,4.14,0.18,0.11,1.31,-0.68,0.5295,0.6044,0.8022,0.9071,,False,예
KODEX 인버스,17일 → 말일,17,0,204,0,204,-0.27,-0.27,44.61,52.45,12.77,-14.45,3.35,3971,0,3971,-0.45,-0.32,44.02,54.77,17.87,-24.02,3.78,0.18,0.06,0.59,-2.32,0.5435,0.7792,0.9321,0.5694,,False,예
KODEX 인버스,17일 → 말일+1,17,1,204,0,204,-0.38,-0.48,44.61,53.92,11.55,-18.68,3.49,4175,0,4175,-0.54,-0.44,42.4,56.26,23.62,-27.78,3.88,0.16,-0.03,2.21,-2.34,0.5874,0.8731,0.5924,0.5624,,False,예
KODEX 인버스,17일 → 말일+2,17,2,204,0,204,-0.42,-0.29,45.1,53.92,12.22,-18.59,3.95,4175,0,4175,-0.6,-0.43,43.04,55.93,22.45,-32.48,4.24,0.18,0.15,2.06,-2.01,0.5614,0.4785,0.5794,0.5774,,False,예
KODEX 인버스,17일 → 말일+3,17,3,203,0,203,-0.5,-0.41,45.32,53.69,17.11,-19.67,4.16,4155,0,4155,-0.64,-0.37,44.09,54.58,22.26,-33.91,4.46,0.14,-0.04,1.23,-0.89,0.6254,0.9131,0.7083,0.7473,,False,예
KODEX 인버스,18일 → 말일-3,18,-3,204,0,204,-0.14,-0.23,41.67,56.37,11.73,-9.21,2.66,3359,0,3359,-0.38,-0.41,41.38,56.71,33.55,-22.93,3.79,0.24,0.18,0.29,-0.34,0.3626,0.3686,0.9411,0.9411,,False,예
