대상,격자 칸,진입 달력일,청산 상대 거래일,시기,신호,제외,표본,평균(%),중앙값(%),오른 비율(%),내린 비율(%),최고(%),최악(%),표준편차(%),기준선 신호,기준선 제외,기준선 표본,기준선 평균(%),기준선 중앙값(%),기준선 오른 비율(%),기준선 내린 비율(%),기준선 최고(%),기준선 최악(%),기준선 표준편차(%),평균 차이(%p),중앙값 차이(%p),오른 비율 차이(%p),내린 비율 차이(%p),평균 우연확률,중앙값 우연확률,오른 비율 우연확률,내린 비율 우연확률,비고,평균-비율 어긋남,판정가능
KODEX 인버스,18일 → 말일-1,18,-1,최근 10년,120,0,120,-0.2,-0.39,40.0,58.33,21.21,-14.06,4.14,2208,0,2208,-0.45,-0.42,41.76,56.79,44.88,-24.73,4.92,0.25,0.03,-1.76,1.54,0.5534,0.8831,0.7003,0.6943,,False,예
KODEX 인버스,18일 → 말일-1,18,-1,최근 5년,60,0,60,-0.03,-0.53,41.67,55.0,21.21,-14.06,5.24,1099,0,1099,-0.54,-0.57,43.04,55.41,44.88,-24.73,6.19,0.51,0.04,-1.37,-0.41,0.5105,0.987,0.8971,1.0,,False,예
KODEX 인버스,18일 → 말일,18,0,앞 절반,102,0,102,-0.35,-0.4,41.18,57.84,6.88,-5.74,2.17,1979,0,1979,-0.43,-0.4,41.13,57.66,15.71,-13.2,2.51,0.08,0.01,0.04,0.19,0.7502,0.961,1.0,1.0,,False,예
KODEX 인버스,18일 → 말일,18,0,뒤 절반,102,0,102,-0.17,0.0,46.08,49.02,17.87,-13.92,4.43,1965,0,1965,-0.48,-0.24,46.72,52.06,17.87,-24.02,4.73,0.31,0.24,-0.64,-3.04,0.5025,0.5674,1.0,0.5455,,False,예
KODEX 인버스,18일 → 말일,18,0,최근 10년,120,0,120,-0.22,-0.19,45.0,50.83,17.87,-13.92,4.12,2328,0,2328,-0.48,-0.33,44.72,54.04,17.87,-24.02,4.4,0.26,0.14,0.28,-3.2,0.4945,0.6254,1.0,0.4865,,False,예
KODEX 인버스,18일 → 말일,18,0,최근 5년,60,0,60,-0.27,-0.19,43.33,51.67,17.87,-13.92,4.96,1159,0,1159,-0.81,-0.34,44.61,54.18,17.87,-24.02,5.2,0.54,0.15,-1.27,-2.52,0.3816,0.7113,0.8811,0.7802,,False,예
KODEX 인버스,18일 → 말일+1,18,1,앞 절반,102,0,102,-0.49,-0.69,40.2,58.82,6.72,-6.38,2.58,2080,0,2080,-0.57,-0.61,38.22,60.19,15.85,-13.2,2.73,0.08,-0.08,1.97,-1.37,0.7223,0.7862,0.6733,0.7413,,False,예
KODEX 인버스,18일 → 말일+1,18,1,뒤 절반,102,0,102,-0.26,-0.2,47.06,52.94,9.59,-18.17,4.27,2066,0,2066,-0.53,-0.23,46.32,52.61,23.62,-27.78,4.78,0.27,0.03,0.74,0.33,0.5684,0.9061,0.9071,1.0,,False,예
KODEX 인버스,18일 → 말일+1,18,1,최근 10년,120,0,120,-0.35,-0.38,44.17,55.83,9.59,-18.17,3.99,2448,0,2448,-0.57,-0.39,43.79,54.94,23.62,-27.78,4.46,0.22,0.02,0.38,0.89,0.6104,0.985,1.0,0.7822,,False,예
KODEX 인버스,18일 → 말일+1,18,1,최근 5년,60,0,60,-0.29,0.04,50.0,50.0,7.67,-18.17,4.78,1219,0,1219,-0.77,-0.23,46.68,52.34,23.62,-27.78,5.27,0.49,0.26,3.32,-2.34,0.4735,0.5804,0.6783,0.7892,,False,예
KODEX 인버스,18일 → 말일+2,18,2,앞 절반,102,0,102,-0.37,-0.36,44.12,54.9,8.15,-6.38,2.76,2080,0,2080,-0.46,-0.52,40.96,57.98,16.88,-12.54,2.96,0.09,0.16,3.16,-3.08,0.7063,0.5395,0.5155,0.5215,,False,예
KODEX 인버스,18일 → 말일+2,18,2,뒤 절반,102,0,102,-0.44,-0.23,46.08,52.94,16.26,-18.09,5.05,2066,0,2066,-0.78,-0.38,44.58,54.4,22.45,-32.48,5.23,0.34,0.15,1.5,-1.46,0.5165,0.7303,0.8342,0.8362,,False,예
KODEX 인버스,18일 → 말일+2,18,2,최근 10년,120,0,120,-0.47,-0.26,45.0,54.17,16.26,-18.09,4.72,2448,0,2448,-0.73,-0.37,44.12,54.74,22.45,-32.48,4.9,0.26,0.11,0.88,-0.57,0.5774,0.8132,0.9271,1.0,,False,예
KODEX 인버스,18일 → 말일+2,18,2,최근 5년,60,0,60,-0.34,0.11,51.67,48.33,16.26,-18.09,5.85,1219,0,1219,-0.89,-0.37,45.61,53.32,22.45,-32.48,5.96,0.55,0.49,6.06,-4.99,0.4765,0.3546,0.3596,0.5055,,True,예
KODEX 인버스,18일 → 말일+3,18,3,앞 절반,101,0,101,-0.23,-0.33,47.52,52.48,5.97,-7.36,2.85,2061,0,2061,-0.32,-0.41,43.33,55.6,22.26,-10.95,3.1,0.08,0.08,4.2,-3.13,0.7552,0.8731,0.4096,0.5914,,False,예
KODEX 인버스,18일 → 말일+3,18,3,뒤 절반,102,0,102,-0.72,-0.12,44.12,52.94,16.37,-19.67,5.17,2064,0,2064,-0.96,-0.34,44.62,53.83,19.23,-33.91,5.44,0.24,0.22,-0.5,-0.89,0.6234,0.5405,0.9211,0.9191,,False,예
KODEX 인버스,18일 → 말일+3,18,3,최근 10년,119,0,119,-0.75,-0.23,42.86,54.62,16.37,-19.67,4.87,2428,0,2428,-0.96,-0.38,43.57,54.78,19.23,-33.91,5.15,0.21,0.15,-0.72,-0.16,0.7303,0.6713,0.8472,1.0,,False,예
KODEX 인버스,18일 → 말일+3,18,3,최근 5년,59,0,59,-0.75,-0.14,44.07,50.85,16.37,-19.67,5.98,1199,0,1199,-1.22,-0.34,44.2,54.05,19.23,-33.91,6.27,0.46,0.2,-0.14,-3.2,0.5874,0.6224,1.0,0.6573,,False,예
KODEX 인버스,19일 → 말일-3,19,-3,앞 절반,102,0,102,-0.13,-0.12,43.14,53.92,5.67,-4.79,2.0,1677,0,1677,-0.25,-0.51,40.31,57.96,22.67,-12.32,2.77,0.13,0.39,2.83,-4.04,0.6114,0.1249,0.5265,0.3966,,False,예
KODEX 인버스,19일 → 말일-3,19,-3,뒤 절반,102,0,102,-0.29,-0.24,43.14,54.9,11.73,-15.2,3.22,1662,0,1662,-0.52,-0.33,42.42,55.48,33.55,-22.93,4.6,0.23,0.09,0.72,-0.57,0.6224,0.7792,0.9321,0.9141,,False,예
KODEX 인버스,19일 → 말일-3,19,-3,최근 10년,120,0,120,-0.31,-0.2,41.67,55.83,11.73,-15.2,3.01,1968,0,1968,-0.53,-0.36,41.62,56.25,33.55,-22.93,4.27,0.22,0.16,0.05,-0.42,0.5095,0.4765,1.0,0.9191,,False,예
KODEX 인버스,19일 → 말일-3,19,-3,최근 5년,60,0,60,-0.4,-0.38,40.0,58.33,11.73,-10.93,3.31,979,0,979,-0.8,-0.45,40.35,57.71,33.55,-22.93,5.22,0.4,0.07,-0.35,0.62,0.5465,0.7662,1.0,1.0,,False,예
KODEX 인버스,19일 → 말일-2,19,-2,앞 절반,102,0,102,-0.23,-0.35,39.22,59.8,6.11,-5.42,2.12,1778,0,1778,-0.37,-0.44,39.48,59.51,18.95,-13.75,2.61,0.13,0.09,-0.27,0.3,0.5684,0.6174,1.0,1.0,,False,예
KODEX 인버스,19일 → 말일-2,19,-2,뒤 절반,102,0,102,-0.23,-0.11,43.14,51.96,18.59,-17.1,4.08,1763,0,1763,-0.42,-0.31,43.73,54.79,41.75,-23.16,5.03,0.2,0.2,-0.6,-2.83,0.7083,0.4645,0.9141,0.6134,,False,예
KODEX 인버스,19일 → 말일-2,19,-2,최근 10년,120,0,120,-0.27,-0.14,40.83,55.0,18.59,-17.1,3.79,2088,0,2088,-0.46,-0.34,42.05,56.47,41.75,-23.16,4.67,0.18,0.2,-1.22,-1.47,0.6943,0.3766,0.7932,0.7902,,False,예
KODEX 인버스,19일 → 말일-2,19,-2,최근 5년,60,0,60,-0.32,-0.4,41.67,51.67,18.59,-13.51,4.44,1039,0,1039,-0.65,-0.47,42.35,55.82,41.75,-23.16,5.8,0.33,0.07,-0.68,-4.16,0.6404,0.8382,1.0,0.5924,,False,예
KODEX 인버스,19일 → 말일-1,19,-1,앞 절반,102,0,102,-0.38,-0.39,37.25,57.84,6.12,-6.36,2.14,1879,0,1879,-0.49,-0.47,38.74,59.39,17.78,-14.19,2.52,0.11,0.08,-1.49,-1.55,0.6234,0.6613,0.7463,0.7692,,False,예
KODEX 인버스,19일 → 말일-1,19,-1,뒤 절반,102,0,102,-0.26,-0.36,46.08,53.92,21.21,-16.83,4.48,1864,0,1864,-0.42,-0.37,43.78,54.83,44.88,-24.73,5.31,0.16,0.01,2.3,-0.91,0.6923,0.8821,0.6683,0.8362,,False,예
KODEX 인버스,19일 → 말일-1,19,-1,최근 10년,120,0,120,-0.3,-0.36,43.33,55.83,21.21,-16.83,4.16,2208,0,2208,-0.45,-0.42,41.76,56.79,44.88,-24.73,4.92,0.15,0.06,1.58,-0.96,0.7213,0.7822,0.7742,0.9101,,False,예
KODEX 인버스,19일 → 말일-1,19,-1,최근 5년,60,0,60,-0.25,-0.53,46.67,53.33,21.21,-12.99,5.04,1099,0,1099,-0.54,-0.57,43.04,55.41,44.88,-24.73,6.19,0.29,0.04,3.63,-2.08,0.7223,0.987,0.5964,0.7912,,False,예
KODEX 인버스,19일 → 말일,19,0,앞 절반,102,0,102,-0.35,-0.33,41.18,56.86,7.0,-8.0,2.28,1980,0,1980,-0.43,-0.4,41.16,57.63,15.71,-13.2,2.51,0.09,0.08,0.01,-0.76,0.7033,0.7143,1.0,0.8482,,False,예
KODEX 인버스,19일 → 말일,19,0,뒤 절반,102,0,102,-0.29,-0.06,49.02,50.0,14.34,-18.3,4.52,1965,0,1965,-0.48,-0.24,46.67,52.11,17.87,-24.02,4.73,0.19,0.18,2.35,-2.11,0.6494,0.6623,0.5934,0.6603,,False,예
KODEX 인버스,19일 → 말일,19,0,최근 10년,120,0,120,-0.31,-0.33,47.5,51.67,14.34,-18.3,4.2,2328,0,2328,-0.48,-0.33,44.72,54.04,17.87,-24.02,4.4,0.16,-0.0,2.78,-2.37,0.6603,0.963,0.5544,0.6064,,False,예
KODEX 인버스,19일 → 말일,19,0,최근 5년,60,0,60,-0.49,-0.44,45.0,53.33,14.34,-16.44,4.76,1159,0,1159,-0.81,-0.34,44.61,54.18,17.87,-24.02,5.2,0.32,-0.09,0.39,-0.85,0.6204,0.8102,1.0,1.0,,False,예
KODEX 인버스,19일 → 말일+1,19,1,앞 절반,102,0,102,-0.48,-0.86,41.18,58.82,6.52,-7.89,2.63,2081,0,2081,-0.57,-0.61,38.25,60.16,15.85,-13.2,2.73,0.08,-0.25,2.93,-1.34,0.7752,0.3187,0.5924,0.8342,,False,예
KODEX 인버스,19일 → 말일+1,19,1,뒤 절반,102,0,102,-0.38,0.0,49.02,49.02,9.77,-20.57,4.43,2066,0,2066,-0.54,-0.24,46.27,52.66,23.62,-27.78,4.78,0.15,0.24,2.75,-3.64,0.7473,0.5425,0.6184,0.5045,,False,예
KODEX 인버스,19일 → 말일+1,19,1,최근 10년,120,0,120,-0.44,-0.25,45.83,52.5,9.77,-20.57,4.14,2448,0,2448,-0.57,-0.39,43.79,54.94,23.62,-27.78,4.46,0.13,0.14,2.04,-2.44,0.7772,0.6993,0.7852,0.7123,,False,예
KODEX 인버스,19일 → 말일+1,19,1,최근 5년,60,0,60,-0.49,-0.05,50.0,50.0,7.92,-20.57,4.81,1219,0,1219,-0.77,-0.23,46.68,52.34,23.62,-27.78,5.27,0.28,0.17,3.32,-2.34,0.6923,0.6933,0.6783,0.7892,,False,예
KODEX 인버스,19일 → 말일+2,19,2,앞 절반,102,0,102,-0.36,-0.38,44.12,55.88,7.32,-7.07,2.84,2081,0,2081,-0.46,-0.52,40.99,57.95,16.88,-12.54,2.96,0.1,0.14,3.13,-2.07,0.7622,0.6114,0.5425,0.6953,,False,예
KODEX 인버스,19일 → 말일+2,19,2,뒤 절반,102,0,102,-0.56,-0.12,48.04,50.98,16.53,-20.48,5.17,2066,0,2066,-0.78,-0.39,44.53,54.45,22.45,-32.48,5.23,0.22,0.27,3.51,-3.47,0.6633,0.4895,0.5445,0.5524,,False,예
KODEX 인버스,19일 → 말일+2,19,2,최근 10년,120,0,120,-0.56,-0.14,46.67,52.5,16.53,-20.48,4.84,2448,0,2448,-0.73,-0.37,44.12,54.74,22.45,-32.48,4.9,0.17,0.23,2.55,-2.24,0.7433,0.5165,0.6304,0.7103,,False,예
KODEX 인버스,19일 → 말일+2,19,2,최근 5년,60,0,60,-0.55,0.12,51.67,48.33,16.53,-20.48,5.85,1219,0,1219,-0.89,-0.37,45.61,53.32,22.45,-32.48,5.96,0.34,0.49,6.06,-4.99,0.6763,0.3437,0.3596,0.5055,,True,예
KODEX 인버스,19일 → 말일+3,19,3,앞 절반,101,0,101,-0.23,-0.34,47.52,52.48,5.97,-7.68,2.85,2062,0,2062,-0.32,-0.41,43.36,55.58,22.26,-10.95,3.1,0.08,0.07,4.17,-3.1,0.7193,0.8402,0.4066,0.5385,,False,예
KODEX 인버스,19일 → 말일+3,19,3,뒤 절반,102,0,102,-0.78,-0.04,47.06,50.0,14.93,-19.67,5.23,2063,0,2063,-0.96,-0.34,44.6,53.85,19.23,-33.91,5.44,0.17,0.3,2.46,-3.85,0.7483,0.3866,0.6503,0.4316,,False,예
KODEX 인버스,19일 → 말일+3,19,3,최근 10년,119,0,119,-0.8,-0.14,45.38,52.1,14.93,-19.67,4.93,2428,0,2428,-0.96,-0.38,43.57,54.78,19.23,-33.91,5.15,0.16,0.24,1.8,-2.68,0.7972,0.5025,0.7772,0.6573,,False,예
KODEX 인버스,19일 → 말일+3,19,3,최근 5년,59,0,59,-0.87,0.0,47.46,49.15,14.93,-19.67,5.89,1199,0,1199,-1.22,-0.34,44.2,54.05,19.23,-33.91,6.27,0.35,0.34,3.25,-4.89,0.7213,0.4665,0.6583,0.4635,,False,예
KODEX 인버스,20일 → 말일-3,20,-3,앞 절반,101,0,101,-0.14,-0.18,43.56,55.45,5.65,-5.23,1.87,1662,0,1662,-0.25,-0.51,40.43,57.82,22.67,-12.32,2.78,0.11,0.33,3.13,-2.38,0.7043,0.2188,0.5544,0.6234,,False,예
KODEX 인버스,20일 → 말일-3,20,-3,뒤 절반,102,0,102,-0.19,-0.03,47.06,50.0,6.91,-11.61,2.71,1677,0,1677,-0.51,-0.33,42.46,55.46,33.55,-22.93,4.58,0.32,0.3,4.6,-5.46,0.4815,0.2458,0.3447,0.3077,,False,예
KODEX 인버스,20일 → 말일-3,20,-3,최근 10년,119,0,119,-0.21,-0.07,47.06,50.42,6.91,-11.61,2.55,1968,0,1968,-0.53,-0.36,41.62,56.25,33.55,-22.93,4.27,0.31,0.29,5.44,-5.83,0.3656,0.1798,0.2048,0.1788,,False,예
KODEX 인버스,20일 → 말일-3,20,-3,최근 5년,60,0,60,-0.3,-0.33,46.67,51.67,6.91,-11.61,2.87,979,0,979,-0.8,-0.45,40.35,57.71,33.55,-22.93,5.22,0.51,0.12,6.32,-6.05,0.4496,0.6833,0.3866,0.3796,,False,예
KODEX 인버스,20일 → 말일-2,20,-2,앞 절반,102,0,102,-0.26,-0.53,39.22,59.8,6.01,-6.78,2.09,1779,0,1779,-0.37,-0.44,39.46,59.53,18.95,-13.75,2.61,0.11,-0.09,-0.24,0.28,0.6953,0.7223,1.0,1.0,,False,예
KODEX 인버스,20일 → 말일-2,20,-2,뒤 절반,102,0,102,-0.12,-0.14,45.1,51.96,13.47,-14.18,3.49,1763,0,1763,-0.42,-0.31,43.68,54.85,41.75,-23.16,5.03,0.31,0.17,1.42,-2.89,0.5385,0.5195,0.8611,0.6214,,False,예
KODEX 인버스,20일 → 말일-2,20,-2,최근 10년,120,0,120,-0.18,-0.17,43.33,53.33,13.47,-14.18,3.26,2088,0,2088,-0.46,-0.34,42.05,56.47,41.75,-23.16,4.67,0.28,0.18,1.28,-3.13,0.5395,0.4186,0.8641,0.5155,,False,예
KODEX 인버스,20일 → 말일-2,20,-2,최근 5년,60,0,60,-0.22,-0.42,43.33,53.33,13.47,-14.18,3.88,1039,0,1039,-0.65,-0.47,42.35,55.82,41.75,-23.16,5.8,0.43,0.05,0.98,-2.49,0.5325,0.8671,0.8711,0.7752,,False,예
KODEX 인버스,20일 → 말일-1,20,-1,앞 절반,102,0,102,-0.41,-0.39,38.24,58.82,6.28,-7.25,2.18,1880,0,1880,-0.49,-0.47,38.72,59.41,17.78,-14.19,2.51,0.08,0.09,-0.49,-0.59,0.7183,0.6274,1.0,0.9201,,False,예
KODEX 인버스,20일 → 말일-1,20,-1,뒤 절반,102,0,102,-0.15,-0.42,44.12,54.9,15.98,-13.66,3.95,1864,0,1864,-0.42,-0.37,43.78,54.83,44.88,-24.73,5.31,0.27,-0.06,0.34,0.07,0.5425,0.963,1.0,1.0,,False,예
KODEX 인버스,20일 → 말일-1,20,-1,최근 10년,120,0,120,-0.21,-0.41,41.67,56.67,15.98,-13.66,3.67,2208,0,2208,-0.45,-0.42,41.76,56.79,44.88,-24.73,4.92,0.24,0.01,-0.09,-0.13,0.5694,0.9331,1.0,1.0,,False,예
KODEX 인버스,20일 → 말일-1,20,-1,최근 5년,60,0,60,-0.15,-0.54,43.33,55.0,15.98,-13.66,4.51,1099,0,1099,-0.54,-0.57,43.04,55.41,44.88,-24.73,6.19,0.39,0.03,0.29,-0.41,0.6214,0.998,1.0,1.0,,False,예
KODEX 인버스,20일 → 말일,20,0,앞 절반,102,0,102,-0.37,-0.32,43.14,54.9,6.88,-8.0,2.3,1981,0,1981,-0.43,-0.4,41.14,57.65,15.71,-13.2,2.51,0.06,0.09,2.0,-2.75,0.7942,0.7473,0.7602,0.5764,,False,예
KODEX 인버스,20일 → 말일,20,0,뒤 절반,102,0,102,-0.18,-0.36,48.04,51.96,14.13,-17.08,4.24,1965,0,1965,-0.48,-0.24,46.67,52.11,17.87,-24.02,4.73,0.3,-0.12,1.37,-0.15,0.4805,0.7103,0.7473,1.0,,False,예
KODEX 인버스,20일 → 말일,20,0,최근 10년,120,0,120,-0.21,-0.4,45.0,54.17,14.13,-17.08,3.94,2328,0,2328,-0.48,-0.33,44.72,54.04,17.87,-24.02,4.4,0.26,-0.08,0.28,0.13,0.4875,0.7213,1.0,1.0,,False,예
KODEX 인버스,20일 → 말일,20,0,최근 5년,60,0,60,-0.38,-0.37,48.33,51.67,14.13,-17.08,4.64,1159,0,1159,-0.81,-0.34,44.61,54.18,17.87,-24.02,5.2,0.43,-0.02,3.73,-2.52,0.4935,0.9471,0.5844,0.7802,,False,예
KODEX 인버스,20일 → 말일+1,20,1,앞 절반,102,0,102,-0.51,-0.74,40.2,59.8,6.72,-7.89,2.63,2082,0,2082,-0.57,-0.6,38.28,60.13,15.85,-13.2,2.73,0.06,-0.14,1.92,-0.33,0.8202,0.5824,0.7582,1.0,,False,예
KODEX 인버스,20일 → 말일+1,20,1,뒤 절반,102,0,102,-0.27,0.0,49.02,49.02,9.33,-21.18,4.12,2066,0,2066,-0.54,-0.24,46.22,52.66,23.62,-27.78,4.78,0.27,0.24,2.8,-3.64,0.5684,0.5325,0.6034,0.4795,,False,예
KODEX 인버스,20일 → 말일+1,20,1,최근 10년,120,0,120,-0.34,-0.32,45.83,52.5,9.33,-21.18,3.85,2448,0,2448,-0.57,-0.39,43.79,54.94,23.62,-27.78,4.46,0.23,0.08,2.04,-2.44,0.5994,0.8312,0.7852,0.7123,,False,예
KODEX 인버스,20일 → 말일+1,20,1,최근 5년,60,0,60,-0.38,0.05,50.0,48.33,7.92,-21.18,4.58,1219,0,1219,-0.77,-0.23,46.68,52.34,23.62,-27.78,5.27,0.39,0.28,3.32,-4.0,0.5774,0.5594,0.6783,0.5944,,False,예
KODEX 인버스,20일 → 말일+2,20,2,앞 절반,102,0,102,-0.38,-0.55,42.16,55.88,8.15,-7.07,2.88,2082,0,2082,-0.46,-0.52,41.02,57.93,16.88,-12.54,2.96,0.07,-0.04,1.14,-2.04,0.7972,0.9361,0.8392,0.7033,,False,예
KODEX 인버스,20일 → 말일+2,20,2,뒤 절반,102,0,102,-0.44,-0.22,46.08,52.94,16.53,-21.09,5.05,2066,0,2066,-0.78,-0.39,44.53,54.45,22.45,-32.48,5.23,0.34,0.17,1.55,-1.51,0.5095,0.7143,0.8232,0.8262,,False,예
KODEX 인버스,20일 → 말일+2,20,2,최근 10년,120,0,120,-0.46,-0.28,44.17,54.17,16.53,-21.09,4.71,2448,0,2448,-0.73,-0.37,44.12,54.74,22.45,-32.48,4.9,0.27,0.08,0.05,-0.57,0.5624,0.8561,1.0,1.0,,False,예
KODEX 인버스,20일 → 말일+2,20,2,최근 5년,60,0,60,-0.42,-0.28,46.67,51.67,16.53,-21.09,5.89,1219,0,1219,-0.89,-0.37,45.61,53.32,22.45,-32.48,5.96,0.47,0.09,1.06,-1.66,0.5604,0.9371,0.8951,0.9051,,False,예
KODEX 인버스,20일 → 말일+3,20,3,앞 절반,101,0,101,-0.24,-0.45,46.53,52.48,5.97,-7.42,2.88,2062,0,2062,-0.32,-0.41,43.36,55.58,22.26,-10.95,3.1,0.07,-0.04,3.18,-3.1,0.7433,0.8851,0.5355,0.5385,,False,예
KODEX 인버스,20일 → 말일+3,20,3,뒤 절반,102,0,102,-0.74,0.04,50.0,49.02,14.93,-19.64,5.11,2063,0,2063,-0.96,-0.34,44.55,53.9,19.23,-33.91,5.44,0.22,0.38,5.45,-4.88,0.6593,0.2737,0.2667,0.3107,,False,예
KODEX 인버스,20일 → 말일+3,20,3,최근 10년,119,0,119,-0.75,-0.14,47.9,51.26,14.93,-19.64,4.82,2428,0,2428,-0.96,-0.38,43.57,54.78,19.23,-33.91,5.15,0.21,0.24,4.32,-3.52,0.7203,0.5025,0.4076,0.5245,,False,예
KODEX 인버스,20일 → 말일+3,20,3,최근 5년,59,0,59,-0.85,0.32,50.85,47.46,14.93,-19.64,5.93,1199,0,1199,-1.22,-0.34,44.2,54.05,19.23,-33.91,6.27,0.36,0.66,6.64,-6.59,0.7023,0.1738,0.3307,0.3277,,True,예
KODEX 인버스,21일 → 말일-3,21,-3,앞 절반,101,0,101,-0.1,-0.31,40.59,57.43,5.52,-3.39,1.68,1661,0,1661,-0.25,-0.51,40.4,57.86,22.67,-12.32,2.78,0.15,0.2,0.2,-0.43,0.5824,0.4895,1.0,0.9131,,False,예
KODEX 인버스,21일 → 말일-3,21,-3,뒤 절반,102,0,102,-0.09,-0.22,40.2,54.9,11.33,-8.03,2.38,1677,0,1677,-0.51,-0.33,42.52,55.4,33.55,-22.93,4.58,0.42,0.12,-2.32,-0.49,0.3367,0.6803,0.6793,1.0,,False,예
KODEX 인버스,21일 → 말일-3,21,-3,최근 10년,119,0,119,-0.12,-0.23,41.18,54.62,11.33,-8.03,2.24,1968,0,1968,-0.53,-0.36,41.62,56.25,33.55,-22.93,4.27,0.41,0.13,-0.44,-1.63,0.2587,0.5325,1.0,0.6973,,False,예
KODEX 인버스,21일 → 말일-3,21,-3,최근 5년,60,0,60,-0.08,-0.16,38.33,55.0,11.33,-4.47,2.47,979,0,979,-0.8,-0.45,40.35,57.71,33.55,-22.93,5.22,0.72,0.28,-2.01,-2.71,0.2877,0.4076,0.8152,0.7153,,False,예
KODEX 인버스,21일 → 말일-2,21,-2,앞 절반,101,0,101,-0.2,-0.31,40.59,59.41,6.9,-5.42,1.95,1761,0,1761,-0.36,-0.43,39.58,59.4,18.95,-13.75,2.62,0.16,0.12,1.01,0.01,0.6194,0.5335,0.9011,1.0,,False,예
KODEX 인버스,21일 → 말일-2,21,-2,뒤 절반,102,0,102,-0.03,-0.24,42.16,56.86,18.17,-10.1,3.28,1779,0,1779,-0.41,-0.31,43.79,54.75,41.75,-23.16,5.01,0.38,0.06,-1.63,2.11,0.3936,0.8202,0.7792,0.6873,,False,예
KODEX 인버스,21일 → 말일-2,21,-2,최근 10년,119,0,119,-0.09,-0.22,42.02,57.14,18.17,-10.1,3.07,2088,0,2088,-0.46,-0.34,42.05,56.47,41.75,-23.16,4.67,0.37,0.12,-0.03,0.68,0.3976,0.5125,1.0,0.9301,,False,예
KODEX 인버스,21일 → 말일-2,21,-2,최근 5년,60,0,60,0.0,-0.29,41.67,56.67,18.17,-6.62,3.65,1039,0,1039,-0.65,-0.47,42.35,55.82,41.75,-23.16,5.8,0.65,0.18,-0.68,0.84,0.3317,0.6883,1.0,0.8911,,True,예
KODEX 인버스,21일 → 말일-1,21,-1,앞 절반,102,0,102,-0.36,-0.47,37.25,59.8,6.28,-6.36,2.09,1880,0,1880,-0.49,-0.48,38.67,59.47,17.78,-14.19,2.51,0.13,0.01,-1.42,0.34,0.5814,0.9061,0.8422,1.0,,False,예
KODEX 인버스,21일 → 말일-1,21,-1,뒤 절반,102,0,102,-0.05,-0.43,41.18,57.84,20.77,-9.81,3.8,1864,0,1864,-0.42,-0.37,43.78,54.83,44.88,-24.73,5.31,0.37,-0.07,-2.6,3.01,0.3986,0.9321,0.6833,0.6354,,False,예
KODEX 인버스,21일 → 말일-1,21,-1,최근 10년,120,0,120,-0.11,-0.45,40.0,59.17,20.77,-9.81,3.54,2208,0,2208,-0.45,-0.42,41.76,56.79,44.88,-24.73,4.92,0.34,-0.03,-1.76,2.37,0.4416,0.9301,0.7003,0.5514,,False,예
KODEX 인버스,21일 → 말일-1,21,-1,최근 5년,60,0,60,0.07,-0.39,40.0,58.33,20.77,-9.32,4.37,1099,0,1099,-0.54,-0.57,43.04,55.41,44.88,-24.73,6.19,0.61,0.18,-3.04,2.92,0.4196,0.7892,0.6963,0.6843,,True,예
KODEX 인버스,21일 → 말일,21,0,앞 절반,102,0,102,-0.32,-0.36,46.08,52.94,7.69,-8.0,2.26,1981,0,1981,-0.43,-0.4,41.14,57.65,15.71,-13.2,2.51,0.11,0.04,4.94,-4.71,0.6583,0.9101,0.3487,0.3447,,False,예
KODEX 인버스,21일 → 말일,21,0,뒤 절반,102,0,102,-0.09,-0.34,46.08,53.92,14.13,-11.4,3.74,1965,0,1965,-0.48,-0.24,46.67,52.11,17.87,-24.02,4.73,0.39,-0.1,-0.59,1.81,0.3616,0.7942,1.0,0.8511,,False,예
KODEX 인버스,21일 → 말일,21,0,최근 10년,120,0,120,-0.13,-0.39,45.83,54.17,14.13,-11.4,3.49,2328,0,2328,-0.48,-0.33,44.72,54.04,17.87,-24.02,4.4,0.35,-0.06,1.12,0.13,0.3447,0.7822,0.8182,1.0,,False,예
KODEX 인버스,21일 → 말일,21,0,최근 5년,60,0,60,-0.18,-0.43,45.0,55.0,14.13,-9.08,3.96,1159,0,1159,-0.81,-0.34,44.61,54.18,17.87,-24.02,5.2,0.63,-0.08,0.39,0.82,0.3137,0.8392,1.0,0.8771,,False,예
KODEX 인버스,21일 → 말일+1,21,1,앞 절반,102,0,102,-0.46,-0.83,37.25,59.8,7.62,-7.89,2.61,2082,0,2082,-0.57,-0.6,38.28,60.13,15.85,-13.2,2.73,0.11,-0.23,-1.03,-0.33,0.6743,0.4316,0.8442,1.0,,False,예
KODEX 인버스,21일 → 말일+1,21,1,뒤 절반,102,0,102,-0.18,-0.1,48.04,50.98,7.92,-13.58,3.59,2066,0,2066,-0.54,-0.24,46.22,52.66,23.62,-27.78,4.78,0.35,0.14,1.81,-1.68,0.4695,0.6553,0.7293,0.7253,,False,예
KODEX 인버스,21일 → 말일+1,21,1,최근 10년,120,0,120,-0.26,-0.3,45.83,53.33,7.92,-13.58,3.37,2448,0,2448,-0.57,-0.39,43.79,54.94,23.62,-27.78,4.46,0.31,0.09,2.04,-1.61,0.4685,0.8022,0.7852,0.8621,,False,예
